,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',"This is an annotation I have done to help one of my friends improve. I will not embarrass the player by giving the name, nor, for that matter, help opponents of my friend with their preparation. It was played in an evening league over-the board game."
1,0,1,e5,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq e6',Black copies white's first move.
2,0,2,Nf3,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -',White attacks e5.
3,0,3,Nc6,b'r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -',Black defends e5.
4,0,4,Bb5,b'r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',"As a Spanish Opening or Spanish Game or Ruy Lopez, named after 16th-century Spanish bishop Ruy López de Segura."
5,0,5,a6,b'r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -',"Black plays the Morphy Defence, 3...a6, which ""puts the question"" to the white bishop. "
6,0,6,Ba4,b'r1bqkbnr/1ppp1ppp/p1n5/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',"The bishop retreats, the most common move, although exchanging on c6 is quite playable."
7,0,7,Bc5,b'r1bqk1nr/1ppp1ppp/p1n5/2b1p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq -',"This is the Classical Defence Deferred (deferred as 3....a6 and 4. Ba4 are inserted. The classical defence is 3.....Bc4 immediately) For a century it was believed that it was safer for Black to place the bishop on e7, but it is much more active on c5. White can gain time after playing d4 as the black bishop will have to move, but this does not always seem to be as important as was once thought. "
8,0,8,O-O,b'r1bqk1nr/1ppp1ppp/p1n5/2b1p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 b kq -',"White sensibly castles, probably the best move, and certainly the most common."
9,0,9,b5,b'r1bqk1nr/2pp1ppp/p1n5/1pb1p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq b6',Black attacks the white bishop.
10,0,10,Bb3,b'r1bqk1nr/2pp1ppp/p1n5/1pb1p3/4P3/1B3N2/PPPP1PPP/RNBQ1RK1 b kq -',Of course the only safe square.
11,0,11,Nf6,b'r1bqk2r/2pp1ppp/p1n2n2/1pb1p3/4P3/1B3N2/PPPP1PPP/RNBQ1RK1 w kq -',Black sensibly continues to develop.
12,0,12,Nc3,b'r1bqk2r/2pp1ppp/p1n2n2/1pb1p3/4P3/1BN2N2/PPPP1PPP/R1BQ1RK1 b kq -',"This is playable, white simply protects the e pawn. This move has a drawish reputation. White doesn't have to worry too much about the attack on the e pawn while the black king is in the centre. The drawback with this move is that it rules out the c2-c3 followed by d2-d4 plan. White can play 7. c3 and just ignore the attack on e4, meeting 7....Nxe4 with 8. d4, 8. Qe2 or 7. Bd5, but not, of course, 8. Re1? Bxf2! 7. d3 is also playable, planning to develop the Bc1 and keeping c3 and d4 at a later date an option. White can also play 7. Nxe5, meeting 7....Nxe5 with 8. d4 or 7. a4, threatening 8. axb5."
13,0,13,d6,b'r1bqk2r/2p2ppp/p1np1n2/1pb1p3/4P3/1BN2N2/PPPP1PPP/R1BQ1RK1 w kq -',"Black continues to develop, perhaps with the idea of playing Bc8-g4, perhaps followed by Nc6-d4."
14,0,14,h3,b'r1bqk2r/2p2ppp/p1np1n2/1pb1p3/4P3/1BN2N1P/PPPP1PP1/R1BQ1RK1 b kq -',"White decides to rule that out, although there are other options such as  8. d3 Bg4 9. h3 Bh5 10. Bg5 Nd4 11. g4 were possible, although black can improve by exchanging on f3 with 9....Bxf3 10. Qxf3 Nd4.
8. a4 is perhaps best, with perhaps  8. a4 Na5 9. Ba2 O-O 10. d3 c6 11. Bg5 b4 12. Ne2 Qe7 13. Ng3 h6 14. Be3 Bxe3 15. fxe3 a reasonable line for both sides.
So 8. h3 is arguably a slight inaccuracy."
15,0,15,b4,b'r1bqk2r/2p2ppp/p1np1n2/2b1p3/1p2P3/1BN2N1P/PPPP1PP1/R1BQ1RK1 w kq -',"Black hopes to drive the Nc3 away and then win the e4 pawn. The drawback of this move is that if white moves the knight to any square other than d5, then ....Nf6xe4 can be met by Bd5 forking knights on c6 and e4, for instance 9. Na4 (better than Nb1 or Ne2) Nxe4? 10. Bd5 wins for white as, as well as attacking both knights the Nc6 is threatened to be taken with check, and then the Ra8 could go too. 9. Bd5 also saves the pawn, play may continue 9....Nxd5 10. Nxd5 and although black has the two bishops, play is equal. The computer program Fritz tells me that white does best to sacrifice a pawn here with 9. Nd5, although I probably would not play that myself!"
16,0,16,Ba4,b'r1bqk2r/2p2ppp/p1np1n2/2b1p3/Bp2P3/2N2N1P/PPPP1PP1/R1BQ1RK1 b kq -',"White meets the attack with an attack on c6. Not a bad idea, it is always a good idea to look for counter-attacking moves rather than just respond to opponent's threats, but, as we saw from the previous note, white had better options, so I would call this a mistake - white's first mistake."
