,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Queen sacrifice- my first I think. Cracking game where we both castled on opposite sides and tried to attack the other's king. Can you spot his brilliant trap on move 25 and if I say so myself my nice move on #36 which allowed me to wrap it up. Pl comment freely I am sure you will enjoy this high octane ride. Thanks also to tomoa who sent a nice message on defeat. PLEASE RATE
1,0,1,f4,b'rnbqkbnr/pp1ppppp/8/2p5/4PP2/8/PPPP2PP/RNBQKBNR b KQkq f3',expand kingside
2,0,2,e5,b'r1bqkb1r/pp1ppppp/2n2n2/2p1P3/5P2/5N2/PPPP2PP/RNBQKB1R b KQkq -',harass his knight although it leaves this e pawn too much in front with no development of pieces. what do you think?
3,0,3,d3,b'r1bqkb1r/pp1ppppp/2n5/2pnP3/5P2/3P1N2/PPP3PP/RNBQKB1R b KQkq -',protect f4
4,0,4,c4,b'r1bqkb1r/pp2pppp/2np4/2pnP3/2P2P2/3P1N2/PP4PP/RNBQKB1R b KQkq c3',continue pushing his knight about
5,0,5,Nc3,b'r1bqkb1r/ppn1pppp/2np4/2p1P3/2P2P2/2NP1N2/PP4PP/R1BQKB1R b KQkq -',want to develop my pieces
6,0,6,h3,b'r2qkb1r/ppn1pppp/2np4/2p1P3/2P2Pb1/2NP1N1P/PP4P1/R1BQKB1R b KQkq -',dont like pins on my q
7,0,7,Qxf3,b'r2qkb1r/ppn1pppp/2np4/2p1P3/2P2P2/2NP1Q1P/PP4P1/R1B1KB1R b KQkq -',now I think that exchange of an active bishop for a Knight is meaningless?!
8,0,8,1Qd1,b'r2qkb1r/ppn1pppp/3p4/2p1P3/2Pn1P2/2NP3P/PP4P1/R1BQKB1R b KQkq -',rush back- prevent Nc2
9,0,9,1dxe5,b'r2qkb1r/ppn1pppp/8/2p1p3/2Pn1P2/2NP3P/PP4P1/R1BQKB1R w KQkq -',there goes my presence in the center
10,0,10,1Bf4,b'r2qkb1r/ppn1pp1p/6p1/2p1P3/2Pn1B2/2NP3P/PP4P1/R2QKB1R b KQkq -',need to protect e5
11,0,11,1Qd2,b'r2qkb1r/1pn1pp1p/p5p1/2p1P3/2Pn1B2/2NP3P/PP1Q2P1/R3KB1R b KQkq -',plan 0-0-0 quickly as my kingside is looking exposed
12,0,12,1O-O-O,b'r2qk2r/1pn1ppbp/p5p1/2p1P3/2Pn1B2/2NP3P/PP1Q2P1/2KR1B1R b kq -',phew
13,0,13,1Be2,b'r2qk2r/1pn1ppbp/p3n1p1/2p1P3/2P2B2/2NP3P/PP1QB1P1/2KR3R b kq -',ignore exchange of b/knight as I want to develop and take my lsb to f3
14,0,14,1Qd4,b'r3k2r/1pn1ppbp/p3n1p1/2p1P3/2Pq1B2/2NP3P/PP1QB1P1/2KR3R w kq -',well e5 pawn is lost could I have done better?
