,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',A normal opening
1,0,1,e5,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq e6',my stock response. I have tried out the sicilian (1. ...c4) but didn't like the choices my opponent could have as to how open or closed the game was and the French (1. ... e6) but quickly found I had a huge space disadvantge and so retured to this.
2,0,2,Bb5,b'r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',The Ruy Lopez whites most common opening.
3,0,3,Bc5,b'r1bqk1nr/pppp1ppp/2n5/1Bb1p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -',A little seen response but a good one. I beleive this is called the Cordel variation but I'm not sure. It threatens to fork the knight on e5 (after 4. BxN dxB 5. Nxe5 Qd4) and a mate on f7 which will result in black winning back the pawn and having a superior position.
4,0,4,Bxc6,b'r1bqk1nr/pppp1ppp/2B5/2b1p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',My opponent duly obliges and takes the knight.
5,0,5,dxc6,b'r1bqk1nr/ppp2ppp/2p5/2b1p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq -',I continue as planned. In a normal Ruy Lopez position black would take with the b pawn to gain more control in the centre. 
6,0,6,g3,b'r1bqk1nr/ppp2ppp/2p5/2b1p3/4P3/5NP1/PPPP1P1P/RNBQK2R b KQkq -',I'm not sure what this move was for. My opponent doesn't have an LSB to fianchetto and this just creates weaknesse on g4 h3 and the knight on f3. The only reason I could think of was to move the knight push f4 and then castle queenside. However I would continue development before trying anything like this.
7,0,7,Nf6,b'r1bqk2r/ppp2ppp/2p2n2/2b1p3/4P3/5NP1/PPPP1P1P/RNBQK2R w KQkq -',I continue my development with an attack on the undefended pawn on e4.
8,0,8,Nxe5,b'r1bqk2r/ppp2ppp/2p2n2/2b1N3/4P3/6P1/PPPP1P1P/RNBQK2R b KQkq -',My opponent now takes the 'free' pawn on e5. I could take on e4 with my knight threatening f2 but I prefer...
9,0,9,Qd4,b'r1b1k2r/ppp2ppp/2p2n2/2b1N3/3qP3/6P1/PPPP1P1P/RNBQK2R w KQkq -',Qd4! I threaten mate on f2 the knight on e5 and the pawn on e4.
10,0,10,Nd3,b'r1b1k2r/ppp2ppp/2p2n2/2b5/3qP3/3N2P1/PPPP1P1P/RNBQK2R b KQkq -',White chooses the lesser of three evils.
11,0,11,Qe2,b'r1b1k2r/ppp2ppp/2p2n2/2b5/4q3/3N2P1/PPPPQP1P/RNB1K2R b KQkq -',Pins my queen so I can't take the rook on h1.
12,0,12,Kxe2,b'r1b1k2r/ppp2ppp/2p2n2/2b5/8/3N2P1/PPPPKP1P/RNB4R b kq -',Queens swapped black definitely has the better position as white cannot castle and is down on development.
