,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Into this game I get into some trouble. I was truly lucky to win this. I joined this site yesterday and have a perfect score. This one almost took that perfect score from me.
1,0,1,Nd7,b'r2q1rk1/2pnbpp1/p1np3p/1p2p3/4P1b1/1BPP1N2/PP3PPP/R1BQRNK1 w - -',slight mistake.
2,0,2,1exd5,b'rn1q1rk1/2p1bpp1/p1np3p/1p1Pp3/3P4/2P1NN2/PP3PPP/R1BQR1K1 b - -',Perhaps Nxd5 was better.
3,0,3,1Qxd4,b'rn1q1rk1/2p1bpp1/p2p3p/1p1P4/3Q4/2P1N3/PP3PPP/R1B1R1K1 b - -',So here material is even. My d pawn is slightly weak because at the moment I cant defend it with c4 cause he'll just take it. I have more space. I tried to attack and let's see how that goes.
4,0,4,1Qg4,b'r2q1rk1/2pn1pp1/p2p1b1p/1p1P1N2/6Q1/2P5/PP3PPP/R1B1R1K1 b - -',Shifting my pieces over for the assault.
5,0,5,Bg5,b'r2q1r2/2pn1ppk/p2p3p/1p1P1NbQ/8/2P5/PP3PPP/R1B1R1K1 w - -',! good move. I foolishly dismissed the possibility of this move when playing. Now my position is in danger as he is now threatening g6.
6,0,6,2Re7,b'r2q1r2/2pnRppk/p2p3p/1p1P1NbQ/8/2P5/PP3PPP/R1B3K1 b - -',!? I dont really know if this is good. It creates complications for sure.
7,0,7,2Qh3,b'r2q1r2/2pnRp1k/p2p2pp/1p1P1Nb1/8/2P4Q/PP3PPP/R1B3K1 b - -',!
8,0,8,h5,b'r2q1r2/2pnRp1k/p2p2p1/1p1P1N1p/8/2P4Q/PP3PPP/2R3K1 w - -',If gxf5 Qxf5 blowing up his position.
9,0,9,2Nxd6,b'r4r2/2pn1p1k/p2N2p1/1p1P2qp/8/2P1R2Q/PP3PPP/2R3K1 b - -',? What a sad move. So tactically inaccurate it's almost hard to believe I played it. If you want to see how to take advantage of it watch my opponent play. I should have played the safe ng3.
10,0,10,2f4,b'r4r2/2p2p1k/p2N1np1/1p1P2qp/5P2/2P1R2Q/PP4PP/2R3K1 b - f3',? I dont know if there was anything to be done.
11,0,11,2Qxd5,b'r4r2/2p2p1k/p2N1np1/1p1q3p/5P2/2P1R2Q/PP4PP/2R3K1 w - -',Qxf5 works as well.
12,0,12,Re1,b'5r2/5p1k/pq1p2p1/1p3P1p/1P1R2n1/2P4Q/P5PP/4rR1K w - -',! One blow after another. I was sure when he made this excellent move I was lost. Rxe1 nf2+.
13,0,13,3Qf4,b'5r2/5pk1/pq1p2p1/1p3P1p/1P1R1Qn1/2P5/P5PP/7K b - -',What can I do.
14,0,14,3Ne5,b'5r2/5pk1/pq1p2p1/1p2nP1p/1P1R1Q2/2P5/P5PP/7K w - -',?! This is a mistake because it freely gives me f6 to play with. It should not lose the game but unfortunately my pawn being a f6 eventually becomes the my lucky win.
15,0,15,3Qf4,b'6kr/5p2/pq1p1Pp1/1p2n2p/1P1R1Q2/2P4P/P5P1/7K b - -',Just shuffling around.
16,0,16,Rc8,b'2r5/2q2p1k/p2p1Pp1/1p2n2p/1P5R/2P1Q2P/P5P1/7K w - -',The rook which was passive now becomes dangerously active.
17,0,17,4c4,b'2r5/2q2p1k/p2p1Pp1/1p2n2p/1PP4R/4Q2P/P5P1/7K b - -',!
18,0,18,4bxc4,b'2r5/2q2p1k/p2p1Pp1/4n2p/1Pp4R/4Q2P/P5P1/7K w - -',He should have played Qd8 for defense to come to f8.
19,0,19,4Qg5,b'2r5/2q2p1k/p2p1Pp1/4n1Qp/1Pp4R/7P/P5P1/7K b - -',It is hard to say. 
20,0,20,4c3,b'2r5/2q2p1k/p2p1Pp1/4n1Qp/1P5R/2p4P/P5P1/7K w - -',This game is now won for me. He could have played 43...Qe8 49. Rxh5+ hxg5 (49...Kg8 50. Rh8+ Kxh8 51. Qh6+ Kg8 52.Qg7#) 50. Qxh5+ Kg8 51. Qh6 Qf8 and I lose.
21,0,21,4Rxh5+,b'2r5/2q2p1k/p2p1Pp1/4n1QR/1P6/2p4P/P5P1/7K b - -',He resigned as now there is no defense to the coming mate.
22,1,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',"Hi everyone!

This game was viewed as a success because although it is a draw on paper any Expert Draw is a moral victory at least at the moment!  The Petrov starts off as 1. e4 e5 Nf3 and then Nf6 instead of the usual Nc6.  The Petrov has been discussed a little more in my previous annotation against dtdominates in which I won.  So we pick up the action from move 5 where Dave deviated from that game with Nc3 instead of d3."
