,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',"""A logical and sound move to start the game grabbing central space and opening lines for quick developement of the Bf1 and queen. Other pawn pushes with no real drawbacks include 1. d4 and 1. c4. And for our hypermodern players there is always 1. Nf3 controlling the center with pieces and not commiting to a set pawn structure. ""
Morphy one and only true love his confidence never wavered with the best move ""best by Test"" Bobby Fischer. "
1,0,1,e5,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq e6',This is so White can't create a huge pawn centre unnopposed.
2,0,2,Nf3,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -',"Developing a knight to its best square attacking the pawn 
controlling two center squares."
3,0,3,Nc6,b'r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -',"The best move to defend. Also attacks two squares and develops 
a piece."
4,0,4,Bc4,b'r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',The Italian game. An old opening that is now thought to be rather dull and boring. Black now has two main options here 3....Bc5 the Giuoco Piano or 3... Nf6 The Two Knight's Defence. The Italian game can evolve into the romantic Evans Gambit if 3...Bc5 then 4. b4!?
5,0,5,Bc5,b'r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq -',The Guicco Piano. This is less agressive than the Two Knight's defence. Moprhy now has the chance to play his and my fave as I have already mentioned the Evan's Gambit 4.b4!?
6,0,6,b4,b'r1bqk1nr/pppp1ppp/2n5/2b1p3/1PB1P3/5N2/P1PP1PPP/RNBQK2R b KQkq b3',"This the move that signals the beginning of the Evans.  White sacrifices a pawn for center control and a kingside Initiative with a quick attack on the Black king which will hopefully end in mate. Most  gambits like these give White an early initiative however  if Black can defend accurately he stands better in the ensuing endgame with plenty of chances for a win. When people tell me this I simply reply "" I don't give a crap I don't plan letting Black get into an endgame position anyway. Lol."""
7,0,7,Bxb4,b'r1bqk1nr/pppp1ppp/2n5/4p3/1bB1P3/5N2/P1PP1PPP/RNBQK2R w KQkq -',It is often said that the way to refute a gambit is to accept it. Black grabs a pawn so as to have the option of uploading it in a later stage in the game in order to neutralize whites resulting initiative. This is atleast what Black  is meant to try and do!
8,0,8,c3,b'r1bqk1nr/pppp1ppp/2n5/4p3/1bB1P3/2P2N2/P2P1PPP/RNBQK2R b KQkq -',This is the plan of giving away the b4 pawn to gain tempo by forcing black to move his bishop repetitively while he gains  momentum in the centre. 
9,0,9,Bc5,b'r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/2P2N2/P2P1PPP/RNBQK2R w KQkq -',Retreating to a powerful square that won't be his for long because of the oncoming 6.d4! Better would have been 5... Ba5
10,0,10,d4,b'r1bqk1nr/pppp1ppp/2n5/2b1p3/2BPP3/2P2N2/P4PPP/RNBQK2R b KQkq d3',Grabbing the pawn center unleashing the dark squared bishop and attacking the c5 bishop all with one move. Remember the best moves accomplish multiple goals or hit multiple targets
11,0,11,exd4,b'r1bqk1nr/pppp1ppp/2n5/2b5/2BpP3/2P2N2/P4PPP/RNBQK2R w KQkq -',An exchange in the centre.
