,gid,aid,move,fen,annotation
0,0,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',Black played well enough to recover from a mistake and force white to resign. 
1,0,1,d5,b'rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq d6',Standard queen opening
2,0,2,e6,b'rnbqkbnr/ppp2ppp/4p3/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq -',The opening progresses
3,0,3,Ba3,b'r1bqk2r/pppn1pbp/4pnp1/3p4/3P4/BP2PNP1/P1P2P1P/RN1QKB1R b KQkq -',I thought this a good move by white taking advantage of the Bishops long reach
4,0,4,c6,b'r1bqk2r/pp1n1pbp/2p1pnp1/3p4/3P4/BP2PNP1/P1P2P1P/RN1QKB1R w KQkq -',I continue my opening sequence undaunted
5,0,5,Qd2,b'r1bqk2r/pp1n1pbp/2p1pnp1/3p4/3P4/BP2PNP1/P1PQ1P1P/RN2KB1R b KQkq -',I thought this an interesting move by white. The Queen gains control of black territory on balance putting white in control of the game
6,0,6,a5,b'r1bqk2r/1p1n1pbp/2p1pnp1/p2p4/3P4/BP2PNP1/P1PQ1P1P/RN2KB1R w KQkq a6',my counter is to regain some lost territory and prevent the Queen from gaining an even stronger foothold. 
7,0,7,Qc3,b'r1bqk2r/1p1n1pbp/2p1pnp1/p2p4/3P4/BPQ1PNP1/P1P2P1P/RN2KB1R b KQkq -',With this move the Queen is setting up to attack my King by attacking the C5 square and potentially threatening a checkmate. 
8,0,8,Ne4,b'r1bqk2r/1p1n1pbp/2p1p1p1/p2p4/3Pn3/BPQ1PNP1/P1P2P1P/RN2KB1R w KQkq -',My Knight to the rescue. I simultaneously threaten the Queen and protect against the aforementioned threat. 
9,0,9,1Qd3,b'r1bqk2r/1p1n1pbp/2p1p1p1/p2p4/3Pn3/BP1QPNP1/P1P2P1P/RN2KB1R b KQkq -',The Queen bails out losing the momentum white has gained with the Queen moving three times and my development progressing. 
