,gid,aid,move,fen,annotation
0,0,0,Bf5,b'rn1qkbnr/pp2pppp/2p5/5b2/P1pP4/5N2/1P2PPPP/RNBQKB1R w KQkq -',"This looks like a normal Slav defense except that black hasn't played Nf6 yet.
"
1,0,1,Bxb1,b'rn1qkbnr/pp2pppp/2p5/8/P1pP4/4PN2/1P3PPP/RbBQKB1R w KQkq -',"This capture doesn't help black at all.
"
2,0,2,b5,b'rn1qkbnr/p3pppp/2p5/1p6/P1pP4/4PN2/1P3PPP/1RBQKB1R w Kkq b6',"Repeatedly I have seen that when black tries to hang onto the c4 pawn it backfires badly for him.
"
3,0,3,b3,b'rn1qkbnr/p3pppp/2p5/1p6/P1pP4/1P2PN2/5PPP/1RBQKB1R b Kkq -',"This is the wrong move order for the subtle reason that if White plays first axb5 cxb5 b3 and now Qa5+ is met with Nd2 and now c3 allows Qf3 with the attack on the rook on a8.  This is not possible if white doesn't play axb5 first!
"
4,0,4,cxb3,b'rn1qkbnr/p3pppp/2p5/1p6/P2P4/1p2PN2/5PPP/1RBQKB1R w Kkq -',"This is the wrong choice as it gives White a huge advantage.  Instead Qa5+ Qd2 (or b4 Qd8) c3 Qc2 is nearly equal for Black.
"
5,0,5,Ngf6,b'r2qkb1r/p2npppp/5n2/1B6/3P4/1Q2PN2/5PPP/1RB1K2R w Kkq -',"Where is the weakness in black's position?
"
6,0,6,Be7,b'r2qk2r/p2nbppp/4pn2/1B2N3/3P4/1Q2P3/5PPP/1RB2RK1 w kq -',"Bd6 would have been a much better choice.
"
7,0,7,Qc8,b'r1q1k2r/p2nbppp/2N1pn2/1B6/3P4/1Q2P3/5PPP/1RB2RK1 w kq -',"It would have been better to play Qc7 because of the tactical trick after Nxe7 Ng4 threatening mate f4 Kxe7 and now the black king has an escape square.
"
8,0,8,1Ba3,b'r1q1k2r/p2nbppp/2N1pn2/1B6/3P4/BQ2P3/5PPP/1R3RK1 b kq -',"Not as good as Nxe7 Kxe7 Ba3+ Ke8 Rfc1 according to my computer.
"
9,0,9,1Bxa3,b'r1q1k2r/p2n1ppp/2N1pn2/1B6/3P4/bQ2P3/5PPP/1R3RK1 w kq -',"Black could have played Nd5 and is king would have a better chance at castling or escaping to f6 if white makes both captures on e7.
"
10,0,10,1Qxa3,b'r1q1k2r/p2n1ppp/2N1pn2/1B6/3P4/Q3P3/5PPP/1R3RK1 b kq -',"Here black blunders but it would be useful to look what would happen after Ng8 (Nd5 e4) Ne5! Ngf6 Rfc1 and the queen has nowhere to hide if Qd8 then  Nc6 and black loses his queen or gets mated.
"
11,0,11,1Qe7#,b'r1q1k2r/3nQppp/p1N1pn2/1B6/3P4/4P3/5PPP/1R3RK1 b kq -',
12,1,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',I played as black in this game. I'm still trying to learn the basics of the Kings Indian and won this game because of sheer luck. Of course I'd rather not like to win this way and would like any input you guys can give.
13,1,1,Nf6,b'rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq -',A flexible response. I can still go d5 and transpose if I wish as well as do many other things.
14,1,2,c4,b'rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq c3',I'm not grabbing the center so he is.
15,1,3,g6,b'rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -',Preparing Bg7.
16,1,4,d6,b'rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq -',Here he can't play e5 because after the exchanges his knight will have had to move backward losing time. 
17,1,5,Nf3,b'rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq -',I debated Bg4 here. However White could just kick it away with h3 since Bh5 loses the Bishop.
18,1,6,O-O,b'rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQ -',This seemed more natural to me.
19,1,7,Be2,b'rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R b KQ -',I would say Bd3 is better but my f7 g6 h7 pawn formation seems to make that less appealing. The LSB for white seems a bit useless for the time being.
20,1,8,e5,b'rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQK2R w KQ e6',While it looks like this loses a pawn I don't think it does because after dxe5 dxe5 Nxe5 Nxe4! With a discovered attack on the e5 Knight.
21,1,9,Bg5,b'rnbr2k1/ppp2pbp/5np1/4p1B1/2P1P3/2N2N2/PP2BPPP/R3K2R b KQ -',This came as a shock to me. I think the best move here would have just been to move the rook seeing what happened.
22,1,10,Nbd7,b'r1br2k1/pppn1pbp/5np1/4p1B1/2P1P3/2N2N2/PP2BPPP/R3K2R w KQ -',Instead I developed another piece which seems fine.
23,1,11,1O-O-O,b'r1br2k1/pppn1pbp/5np1/4p1B1/2P1P3/2N2N2/PP2BPPP/2KR3R b - -',And now he's threatening Nxe5 since my knight on d7 is pinned.
24,1,12,1Re8,b'r1b1r1k1/pppn1pbp/5np1/4p1B1/2P1P3/2N2N2/PP2BPPP/2KR3R w - -',I thought this fixed the problem but it invites whites next move.
25,1,13,1Nb5,b'r1b1r1k1/pppn1pbp/5np1/1N2p1B1/2P1P3/5N2/PP2BPPP/2KR3R b - -',I didn't see this move and it benefits white in the end.
26,1,14,Rf8,b'r1b2rk1/ppNn1pbp/6p1/4p1B1/2P1n3/5N2/PP2BPPP/2KR3R w - -',I didn't want to let him have my more active rook.
27,1,15,Nxh1,b'2b2rk1/ppNn1pbp/6p1/4p1B1/2P5/5N2/PP2B1PP/2KR3n w - -',This will at least slow him down a little.
28,1,16,f6,b'2b2rk1/ppNn2bp/5pp1/4p1B1/2P5/5N2/PP2B1PP/2K4R w - -',My only chance here was to try and push the e pawn. Sadly I think this position is probably lost for black at this point with proper play.
29,1,17,1Rd1,b'2b2rk1/p1Nn2bp/1p3pp1/4p3/2P5/4BN2/PP2B1PP/2KR4 b - -',A better move here I thought was Ne6 gaining the Bishop pair. Also his extended Knight could be a liability.
30,1,18,1Nc5,b'2b2rk1/p1N3bp/1p3pp1/2n1p3/2P5/4BN2/PP2B1PP/2KR4 w - -',After doing the calculations white doesn't win a pawn here after Bishop takes.
31,1,19,Rf7,b'2b3k1/p1N2rbp/5pp1/2pRp3/2P5/5N2/PP2B1PP/2K5 w - -',Now if Rxc5 I hav Bf8. and if Rc6 I have Bb7 winning a piece.
32,1,20,Rf8,b'2bR1rk1/p1N3bp/5pp1/2p1p3/2P5/5N2/PP2B1PP/2K5 w - -',Forced.
33,1,21,2Nd2,b'2b2k2/p1N3bp/5pp1/2p1p3/2P5/8/PP1NB1PP/2K5 b - -',With looks at Ne4 and Nb3. Both look very good attacking the c5 pawn.
34,1,22,2Bh6,b'2b2k2/p1N4p/5ppb/2p1p3/2P5/8/PP1NB1PP/2K5 w - -',Giving new life to the DSB. This bishop is going to be my savior since it can't be challenged easily.
35,1,23,2Kc2,b'2b2k2/p1N4p/5ppb/2p1p3/2P5/8/PPKNB1PP/8 b - -',Getting out of the pin.
36,1,24,2f5,b'2b2k2/p1N4p/6pb/2p1pp2/2P5/8/PPKNB1PP/8 w - -',I need to move as quick as possible.
37,1,25,Be3,b'2b2k2/p1N4p/6p1/2p1pp2/2P5/1N2b3/PPK1B1PP/8 w - -',And the pawn will hold at least for now.
38,1,26,Bg1,b'2b2k2/p1N4p/6p1/2p1pp2/2P5/1N1K4/PP2B1PP/6b1 w - -',I didn't plan on taking with Bxh2 here. I don't want that c pawn to become passed. Also white will have too much activity after Nxc5.
39,1,27,2h3,b'2b2k2/p1N4p/6p1/2p1pp2/2P5/1N1K3P/PP2B1P1/6b1 b - -',He played this anyway. I guess he didn't like the tactics or something.
40,1,28,2Kf7,b'2b5/p1N2k1p/6p1/2p1pp2/2P5/1N1K3P/PP2B1P1/6b1 w - -',Covering the e6 Square so my LSB can move.
41,1,29,2Nb5,b'2b5/p4k1p/6p1/1Np1pp2/2P5/1N1K3P/PP2B1P1/6b1 b - -',Threatens Nxa7 and Nd6+
42,1,30,2Nxa7,b'2b5/N6p/4k1p1/2p1pp2/2P5/1N1K3P/PP2B1P1/6b1 b - -',I'm down 3 points now... and he has a passed pawn too.
43,1,31,2Bf3,b'8/Nb5p/4k1p1/2p1pp2/2P5/1N1K1B1P/PP4P1/6b1 b - -',This was probably the main reason I won. One blunder can cost the game some times.
44,1,32,3gxf3,b'8/Nb5p/4k1p1/2p2p2/2P5/1N3P1P/PP2K3/6b1 b - -',He still is up a pawn but I have too much activity now.
45,1,33,Kg3,b'8/7p/2bN2p1/2p2p2/P1P5/1P4kP/3K4/8 w - -',He resigned here. Let me know what you guys think and give me lots of pointers! :D Oh and if anyone wants to play me as white and play the kings Indian rated or unrated message me or challenge me and I'll play. It has to be the Kings Indian though! lol
46,2,0,Bc4,b'r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',Personally I prefer 3. Bb5 for more of a Ruy Lopez approach but this is a good alternative and accomplishes the same goal: develops the piece and prepares for castle. As Hicks points out and as I tell my over-the-board students: the best opening moves accomplish multiple goals!
47,2,1,Bc5,b'r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq -',The Giuoco Piano in which the goals are for white:  to take control of the center with a d4 push. White must choose if he does it right now--4. d4 to get a lead in development (despite the loss of the pawn)--or if he prepares it with moves like 4. c3 or 4. b4. White may also forget about the d4-push and play a quieter line by supporting the center with 4. d3. But these are too conventional for white's tastes...
48,2,2,b4,b'r1bqk1nr/pppp1ppp/2n5/2b1p3/1PB1P3/5N2/P1PP1PPP/RNBQK2R b KQkq b3',!? - Instead white elects to go for an Evans Gambit in which the goal is to trade a pawn for better center position.
49,2,3,Bxb4,b'r1bqk1nr/pppp1ppp/2n5/4p3/1bB1P3/5N2/P1PP1PPP/RNBQK2R w KQkq -',Black takes as most people who see this line do. After all even the original annotator says the best way to refute a gambit is to accept the offer.
50,2,4,Ba5,b'r1bqk1nr/pppp1ppp/2n5/b3p3/2B1P3/2P2N2/P2P1PPP/RNBQK2R w KQkq -',Played to keep pressure on c3. After d4(?) c3 is pinned
51,2,5,O-O,b'r1bqk1nr/pppp1ppp/2n5/b3p3/2B1P3/2P2N2/P2P1PPP/RNBQ1RK1 b kq -',3rd goal of the chess opening? Protect the king! This standard move fixes the pin problem and makes d4 a playable move again.
52,2,6,Nf6,b'r1bqk2r/pppp1ppp/2n2n2/b3p3/2B1P3/2P2N2/P2P1PPP/RNBQ1RK1 w kq -',!? - A good move since the pawn on c3 makes e4 difficult to defend and ideally would allow black to castle as well...
53,2,7,Ba3,b'r1bqk2r/pppp1ppp/2n2n2/b3p3/2B1P3/B1P2N2/P2P1PPP/RN1Q1RK1 b kq -',However as many people will tell you offense is the best defense. Ignoring the attack on e4 white invites black to take it knowing that this opens the e-file for the white rook giving him a positional edge! This move also prevents black from castling which will become a problem later in the game.
54,2,8,Bb6,b'r1bqk2r/pppp1ppp/1bn2n2/4p3/2B1P3/B1P2N2/P2P1PPP/RN1Q1RK1 w kq -',Attacks d4 as black looks to prepare for an attack on the center.
55,2,9,Qb3,b'r1bqk2r/pppp1ppp/1bn2n2/8/2BpP3/BQP2N2/P4PPP/RN3RK1 b kq -',Develops the queen and attacks f7!
56,2,10,d5,b'r1bqk2r/ppp2ppp/1bn2n2/3p4/2BpP3/BQP2N2/P4PPP/RN3RK1 w kq d6',?! - a dubious move as black's king hasn't castled yet and is stuck in the middle. On the flip side there is not much else he can do to defend f7. Bad positions force bad moves.
57,2,11,1exd5,b'r1bqk2r/ppp2ppp/1bn2n2/3P4/2Bp4/BQP2N2/P4PPP/RN3RK1 b kq -',Opens the e-file for the rook to attack the king! Time to make black pay for not castling.
58,2,12,1Na5,b'r1bqk2r/ppp2ppp/1b3n2/n2P4/2Bp4/BQP2N2/P4PPP/RN3RK1 w kq -',Black's plan? Trade and simplify. It's really his only hope.
59,2,13,Be6,b'r2qk2r/ppp2ppp/1b2bn2/n2P4/2Bp4/BQP2N2/P4PPP/RN2R1K1 w kq -',Quiz for you spectators: Why isn't Kd7 an option here? (Hint: The move made is the only good move for black!)
60,2,14,1dxe6,b'r2qk2r/ppp2ppp/1b2Pn2/n7/2Bp4/BQP2N2/P4PPP/RN2R1K1 b kq -',!! - a beautiful queen sacrifice.
61,2,15,Kc6,b'r2q3r/ppp2Ppp/1bk1Bn2/8/3p4/BnP2N2/P4PPP/RN2R1K1 w - -',An exposed king = no es bueno for anyone.
62,2,16,1Ne5+,b'r2q3r/ppp2Ppp/1bk1Bn2/4N3/3p4/BnP5/P4PPP/RN2R1K1 b - -',Time for white to make the most of the queen sacrifice. One bad move and black can sneak back into the game.
63,2,17,1axb3#,b'r2q3r/ppp2Ppp/1b3n2/4N3/kBBp4/1PP5/5PPP/RN2R1K1 b - -',A beautiful finish! Lesson of this game: Castle! And if your opponent doesn't look for and capitalize on the weak square f7 (and/or f2).
64,3,0,e5,b'rnbqkb1r/pppp1ppp/5n2/4p3/2PP4/8/PP2PPPP/RNBQKBNR w KQkq e6',here white could not to take but he choose to capture
65,3,1,Qe7,b'r1b1k2r/ppppqppp/2n5/4P3/1bP2Bn1/5N2/PP1NPPPP/R2QKB1R w KQkq -',this move actually sets up a trap which my opponent bit on 
66,3,2,a3,b'r1b1k2r/ppppqppp/2n5/4P3/1bP2Bn1/P4N2/1P1NPPPP/R2QKB1R b KQkq -',here black has a nic move available to atleast gain back the pawn
67,3,3,Ngxe5,b'r1b1k2r/ppppqppp/2n5/4n3/1bP2B2/P4N2/1P1NPPPP/R2QKB1R w KQkq -',Ngxe5!
68,3,4,axb4,b'r1b1k2r/ppppqppp/2n5/4n3/1PP2B2/5N2/1P1NPPPP/R2QKB1R b KQkq -',and my opponent took the bishop but missed blacks lethatl blow
69,3,5,Nd3#,b'r1b1k2r/ppppqppp/2n5/8/1PP2B2/3n1N2/1P1NPPPP/R2QKB1R w KQkq -',hope you enjoyed:)
70,4,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',My traditional opening.
71,4,1,d3,b'r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -',I normally play my bishop at this point. 3. Bb5 a6 4. Bxc6 xc6 5. Nxe5 f6 6. Nf3 Bg4 7. O-O is what I usually experience or something along those lines. I didn't do it here this time.
72,4,2,Nc3,b'r1bqkbnr/pppp1pp1/2n4p/4p3/4P3/2NP1N2/PPP2PPP/R1BQKB1R b KQkq -',Getting my knights out.
73,4,3,Nf6,b'r1bqkb1r/pppp1pp1/2n2n1p/4p3/4P3/2NP1N2/PPP2PPP/R1BQKB1R w KQkq -',Apparently so is he.
74,4,4,Be2,b'r1bqkb1r/pppp1pp1/2n2n1p/4p3/4P3/2NP1N2/PPP1BPPP/R1BQK2R b KQkq -',Preparing to castle.
75,4,5,Bb4,b'r1bqk2r/pppp1pp1/2n2n1p/4p3/1b2P3/2NP1N2/PPP1BPPP/R1BQK2R w KQkq -',He is as well.
76,4,6,Bd2,b'r1bqk2r/pppp1pp1/2n2n1p/4p3/1b2P3/2NP1N2/PPPBBPPP/R2QK2R b KQkq -',I didn't want my pawn structure to be messed up or unbalanced so I got the other bishop involved.
77,4,7,d6,b'r1bqk2r/ppp2pp1/2np1n1p/4p3/4P3/2BP1N2/PPP1BPPP/R2QK2R w KQkq -',Now I can castle.
78,4,8,O-O,b'r1bqk2r/ppp2pp1/2np1n1p/4p3/4P3/2BP1N2/PPP1BPPP/R2Q1RK1 b kq -',Defenses are good but I apply that for both sides.
79,4,9,Bg4,b'r2qk2r/ppp2pp1/2np1n1p/4p3/4P1b1/2BP1N2/PPP1BPPP/R2Q1RK1 w kq -',He does the same strategy he just did with my other knight.
80,4,10,h3,b'r2qk2r/ppp2pp1/2np1n1p/4p3/4P1b1/2BP1N1P/PPP1BPP1/R2Q1RK1 b kq -',My bishop is already placed.
81,4,11,Nd4,b'r2qk2r/ppp2pp1/3p1n1p/4p3/3nP3/2BP1B1P/PPP2PP1/R2Q1RK1 w kq -',Knights can be lethal so I wasn't gonna let that one get in any deeper.
82,4,12,exd4,b'r2qk2r/ppp2pp1/3p1n1p/8/3pP3/3P1B1P/PPP2PP1/R2Q1RK1 w kq -',In my opinion knights are stronger than bishops.
83,4,13,O-O,b'r2q1rk1/ppp2pp1/3p1n1p/8/4P3/2PP1B1P/P4PP1/R2Q1RK1 w - -',The game is evenly matched so far.
84,4,14,1Rb1,b'r2q1rk1/ppp2pp1/3p1n1p/8/4P3/2PP1B1P/P4PP1/1R1Q1RK1 b - -',I hope to gain a pawn.
85,4,15,1b6,b'r2q1rk1/p1p2pp1/1p1p1n1p/8/4P3/2PP1B1P/P4PP1/1R1Q1RK1 w - -',An expected move.
86,4,16,1e5,b'r2q1rk1/p1p2pp1/1p1p1n1p/4P3/8/2PP1B1P/P4PP1/1R1Q1RK1 b - -',Now I gain an advantage. He could take my pawn but then his rook would be gone but not taking the pawn results in losing the knight. 
87,4,17,1Rb8,b'1r1q1rk1/p1p2pp1/1p1p1n1p/4P3/8/2PP1B1P/P4PP1/1R1Q1RK1 w - -',He makes the smart move.
88,4,18,Qxf6,b'1r3rk1/p1p2pp1/1p1p1q1p/8/8/2PP1B1P/P4PP1/1R1Q1RK1 w - -',I have a good advantage now.
89,4,19,1Re1,b'1r3rk1/2p2pp1/1p1p1q1p/p7/3P4/2P2B1P/P4PP1/1R1QR1K1 b - -',I'm hoping to trade rooks.
90,4,20,1Rfe8,b'1r2r1k1/2p2pp1/1p1p1q1p/p7/3P4/2P2B1P/P4PP1/1R1QR1K1 w - -',According to plan...
91,4,21,1Qd2,b'1r2r1k1/2p2pp1/1p1p1q1p/p7/3P4/2P2B1P/P2Q1PP1/1R2R1K1 b - -',...but my original plan was to let him attack...
92,4,22,2Rxe8+,b'1r2R1k1/2p2pp1/3p1q1p/pp6/3P4/2P2B1P/P2Q1PP1/1R4K1 b - -',...but he was so insistent I did the honors lol
93,4,23,2Rxe8,b'4r1k1/2p2pp1/3p1q1p/pp6/3P4/2P2B1P/P2Q1PP1/1R4K1 w - -',But it wasn't the best idea. His b5 pawn is now open for attack.
94,4,24,2Rxb5,b'4r1k1/2p2pp1/3p1q1p/pR6/3P4/2P2B1P/P2Q1PP1/6K1 b - -',My advantage grows.
95,4,25,2Rxc5,b'4r1k1/5pp1/5q1p/p1R5/8/2P2B1P/P2Q1PP1/6K1 b - -',My advantage grows further. He doing his best for sure but he's letting his pawns drop off.
96,4,26,2Rd8,b'3r2k1/5pp1/5q1p/p1R5/8/2P2B1P/P2Q1PP1/6K1 w - -',Of course removing the pawns allowed him to attack my queen but we all know I won't let him get it.
97,4,27,Kh8,b'3r3k/5pp1/5q1p/p1RB4/8/2P4P/P2Q1PP1/6K1 w - -',A bit surprised he didn't try to defend his a5 pawn.
98,4,28,2Rxa5,b'3r3k/5pp1/5q1p/R2B4/8/2P4P/P2Q1PP1/6K1 b - -',I go another pawn up my advantage is big! I'm a bit surprised with how he let them go.
99,4,29,2c4,b'3r3k/5pp1/1q5p/R2B4/2P5/7P/P2Q1PP1/6K1 b - -',I still need that rook.
100,4,30,2Kh2,b'3r3k/5pp1/7p/R2B4/2P5/7P/P2Q1PPK/1q6 b - -',Really a forced move. Moving the queen to protect would of resulted in disaster for me.
101,4,31,2Ra8,b'R2r3k/6p1/5p1p/3B4/2P5/7P/P2Q1PPK/1q6 b - -',Hoping to exchange the last two rooks.
102,4,32,2Bxa8,b'B6k/6p1/5p1p/8/2P5/7P/P2Q1PPK/1q6 b - -',All according to plan.
103,4,33,2Qb8+,b'Bq5k/6p1/5p1p/8/2P5/7P/P2Q1PPK/8 w - -',I failed to see that coming though.
104,4,34,Qxa8,b'q6k/6p1/5p1p/8/2P5/7P/P2Q1PP1/7K w - -',My advantage is smaller now but now I would make it tough for dfb1 by engaging my a and c pawns.
105,4,35,Kg8,b'6k1/6p1/2q2p1p/2P5/8/7P/P1Q2PP1/7K w - -',Not much else he could do.
106,4,36,Kf7,b'8/5kp1/2q2p1p/2P5/P7/7P/2Q2PP1/7K w - -',Again not much else he could do.
107,4,37,3Qc4+,b'8/5kp1/2q2p1p/2P5/P1Q5/7P/5PP1/7K b - -',This allowed me though to drive back whatever he was planning.
108,4,38,h5,b'8/6p1/2q2pk1/P1P4p/2Q5/7P/5PP1/7K w - -',The fg and h pawns on both sides are basically stalemated right now.
109,4,39,3a7,b'8/P5p1/2q2p1k/2P4p/2Q5/7P/5PP1/7K b - -',Black's lonesome queen can't stop both pawns.
110,4,40,Kg6,b'q7/P5p1/5pk1/2P4p/Q7/7P/5PP1/7K w - -',Nothing else black could do.
111,4,41,4Qa6,b'q7/P4kp1/Q1P2p2/7p/8/7P/5PP1/7K b - -',This sequence of moves was likely to occur next: 40. Ke7 41. c7 Kd7 42. c8=Q+ Qxc8 43. Qxc8+ Kxc8 44. a8=Q+... I probably would of attacked black's f g and h pawns so I could engage my f g and h pawns so I could get more strong pieces to make checkmate easier. Checkmate is hard to do right now. dfb1 though knew that he would lose his queen and that I would still have a queen and so on. He resigned and this wonderful game was over. I hope you enjoyed this annotation and feel free to comment and rate this annotation.
112,5,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',"This was one of my first and probably the shortest game I have played (so far) in the Walking the Walk & Learning to Run Welcome MT 11

I think it can best be described as a painful reminder of what can go wrong in a game"
113,5,1,a3,b'rnbqk1nr/pp3ppp/4p3/2ppP3/1b1P4/P1N5/1PP2PPP/R1BQKBNR b KQkq -',Tournament starting position
114,5,2,bxc3,b'rnbqk1nr/pp3ppp/4p3/3pP3/1P6/2P5/2P2PPP/R1BQKBNR b KQkq -',At this point I was reasonably happy that white had a weakened pawn structure and I would soon be able to castle
