,gid,aid,move,fen,annotation
0,0,0,1Bf4,b'r1bqk2r/3nbppp/pp1p1n2/2pP4/P3PB2/2N2N1P/1P3PP1/R2QKB1R b KQkq -',"Alternative variation: 10.Nd2 O-O 11.Nc4 
"
1,0,1,1g3,b'r1b1r1k1/2qn1pbp/pp1p4/2pPn1p1/P3P3/R1N3PP/1P1N1P1B/3QRBK1 b - -',"Alternative variation: 18.Qh5 g4 19.hxg4 Nf6 20.Qh4 Nfxg4 
"
2,0,2,1Ng6,b'r1b1r1k1/2qn1pbp/pp1p2n1/2pP2p1/P3P3/R1N3PP/1P1N1P1B/3QRBK1 w - -',"Alternative variation: 18...c4 19.f4 gxf4 20.gxf4 Nd3 21.Bxd3 cxd3 22.Kh1 Nc5 
"
3,0,3,Qd8,b'r1bqr1k1/3n1pbp/pp1p2n1/2pP4/P3PP2/R1N4P/1P1N3B/3QRBK1 w - -',"Alternative variation: 20...Kh8 
"
4,0,4,2Nf3,b'r1bqr1k1/3n1pbp/pp1p2n1/2pP4/P3PP2/R1N2N1P/1P5B/3QRBK1 b - -',"Alternative variation: 21.Nc4 Qe7 22.Bd3 
"
5,0,5,Nf6,b'r1b1r1k1/5pbp/pp1p1n2/2pP4/P3PP1q/R6P/1P1Q3B/3NRBK1 w - -',"Alternative variation: 24...Bd4+ 25.Kh1 Nf6 26.Bg2 Nh5 
"
6,0,6,Nh5,b'r1b1r1k1/5pbp/pp1p4/2pP3n/P3PP1q/R6P/1P1Q1N1B/4RBK1 w - -',"Alternative variation: 25...Kh8 
"
7,0,7,2Bg2,b'r1b1r1k1/5p1p/pp1p4/2pP1P1n/P2bP2q/R6P/1P1Q1NBB/4R1K1 b - -',"Alternative variation: 27.Rd3 
"
8,0,8,2Qf6,b'r1b1r1k1/5p1p/pp1p1q2/2pP1P1n/P2bP3/R6P/1P1Q1NBB/4R1K1 w - -',"Alternative variation: 27...Bxf5 28.Rd3          ( 28.exf5 Qxf2+ 29.Qxf2 Rxe1+ 30.Bf1 Rd8 31.Qxd4 cxd4 32.Rd3 Ng7 )     28...Bg6 29.Bxd6 Rad8 30.Rxd4 cxd4 31.Bh2 Rc8 
"
9,0,9,Bxb2,b'r1b1r1k1/5p1p/pp1p1q2/2pP1P1n/P3P3/R6P/1b1Q1NBB/4R2K w - -',"Alternative variation: 28...Kh8 29.Ng4 Qe7 30.Nh6 Ra7 31.Bf3 Nf6 
"
10,0,10,3Rb3,b'r1b1r1k1/5pqp/pp1p4/2pP1P1n/P3P1N1/1R5P/1b1Q2BB/4R2K b - -',"Alternative variation: 30.Nh6+ Kh8 31.Nxf7+ Qxf7 32.Qxb2+ Qg7          ( 32...Qf6 33.e5 )     33.Qxb6 Bxf5 34.Qxd6 Qd4 35.Rae3 Bg6 
"
11,0,11,3Be5,b'r1b1r1k1/5pqp/pp1p4/2pPbP1n/P3P1N1/1R5P/3Q2BB/4R2K w - -',"Alternative variation: 30...Bd4 31.Bxd6 b5 32.e5 Kh8 
"
