,gid,aid,move,fen,annotation
0,0,0,Bd3,b'rnbqkb1r/ppp1pppp/5n2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR b KQkq -',Stonewall attack
1,0,1,Nd2,b'rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPPN1PPP/R1BQK1NR b KQkq -',To stop black playing Ne4
2,0,2,Qe2,b'r1bqk2r/ppp2ppp/2nbp3/3p4/3P1Pn1/3BPN2/PPPNQ1PP/R1B1K2R b KQkq -',To protect the pawn at e3 while maintaining the stonewall formation
3,0,3,1Ne5,b'r1bqk2r/ppp4p/2nbp1pn/3pNp2/3P1P2/3BP2P/PPPNQ1P1/R1B2RK1 b kq -',Knight has a very powerful position at e5
4,0,4,1c3,b'r1bq1rk1/ppp1b2p/4p1pn/3pPp2/3P4/2PBPN1P/PP2Q1P1/R1B2RK1 b - -',To protect the pawn at d4 if black plays c5
5,0,5,cxd4,b'r1bq1rk1/pp2b2p/4p1pn/3pPp2/3p4/1PPBPN1P/P3Q1P1/R1B2RK1 w - -',Black should have tried to open up queen-side by playing b5. After this move white's pawn structure is protected from any future attacks
6,0,6,a6,b'r1bq1rk1/1p2b2p/p3p1pn/3pPp2/3P4/1PPB1N1P/P3Q1P1/R1B2RK1 w - -',Didn't see the discovered attack on the black knight
7,0,7,1Qe3,b'r1bqr1k1/1p2b2p/p3p1pB/3pPp2/3P4/1PPBQN1P/P5P1/R4RK1 b - -',For control of h6 if black offers an exchange by playing Bf8
8,0,8,1Rfc1,b'r1b1r1k1/1p2b2p/p3p1pB/3pPp2/1P1P4/q1PBQN1P/P5P1/R1R3K1 b - -',Thus all of white's pieces on the queen-side are protected but they cannot participate in an attack
9,0,9,1Qb2,b'r1b1r1k1/1p2b2p/p3p1pB/3pPp2/1P1P4/2PBQN1P/Pq4P1/R1R3K1 w - -',Moving queen away from any defensive duties
10,0,10,2Ng5,b'r1b1r1k1/1p2b2p/p3p1pB/3pPpN1/1P1P4/2PBQ2P/Pq4P1/R1R3K1 b - -',White continues to try and create an opening on the king-side
11,0,11,Bg7,b'r1b1r1k1/6bp/p3p1pB/1p1pPp2/1P1P2P1/2PBQN1P/Pq6/R1R3K1 w - -',22. .. Bxh6 23.Qxh6 would enable white to play Ng5 and threaten mate
12,0,12,2a3,b'r1b1r3/6kp/p3p1p1/1p1pPp2/1P1P2P1/P1PBQN1P/1q6/R1R3K1 b - -',Trying to trap the queen
13,0,13,Bd7,b'r4r2/3b2kp/p3p1p1/1p1pPp2/1P1P2P1/P1P1QN1P/1qB5/R1R3K1 w - -',Trying to play Rc8 and open an escape route for the queen
14,0,14,bxc4,b'r4r2/3b2kp/p3p1p1/3pPp2/1PpP2P1/P3QN1P/1qB5/R1R3K1 w - -',Should have played Rc8. If white plays Ne1 black can play Rxc4 and exchange queens. If black plays Rc8 white should play 27.Bb3 Rxc4 28.Bxc4 pXc4 would lose a rook for a bishop and a pawn but save the queen. Black should resign
15,0,15,4Qg5,b'5rk1/r7/4p1B1/3pP1QP/1P1P4/8/1R4K1/8 b - -',
16,1,0,Nc3,b'rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -',"5. Nc3

Since now we have followed the moves of the other annotated game (metalale (1423) vs. warvetchaosone1 (1461))."
17,1,1,g6,b'rnbqkb1r/pp2pp1p/3p1np1/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -',"5. ...g6

The Dragon Variation. One of my favorite Sicilian systems."
18,1,2,f3,b'rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2N1BP2/PPP3PP/R2QKB1R b KQkq -',"7. f3

Preventing Ng4 and an odd exchange between Knight and Bishop on e3. White wants to eliminate the g7 black Bishop and he needs his dark-square Bishop."
19,1,3,Qd2,b'rnbq1rk1/pp2ppbp/3p1np1/8/3NP3/2N1BP2/PPPQ2PP/R3KB1R b KQ -',"8. Qd2

Creating a battery along the c1-h6 diagonal and also freeing the path towards long castle."
20,1,4,Bc4,b'r1bq1rk1/pp2ppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/R3K2R b KQ -',"9. Bc4

Blocking the d5 option."
21,1,5,Rb8,b'1r1q1rk1/pp1bppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/2KR3R w - -',"10. ...Rb8

Probably this is a mistake. Too passive. Black usually fights for the control of the c-file with Rc8 and then Qc7. Rb8 sustains the b-pawn but I can fight about my plan with tranquillity."
22,1,6,1Bh6,b'1r1q1rk1/pp1bppbp/2np1npB/8/2BNP3/2N2P2/PPPQ2PP/2KR3R b - -',"11. Bh6

My plan... exchange dark-square Bishops."
23,1,7,1Nxd4,b'1r1q1rk1/pp1bppbp/3p1npB/8/2BnP3/2N2P2/PPPQ2PP/2KR3R w - -',"11. ...Nxd4

Maybe played with the intention of 12. Qxd4 then 12. ...Bxh6  and the darksquare black Bishop is still alive."
24,1,8,1Bxg7,b'1r1q1rk1/pp1bppBp/3p1np1/8/2BnP3/2N2P2/PPPQ2PP/2KR3R b - -',"12. Bxg7

Ok no problem. I've reached my first goal easily."
25,1,9,b5,b'1r1q1r2/p2bppkp/3p1np1/1p6/2BQP3/2N2P2/PPP3PP/2KR3R w - b6',"13. ...b5

What?! Ok this move was hidden to me since this moment. Maybe my opponent looked at it since he played 10. ...Rb8. Well done. But I was not afraid."
26,1,10,Qb6,b'1r3r2/p2bppkp/1q1p1np1/1p6/3QP3/1BN2P2/PPP3PP/2KR3R w - -',"14. ...Qb6

Looking for Queens exchange."
27,1,11,1Qd2,b'1r3r2/p2bppkp/1q1p1np1/1p6/4P3/1BN2P2/PPPQ2PP/2KR3R b - -',"15. Qd2

No Queens exchange. Keep my lady on board!"
28,1,12,1Rfc8,b'1rr5/p2bppkp/1q1p1np1/1p6/4P3/1BN2P2/PPPQ2PP/2KR3R w - -',"15. ...Rfc8

Other pressure against my castle. "
29,1,13,1Qxd5,b'1rr5/p2bppkp/1q1p2p1/1p1Q4/4P3/1B3P2/PPP3PP/2KR3R b - -',"17. Qxd5?!
 
The change of Knights was forced I think. My Nd5 was too strong and it was ruining the position of black. But now maybe I should have played 17. Bxd5 cause my Queen will be attack many times... not a good choice."
30,1,14,1Qg5,b'1rr5/p3ppkp/1q1pb1p1/1p4Q1/4P3/1B3P2/PPP3PP/2KR3R b - -',"18. Qg5?!

Another imprecision! Why to wait for 18. Qd2? The threat on e6? My opponent is not blind and with the simple Rc7 it can defend the pawn and prepare the square c8 for the b-Rook."
31,1,15,1Bxb3,b'1rr5/p3ppkp/1q1p2p1/1p4Q1/4P3/1b3P2/PPP3PP/2KR3R w - -',"18. ...Bxb3

This wouldn't happened if I had played 17. Bxd5. My previous choices are bringing me towards oblivion. "
32,1,16,f6,b'1rr5/p3p1kp/1q1p1pp1/1p4Q1/4P3/1P3P2/1PP3PP/2KR3R w - -',"19. ...f6

Maybe 19. ...Rc7 would have anticipate the Rook battery."
33,1,17,2Qd5,b'1rr5/p3p1kp/1q1p1pp1/1p1Q4/4P3/1P3P2/1PP3PP/2KR3R b - -',"20. Qd5

Again 20. Qd2 was more accurate but now there is no imminent attack against Queen in this central square. The problem is that my c2 pawn will be more weak."
34,1,18,2a5,b'1rr5/4p1kp/1q1p1pp1/pp1Q4/4P3/1P3P2/1PP3PP/2KR3R w - a6',"20. ...a5

Trying to march towards the King."
