,gid,aid,move,fen,annotation
0,0,0,g3,b'rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq -',This is one of many games I have played against spirit1. I know he likes to fianchetto his bishops thereby attacking the centre from a distance
1,0,1,b3,b'rnbqkbnr/pp1ppppp/8/2p5/8/1P4P1/P1PPPP1P/RNBQKBNR b KQkq -',The gameknot database describes this as Benko's opening. It;s a slightly unusual one for me as black however I wanted to push my pawns forward in the centre as I knew I would have the opportunity to do
2,0,2,Bb2,b'r1bqkbnr/pp1ppppp/2n5/2p5/8/1P4P1/PBPPPP1P/RN1QKBNR b KQkq -',The first fianchetto
3,0,3,e5,b'r1bqkbnr/pp1p1ppp/2n5/2p1p3/8/1P4P1/PBPPPP1P/RN1QKBNR w KQkq e6',This restricts the diagonal of the fianchetto'd bishop and applies some pressure in the centre
4,0,4,e3,b'r1bqkbnr/pp1p1ppp/2n5/2p1p3/8/1P2P1P1/PBPP1P1P/RN1QKBNR b KQkq -',This is the first move that varies the move order in Benko's opening
5,0,5,d5,b'r1bqkbnr/pp3ppp/2n5/2ppp3/8/1P2P1P1/PBPP1P1P/RN1QKBNR w KQkq d6',This applies further pressure on the centre and opens the diagonal for my lsb. The disadvantage of this position is that it is tricky to get my dsb to a good diagonal it is however supporting the c5 pawn should it be needed
6,0,6,Bg2,b'r1bqkbnr/pp3ppp/2n5/2ppp3/8/1P2P1P1/PBPP1PBP/RN1QK1NR b KQkq -',As expected
7,0,7,Nf6,b'r1bqkb1r/pp3ppp/2n2n2/2ppp3/8/1P2P1P1/PBPP1PBP/RN1QK1NR w KQkq -',This returns us to Gameknot database Benko's opening territory
8,0,8,Bd6,b'r1bqk2r/pp3ppp/2nb1n2/2ppp3/8/1P1PP1P1/PBP2PBP/RN1QK1NR w KQkq -',This is probably about the best square for my dsb at the moment and it opens up the kings side for castling
9,0,9,Nd2,b'r1bqk2r/pp3ppp/2nb1n2/2ppp3/8/1P1PP1P1/PBPN1PBP/R2QK1NR b KQkq -',Opening up possibilities of castling long if he does however I am ready for a queen side assault
10,0,10,O-O,b'r1bq1rk1/pp3ppp/2nb1n2/2ppp3/8/1P1PP1P1/PBPN1PBP/R2QK1NR w KQ -',At this point there are two games in the Gameknot database and black won both. Although both sides are almost equal in development I prefer black at the moment as  I feel the peices are a little more co-ordinated for an assault.
11,0,11,c4,b'r1bq1rk1/pp3ppp/2nb1n2/2ppp3/2P5/1P1PP1P1/PB1N1PBP/R2QK1NR b KQ c3',I have the option now of opening the game up by taking the pawn or closing the centre and possibly opening the e file with pawn d5
12,0,12,Be6,b'r2q1rk1/pp3ppp/2nbbn2/2ppp3/2P5/1P1PP1P1/PB1N1PBP/R2QK1NR w KQ -',In the end I opted for this to maintain pressure on the centre. I was also looking now to prevent him from castling if possible
13,0,13,Nxd5,b'r2q1rk1/pp3ppp/2nbb3/2pnp3/8/1P1PP1P1/PB1N1PBP/R2QK1NR w KQ -',"I wanted to keep my lsb and this also opened the diagonal for my queen as he will most likely castle on the kings side now. If I had taken with the knight he would probably be forced to Ng f3 preparing the way for him to castle. I didn't want to push him to making a move he wanted to anyway
"
14,0,14,f5,b'r2q1rk1/pp4pp/2nbb3/2pnpp2/8/1P1PPNP1/PB1N1PBP/R2QK2R w KQ f6',Putting further pressure on the centre and preparing for a push with my pawns
15,0,15,1e4,b'r2q1rk1/pp4pp/2nbb3/2pnpp2/4P3/1P1P1NP1/PB1N1PBP/R2QK2R b KQ -',I think this is probably a mistake in his position I would be strongly tempted to castle pretty much completing development. my threat of pawn to e4 would probably come to little
16,0,16,1Nf6,b'r2q1rk1/pp4pp/2nbbn2/2p1pp2/4P3/1P1P1NP1/PB1N1PBP/R2QK2R w KQ -',I'm happy for him to take the pawn as it gives a half open e file and If I get to open the file I can pressure his king
17,0,17,f4,b'r2q1rk1/pp4pp/2nbbn2/2p1p3/4Pp2/1P1P1NP1/PB1N1PBP/R2Q1RK1 w - -',reopens the diagonal for my bishop and cramps the white position further the white queen has limited options
18,0,18,1Nc4,b'r2q1rk1/pp4pp/2nbbn2/2p1p3/2N1Pp2/1P1P1NP1/PB3PBP/R2Q1RK1 b - -',Threatens the bishop and the e pawn. however if he takes the bishop I retake with my queen and can then put a rook on d to pressure his d pawn which would be difficult to defend.
19,0,19,1Bg4,b'r2q1rk1/pp4pp/2nb1n2/2p1p3/2N1Ppb1/1P1P1NP1/PB3PBP/R2Q1RK1 w - -',Pinning the knight and relieving some of the pressure on my e pawn
20,0,20,1Qd2,b'r2q1rk1/pp4pp/2nb1n2/2p1p3/2N1Ppb1/1P1P1NP1/PB1Q1PBP/R4RK1 b - -',removing the pin and threatening c3 which puts even more pressure on my e pawn
21,0,21,1Qd7,b'r4rk1/pp1q2pp/2nb1n2/2p1p3/2N1Ppb1/1P1P1NP1/PB1Q1PBP/R4RK1 w - -',Links the rooks which is almost always good also means that  15 ... bh3 16 bxb Qxb applies some pressure to his king
22,0,22,1Nfxe5,b'r4rk1/pp1q2pp/2nb1n2/2p1N3/2N1Ppb1/1P1P2P1/PB1Q1PBP/R4RK1 b - -',Finally it falls and he has two strong knights in the centre
23,0,23,Qxg4,b'r4rk1/pp4pp/5n2/2p5/4Ppq1/1P1P2P1/P2Q1PBP/R4RK1 w - -',He has completely demolished the centre however my forces are not too badly placed for an attack
24,0,24,1e5,b'r4rk1/pp4pp/5n2/2p1P3/5pq1/1P1P2P1/P2Q1PBP/R4RK1 b - -',Threatening to take my b pawn
25,0,25,1Nh5,b'r4rk1/pp4pp/8/2p1P2n/5pq1/1P1P2P1/P2Q1PBP/R4RK1 w - -',This applies pressure to his pawns with my f rook well placed to provide support
26,0,26,Rad8,b'3r1rk1/pB4pp/8/2p1P2n/5pq1/1P1P2P1/P2Q1P1P/R4RK1 w - -',Possibly no tthe best move but it puts the rook on a half open file and resigns the white queen to defending a pawn
27,0,27,2Rad1,b'3r1rk1/pB4pp/8/2p1P2n/5pq1/1P1P2P1/P2Q1P1P/3R1RK1 b - -',This move seems uneccessary to me however it does mean that the queen can move away leaving only a rook defending the pawn
