,gid,aid,move,fen,annotation
0,0,0,Nxe4,b'r2qk2r/pppbbpp1/2n4p/4pP2/4n1P1/2P1BN1P/PP6/RN1QKB1R w KQkq -',I begin a full frontal attack. This was white's first mistake. The key square in a few turns is g3.
1,0,1,Bh4+,b'r2qk2r/pppb1pp1/2n4p/4pP2/2B1n1Pb/2P1BN1P/PP6/RN1QK2R w KQkq -',Checking the king
2,0,2,1Ke2,b'r2qk2r/pppb1pp1/2n4p/4pP2/2B1n1Pb/2P1BN1P/PP2K3/RN1Q3R b kq -',Now the key square becomes g3. White's rook is mine.
3,0,3,Nxh1,b'r2qk2r/pppb1pp1/2n4p/4pP2/2B3Pb/2P1BN1P/PP1K4/RN1Q3n w kq -',Taking the rook
4,0,4,1Qxh1,b'r2qk2r/pppb1pp1/2n4p/4pP2/2B3Pb/2P1BN1P/PP1K4/RN5Q b kq -',The end result of that little bout.
5,0,5,Bxe3,b'r2qk2r/ppp2pp1/2n4p/4pb2/2B3P1/2P1bN1P/PP2K2Q/RN6 w kq -',Exchange of bishops
6,0,6,Bg6,b'r2qk2r/ppp2pp1/2n3bp/4p3/2B3P1/2P1KN1P/PP5Q/RN6 w kq -',Moving my bishop to a safe square
7,0,7,2Nxe5,b'r2qk2r/ppp2pp1/2n3bp/4N3/2B3P1/2P1K2P/PP5Q/RN6 b kq -',White gains the smallest of advantages here; the queen is put in a good position but it doesn't last long.
8,0,8,2Qxe5+,b'r2qk2r/ppp2pp1/6bp/4Q3/2B3P1/2P1K2P/PP6/RN6 b kq -',Exchange of knights complete
9,0,9,Kxe7,b'r6r/ppp1kpp1/6bp/8/2B3P1/2P1K2P/PP6/RN6 w - -',Exchange of queens
10,0,10,2Nd2,b'r6r/ppp1kpp1/6bp/8/2B3P1/2P1K2P/PP1N4/R7 b - -',White seems to intend to bring the other knight out into play.
11,0,11,2Rf1,b'r3r3/ppp1kpp1/6bp/8/2B3P1/2P1K2P/PP1N4/5R2 b - -',White also intends to get the rook into play; perhaps he intends to do Rxf7+ on the next turn but my bishop guards that pawn so it would result in a loss of material for him. 
12,0,12,2Kf2,b'r3r3/ppp2pp1/3k2bp/8/2B3P1/2P4P/PP1N1K2/5R2 b - -',White moves out of check. I think in this case it would have been better to do Kd4 so as not to trap the rook.
13,0,13,2Rad8,b'3rr3/ppp2pp1/3k2bp/8/2B3P1/2P4P/PP1N1K2/5R2 w - -',Moving my other rook into play
14,0,14,2Nf3+,b'3rr3/ppp2pp1/3k2b1/7p/2B3P1/2P2N1P/PP3K2/3R4 b - -',White obviously is trying to regain control of the board.
15,0,15,2Kc5,b'3rr3/ppp2pp1/6b1/2k4p/2B3P1/2P2N1P/PP3K2/3R4 w - -',Trying to threaten the bishop. 
16,0,16,3Bd3,b'3rr3/ppp2pp1/6b1/2k4p/6P1/2PB1N1P/PP3K2/3R4 b - -',White makes another mistake. Instead of this move he should have done Be2. Apparently he forgot about my bishop.
17,0,17,3Bxd3,b'3rr3/ppp2pp1/8/2k4p/6P1/2Pb1N1P/PP3K2/3R4 w - -',Exchanging the bishops
18,0,18,3b4+,b'3rr3/ppp2pp1/8/2k4p/1P4P1/2Pb1N1P/P4K2/3R4 b - b3',Rather than taking the bait and losing his rook White instead tries to force my hand.
19,0,19,Kxc3,b'3rr3/ppp2pp1/8/7p/1P4P1/2kb3P/P2N1K2/3R4 w - -',Taking the unprotected pawn
20,0,20,Re2+,b'3r4/ppp2pp1/8/7p/1P4P1/P1kb3P/3NrK2/3R4 w - -',Checking the king
