,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',"Another one of my fast losses with a beautiful mate ending. This is another case of ""Better castle in time!"""
1,0,1,g5,b'rnbqk2r/ppp1ppb1/3p1n1p/6p1/3PPB2/2N5/PPPQ1PPP/R3KBNR w KQkq -',This does not seem necessary only weakens the black king side's light squares.
2,0,2,Nh5,b'rnbqk2r/ppp1ppb1/3p3p/6pn/3PP3/2N3B1/PPPQ1PPP/R3KBNR w KQkq -',Then to chase this bishop instead of developing my pieces was not the right strategy.
3,0,3,1h4,b'r1bqk2r/pp2ppb1/3p3p/2n3pn/4P2P/2N3B1/PPPQNPP1/2KR1B1R b kq h3',Now he goes for my king.
4,0,4,Ne6,b'r1b1k2r/pp2ppb1/1q1pn2p/7n/3NP1pP/2N5/PPPQ1PPB/2KR1B1R w kq -',"?
This move neglects the weakness of the light squares in black's camp.
13...Bd7 and 14...0-0-0 was the necessary thing to do."
5,0,5,1Nxg7+,b'r1b1k2r/ppn1ppN1/1q1p3p/7n/4P1pP/2N5/PPPQ1PPB/2KR1B1R b kq -',Black loses his well placed black bishop.
6,0,6,1Nxg7,b'r1b1k2r/ppn1ppn1/1q1p3p/8/4P1pP/2N5/PPPQ1PPB/2KR1B1R w kq -',A knight on g7... how awkward!
7,0,7,1e5,b'r1b1k2r/ppn1ppn1/1q1p3p/4P3/6pP/2N5/PPPQ1PPB/2KR1B1R b kq -',"!
The lines are going to open up and it is too late for black to do anything about it."
8,0,8,1Qe1,b'3rk2r/ppn1ppn1/1q1P3p/5b2/6pP/2N5/PPP2PPB/2KRQB1R b k -',The bishop on h2 controls the square d6 and the e7-pawn is pinned against the black king. The black position is pathetic.
9,0,9,1Nce6,b'3rk2r/pp2ppn1/1q1Pn2p/5b2/6pP/2N5/PPP2PPB/2KRQB1R w k -',Tries to block the e-file but the white attack is rolling.
10,0,10,2Nd5,b'3r1k1r/pp2ppn1/1q1Pn2p/1B1N1b2/6pP/8/PPP2PPB/2KRQ2R b - -',"!
Gives the bishop for the final hit."
11,0,11,2Nf6#,b'3r2kr/pp2Ppn1/4nN1p/1q3b2/6pP/8/PPP2PPB/2KRQ2R b - -',Very beautiful checkmate pattern.
12,1,0,d5,b'rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6',Counter-Counter one of my favorite openings as of late.
13,1,1,Nf6,b'rnbqkb1r/ppp1pppp/5n2/3P4/8/8/PPPP1PPP/RNBQKBNR w KQkq -',Scandinavian.  I am prepared to lose the pawn to gain development.
14,1,2,e6,b'rnbqkb1r/ppp2ppp/4pn2/3P4/2P5/8/PP1P1PPP/RNBQKBNR w KQkq -',"Scandinavian Icelandic gambit.  if 
4. dxe6 Bxe6 and I am a pawn down with 2 minors developed.  "
15,1,3,Bb4+,b'rn1qk2r/ppp2ppp/4bn2/8/1bPP4/8/PP3PPP/RNBQKBNR w KQkq -',Clears way for castle while providing check.
16,1,4,Bxd2+,b'rn1qk2r/ppp2ppp/4bn2/8/2PP4/8/PP1b1PPP/RN1QKBNR w KQkq -',Trade off dark squared bishops.  Qxd2 is expected in lieu of Nxd2 due to following Qxd4
17,1,5,Re8,b'rn1qr1k1/ppp2ppp/4bn2/8/2PP4/8/PP1QBPPP/RN2K1NR w KQ -',Looking to establish a pin on the bishop at e2.
18,1,6,Bxc4,b'rn1qr1k1/ppp2ppp/5n2/8/2bP4/2N5/PP1QBPPP/R3K1NR w KQ -',Take the free pawn and pin the bishop.
19,1,7,Qe7,b'rn2r1k1/ppp1qppp/5n2/8/2bP4/2N2N2/PP1QBPPP/R3K2R w KQ -',Now I have 3 attackers to 3 defenders on the bishop with one of them being the king.  He cannot castle yet without losing the bishop.
20,1,8,1Ne5,b'rn2r1k1/ppp1qppp/5n2/4N3/2bP4/2N5/PP1QBPPP/R3K2R b KQ -',Ok he interposed.  I need to trade off the bishops while I can.
21,1,9,1Nxe2,b'rn2r1k1/ppp1qppp/5n2/4N3/3P4/8/PP1QNPPP/R3K2R b KQ -',More expected Qxe2 here but don't know how that would play out.
22,1,10,1c5,b'rn2r1k1/pp2qppp/5n2/2p1N3/3P4/8/PP1QNPPP/R3K2R w KQ c6',The c5 push attempts to strip the defender off the N at e5.
23,1,11,1f4,b'rn2r1k1/pp2qppp/5n2/2p1N3/3P1P2/8/PP1QN1PP/R3K2R b KQ f3',He supplies another defender.
