,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',French Defense Winawer Advance Variation C18
1,0,1,Qa5,b'rnb1k1nr/pp3ppp/4p3/q1ppP3/3P4/P1P5/2P2PPP/R1BQKBNR w KQkq -',"6...Ne7 is the main line here with 6...Qc7 the second most popular.  6...Qa5 comes in third place...it's primary disadvantage being on the a-file will be seen 10 moves hence...as the saying goes when the cat's away the mice do play...or as master war strategist Sun Tzu said centuries ago ""Offer the opponent a bait to lure him; feign disorder and strike him"" (The Art of War 1:20)."
2,0,2,Nc6,b'r1b1k1nr/pp3ppp/2n1p3/3pP3/q1pP4/P1P5/2PBNPPP/RQ2KB1R w KQkq -',Notice how effectively this knight does the work as Lasker would say of keeping her queen boxed in or obstructed on the queenside since it prevents retreat along the a4-e8 diagonal...
3,0,3,Nge7,b'r1b1k2r/pp2nppp/2n1p3/3pP3/q1pP4/P1P3N1/2PB1PPP/RQ2KB1R w KQkq -',10...Bd7 appears to be a stronger move based upon past performance results...
4,0,4,1Be2,b'r1b1k2r/pp2nppp/2n1p3/3pP3/q1pP4/P1P3N1/2PBBPPP/RQ2K2R b KQkq -',"11. Nh5 is most often played here but I decided to get out of the book on this move in the hope that my opponent would castle short since White is angling for a kingside attack...as Sun Tzu says ""If I am able to determine the opponent's dispositions while at the same time I conceal my own then I can concentrate and he must divide.  And if I concentrate while he divides I can use my entire strength to attack a fraction of his.  There I will be numerically superior.  Then if I am able to use many to strike few at a selected point those I deal with will be in dire straits...For if he does not know where I intend to give battle he must prepare in a great many places.  And when he prepares in a great many places those I have to fight in any one place will be few.  For if he prepares to the front his rear will be weak and if to the rear his front will be fragile.  If he prepares to the left his right will be vulnerable and if to the right there will be few on his left.  And when he prepares everywhere he will be weak everywhere...Therefore determine the opponent's plans and you will know which strategy will be successful and which will not"" (ibid. 6:13-15 20)."
5,0,5,1O-O,b'r1b2rk1/pp2nppp/2n1p3/3pP3/q1pP4/P1P3N1/2PBBPPP/RQ2K2R w KQ -',...and Black complies...unfortunately for him...
6,0,6,1Qc1,b'r1b2rk1/p3nppp/1pn1p3/3pP3/q1pP4/P1P3N1/2PBBPPP/R1Q2RK1 b - -',Forming an important battery with the dark-squared bishop while simultaneously protecting c2.
7,0,7,1Bg5,b'r4r1k/p4ppp/bpn1p1n1/3pP1BN/q1pP4/P1P5/2P1BPPP/R1Q1R1K1 b - -',"14. Nh5 and 16. Bg5 exemplify Tal's concept of launching which he discusses in his magnificent book ""Attack With Mikhail Tal"" co-authored with Iakov Damsky.  Tal writes ""...in ice hockey this concept has existed since the game was born.  The point of it is that the puck ends up close to the goal but no one knows what will happen with it next...when I 'launch' a piece close to the enemy king I never aim it at only one point...this is one version of concentrating force only without a clear and single aim planned beforehand"" (1999 ed. p. 46).  Tal is in accordance with Sun Tzu who said in The Art of War ""...create changes in the situation by dispersal and concentration of forces"" (7:12) and ""The ultimate in disposing one's troops is to be without ascertainable shape...It is according to the shapes that I lay the plans for victory but the multitude does not comprehend this.  Although everyone can see the outward aspects none understands the way in which I have created victory"" (6:24-25)."
8,0,8,1Rfc8,b'r1r4k/p4ppp/bpn1p1n1/3pP1BN/q1pP4/P1P5/2P1BPPP/R1Q1R1K1 w - -',Now Black has only one piece left to defend his kingside as 5 of his pieces are AWOL on the queenside...so White decides to strike while the iron is hot with a Tal-like or Nezhmetdinov-like sacrifice...
9,0,9,1Nxg7,b'r1r4k/p4pNp/bpn1p1n1/3pP1B1/q1pP4/P1P5/2P1BPPP/R1Q1R1K1 b - -',"Although this may appear to be a king's field sacrifice as Rudolf Spielmann has classified in his epic book ""The Art of Sacrifice in Chess"" upon closer examination it turns out to be a sham (temporary) sacrifice since after a series of forced moves White ""recovers the invested material with advantage..."" (1995 ed. p. 4)."
