,gid,aid,move,fen,annotation
0,0,0,Nf3,b'r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',like games before. I dont think that this line is giving anything for white. better stick with main lines...
1,0,1,h6,b'r1bqkbnr/pp1p1pp1/2n1p2p/2p5/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 w kq -',"why?
d5! now!"
2,0,2,b3,b'r1bqk1nr/pp3pp1/2nbp2p/2p5/2B5/1P3N2/P1PP1PPP/RNBQ1RK1 b kq -',making pressure on g7.
3,0,3,1Re1,b'r1bq1rk1/1p3pp1/p1nbpn1p/2p5/2B5/1PN2N2/PBPP1PPP/R2QR1K1 b - -',a4 first. avoid black next move.
4,0,4,Re8,b'r1bqr1k1/5pp1/p1nbpn1p/1pp5/8/1PN2N2/PBPP1PPP/R2QRBK1 w - -',black got a nice position.
5,0,5,Bb8,b'rbbqr1k1/5pp1/p1n1p2p/1pp5/4R3/1P3N2/PBPP1PPP/R2Q1BK1 w - -',"why?
why not Bb7?"
6,0,6,cxd4,b'rbbqr1k1/5pp1/p1n1p2p/8/1pPpR3/1P3N2/PB3PPP/R2Q1BK1 w - -',Bb7 earlier would have had prevent this line which gives white a chance.
7,0,7,1g3,b'rb2r1k1/1bq2pp1/p1n1p2p/8/1pP1R3/1P3NP1/PB3P1P/R2Q1BK1 b - -',must.
8,0,8,2Rd4,b'rb1r2k1/1bq1npp1/p3p2p/8/1pPR4/1P3NP1/PB2QP1P/R4BK1 b - -',Rg4 is worth looking.
9,0,9,Rd1,b'6k1/1b3p2/pb2p2p/2q2np1/1pP3QP/1P3NP1/PB3PB1/3r1RK1 w - -',! nice move.
10,0,10,3Bd4,b'6k1/1b3p2/pb2p2p/2q2np1/1pPB2QP/1P3NP1/P4PB1/3r1RK1 b - -',not Rxd1 because of 30... Qxf2  31. Kh2 Ne3 32. Qh3 Bxf3  -.
11,0,11,Qxd4,b'6k1/5p2/pb2p2p/6p1/1pPq2QP/1P4P1/P4PK1/8 w - -',from all the mess black is left with a piece up.
12,0,12,3h5,b'6k1/5p2/p3p2p/6pP/1pPb4/1P4P1/P4PK1/8 b - -',basically nothing more to see here...
13,0,13,Bxc5,b'8/8/p6p/2b3kP/1pK3p1/1P6/P7/8 w - -',nothing can stop the g pawn...
14,0,14,Kg5,b'8/8/K6p/P1q3k1/8/1P6/8/8 w - -',the end...
15,1,0,Bc4,b'r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',not the best move but playable.
16,1,1,O-O,b'r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq -',gives black the center by 5.... d5. I think that 5. d4 is better.
17,1,2,Be7,b'r1bqk2r/pp2bppp/2n2n2/1Bpp4/8/2N2N2/PPPP1PPP/R1BQ1RK1 w kq -',black shouldn't mind changing the bishop for the knight on c6. with a strong center and a pair of bishops in an open game it is clearly that he is on the upper hand.
18,1,3,O-O,b'r1bq1rk1/p3bppp/2p2n2/2pp4/8/2NP1N2/PPP2PPP/R1BQ1RK1 w - -',bringing the rook to the game. the e file is a great place for it.
19,1,4,1b3,b'r1bq1rk1/p3bppp/2p2n2/2pp4/8/1PNP1N2/P1P2PPP/R1BQ1RK1 b - -',? positional mistake. the pawns on the queen side are getting weaker that way and there are holes on the black squares there.
20,1,5,1Na4,b'r3r1k1/p1q1bppp/2p2n2/2pp3b/N7/1P1P1N1P/PBP2PP1/R2QR1K1 b - -',wants: 15. Bxf6 gxf6 (15... Bxf6 - weakness c5) and the position will be about equal.
21,1,6,Bf6,b'r3r1k1/p1qn1ppp/2p2b2/2pp3b/N2P4/1P3N1P/PBP2PP1/R2QR1K1 w - -',it is also possible to play cxd4 and afterwards c5.
22,1,7,1g4,b'4r1k1/p1qn1ppp/2p2b2/2pp3b/N2P2P1/1P3N1P/PBP2P2/R2Q2K1 b - g3',the move black waited to. the king side of white is now ruined...
23,1,8,1Nxd4,b'4r1k1/p1qn1ppp/2p2bb1/3p4/N2N2P1/1PP4P/PB3P2/R2Q2K1 b - -',maybe better was cxd4.
24,1,9,Qc6,b'4r1k1/p2n1ppp/2q2bb1/1Npp4/N5P1/1PP4P/PB3P2/R2Q2K1 w - -',there is a lot of pressue on white's queenside and center.
25,1,10,2Na3,b'4r1k1/3n1ppp/p1q2bb1/2pp4/N5P1/NPP4P/PB3P2/R4QK1 b - -',all white's pices are in the corner.
26,1,11,Nxa4,b'4r1k1/5ppp/p1q2b2/3p2P1/n1p2P2/NPPb1Q1P/PB6/R5K1 w - -',demolishing White's queen side.
27,1,12,Qb6+,b'6k1/5ppp/pq3P2/3p4/P1p2P2/N1Pb1Q1P/PB2r3/R5K1 w - -',the end!
28,2,0,f4,b'rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq f3',"Hello. I just finished this game recently and I am very happy to have been in it. I was white and I was playing a very good opponent in Hawkeye22. Enjoy!

Bird's opening....."
29,2,1,Nf3,b'rnbqkbnr/ppp1pppp/8/3p4/5P2/5N2/PPPPP1PP/RNBQKB1R b KQkq -',Goes into the polar bear system..
30,2,2,b3,b'rnbqkb1r/ppp1pppp/5n2/3p4/5P2/1P3N2/P1PPP1PP/RNBQKB1R b KQkq -',Want to get the bishop on the long diagonal. This plays a HUGE role later on in this game.
31,2,3,Be7,b'rnbqk2r/ppp1bppp/4pn2/3p4/5P2/1P3NP1/P1PPP2P/RNBQKB1R w KQkq -',Getting ready to castle...
32,2,4,Bb2,b'rnbqk2r/ppp1bppp/4pn2/3p4/5P2/1P3NP1/PBPPP2P/RN1QKB1R b KQkq -',=)
33,2,5,Bg2,b'rnbq1rk1/ppp1bppp/4pn2/3p4/5P2/1P3NP1/PBPPP1BP/RN1QK2R b KQ -',Wanting to castle...
34,2,6,Bc5+,b'r1bq1rk1/ppp2ppp/2n1p3/2bpN3/4nP2/1P4P1/PBPPP1BP/RN1Q1RK1 w - -',Gives this check...very annoying for me. I cannot simply move into the corner with my King because Nf2  is a killer.
35,2,7,e3,b'r1bq1rk1/ppp2ppp/2n1p3/2bpN3/4nP2/1P2P1P1/PBPP2BP/RN1Q1RK1 b - -',So I close the diagonal off.... Instead of winning material black has weakened my King's position and I am well aware of that.
36,2,8,1Nxc6,b'r1bq1rk1/ppp3pp/2N1p3/2bp1p2/4nP2/1P2P1P1/PBPP2BP/RN1Q1RK1 b - -',"Capture to do 2 things.
1) To double his pawns on the c file
2) to open up the bishops diagonal to his king"
37,2,9,1Bxe4,b'r1bq1rk1/p1p3pp/2p1p3/2bp1p2/4BP2/1P2P1P1/PBPP3P/RN1Q1RK1 b - -',Getting rid of the well posted knight
38,2,10,1Qg4,b'r1bq1rk1/p1p3pp/2p1p3/2bp4/4pPQ1/1P2P1P1/PBPP3P/RN3RK1 b - -',Threatening mate....but black proves on the next move this was a mistake.
39,2,11,1e5,b'r1bq1rk1/p1p3pp/2p5/2bpp3/4pPQ1/1P2P1P1/PBPP3P/RN3RK1 w - -',His LSB attacks my queen but that's not the only threat. He also plans to take down the wall of pawns because of my King's weak position.
40,2,12,exf4,b'r1bq2k1/p1p3pp/2p5/2bp1r2/4pp2/1P2P1P1/PBPPQ2P/RN3RK1 w - -',Cannot take with e-pawn because it's pinned...Instead I want to get rid of the threats to my King.
41,2,13,g6,b'r1bq2k1/p1p4p/2p3p1/2bp1r2/4pR2/1P2P1P1/PBPPQ2P/RN4K1 w - -',Hmm not so sure about this move...
42,2,14,1Nc3,b'r2q2k1/p1p4p/2p3p1/2bp1b2/4p3/1PN1P1P1/PBPPQ2P/R5K1 b - -',Development and also trying to get the rook on the f-file to get as his weak King position.
43,2,15,1a6,b'r2q2k1/2p4p/p1p3p1/2bp1b2/4p3/1PN1P1P1/PBPPQ2P/R5K1 w - -',This move I couldn't understand. I thought for sure he was gonna play Bh3 or maybe get his Queen involved with Qg5. 
44,2,16,1Na4,b'r2q2k1/2p4p/p1p3p1/2bp1b2/N3p3/1P2P1P1/PBPPQ2P/R5K1 b - -',Attacking..
45,2,17,1Rf1,b'r2q2k1/b1p4p/p1p3p1/3p1b2/N3p3/1P2P1P1/PBPPQ2P/5RK1 b - -',There's that nasty rook on f1.
46,2,18,1Bb8,b'rb1q2k1/2p4p/p1p3p1/3p1b2/N3p3/1P2P1P1/PBPPQ2P/5RK1 w - -',???
