,gid,aid,move,fen,annotation
0,0,0,d4,b'r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq d3',The Scotch game.
1,0,1,Nxc3,b'r1bqk2r/ppp2ppp/2np1n2/2b5/2B1P3/2N2N2/PP3PPP/R1BQR1K1 b kq -',The Scotch gambit. I had never seen white( a person who I know) play this. I believe that white has very little compensation for his sacrificed pawn at the moment.
2,0,2,1Nd5,b'r2q1rk1/ppp2ppp/2np1n2/2bN2Bb/2B1P3/5N1P/PP3PP1/R2QR1K1 b - -',White will double my pawns.
3,0,3,Bd4,b'r2q1rk1/ppp2ppp/3p1n2/3N2B1/3bP3/5Q1P/PP3PP1/R3R1K1 w - -',Here I'm just a solid pawn up.
4,0,4,1Rad1,b'r2q1rk1/ppp2ppp/3p1n2/3N2B1/3bP3/5Q1P/PP3PP1/3RR1K1 b - -',He sacrifices yet another pawn for no reason.
5,0,5,1Qg3,b'r2q1rk1/ppp2ppp/3p1n2/3N2B1/4P3/6QP/Pb3PP1/3RR1K1 b - -',"The immediate threat is Bh6 winning the exchange at least and damaging blacks pawn structure if I lose my DSB. This also prepare f4?
"
6,0,6,Nh5,b'r2qr1k1/ppp2ppp/3p3B/3N3n/4P3/6QP/Pb3PP1/3RR1K1 w - -',Simulataneous attacks the queen and there are now two additional protectors of g7.
7,0,7,g6,b'r2qr1k1/ppp2p1p/3p2pB/3N3n/4P1Q1/7P/Pb3PP1/3RR1K1 w - -',MY dark squares are extremely weak now.
8,0,8,c6,b'r2qr1k1/pp3p1p/2pp2pB/3N3n/4PPQ1/7P/Pb4P1/3RR1K1 w - -',The knight would've been annoying on f6. This forces the knight to move and white will lose a pawn or the exchange.
9,0,9,Rxe4,b'r2q2k1/pp3p1p/2pp2pB/7n/4rPQ1/4N2P/Pb4P1/3RR1K1 w - -',Nb4 would've been met by Bc3 winning the knight or the exchange. White is going nowhere right now.
10,0,10,2Nf5,b'r2q2k1/pp3p1p/2pp2pB/5N1n/4rPQ1/7P/Pb4P1/3RR1K1 b - -',I see what white is trying to do here.
11,0,11,Bf6,b'3r2k1/pp3p1p/2pp1bpB/5NQn/5P2/7P/P4qP1/1R5K w - -',Attacks the queen.
12,0,12,Kh8,b'3r3k/pp3p1p/2pp1bpB/5N1n/5PQ1/7P/P4qP1/1R5K w - -',Capturign the knight on f5 is no threat. White would actually benefit if I did. He would probably grab a pawn on f5.
13,0,13,2Rb4,b'3r3k/pp3p1p/2pp1bpB/5N1n/1R3PQ1/7P/P4qP1/7K b - -',"Protecting f4.
"
14,0,14,2gxf5,b'3r3k/pp3p1p/2pp1b1B/5p1n/1R3PQ1/7P/P4qP1/7K w - -',I risk a bad position to get rid of a key defender of d4.
15,0,15,Rg8,b'6rk/pp3p1p/2pp3B/5p1Q/1R1b1P2/7P/P4qPK/8 w - -',I know hit white with everything I've got.
16,0,16,3Kh2,b'6rk/pp3p1p/2pp4/5pBQ/1R1b1P2/7P/P5PK/4q3 b - -',The only available square unless white wants to get mated.
17,0,17,3Qxb4,b'6rk/pp3p1p/2pp4/5pBQ/1q1b1P2/7P/P5PK/8 w - -',I just grab the rook for free. White's attacks are running dry.
18,0,18,d5,b'6rk/pp3p1p/2p5/3p1pBQ/1q1b1P1P/8/P5PK/8 w - -',Making use of the dark square diagonal.
19,0,19,Bg7,b'6rk/pp3pbp/2p4Q/3p1pB1/1q3P1P/8/P5PK/8 w - -',I had calculated something along the lines of this where white tries to force a perpetual if I exchange DSB's.
20,0,20,Qc4,b'6rk/pp3pbp/2p2B1Q/3p1p2/2q2P1P/8/P5PK/8 w - -',"A ""High class"" waiting move."
21,0,21,h6,b'6rk/pp3pb1/2p2B1p/5pQP/2qp1P2/8/P5PK/8 w - -',h6 was a serious threat. I'm not sure how I even got into this position.
22,0,22,Kg8,b'6k1/pp3pr1/2p4Q/5p1P/2qp1P2/8/P5PK/8 w - -',White is out of checks and just resigns here. 1st place has 4/7 points. I have 3/7
23,1,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Here is a game where despite one losing a lot matter. Do not panic. there is still chance of winning or draw.
24,1,1,Bc4,b'r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',Wanting my light Bishop attack the f7 pawn.
25,1,2,Nh6,b'r1bqkb1r/pppp1ppp/2n4n/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq -',"Up till now been a book opening But black would be better:
3. … Nf6 4. d3
"
26,1,3,Ng5,b'r1bqkb1r/pppp1ppp/2n4n/4p1N1/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq -',Want my Knight to join attack on the f7 pawn.
27,1,4,Qxg5,b'r1b1kb1r/pppp1ppp/2n4n/4p1q1/2B1P3/8/PPPP1PPP/RNBQK2R w KQkq -',Black attacking my d2 pawn square by taking my Knight on g5
28,1,5,Qf3,b'r1b1kb1r/pppp1ppp/2n4n/4p1q1/2B1P3/5Q2/PPPP1PPP/RNB1K2R b KQkq -',"Continuing my attack on the f7 pawn.
Better: 5. O-O Qh4 6. d3 Bc5 7. Bxh6 Qxh6 8. Nc3 O-O 9. Nd5 Bd6 10. c3 Kh8 11. Re1 f5 12. Qf3 fxe4 13. Qxe4"
29,1,6,Nd4,b'r1b1kb1r/pppp1ppp/7n/4p1q1/2BnP3/5Q2/PPPP1PPP/RNB1K2R w KQkq -',Black brings Knight into battle by attacking my Queen.
30,1,7,Qe3,b'r1b1kb1r/pppp1ppp/7n/4p1q1/2BnP3/4Q3/PPPP1PPP/RNB1K2R b KQkq -',Ok Decide I willing to exchange queen. I like a simplified game anyway
31,1,8,Qxg2,b'r1b1kb1r/pppp1ppp/7n/4p3/2BnP3/4Q3/PPPP1PqP/RNB1K2R w KQkq -',Black did not want to exchange Queens at this time. He wants my Rook.
32,1,9,Rf1,b'r1b1kb1r/pppp1ppp/7n/4p3/2BnP3/4Q3/PPPP1PqP/RNB1KR2 b Qkq -',I am down a Pawn and a Piece at this time. I move my Rook so if taken I take his Queen.
33,1,10,Nf3+,b'r1b1kb1r/pppp1ppp/7n/4p3/2B1P3/4Qn2/PPPP1PqP/RNB1KR2 w Qkq -',"Puts my King in Check. I haft to move my King. Already can not castle King side.
Would be better: 8. … Nxc2+ 8. Kd1 Nxe3+ 9. fxe3 Qxe4 10. Bb5 Qg2 11. h4 Nf5 12. Nc3 Bb4 13. Bd3 d6 14. Be2 Bd7 15. h5 c6 16. d3"
34,1,11,Ke2,b'r1b1kb1r/pppp1ppp/7n/4p3/2B1P3/4Qn2/PPPPKPqP/RNB2R2 b kq -',Move King so I can still support the Rook.
