,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Hi everyone!  Just to say that I had a narrow squeak against wakefire who played very well and my position had the worrying hallmark of a jstevens1 game - passive but just about able to hold things together.  My passed c pawn saved the day and prompted my opponent's draw offer which I gratefully accepted!  Cheers.  Joanne
1,0,1,c3,b'rnbqkbnr/pp1ppppp/8/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR b KQkq -',2. c3 - a c3 Sicilian.
2,0,2,O-O,b'r1bqkb1r/pp3ppp/1nnP4/2p1p3/8/1BP2N2/PP1P1PPP/RNBQ1RK1 b kq -',8. 0-0 - Henry is tucked away but I will have to develop my queenside somehow and the d6 pawn will soon drop off.
3,0,3,1Qxd3,b'r1bqk2r/pp3ppp/1nnb4/4p3/8/2PQ1N2/PPB2PPP/RNB2RK1 b kq -',11. Qxf3 - the start of a queenside liberation process.
4,0,4,Bxd8,b'3bk2r/pp3ppp/1nn5/4p3/6b1/2P2N2/PPB2PPP/RNB3K1 w k -',14. ............. Bxd8 - two major pieces have been exchanged but I must develop my queenside.
5,0,5,1Be4,b'3bk2r/pp3ppp/1nn5/4p3/4B1b1/2P2N2/PP3PPP/RNB3K1 b k -',15. Be4 - to avoid my kingside pawns being busted but still my knight and Frere Lenoir are at home!
6,0,6,1Kg2,b'4k2r/ppb2pp1/1nn3p1/4p3/6P1/2P2N1P/PP3PK1/RNB5 b k -',19. Kg2 - forced to prevent Rxh3 and guess what the knight and Frere Lenoir are still at home!
7,0,7,2Na3,b'4k2r/ppb2pp1/2n3p1/3np3/6P1/N1P2N1P/PP3PK1/R1B5 b k -',20. Na3 - movement of that comatose queenside back row at last!
8,0,8,2Bd2,b'4k2r/ppb3p1/2n2pp1/3np3/6P1/N1P2N1P/PP1B1PK1/R7 b k -',21. Bd2 - and now Frere Lenoir flies the coup!
9,0,9,2Ne2,b'4r3/ppb2kp1/2n2p2/3n2p1/4p1P1/2P4P/PPNBNPK1/4R3 b - -',25. Ne2 - have spent the last few moves on trying to centralise my pieces at least the knights are not dim on the rim!  Black still has the edge though.
10,0,10,2Ncd4,b'4r3/ppb2kp1/5p2/3nn1p1/3Np1P1/2P4P/PP1BNPK1/4R3 b - -',26. Ncd4 - a white centralised knight - whoppee doo!
11,0,11,2Nd4,b'4r3/ppb2kp1/5p2/3n4/3Np1Pp/2P4P/PP1B1PK1/4R3 b - -',29. Nd4 - not much has changed except that one pair of knights have been exchanged and black has undoubled his pawns.  The only good thing is that the black h pawn provides shelter from hostile castle fire for my own as he cannot take his own pawn.
12,0,12,Bb8,b'1b2r3/pp1n1k2/5pp1/1N6/2P1p1Pp/1P5P/P2B1PK1/4R3 w - -',32. ....... Bb8 - if Bb6?? then black will drop the exchange to Nd6 
13,0,13,3Nd5,b'4r3/1p3k2/p7/3Nnp2/2P1p2p/1P5P/P4PK1/4R3 b - -',38. Nd5 - gives an illusion of equality but black's central pawns and his knight and rook will soon start to put me under pressure.
14,0,14,4bxc4,b'3r4/5k2/p7/3N1p2/2P1p2p/3n3P/P1R2P2/5K2 b - -',42. bxc4 - I must retake with the pawn else the knight on d5 drops.
15,0,15,4Rc3,b'3r4/5k2/8/p2N4/2P1pp1p/P1Rn3P/5P2/5K2 b - -',44. Rc3?! - my opponent pointed out that f3 would have been better here!
