,gid,aid,move,fen,annotation
0,0,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',Queens pawn opening
1,0,1,c4,b'rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq c3',Queens Gambit
2,0,2,dxc4,b'rnbqkbnr/ppp1pppp/8/8/2pP4/8/PP2PPPP/RNBQKBNR w KQkq -',Queens Gambit Accepted
3,0,3,Qf6,b'r1b1k1nr/ppp2ppp/2nbpq2/8/2BP4/2N1PN2/PP3PPP/R1BQK2R w KQkq -',Black moves his queen out early. First it eliminates f6 for his night and secondly it becomes a target.
4,0,4,e4,b'r1b1k1nr/ppp2ppp/2nbpq2/8/2BPP3/2N2N2/PP3PPP/R1BQK2R b KQkq -',White advances his e pawn planning the e5 fork of queen and bishop
5,0,5,1Bd3,b'r1b1k2r/ppp1nppp/3bp1q1/n5B1/3PP3/2NB1N2/PP1Q1PPP/R3K2R b KQkq -',Defending the bishop and planning e5 with a discovered attack of blacks queen
6,0,6,1e5,b'r3k2r/pppbnppp/3bp1q1/n3P1B1/3P4/2NB1N2/PP1Q1PPP/R3K2R b KQkq -',Black misses the threat and it costs him a bishop
7,0,7,1Nxb5,b'r3k2r/pp2nppp/3pp3/nN4Bq/3P4/5N2/PP1Q1PPP/R3K2R b KQkq -',White has a double threat here. The threat of Nc7 winning the rook and Qxa5 winning a knight.
8,0,8,1d5,b'r3k2r/pp2nppp/4p3/nN1p2Bq/3P4/5N2/PP1Q1PPP/R3K2R w KQkq -',Black misses the threats. Better would have perhaps been Kd7
9,0,9,1Qb4,b'r7/p2knppp/1p2p3/3p2Bq/1Q1P4/5N2/PP3PPP/R3K2R b KQ -',Doubles the attack of the e7 knight.
10,0,10,Nxe5,b'r7/p2k1ppp/1p2p3/3pn1Bq/1Q1P4/8/PP3PPP/R3K2R w KQ -',Blacks foolish capture here leaves e7 open for white's queen
11,0,11,Kc8,b'r1k5/p3Qppp/1p2p3/3pn1Bq/3P4/8/PP3PPP/R3K2R w KQ -',Black moves into mate in two. Black can survive a little longer with Kc6
12,0,12,2Qc7#,b'rk6/p1Q2ppp/1p2p3/3pn1Bq/3P4/8/PP3PPP/2R1K2R b K -',
13,1,0,a6,b'r1bqkbnr/1p2pppp/p1np4/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -',5. ....... a6 (the first 5 moves are standard Sicilian.  This is the Naijdorf although it does transpose into a position resembling a Yugoslav Attack)
14,1,1,1Kb1,b'r1bqk1nr/1p3pbp/p1n3p1/3p4/3N4/2N1BP2/PPPQ2PP/1K1R1B1R b kq -',11. Kb1 (over the last few moves we have been concentrating on development - although I am slightly ahead.  If black castles kingside maybe I could start a pawn storm).  I safeguard my castled position first.
15,1,2,1a3,b'r1bqk2r/1p2npbp/p1n3p1/3p4/3N4/P1N1BP2/1PPQ2PP/1K1R1B1R b kq -',12. a3 - stops the black knight moving to b4.  Black now gets ideas of her own by playing her queen to a5.
16,1,3,O-O,b'r1b2rk1/4np1p/p1p3p1/q2p4/3Q4/P1N2P2/1PP3PP/1K1R1B1R w - -',15. ....... O-O (black finally castles - her position has been weakened by the exchange of dark squared bishops).  I now zero in on it.
17,1,4,1h4,b'r1b1r1k1/4np1p/p1p2Qp1/q2p4/7P/P1N2P2/1PP3P1/1K1R1B1R b - h3',17. h4 - I now start the pawn storm.
18,1,5,1h5,b'1r2r1k1/4np1p/p1p1bQp1/q2p3P/6P1/P1N2P2/1PP5/1K1R1B1R b - -',19. h5 (storm clouds gather over both castled positions - who gets there first?)
19,1,6,1Qxa3,b'1r2r1k1/4np1p/p1p1bQp1/3p3P/6P1/q1N2P2/1PP5/1K1R1B1R w - -',19. ........ Qxa3 - the start of a lot of blood letting - I lose a pawn.  I concentrate on getting my king to comparative safety by moving him to c1.
20,1,7,Qxb2+,b'1r2r1k1/4np1p/p1p1bQp1/3p3P/6P1/2N2P2/1qP5/2KR1B1R w - -',20. ....... Qxb2  (another pawn goes and my king now has to run for the hills!)
21,1,8,2Ne4,b'1r2r1k1/4np1p/p1p1bQp1/7P/3pN1P1/5P2/1qPK4/3R1B1R b - -',22. Ne4 (my knight was en prise last move I move it towards the kingside)
22,1,9,Qxc3,b'1r2r1k1/5p1p/p1p1b1p1/6QP/3p2P1/2q2P2/2P1K3/3R1B1R w - -',25.  Qxc3 - black's king hunt continues and knights have been exchanged.  My queen has been driven from h6.  I now have time to pick up the threads of my own mating attack before .........
23,1,10,Bxg4+,b'1r2r1k1/5p1p/p1p3P1/6Q1/3p2b1/2q2P2/2P1K3/3R1B1R w - -',...... it begins again with a discovered check 26...... Bxg4  another pawn goes!
