,gid,aid,move,fen,annotation
0,0,0,c4,b'rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq c3',"A good game though the decisive move could have been saved by white. But my idea of the combination was cute. I start to think I could go back to play live games with a better combination package in mind thanks to all the games i played on the net for these 6 last years that I dropped the ""real games"""
1,0,1,d4,b'rnbqk2r/ppppppbp/5np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq d3',could be me black or white...
2,0,2,e5,b'rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQK2R w KQ e6',liberating a bit the center.
3,0,3,O-O,b'rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 b - -',no way said white
4,0,4,Ne7,b'r1bq1rk1/ppp1npbp/3p1np1/3Pp3/2P1P3/2N2N2/PP2BPPP/R1BQ1RK1 w - -',here starts the game from the Kings Indian mainline.
5,0,5,Bg5,b'r1bq1rk1/ppp1npbp/3p1np1/3Pp1B1/2P1P3/2N2N2/PP2BPPP/R2Q1RK1 b - -',choosing an attack on the king-side which is not the main idea with this opening as far as I know. Though it is not incorrect.
6,0,6,Bxf6,b'r1bq1rk1/ppp1np2/3p1bpp/3Pp3/2P1P3/2N2N2/PP2BPPP/R2Q1RK1 w - -',white has eliminated an offensive black piece.
7,0,7,1b4,b'r1bq1rk1/ppp1np2/3p1bpp/3Pp3/1PP1P3/2N2N2/P3BPPP/R2Q1RK1 b - b3',and now starts the attack on queen-side.
8,0,8,Bb7,b'r2q1rk1/pbp1np2/1p1p1bpp/3Pp3/PPP1P3/2N2N2/4BPPP/R2Q1RK1 w - -',My only goal here was to link the rooks
9,0,9,1Qb3,b'r2q1rk1/pbp1np2/1p1p1bpp/3Pp3/PPP1P3/1QN2N2/4BPPP/R4RK1 b - -',pointing clearly the attack
10,0,10,1a6,b'r2q1rk1/1bp1np2/pp1p1bpp/3Pp3/PPP1P3/1QN2N2/4BPPP/R4RK1 w - -',trying to slow down this attack
11,0,11,Bg7,b'r2q1rk1/1bp1npb1/pp1p2pp/2PPp3/PP2P3/1QN2N2/4BPPP/R4RK1 w - -',preparing my own attack.
12,0,12,1c6,b'r2q1rk1/1bp1npb1/ppPp2pp/3Pp3/PP2P3/1QN2N2/4BPPP/R4RK1 b - -',by doing this white made a strategic mistake I think: He blcoked his own attack on the queen-side. The compensation aka pushing back my bishop is really thin.
13,0,13,a5,b'r1bq1rk1/2p1npb1/1pPp2pp/pP1Pp3/P3P3/1QN2N2/4BPPP/R4RK1 w - -',blocked....
14,0,14,f5,b'r1bq1rk1/2p1n1b1/1pPp2pp/pP1Ppp2/P3P3/1QN5/3NBPPP/R4RK1 w - f6',my turn...
15,0,15,Nxf5,b'r1bq1rk1/2p3b1/1pPp2pp/pP1Ppn2/P7/1QN5/3NBPPP/R4RK1 w - -',why not the bishop? because f5 has to serve as a heaven for the bishop and first I wanted to put my knight on d4...
