,gid,aid,move,fen,annotation
0,0,0,e5,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq e6',"With Jack Stockel I'd expect it.  But the thing with Bert is that I didn't know what he would play as this was the first time I played against him.  And after 1.e4 since the Siclian Defense is commonly played but this is as well.  So I wasn't sure how he's respond as there's lots of choices but I was prepared for anything he'd do with the saying ""Expect the unexpected.""  This is why it's my model.  Afterall GM elyhim the Carro Kann which I was unprepared for and therefore led to Hope Chess Flip Coin Chess and eventually unsound agression and at one point cheapo tactics which led to my downfall as I played way to fast and went for threats that were too obvious to drive off.  Since I improved I promised myself not be taken off guard which is why ""Expect the Unexpected"" is my model.  And for those wondering I am all but certain that joveyboy1 learned that term from me because after I used it he then used it in one or two of his annotations."
1,0,1,Nc6,b'r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -',I'd figured he played this but like before I really wasn't certain how he's respond as the Petroff Defense is also common.  But once he played this I was automatically going to play Ruy Lopez.  Now here's the thing I was once told that it's generally not a good idea to play the Ruy Lopez against much stronger players.  However I disagree with him.  The idea being is that I have defeated Jack Stockel on one or two occassions with the Ruy Lopez.  And when I do lose which is supposed to happen I still play extremely well.  In other words it's a good loss because I generally don't go wrong into the end.  And this was no exception because of how well I wind up playing.
2,0,2,Nd4,b'r1bqkbnr/pppp1ppp/8/1B2p3/3nP3/5N2/PPPP1PPP/RNBQK2R w KQkq -',"I usually don't see this but likewise I'm not surprised as Jack has on or two occassions played this against me.  So I know what to do.  As usual I exchange but for a different reason.  Going by what C++ said it isn't exchange early and often as what used to.  But here that N is powerful and I consider to be a bit overwhelming because of how dangerous they're known to be.  To prevent the Fight or Flight Syndrome which isn't supposed to happen or getting overwhelmed I decide that the best thing to do is exchange.  That way I'm taking care of something before it can become a problem.  It is worth noting that confidence is very important to prevent you from getting anxious because as Jack says which I emphasize to my students ""Don't get nervous.""  Plus I'm already planning something with the in between which is strategy as I learned from GM Susan Polgar.  The strategy being the exchange to enable castling right after."
3,0,3,c6,b'r1bqkbnr/pp1p1ppp/2p5/1B6/3pP3/8/PPPP1PPP/RNBQ1RK1 w kq -',Not at all surprised.  I knew at some point he'd played this.  In fact I thought that Bert would do this right here after the exchange.  And when you think about it this makes sense.  Now you get into minds of how stronger players feel.  Now I know as black anticipated that I'd force the exchange with the idea being to castle and afterwards he gain tempo by playing this.
4,0,4,b5,b'r1bqkbnr/p2p1ppp/2p5/1p6/B2pP3/8/PPPP1PPP/RNBQ1RK1 w kq b6',Now I really had to evaluate if 7.Bb3 was safe.  As some will recall in an annotation by someone who I also mentored he annotated a move and I said the B should've move back as would be here.  And they accurately pointed out that I was wrong as he'd lose the B when the opponent boxes it in with one of my pawns.  Then in one of my more recent games I made that same mistake.  So I really had to evaluate and as usual which is why it's important do my HW to figure out if 7.Bb3 and if not how he'd win a piece.  After careful considerations I determined that retreating to b3 is in fact the right move.
5,0,5,Ba6,b'r2qkbnr/p2p1ppp/b1p5/1p6/3pP3/1B6/PPPP1PPP/RNBQ1RK1 w kq -',Standard development.
6,0,6,d3,b'r2qkbnr/p2p1ppp/b1p5/1p6/3pP3/1B1P4/PPP2PPP/RNBQ1RK1 b kq -',Bert was threatening 8...b4 which would be a nasty discovered attack on my R in which case I can defend but would have to waist tempo when time is needed.  Also the Q side is jammed this time around since 8.Nc3?? is not an option because of 8...dxc3 losing a piece for pawn too early in the game.  So the idea as I learned was planning and strategy so that I can develop whilst preventing him doing damage for the reason outlined.  And while it might not seem so the loss of tempo is very damaging more so then it might seem.
7,0,7,Bd6,b'r2qk1nr/p2p1ppp/b1pb4/1p6/3pP3/1B1P4/PPP2PPP/RNBQ1RK1 w kq -',The idea is to develop.
8,0,8,Nd2,b'r2qk1nr/p2p1ppp/b1pb4/1p6/3pP3/1B1P4/PPPN1PPP/R1BQ1RK1 b kq -',But now I develop and I do it based on what I learned from Susan Polgar and also combined with what cplusplus11 recently told me.  For a while as I've seen in GM games including the one with Susan which I annotated last week; instead of bringing the N completely out you develop them closer to the home square.  I mean regularly so that it's passed the second rank for white and seventh for black sometimes there are exceptions to that.  And one would wonder why.  First as noted Nc3?? for the same reason as before wasn't an option.  Second this is another thing to note about planning and strategy.  When a N is placed like this it seems a little uncomfortable but the reality of it is that you're planning a better outpost for it.  In this case the short term plan is to get to f3.  The long term plan which is part of the short term is that after I can deploy it to that square I'll be able to develop my last piece with very little to no loss of tempo.  In addition as we'll see later bringing my N to f3 is going to win a pawn sooner or later which is also part of my plan.  And this time I did without miscalculation because of what I learned from that grandmaster.  This is very important because in the past even with the person that I don't name or like but still would apply what he said for improvement some of the time I'd still have problems thinking ahead without miscalculations.  In fact that recently happened up until I believe it was late May where in early May this happened and I lost a piece early.  But with lessons from Susan that's no longer happening as things become second nature very quickly so I learn much sooner.  Without that lesson it's likely that I'd be panicking and possibly making mistakes.
9,0,9,Qc7,b'r3k1nr/p1qp1ppp/b1pb4/1p6/3pP3/1B1P4/PPPN1PPP/R1BQ1RK1 w kq -',I would've played 9...Nf6 to prepare for 10...0-0  But as we'll see later Bert is going to castle on opposite wings.
