,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Talk about a game that is totally aggressive on my part.  My king ends the game on e3 of all places :).  With a power all out attack as if one swing could put me away.  No guts no glory right.
1,0,1,b4,b'rnbqkbnr/pp1ppppp/8/2p5/1P2P3/8/P1PP1PPP/RNBQKBNR b KQkq b3',I play a good bit of gambits during blitz play.  I think it is mostly because my opponents are not quite prepared and they lead to good fights.
2,0,2,Bxa3,b'rnbqkbnr/pp1ppppp/8/8/4P3/B7/2PP1PPP/RN1QKBNR b KQkq -',Black fully accepts my gambit.
3,0,3,d6,b'rnbqkbnr/pp2pppp/3p4/8/4P3/B7/2PP1PPP/RN1QKBNR w KQkq -',Blocking the problems with the dsb.
4,0,4,f4,b'rnbqkbnr/pp2pppp/3p4/8/4PP2/B7/2PP2PP/RN1QKBNR b KQkq f3',Gaining more control over e5.
5,0,5,a6,b'rnbqkbnr/1p2pppp/p2p4/8/4PP2/B7/2PP2PP/RN1QKBNR w KQkq -',weak but prevents Bb5+
6,0,6,d4,b'rnbqkbnr/1p2pppp/p2p4/8/3PPP2/B7/2P3PP/RN1QKBNR b KQkq d3',I now have full control of the center however my king is feeling a good bit of air and I have 3 moves to castle.
7,0,7,c3,b'r1bqkbnr/1p2pppp/p1np4/8/3PPP2/B1P5/6PP/RN1QKBNR b KQkq -',protects d4 and stops checks on a5.
8,0,8,b5,b'r1bqkbnr/4pppp/p1np4/1p6/3PPP2/B1P5/6PP/RN1QKBNR w KQkq b6',? black seems to be trying to attack queens side which I have good control over.
9,0,9,Na5,b'r1bqkbnr/4pppp/p2p4/np6/3PPP2/B1P5/4B1PP/RN1QK1NR w KQkq -',? Invites me to b4 with tempo!
10,0,10,1Qb3,b'r1bqkbnr/4pppp/p2p4/1p6/1BnPPP2/1QP5/4B1PP/RN2K1NR b KQkq -',Plan being a5 Bxd4.
11,0,11,1Ne3,b'r1bqkbnr/4pppp/p2p4/1p6/1B1PPP2/1QP1n3/4B1PP/RN2K1NR w KQkq -',So many knight moves.
12,0,12,1Bxb5+,b'r1bqkbnr/4pppp/p2p4/1B6/1B1PPP2/1QP1n3/6PP/RN2K1NR b KQkq -',!?
13,0,13,1axb5,b'r1bqkbnr/4pppp/3p4/1p6/1B1PPP2/1QP1n3/6PP/RN2K1NR w KQkq -',loses a rook.
14,0,14,1Kf2,b'R1bqkbnr/4pppp/3p4/1p6/1B1PPP2/1QP5/5KnP/1N4NR b k -',Now my king has no where to hide
15,0,15,1Ba5,b'R1bqkbnr/4pppp/3p4/Bp6/3PPn2/1QP5/5K1P/1N4NR b k -',forcing the queen from the back rank pinning the c8 bishop.
16,0,16,1Ke3,b'R1b1kbnr/3qpppp/3p4/Bp6/3PP3/1QP1KN1n/7P/1N5R b k -',I've now reached e3!
17,0,17,1e5,b'R1b1kb1r/3qpppp/3p1n2/Bp2P3/3P4/1QP1KN1n/7P/1N5R b k -',Threatening the developed piece.
18,0,18,1dxe5,b'R1b1kb1r/3qpppp/5n2/Bp2p3/3P4/1QP1KN1n/7P/1N5R w k -',??
19,0,19,1Nxe5,b'R1b1kb1r/3qpppp/5n2/Bp2N3/3P4/1QP1K2n/7P/1N5R b k -',black is now in real trouble.  Strange with my king on e3 that I would win this game with all these pieces still here.  Guess this would be a good example of why we develop pieces.  I'm fairly certain there are no good moves for black now.
20,0,20,1Qb7,b'R1b1kb1r/1q2pppp/5n2/Bp2N3/3P4/1QP1K2n/7P/1N5R w k -',Looses quickly.
21,0,21,1Qxf7#,b'R1b1kb1r/1q2pQpp/5n2/Bp2N3/3P4/2P1K2n/7P/1N5R b k -',Leave a smile on my face.
22,1,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',This is my first annotation so excuse the errors standard king pawn opening
23,1,1,e5,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq e6',standard king pawn reply
24,1,2,Nf3,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -',attack king pawn
25,1,3,Nc6,b'r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -',knight defends king pawn and attacks d4
26,1,4,Nc3,b'r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -',I am trying to open up a queen pawn attack here
27,1,5,Nf6,b'r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq -',mirror move
28,1,6,Bb5,b'r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq -',I decide to mix it up in hindsight a mistake
29,1,7,Nd4,b'r1bqkb1r/pppp1ppp/5n2/1B2p3/3nP3/2N2N2/PPPP1PPP/R1BQK2R w KQkq -',attacks the knight defended by the pawn
30,1,8,Ba4,b'r1bqkb1r/pppp1ppp/5n2/4p3/B2nP3/2N2N2/PPPP1PPP/R1BQK2R b KQkq -',I should have taken the knight here but was unhappy with the pawn attacking my knight
31,1,9,Bc5,b'r1bqk2r/pppp1ppp/5n2/2b1p3/B2nP3/2N2N2/PPPP1PPP/R1BQK2R w KQkq -',sensible knight attack for good position
32,1,10,Nxe5,b'r1bqk2r/pppp1ppp/5n2/2b1N3/B2nP3/2N5/PPPP1PPP/R1BQK2R b KQkq -',decided to take the pawn
33,1,11,Bb6,b'r1bq1rk1/pppp1ppp/1b3n2/8/B2nP3/2NN4/PPPP1PPP/R1BQK2R w KQ -',I should be castling here
34,1,12,Nd5,b'r1bq1rk1/pppp1ppp/1b3n2/3N4/B2nP3/3N4/PPPP1PPP/R1BQK2R b KQ -',but I go on the attack
35,1,13,Nxd5,b'r1bq1rk1/pppp1ppp/1b6/3n4/B2nP3/3N4/PPPP1PPP/R1BQK2R w KQ -',good move as it opens up the attack on the king
36,1,14,Re8+,b'r1bqr1k1/pppp1ppp/1b6/3P4/B2n4/3N4/PPPP1PPP/R1BQK2R w KQ -',not happy to give up the queen so try to get out of it
37,1,15,Qh4,b'r1b1r1k1/pppp1ppp/1b6/3P4/B2n3q/3N4/PPPP1PPP/R1BQ1K1R w - -',attacking move by the queen
38,1,16,1f3,b'r1b1r1k1/pppp1ppp/1b6/3P4/B2n3q/3N1P2/PPPP2PP/R1BQ1K1R b - -',not sure why I did this blind panic I think
39,1,17,1Nf5,b'r1b1r1k1/pppp1ppp/1b6/3P1n2/B6q/3N1P2/PPPP2PP/R1BQ1K1R w - -',mate in sight
40,1,18,1Nc5,b'r1b1r1k1/pppp1ppp/1b6/2NP1n2/B6q/5P2/PPPP2PP/R1BQ1K1R b - -',desperate defence but I know I have lost
41,1,19,Qd4#,b'r1b1r1k1/pppp1ppp/1b6/2NP4/B2q4/5Pn1/PPPP2PP/R1BQ2KR w - -',short and brutal
42,2,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',The King's Pawn Opening.
43,2,1,g6,b'rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -',In this position his goal is to develop his DSB.  However this is out of book but it's still playable.
44,2,2,Nf3,b'rnbqkbnr/pppppp1p/6p1/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -',However I am also determined to develop. 
45,2,3,Bg7,b'rnbqk1nr/ppppppbp/6p1/8/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -',Now he gets a good fianchetto.  Although feasible it is also unusual to get a fiachetto this early.  In fact I have not seen where someone fianchettos a bishop by move 2.
46,2,4,Bc4,b'rnbqk1nr/ppppppbp/6p1/8/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',So I am still going to develop.  Note: I was planning to play this game as if it were a Guaco Piano eventhough I know that it is far from it.  In fact I realize that it will never become a Guaco Piano or Ruy Lopez but it does not matter.  My only goal is to play those types of moves so that I will not overwhelmed by an opening out of book.  In addition this move pins his f7 pawn.  Afterall that is part of my weak area.  I wonder however how do you become familiar with something that is out of book or that you are not accustomed to?
47,2,5,Nf6,b'rnbqk2r/ppppppbp/5np1/8/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq -',So he continues with development and is prepared to castle.
48,2,6,Nc3,b'rnbqk2r/ppppppbp/5np1/8/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq -',In the meantime I decide to develop my other Knight because you are supposed to get your pieces out ASAP.
