,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',"King's Pawn Opening.

Seeks control of d5/f5 and opens diags for Q and KB."
1,0,1,e5,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq e6',"Black does the same beckoning an open game. Anything other than 1. ... e5 beckons what is called a ""semi-open"" game."
2,0,2,f4,b'rnbqkbnr/pppp1ppp/8/4p3/4PP2/8/PPPP2PP/RNBQKBNR b KQkq f3',"King's Gambit.

White sacrifices a pawn to gain advantage of the centre with a later d4 and wants to aim at the square f7 usually by placing Bishop on c4. I do this in the game."
3,0,3,exf4,b'rnbqkbnr/pppp1ppp/8/8/4Pp2/8/PPPP2PP/RNBQKBNR w KQkq -',"King's Gambit Accepted.

Black usually accepts the gambit. Also possible is 2. ... d5 3. exd5 e4 4. d3 exd3 and either of 5. Bxd3 or 5. Qxd3. I prefer Qxd3."
4,0,4,Bc4,b'rnbqkbnr/pppp1ppp/8/8/2B1Pp2/8/PPPP2PP/RNBQK1NR b KQkq -',"Bishop's Gambit.

I prefer playing this opening rather than the usual 3. Nf3 simply because I like feeling like a classical player. Anyone knows that the most beautiful games come from this opening. I'm a real kingside attacker also so this really suits my style of play."
5,0,5,Bc5,b'rnbqk1nr/pppp1ppp/8/2b5/2B1Pp2/8/PPPP2PP/RNBQK1NR w KQkq -',"(?) Not a good move allows me to grab the centre.

He could have gone 3. ... Qh4+ right away and after 4. Kf1 White gains a tempo with 5. Nf3. This is enough to sacrifice castling the King and usually tends for sharper more tactical lines as seen in this game.

Also possible is 4. ... Nf6 to which I reply 5. Nc3 to defend the e4 pawn."
6,0,6,Nf3,b'rnbqk1nr/pppp1ppp/8/2b5/2B1Pp2/5N2/PPPP2PP/RNBQK2R b KQkq -',(?) Preventing 4. ... Qh4. Better was 4. d4 straight away as Black can now retort 4. ... Nf6 and he has corrected his position.
7,0,7,d6,b'rnbqk1nr/ppp2ppp/3p4/2b5/2B1Pp2/5N2/PPPP2PP/RNBQK2R w KQkq -',(?) Not a good move allows me to take the centre with
8,0,8,d4,b'rnbqk1nr/ppp2ppp/3p4/2b5/2BPPp2/5N2/PPP3PP/RNBQK2R b KQkq d3', and now Black has lost his f4 pawn also. This is no longer a gambit but a considerably advantageous position for White. A lot of the results of a game can be predicted by the beginning if both players are quite competent.
9,0,9,Bb4+,b'rnbqk1nr/ppp2ppp/3p4/8/1bBPPp2/5N2/PPP3PP/RNBQK2R w KQkq -',(?) Also loses a tempo after
10,0,10,c3,b'rnbqk1nr/ppp2ppp/3p4/8/1bBPPp2/2P2N2/PP4PP/RNBQK2R b KQkq -',Strengthens d4 and stops the check by the Bb4 also gains a tempo.
11,0,11,Ba5,b'rnbqk1nr/ppp2ppp/3p4/b7/2BPPp2/2P2N2/PP4PP/RNBQK2R w KQkq -',Black has moved his Bishop three times in the opening.
12,0,12,Bxf4,b'rnbqk1nr/ppp2ppp/3p4/b7/2BPPB2/2P2N2/PP4PP/RN1QK2R b KQkq -',I get my pawn back and put my bishop on a fair square.
13,0,13,Nf6,b'rnbqk2r/ppp2ppp/3p1n2/b7/2BPPB2/2P2N2/PP4PP/RN1QK2R w KQkq -',Threatens e4.
14,0,14,Bg4,b'rn1q1rk1/ppp2ppp/3p1n2/b7/2BPPBb1/2P2N2/PP1N2PP/R2Q1RK1 w - -',He probably should have done this earlier.
15,0,15,1b4,b'rn1q1rk1/ppp2ppp/3p1n2/b7/1PBPPBb1/2P2N2/P2N2PP/R2Q1RK1 b - b3',I threaten the Bishop preparing for my next move.
16,0,16,1Qb3,b'rn1q1rk1/ppp2ppp/1b1p1n2/8/1PBPPBb1/1QP2N2/P2N2PP/R4RK1 b - -',I didn't want my Queen to be in front of my b-pawn. However I realise that the Bishop was more useless on a5 anyway.
17,0,17,1Kh1,b'r2q1rk1/ppp2ppp/1bnp1n2/8/1PBPPBb1/1QP2N2/P2N2PP/R4R1K b - -',Trying to get d4 out of the pin on the a7-g1 angle so I can play 13. d5.
18,0,18,1Rxf3,b'r2q1rk1/ppp2ppp/1bnp1n2/8/1PBPPB2/1QP2R2/P2N2PP/R6K b - -',13. Nxf3 Nxe4. My rook can now maneouvre to g3 or h3 quite nicely.
19,0,19,1Bxd4,b'r2q1rk1/ppp2ppp/2np1n2/8/1PBbPB2/1QP2R2/P2N2PP/R6K w - -',(!) Black spots a tactical threat. I decided it was better the bishop would not stay on d4.
