,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',My normal opening.
1,0,1,c5,b'rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6',This is one of the few times I've encounted the Sicilian on Gameknot. I'm well prepared against it.
2,0,2,Nc6,b'r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -',Develops a piece and controls the centre.
3,0,3,c3,b'r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -',I bet he was expecting the normal d4. I decided to throw him off a bit by playing c3.
4,0,4,d6,b'r1bqkbnr/pp2pppp/2np4/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -',I like e6 here better for black.
5,0,5,d4,b'r1bqkbnr/pp2pppp/2np4/2p5/3PP3/2P2N2/PP3PPP/RNBQKB1R b KQkq d3',Strikes the centre. NOw I will have 2 centre pawns on d4 and e4.
6,0,6,Nc3,b'r1bqkb1r/pp2pppp/2np1n2/8/3PP3/2N2N2/PP3PPP/R1BQKB1R b KQkq -',Develops the knight and defends the pawn.
7,0,7,Be3,b'r2qkb1r/pp2pppp/2np1n2/8/3PP1b1/2N1BN2/PP3PPP/R2QKB1R b KQkq -',Protects the pawn on d4. THis wasn't neccesary since I could capture the bishop with my g pawn if he captured my knight. I would then have an open g file and castling for black would be walknig into an death trap or ambush.
8,0,8,e6,b'r2qkb1r/pp3ppp/2nppn2/8/3PP1b1/2N1BN2/PP3PPP/R2QKB1R w KQkq -',Black contents himself with a small pawn centre. This prepare tio develop the DSB.
9,0,9,Bb5,b'r2qkb1r/pp3ppp/2nppn2/1B6/3PP1b1/2N1BN2/PP3PPP/R2QK2R b KQkq -',Prepare d5.
10,0,10,1Bb1,b'r2qkb1r/5ppp/p2ppn2/1p6/1n1PP1b1/2N1BN2/PP3PPP/RB1QK2R b KQkq -',I still wanted to eye the e4 pawn.
11,0,11,1Qd2,b'r2qk2r/4bppp/p1nppn2/1p5b/3PP3/P1N1BN1P/1P1Q1PP1/RB2K2R b KQkq -',Now I tempt him to capture the knight by moving my queen and unpinning it.
