,gid,aid,move,fen,annotation
0,0,0,g6,b'rnbqkb1r/ppp2p1p/4pnp1/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq -',this is odd...
1,0,1,b4,b'rnbq1rk1/ppp2pbp/4pnp1/3p4/1PPP4/2N1PN2/P3BPPP/R1BQK2R b KQ b3',taking space. I did at one time envision the dark-squared bishop going to b2.
2,0,2,1Rd1,b'r2q1rk1/1bp1npbp/pp2pnp1/8/PPBP4/2N1PN2/4QPPP/1RBR2K1 b - -',I wonder how e4 would fare? I think I would have advance 1 too many pawns. 
3,0,3,2Qc3,b'2r1r1k1/2q2pbp/p3pBp1/4P3/P1pP4/2Q2P2/5P1P/1R1R2K1 b - -',Blockade! a passed pawn must be under lock and chain no in surveillance. 
4,0,4,3axb6,b'4r1k1/5pbp/pPq1pBp1/4P3/2pP4/2Q2P2/5P1P/3R2K1 b - -',it was somewhere around here that I literally at less than 1 minute on the clock. 
5,0,5,Kh7,b'4r3/5p1k/p4Pp1/3R3p/8/5P2/5PKP/8 w - -',I'm unsure of the continuation in the order of moves. 
6,0,6,3Ra5,b'r7/5p1k/p4Pp1/R6p/7P/5P2/5PK1/8 b - -',White lost on time
7,1,0,c4,b'rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq c3',This game was played on the Internet Chess Club with a time control of 15 minutes.
8,1,1,Nf3,b'rnbqkb1r/pppp1ppp/4pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq -',This game appears to be dead even until both sides blundered.  My conclusion is that the opening is probably drawish until somebody makes a mistake which might give black good practical winning chances if he knows the opening well.
9,1,2,Nbxd2,b'rnb1k2r/ppppqppp/4pn2/8/2PP4/P4N2/1P1NPPPP/R2QKB1R b KQkq -',"The computer prefers Qxd2 instead maybe because it likes the knight on c3.
"
10,1,3,b6,b'rnb1k2r/p1ppqppp/1p2pn2/8/2PP4/P4N2/1P1NPPPP/R2QKB1R w KQkq -',"The Houdini chess engine thinks that d6 is preferable.  I can only assume that it wants to keep its options open as to play b6 or not.
"
11,1,4,e3,b'rnb1k2r/p1ppqppp/1p2pn2/8/2PP4/P3PN2/1P1N1PPP/R2QKB1R b KQkq -',"Playing 7. e4 is preferable but only by a slight amount.
"
12,1,5,1Nb3,b'r4rk1/pbpnqppp/1p1ppn2/8/1PPP4/PN2PN2/4BPPP/R2Q1RK1 b - -',"The knight is not going to be very useful on queenside but it is not clear what kind of plan white should be playing. 
"
13,1,6,1a5,b'r4rk1/1bpnqppp/1p1ppn2/p7/1PPP4/PN2PN2/4BPPP/R2Q1RK1 w - a6',"Playing c5 is a little better. 
"
14,1,7,Ne4,b'r4rk1/1bpnqppp/1p1pp3/8/1PPPn3/1N2PN2/2Q1BPPP/R4RK1 w - -',"This move is consistent with Black's plan.  The computer thinks that 13. .... e5 is minuscule better.
"
