,gid,aid,move,fen,annotation
0,0,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',I am  white and ssweetie05 is black. This game was really fun but black resigns at very end.  Queen pawn opeaning
1,0,1,e6,b'rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq -',king pawn opeaning
2,0,2,Nf3,b'rnbqkbnr/pppp1ppp/4p3/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq -',starts to build up my minor pieces
3,0,3,Qf6,b'rnb1kbnr/pppp1ppp/4pq2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq -',let the queen lose
4,0,4,Be3,b'rnb1kbnr/pppp1ppp/4pq2/8/3P4/4BN2/PPP1PPPP/RN1QKB1R b KQkq -',keep on building minor pieces
5,0,5,d5,b'rnb1kbnr/ppp2ppp/4pq2/3p4/3P4/4BN2/PPP1PPPP/RN1QKB1R w KQkq d6',meets white pawn 
6,0,6,Nc3,b'rnb1kbnr/ppp2ppp/4pq2/3p4/3P4/2N1BN2/PPP1PPPP/R2QKB1R b KQkq -',doing a good job with building minor pieces
7,0,7,Bb4,b'rnb1k1nr/ppp2ppp/4pq2/3p4/1b1P4/2N1BN2/PPP1PPPP/R2QKB1R w KQkq -',building up pieces
8,0,8,a3,b'rnb1k1nr/ppp2ppp/4pq2/3p4/1b1P4/P1N1BN2/1PP1PPPP/R2QKB1R b KQkq -',gains control of  middle of the board and a row
9,0,9,Ba5,b'rnb1k1nr/ppp2ppp/4pq2/b2p4/3P4/P1N1BN2/1PP1PPPP/R2QKB1R w KQkq -',moves back
10,0,10,b4,b'rnb1k1nr/ppp2ppp/4pq2/b2p4/1P1P4/P1N1BN2/2P1PPPP/R2QKB1R b KQkq b3',starts building my attack
11,0,11,Bb6,b'rnb1k1nr/ppp2ppp/1b2pq2/3p4/1P1P4/P1N1BN2/2P1PPPP/R2QKB1R w KQkq -',black bishop has no where to go and it is trapped .
12,0,12,a4,b'rnb1k1nr/ppp2ppp/1b2pq2/3p4/PP1P4/2N1BN2/2P1PPPP/R2QKB1R b KQkq -',I have a upper hand in this game
13,0,13,Bd7,b'rn2k1nr/pppb1ppp/1b2pq2/3p4/PP1P4/2N1BN2/2P1PPPP/R2QKB1R w KQkq -',building up  her bishops
14,0,14,a5,b'rn2k1nr/pppb1ppp/1b2pq2/P2p4/1P1P4/2N1BN2/2P1PPPP/R2QKB1R b KQkq -',moves pawn
15,0,15,Bb5,b'rn2k1nr/ppp2ppp/1b2pq2/Pb1p4/1P1P4/2N1BN2/2P1PPPP/R2QKB1R w KQkq -',done with building her bishops
16,0,16,axb6,b'rn2k1nr/ppp2ppp/1P2pq2/1b1p4/1P1P4/2N1BN2/2P1PPPP/R2QKB1R b KQkq -',one away
17,0,17,cxb6,b'rn2k1nr/pp3ppp/1p2pq2/1b1p4/1P1P4/2N1BN2/2P1PPPP/R2QKB1R w KQkq -',got pawn
18,0,18,1Nxb5,b'rn2k1nr/pp3ppp/1p2pq2/1N1p4/1P1P4/4BN2/2P1PPPP/R2QKB1R b KQkq -',wow
19,0,19,1a5,b'rn2k1nr/1p3ppp/1p2pq2/pN1p4/1P1P4/4BN2/2P1PPPP/R2QKB1R w KQkq a6',pawn moves
20,0,20,1bxa5,b'rn2k1nr/1p3ppp/1p2pq2/PN1p4/3P4/4BN2/2P1PPPP/R2QKB1R b KQkq -',happy with my self
21,0,21,1Nc6,b'r3k1nr/1p3ppp/1pn1pq2/PN1p4/3P4/4BN2/2P1PPPP/R2QKB1R w KQkq -',building her knights now
22,0,22,1Nd6+,b'r3k1nr/1p3ppp/1pnNpq2/P2p4/3P4/4BN2/2P1PPPP/R2QKB1R b KQkq -',check
23,0,23,1Ke7,b'r5nr/1p2kppp/1pnNpq2/P2p4/3P4/4BN2/2P1PPPP/R2QKB1R w KQ -',out of check
24,0,24,1Bg5,b'r5nr/1p2kppp/1pnNpq2/P2p2B1/3P4/5N2/2P1PPPP/R2QKB1R b KQ -',getting more pieces out to help with my attack
25,0,25,1Kxd6,b'r5nr/1p3ppp/1pnkpq2/P2p2B1/3P4/5N2/2P1PPPP/R2QKB1R w KQ -',has all major pieces still in play
26,0,26,1Bxf6,b'r5nr/1p3ppp/1pnkpB2/P2p4/3P4/5N2/2P1PPPP/R2QKB1R b KQ -',got the queen out of the game.
27,0,27,1gxf6,b'r5nr/1p3p1p/1pnkpp2/P2p4/3P4/5N2/2P1PPPP/R2QKB1R w KQ -',have a good protection for my major pieces.
28,0,28,1Nh4,b'r5nr/1p3p1p/1pnkpp2/P2p4/3P3N/8/2P1PPPP/R2QKB1R b KQ -',so far running the show with minor  pieces and pawns.
29,0,29,1b5,b'r5nr/1p3p1p/2nkpp2/Pp1p4/3P3N/8/2P1PPPP/R2QKB1R w KQ -',Not sure what black is doing.
30,0,30,1a6,b'r5nr/1p3p1p/P1nkpp2/1p1p4/3P3N/8/2P1PPPP/R2QKB1R b KQ -',pawn moves
31,0,31,1b6,b'r5nr/5p1p/Ppnkpp2/1p1p4/3P3N/8/2P1PPPP/R2QKB1R w KQ -',moves pawn
32,0,32,1a7,b'r5nr/P4p1p/1pnkpp2/1p1p4/3P3N/8/2P1PPPP/R2QKB1R b KQ -',never got a pawn this far ever
33,0,33,1Rxa7,b'6nr/r4p1p/1pnkpp2/1p1p4/3P3N/8/2P1PPPP/R2QKB1R w KQ -',all that really matters is protecting the king and major pieces.
34,0,34,1Rxa7,b'6nr/R4p1p/1pnkpp2/1p1p4/3P3N/8/2P1PPPP/3QKB1R b K -',the game took a turn. major pieces are  getting some work done. I am  impress on how munch the minor pieces and pawns got done so far.
35,0,35,1Nb4,b'6nr/R4p1p/1p1kpp2/1p1p4/1n1P3N/8/2P1PPPP/3QKB1R w K -',leading off with her knight.
36,0,36,1Nf5+,b'6nr/R4p1p/1p1kpp2/1p1p1N2/1n1P4/8/2P1PPPP/3QKB1R b K -',check
37,0,37,1exf5,b'6nr/R4p1p/1p1k1p2/1p1p1p2/1n1P4/8/2P1PPPP/3QKB1R w K -',never seen this before having 3 pawns  in one  row.
38,0,38,2c3,b'6nr/R4p1p/1p1k1p2/1p1p1p2/1n1P4/2P5/4PPPP/3QKB1R b K -', moves pawn
39,0,39,2Nc6,b'6nr/R4p1p/1pnk1p2/1p1p1p2/3P4/2P5/4PPPP/3QKB1R w K -',black moves back
40,0,40,2Qd2,b'6nr/R4p1p/1pnk1p2/1p1p1p2/3P4/2P5/3QPPPP/4KB1R b K -',moves the queen out of home  base
41,0,41,2Nb8,b'1n4nr/R4p1p/1p1k1p2/1p1p1p2/3P4/2P5/3QPPPP/4KB1R w K -',black moves back.
42,0,42,2Rxf7,b'1n4nr/5R1p/1p1k1p2/1p1p1p2/3P4/2P5/3QPPPP/4KB1R b K -', need to get more pieces up there before I can check or checkmate.
43,0,43,2Nh6,b'1n5r/5R1p/1p1k1p1n/1p1p1p2/3P4/2P5/3QPPPP/4KB1R w K -',trying to get something going with  her knight.
44,0,44,2Qf4+,b'1n5r/5R1p/1p1k1p1n/1p1p1p2/3P1Q2/2P5/4PPPP/4KB1R b K -',check
45,0,45,2Ke6,b'1n5r/5R1p/1p2kp1n/1p1p1p2/3P1Q2/2P5/4PPPP/4KB1R w K -',safe
46,0,46,2e3,b'1n5r/5R1p/1p2kp1n/1p1p1p2/3P1Q2/2P1P3/5PPP/4KB1R b K -',free move
47,0,47,2Na6,b'7r/5R1p/np2kp1n/1p1p1p2/3P1Q2/2P1P3/5PPP/4KB1R w K -', having both knights ready for battle
48,0,48,2Bd3,b'7r/5R1p/np2kp1n/1p1p1p2/3P1Q2/2PBP3/5PPP/4K2R b K -',moves bishop out  of home base and ready for battle.
49,0,49,2Kxf7,b'7r/5k1p/np3p1n/1p1p1p2/3P1Q2/2PBP3/5PPP/4K2R w K -',blacks moves back
50,0,50,2Qxh6,b'7r/5k1p/np3p1Q/1p1p1p2/3P4/2PBP3/5PPP/4K2R b K -',takes knight
51,0,51,2Nc7,b'7r/2n2k1p/1p3p1Q/1p1p1p2/3P4/2PBP3/5PPP/4K2R w K -',moves knight back for back up
52,0,52,2Bxf5,b'7r/2n2k1p/1p3p1Q/1p1p1B2/3P4/2P1P3/5PPP/4K2R b K -',free pawn
53,0,53,2Ne8,b'4n2r/5k1p/1p3p1Q/1p1p1B2/3P4/2P1P3/5PPP/4K2R w K -',moves back
54,0,54,2e4,b'4n2r/5k1p/1p3p1Q/1p1p1B2/3PP3/2P5/5PPP/4K2R b K -',free move
55,0,55,2Nd6,b'7r/5k1p/1p1n1p1Q/1p1p1B2/3PP3/2P5/5PPP/4K2R w K -',moves knight back up
56,0,56,2exd5,b'7r/5k1p/1p1n1p1Q/1p1P1B2/3P4/2P5/5PPP/4K2R b K -', 7 pieces  4 pawns i knight  rook and king to  10 pieces  6 pawns  rook king  queen and a bishop
57,0,57,2Nc4,b'7r/5k1p/1p3p1Q/1p1P1B2/2nP4/2P5/5PPP/4K2R w K -',leading the attack
58,0,58,3d6,b'7r/5k1p/1p1P1p1Q/1p3B2/2nP4/2P5/5PPP/4K2R b K -',pawn up
59,0,59,3Nxd6,b'7r/5k1p/1p1n1p1Q/1p3B2/3P4/2P5/5PPP/4K2R w K -',taken
