,gid,aid,move,fen,annotation
0,0,0,c4,b'rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq c3',This is another ladder game against a significantly higher ranked player. In this one I had serious hopes of a draw. It all starts with the English opening.
1,0,1,Nxc5,b'r1bqk1nr/p1p2ppp/1pnp4/2N1p3/2P1P3/5N2/PP1P1PPP/R1BQKB1R b KQkq -',The computer gives white a very slight edge here presumably due to blacks soon to be doubled pawns.
2,0,2,Be2,b'r2qk1nr/p1p2ppp/2np4/2p1p3/2P1P1b1/P4N2/1P1PBPPP/R1BQK2R b KQkq -',I don't want the knight pinned due to blacks threat of Nd4
3,0,3,h5,b'r2qk2r/p4pp1/2pp1n2/2p1p2p/1PPnP1B1/P2P4/5PPP/R1BQK2R w KQkq h6',I'm guessing from this that black isn't intending to castle in the forseeable future. 
4,0,4,1Bxg4,b'r2qk2r/p4pp1/2pp4/2p1p2p/1PPnP1B1/P2P4/5PPP/R1BQK2R b KQkq -',Although the computer doesn't complain about this move I'm not sure it was the wisest as it opens a line for the black rook to my soon to be castled king
5,0,5,g3,b'r2qk2r/p4pp1/2pp4/2p1p3/1PPnP3/P2P2p1/1B3PPP/R2QK2R w KQkq -',This was a bit of a suprise the computer calls it an inaccuracy preferring … Qg5 16. Bxd4 cxd4 17. Qa4 Rc8. I rarely get a material advantage against such a high ranked player without a lot of pain following soon after but I couldn't see here what that might be
6,0,6,2Qg4,b'r3k2r/p5p1/2pp1p1q/4p3/1PPpP1QP/P2P2P1/6P1/R3K2R b KQkq -',The computer calls this a mistake preferring 20. O-O O-O-O 21. Qg4+ Rd7 22. Rad1 Kc7 but my plan was to gain a little more material in the hope that I would stand a chance of getting a draw
7,0,7,2a5,b'r3k2r/6p1/2pp1p1q/p3p3/1PPpP1QP/P2P2P1/6P1/R3K2R w KQkq a6',This is something I never usually see a move that the computer calls a blunder from a high ranked player due to … a5 21. Qe6+ Kf8 22. Qxd6+ Kg8 23. O-O Qe3+ 24. Kh2 Qxd3 25. Qxc6 Kh7 26. c5 Rhb8 27. bxa5 Rxa5 28. Qc7 Rab5 29. Rxf6 Rxc5
8,0,8,2Qxc6,b'r5kr/6p1/2Q2p1q/p3p3/1PPpP2P/P2P2P1/6P1/R3K2R b KQ -',This was pure greed and the computer calls it a mistake. I figured with being 3 pawns ahead my chances of a draw were fair to good.
9,0,9,Kh8,b'r1r4k/6p1/4Qpq1/pP2p3/2P3PP/P2p4/6PK/R3R3 w - -',I was expecting Re8 though I guess that black wanted to avoid the forced queen exchange resulting from Qf5 This does however lose a pawn.
10,0,10,3gxh5,b'4r2k/6p1/5p2/pP5P/2P4P/P2p4/6PK/R7 b - -',I Can't say I am totally thrilled with having doubled pawns here though I still had hopes of a draw the computer gives white a fair advantage at this point
11,0,11,3Rxd3,b'7k/6p1/5p2/pP5P/2r4P/P2R4/6PK/8 b - -',I'm more than happy to exchange pawns.
12,0,12,5Kb5,b'2r5/3k2p1/1P3p2/1K5P/pR4P1/P7/8/8 b - -',looking to grab blacks a pawn so that I can support my b pawn.
13,0,13,5b7,b'4r3/1P1k2p1/5p2/1K5P/pR4P1/P7/8/8 b - -',"This is a mistake due to 51. b7 Kc7 52. Ka6 Kb8 53. Rb6 Rd8 54. Re6 Rh8 55. h6 gxh6 56. Rxf6 Rd8 57. Rxh6 Re8 58. g5 Rg8 59. g6 Re8 60. Rh7 Re6+ 61. Kb5

Best was 51. Rc4 Rb8 52. Rc7+ Kd6 53. Rxg7 f5"
14,0,14,5Rxa4,b'1k2r3/1P4p1/K4p2/7P/R5P1/P7/8/8 b - -',"Blunder: +1.91 » 53. Rxa4 Re6+ 54. Kb5 Kxb7 55. Rf4 Rb6+ 56. Ka5 Re6 57. a4 Re7 58. Kb4 Re5 59. Rc4 Ka6 60. Rc6+ Kb7 61. Rc5 Re4+ 62. Rc4 Re2 63. a5

Best: +6.13 » 53. Rb6 Rf8 54. Re6 Rd8 55. h6 gxh6 56. Rxf6 Re8 57. Rxh6 Rd8 58. g5 Rf8 59. Rc6 Rd8 60. Rf6 Re8 61. g6 Kc7 62. g7 Kb8 63. Rf8

Despite this the computer still thinks white has the edge"
15,0,15,6Rg6,b'8/2k5/6Rp/4r3/2K3P1/P7/8/8 b - -',I thought by doing this I might get to promote a pawn. Nxh6 would be better
16,0,16,6Rg6+,b'8/8/3k2R1/4r1P1/P1K5/7p/8/8 b - -',"This is the first of two mistakes which lost me the game: - 

Mistake: -0.02 » 64. Rg6+ Re6 65. Rg8 Re4+ 66. Kb3 Rh4 67. Rd8+ Ke5 68. Rd1 h2 69. Rh1 Kf5 70. a5 Kxg5 71. a6 Rh3+ 72. Kc4 Rh7 73. a7 Rxa7 74. Rxh2
Best: +1.72 » 64. Rh7 Rxg5 65. Rxh3 Kc6 66. Rh4 Rd5 67. Re4 Rd1 68. Re6+ Rd6 69. Re2 Kb6 70. a5+ Ka6 71. Ra2 Rc6+ 72. Kd5 Rf6 73. Kd4 Rf4+ 74. Kc5"
