,gid,aid,move,fen,annotation
0,0,0,Nf3,b'rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq -',Here is my best game from the recent Brandon (MS) Open 2007. My real rating dipped a bit at this tourney but I did have a plus score of 2.5/4. Jack S. provided me the opportunity to get the old creative juices flowing and I was fortunate enough to crank out this beauty. My mojo was working during this round.....I hope you enjoy:)
1,0,1,e6,b'rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq -',QGD.  For those who know me I assure you I have not lost my mind with 1. Nf3. I'm still the boring Queen's Gambit player that I have always been. I merely have been flirting with the Reti lately and it is easily steerable into QG territory if desired.
2,0,2,cxd5,b'rnbqkb1r/ppp2ppp/4pn2/3P4/3P4/5N2/PP2PPPP/RNBQKB1R b KQkq -',QGD Exchange variation
3,0,3,Nc3,b'rnbqkb1r/ppp2ppp/5n2/3p4/3P4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -',Absolutely true to form. Seen this a miilion times. I have always preferred to open the c file and play a quick Rc1. That means Nc3 and Bg5 come first.
4,0,4,Bb4,b'rnbqk2r/ppp2ppp/5n2/3p4/1b1P4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -',Pinning the knight and allowing Ne4.
5,0,5,Bg5,b'rnbqk2r/ppp2ppp/5n2/3p2B1/1b1P4/2N2N2/PP2PPPP/R2QKB1R b KQkq -',Deeming his pin easibly defended I establish one of my own.
6,0,6,Nc6,b'r1bq1rk1/ppp2ppp/2n2n2/3p2B1/1b1P4/2N1PN2/PP3PPP/R2QKB1R w KQ -',I questioned this move somewhat. I feel that 7...Bg4 and an eventual Nbd7 was stronger.
7,0,7,Qd6,b'r1b2rk1/ppp2ppp/2nq1n2/3p2B1/1b1P4/2NBPN2/PP3PPP/R2QK2R w KQ -',Another move that just doesn't feel right. Black's light squared bishop needs to get it in gear. In post mortem my opponent expressed his desire to control the dark squares. Maybe he saw something I didn't. What I see is four actively developed white pieces dancing around the awkwardly placed enemy queen. Perhaps she can be harrassed......
8,0,8,a3,b'r1b2rk1/ppp2ppp/2nq1n2/3p2B1/1b1P4/P1NBPN2/1P3PPP/R2QK2R b KQ -',First things first - 86 the Bb4. If 9...Ba5 then 10. b4 and I'll push the queenside with tempo. He's likely going to play BxN.
9,0,9,1bxc3,b'r1b2rk1/ppp2ppp/2nq1n2/3p2B1/3P4/P1PBPN2/5PPP/R2QK2R b KQ -',Mission accomplished.
10,0,10,1Ne4,b'r1b2rk1/ppp2ppp/2nq4/3p2B1/3Pn3/P1PBPN2/5PPP/R2QK2R w KQ -',Hitting my bishop and my c pawn. As I really want to keep my dark squared bishop I can't allow this knight to have such a cushy post. He's gotta go.
11,0,11,1Bf4,b'r1b2rk1/ppp2ppp/2nq4/8/3PpB2/P1P1PN2/5PPP/R2QK2R b KQ -',No need to panic about my knights safety just yet. How about a little tempo first?
12,0,12,1Qd7,b'r1b2rk1/pppq1ppp/2n5/8/3PpB2/P1P1PN2/5PPP/R2QK2R w KQ -',? Ugly move. Black's light squared bishop is not only undeveloped but retarded as well. If black is so concerned about saving his c pawn then Qe7 is much much better.
13,0,13,1Ng5,b'r1b2rk1/pppq1ppp/2n5/6N1/3PpB2/P1P1P3/5PPP/R2QK2R b KQ -',!? I felt that my opponent had just erred seriously enough to deserve a little punishment. I now threaten to win a pawn or even launch a volley at the enemy monarch.
14,0,14,1Ne7,b'r1b2rk1/pppqnppp/8/6N1/3PpB2/P1P1P3/5PPP/R2QK2R w KQ -',Black must sense that I'm about to start knocking on his front door so he shifts resources to defend. This move doesn't accomplish near as much as he hopes for however. I start to develop attacking ideas to exploit his underdeveloped queenside.
15,0,15,1Qh5,b'r1b2rk1/pppqnppp/8/6NQ/3PpB2/P1P1P3/5PPP/R3K2R b KQ -',! I really liked this move. I am in no hurry to snag the e pawn. Better to start loosening up the enemy defenses first.
16,0,16,1h6,b'r1b2rk1/pppqnpp1/7p/6NQ/3PpB2/P1P1P3/5PPP/R3K2R w KQ -',Forced.
