,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',"Bad Habits Die Hard

An awful game where I got stupid and was made to pay."
1,0,1,c6,b'rnbqkbnr/pp1p1ppp/2p5/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq -',Been experimenting with this response to b-c4. Still not convinced but this wasn't the best game to judge it on.
2,0,2,Qf6,b'rnb1kbnr/pp1p1ppp/2p2q2/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq -',Yeah right I'm not that dumb....well....
3,0,3,g3,b'rnb1k1nr/pp4pp/2pp1pq1/2b1p1B1/2B1P2Q/3P1NP1/PPP2P1P/RN2K2R b KQkq -',That I thought was a big mistake. But it was all part of a cunning ploy that I fell right into.
4,0,4,a5,b'rnb1k1nr/1p4pp/2pp2q1/p1b1p1N1/2B1P2Q/3P2P1/PPP2P1P/RN2K2R w KQkq a6',Right lets chase that bishop.....
5,0,5,1Bf7+,b'rnb1k1nr/1p3Bpp/2pp2q1/p1b1p1N1/4P2Q/3P2P1/PPP2P1P/RN2K2R b KQkq -',I had that one coming. And believe it or not I only saw the check. I didn't even notice the attack on the queen. If I had the three minors for a queen and pawn 'might' just have been tolerable. Instead....
6,0,6,1Bxg6,b'rnb2knr/1p4pp/2pp2B1/p1b1p1N1/4P2Q/3P2P1/PPP2P1P/RN2K2R b KQ -',Now I hang my head in shame.
7,0,7,1Nf7,b'rnb2knr/1p3Np1/2pp2Bp/p1b1p3/4P2Q/3P2P1/PPP2P1P/RN2K2R b KQ -',Rook going as well.... ok...you've made your point.... I'll go cry in the corner.
8,1,0,Nf3,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -',Nf3
9,1,1,Nc6,b'r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -',Knight defends e5
