,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Where did I play well and where was I blundering?  From what move was I better?  If at all.
1,0,1,d5,b'rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq d6',I was black and after whites move of e4 I went with d5 just to see what he would do I think.  I like to try things and its fun to make moves to get out of a situation but with 2 pawns not much damage here I think.
2,0,2,c5,b'rnbqkbnr/pp2pppp/8/2ppP3/8/8/PPPP1PPP/RNBQKBNR w KQkq c6',So white never protected his pawn but pushed it up to e5 a bit previous ?  I also didn't protect but there was nothing attacking so I moved to c5.
3,0,3,cxd4,b'rnbqkbnr/pp2pppp/8/3pP3/3p4/8/PPP2PPP/RNBQKBNR w KQkq -',White moved pawn to d4 and I took with my c5 pawn.
4,0,4,Bf5,b'rn1qkbnr/pp2pppp/8/3pPb2/3Q4/8/PPP2PPP/RNB1KBNR w KQkq -',White queen captured my pawn and is protecting e5 pawn.  I moved LB out to f5 attacking c2 and I maybe thought I might come out with my queen to b6 maybe.
5,0,5,Nc6,b'r2qkbnr/pp2pppp/2n5/1B1pPb2/3Q4/8/PPP2PPP/RNB1K1NR w KQkq -',White moved LB to b5 and I brought out my knight to protect my king from check.  It is also attacking white's queen.
6,0,6,f6,b'r2qkbnr/pp2p1pp/2n2p2/1B1pPb2/3Q4/N7/PPP2PPP/R1B1K1NR w KQkq -',Next white moved his knight to a3 protecting the LB  at b5.  I am unable to take white's queen with the pin from white's LB.  I moved to attack the pawn at e5 with f6.
7,0,7,gxf6,b'r2qkbnr/pp2p2p/2n2p2/1B1p1b2/3Q4/N7/PPP2PPP/R1B1K1NR w KQkq -',White took my pawn at f6 and I retook with g7 pawn.
8,0,8,Qc7,b'r3kbnr/ppq1p2p/2n2p2/1B1p1b2/8/N1Q5/PPP2PPP/R1B1K1NR w KQkq -',White moved his queen back to c3 and I moved my queen to c7 to avoid taking the LB with my pawns should white take the knight at c6.
9,0,9,O-O-O,b'2kr1bnr/ppq1p2p/2n2p2/1B1p1b2/8/N1Q3P1/PPP2P1P/R1B1K1NR w KQ -',Now white moved his pawn on the g file to g3 while leaving his king sat in the middle of the board.  Better would have been to develop a piece to enable him to castle.  I castled on the queen side.
10,0,10,e5,b'2kr1bnr/ppq4p/2n2p2/1B1ppb2/5B2/N1Q3P1/PPP2P1P/R3K1NR w KQ e6',White developed his DB out to f4 so that was the plan with his previous move as he is now protected by the g3 pawn and is attacking my queen at c7.  I move my e pawn out to e5 to block the DB.
11,0,11,Nge7,b'2kr1b1r/ppq1n2p/2n2p2/1B1ppb2/8/N1Q3P1/PPPB1P1P/R3K1NR w KQ -',White retreats his DB back to d2 and I develop my knight to e7 and now the knights are working together.  The g file is now part open for my rook to move across to.
12,0,12,Nd4,b'2kr1b1r/ppq1n2p/5p2/1B1ppb2/3n4/N1Q3P1/PPPB1P1P/2KR2NR w - -',White now long castles and I move my c knight to d4 which leaves the queens facing each other on the c file and I am attacking the LB at b5.
13,0,13,Nec6,b'2kr1b1r/ppq4p/2n2p2/1B1ppb2/3n1B2/N1Q3P1/PPP2P1P/2KR2NR w - -',White moves the DB to f4 allowing the rook to get active if required.  My knights still protect each other with the move of my e7 knight to c6.
14,0,14,Qxc6,b'2kr1b1r/pp5p/2q2p2/3ppb2/3n1B2/N1Q3P1/PPP2P1P/2KR2NR w - -',Now white takes my c6 knight with the LB but I retake with my queen.
15,0,15,Nxc6,b'2kr1b1r/pp5p/2n2p2/3ppb2/5B2/N5P1/PPP2P1P/2KR2NR w - -',White captures my queen with his queen and I recapture with my d4 knight rather than a pawn.
16,0,16,Kb8,b'1k1r1b1r/pp5p/2n2p2/3ppb2/8/N3B1P1/PPP2P1P/2KR2NR w - -',White moves his DB to e3 attacking a7 square and I move my king over to b8 as my king would be in the open if the knight had to respond to the LB's attack.
17,0,17,d4,b'1k1r1b1r/pp5p/2n2p2/4pb2/3p1P2/N3B1P1/PPP4P/2KR2NR w - -',White pushes pawn out to f4 attacking my pawn at e5.  I push my d5 pawn to d4 attacking the DB and stopping his progress on the diagonal to a7 this pawn is protected by my knight at c6.  The rooks are also on the d file at d8 and d1.
18,0,18,Bd6,b'1k1r3r/pp5p/2nb1p2/4pb2/3p1P2/N5P1/PPP2B1P/2KR2NR w - -',White retreats the DB to f2 and I develop my bishop to d6 bringing it out to support the centre pawns.  This also allows the rooks now to work together.
19,0,19,fxe5,b'1k1r3r/pp5p/2nb4/4pb2/3p4/N5P1/PPP2B1P/2KR2NR w - -',White captures my pawn at e5 with d4 pawn and I recapture with my f6 pawn.  The e5 pawn is well protected with the knight at c6 and DB at d6.  My LB is hanging I must do something about that.
20,0,20,Bg4,b'1k1r3r/pp5p/2nb4/4p3/3p2b1/N4NP1/PPP2B1P/2KR3R w - -',White develops g knight to f3 and I immediately move my LB to g4 to attack it.  My LB still is hanging.
