,gid,aid,move,fen,annotation
0,0,0,Nf5,b'rnbq1rk1/pp1p1pbp/3Pp1p1/2p1Pn2/2P5/5N2/PP3PPP/RNBQKB1R w KQ -',"Black has followed the Hungarian variation in this Sicilian: White has tried, to turn this in something else..."
1,0,1,a5,b'rnb2rk1/1p1p1pbp/1q1Pp1p1/p1p1Pn2/2P5/1P1B1N2/P2B1PPP/RN1QK2R w KQ a6',Black is losing no time...
2,0,2,Re8,b'r1b1r1k1/1p1p1pbp/1qnP2p1/p1p1Pp2/2P5/1PB2N2/P4PPP/RN1Q1RK1 w - -',pawn e5 on the menu...
3,0,3,1Nb5,b'r1bqr1k1/1p1p1pbp/2nP2p1/1Np1Pp2/p1P5/1PB2N2/P4PPP/R2QR1K1 b - -',trying to fork at c7...
4,0,4,1Nd5,b'2bq2k1/rp1p1pbp/2nPr1p1/2pNPp2/p1P5/1PB2N2/P4PPP/R2QR1K1 b - -',Nxe6 might have been an option...
5,0,5,Bb7,b'3q2k1/rb1p1pbp/3Pr1p1/1P1NPp2/Pp6/5N2/P4PPP/R2QR1K1 w - -',"Black has lost two pawns, but gained the initiative..."
6,0,6,Qa5,b'6k1/rb1p1pbp/3Pr1p1/qP2Pp2/PN6/5N2/P4PPP/R2QR1K1 w - -',forcing the Knight back to a bad place...
7,0,7,2Qc5,b'6k1/r2p1pbp/3Pr1p1/1PQ1Pp2/q7/5N2/P4PPP/R3R1K1 b - -',the wrong plan...
8,0,8,2Ra5,b'6k1/3p1pbp/3Pr1p1/rPQ1Pp2/q7/5N2/P4PPP/R3R1K1 w - -',"taking b5, and trapping the Queen.."
9,0,9,Qxb5,b'5bk1/3Q1p1p/3Pr1p1/rq2Pp2/8/5N2/P4PPP/R3R1K1 w - -',"stronger than Rxb5, pinning Qa4..."
10,0,10,Qxd7,b'5bk1/3q1p1p/3Pr1p1/r3Pp2/8/5N2/P4PPP/RR4K1 w - -',"surely not planned: but these are the breaks in blitz; making bad decisions, in good times..."
11,0,11,Qxf2+,b'1R3b2/1R3pkp/3Pr1p1/4Pp2/8/5N1P/r4qP1/6K1 w - -',"White had enough, and resigned..."
12,1,0,Bb5,b'r1bqkb1r/pp1n1ppp/2n1p3/1BppP3/3P1P2/2N2N2/PPP3PP/R1BQK2R b KQkq -',"I felt like White was trying to be too aggressive.  As a general rule, against the French opening I think that this bishop move is very bad for White, because he is likely to trade his good bishop.  The only exception to this is certain lines in the Tarrasch variation where there is no longer a pawn on e6, because Black doesn't have as bad of a queen bishop. "
13,1,1,Nxd4,b'r1bqkb1r/pp1n1ppp/4p3/1BppP3/3n1P2/2N2N2/PPP3PP/R1BQK2R w KQkq -',Stockfish 9 gives analysis of 7... a6 8. Bd3 (8. Bxc6 bxc6 is great for Black.) (8. Be2 cxd4 9. Nxd4 Ndxe5 10. O-O (10. fxe5 Qh4+) 10...  Bc5 11. Be3 Nd7) [Also good is] 8... cxd4 9. Ne2 Qa5+ 10. Bd2 Qb6 11. Rb1 Nc5 12. O-O Bd7 13. Be1 Nxd3 which favors Black slightly.
14,1,2,a6,b'r1bqkb1r/1p1n1ppp/p3p3/1B1pP3/3Q1P2/2N5/PPP3PP/R1B1K2R w KQkq -',If 10. Be2 Bc5 with a slight advantage for Black.
15,1,3,1Bxd7+,b'r1bqkb1r/1p1B1ppp/p3p3/3pP3/3Q1P2/2N5/PPP3PP/R1B1K2R b KQkq -',"
"
16,1,4,1Bxd7,b'r2qkb1r/1p1b1ppp/p3p3/3pP3/3Q1P2/2N5/PPP3PP/R1B1K2R w KQkq -',If 11. Be3 Rc8 12. Qd2 Bb4 13. Bd4 Rc4 14.  O-O-O Qa5 15. Kb1 O-O 16. Rhf1 (16. a3 Bc5 is slightly better for Black.  ( If 16... Bxa3 17. bxa3 Qxa3 18. Na2 (18. Ne2 Rb4+) 18... b5 19. Bb2 equal.) 17.  Qe3 (17. b4 Bxb4 18. axb4 Rxb4+ 19. Kc1 Qa3#) 17... Rc8 18. Bxc5 Qxc5.) 16...  Rfc8 17. Rf3 b5 18. a3 Bf8 19. f5 b4 20. axb4 Qxb4 21. f6 g6 22. b3 a5 23. Na2 Qxd2 24. Rxd2 Bh6 25. Be3 Bxe3 26. Rxe3 Rf4.
17,1,5,1a4,b'r2qkb1r/1p1b1ppp/p3p3/3pP3/P2Q1P2/2N5/1PP3PP/R1B1K2R b KQkq a3',"Pointless. 

"
