,gid,aid,move,fen,annotation
0,0,0,Nc3,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq -',Vienna game at first glance this appears to be less aggresive than the more standard Nf3 but the point is that white has not given up the option of f4. black must play actively so as to not to end up in a bad line of the kings gambit.
1,0,1,Nc6,b'r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq -',this leads to a quiet game after 4.d3 a more exciting game occurs after 3...Nxe4 4.Nxe4 d5
2,0,2,f4,b'r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1PP2/2N5/PPPP2PP/R1BQK1NR b KQkq f3',? i don't know to much about the vienna game but this just didn't seem right to me 4.d3 is the mainline here
3,0,3,Nxe4,b'r1bqkb1r/pppp1ppp/2n5/4p3/2B1nP2/2N5/PPPP2PP/R1BQK1NR w KQkq -',now f4 seems like a wasted tempo
4,0,4,Qe2,b'r1bqkb1r/ppp2ppp/2n5/3pp3/2B1NP2/8/PPPPQ1PP/R1B1K1NR b KQkq -',as good a way as any to keep the material balance.
5,0,5,dxc4,b'r1bqkb1r/ppp2ppp/2n5/4p3/2p1NP2/8/PPPPQ1PP/R1B1K1NR w KQkq -',much better than capturing the knight black gains development and the bishop pair for free
6,0,6,Be6,b'r2qkb1r/ppp2ppp/2n1b3/4p3/2Q1NP2/8/PPPP2PP/R1B1K1NR w KQkq -',gaining tempo on the exposed white queen
7,0,7,Qc3,b'r2qkb1r/ppp2ppp/2n1b3/4p3/4NP2/2Q5/PPPP2PP/R1B1K1NR b KQkq -',? allowing black yet another tempo Qf1 and Qe2 seem to be better and more natural than this
8,0,8,Qd3,b'r2qk2r/ppp2ppp/2n1b3/4p3/1b2NP2/3Q4/PPPP2PP/R1B1K1NR b KQkq -',?? now whites position is terrible black has an endgame with a development advantage some lovely doubled isolated pawns to aim at and an extra pawn to boot. Now black just has to convert these advantages to the full point
9,0,9,Be7,b'r3k2r/ppp1bppp/2n1b3/8/4Np2/P2P4/1P1P2PP/R1B1K1NR w KQkq -',take a look at the position black has every advantage he could hope for and then some. his bishop pair rule the open board white's doubled isolated pawns sit at the end of a half open file and black even has an extra pawn. if that wasn't enough whites dark square bishop is going to struggle to escape it's prison on c1along with the rook on a1.
10,0,10,O-O-O,b'2kr3r/ppp1bppp/2n1b3/8/4Np2/P2P1N2/1P1P2PP/R1B1K2R w KQ -',getting the rook on the open file and keeping the king fairly near the centre as he may be needed at the frontline in the near future
11,0,11,1Nf2,b'2kr3r/ppp1bppp/2n1b3/8/5p2/P2P1N2/1P1P1NPP/R1B1K2R b KQ -',defending the horribly weak d pawns. 
12,0,12,1g5,b'2kr3r/ppp1bp1p/2n1b3/6p1/5p2/P2P1N2/1P1P1NPP/R1B1K2R w KQ g6',blacks pieces are nicely positioned so black starts to push his kingside pawn majority toward its goal. as a result white will be discouraged from castling kingside so the white king will likely remain in the centre where it will be easily attacked
13,0,13,1h3,b'2kr3r/ppp1bp1p/2n1b3/6p1/5p2/P2P1N1P/1P1P1NP1/R1B1K2R b KQ -',else the kingside pawns will crash through with g4 and g3
14,0,14,1Rhe8,b'2krr3/ppp1bp1p/2n1b3/6p1/5p2/P2P1N1P/1P1P1NP1/R1B1K2R w KQ -',encouraging white to castle into a pawn storm
15,0,15,1O-O,b'2krr3/ppp1bp1p/2n1b3/6p1/5p2/P2P1N1P/1P1P1NP1/R1B2RK1 b - -',white decides the pawnstorm will be easier to weather than the discovered check
