,gid,aid,move,fen,annotation
0,0,0,h6,b'3r1rk1/p2qbpp1/1p2pn1p/2p3B1/2N5/3PR3/PPP2PPP/R2Q2K1 w - -',this gains a bishop for the knight.
1,0,1,1Re4,b'3r1rk1/p2qbpp1/1p2p2p/2pn4/2N1R2B/3P4/PPP2PPP/R2Q2K1 b - -',I had expected 16 Rh3 Nf4 17 Rf3 Bxh4 18 Rxf4 Bg5 with an edge.  In this line it is a fair question whether black can get away with 16 ... g5 as there is a real possibility if the bishop doesn't get trapped the rook could get imprisoned by the pawns on the kingside.
2,0,2,1g5,b'3r1rk1/p2qbp2/1p2p2p/2pn2p1/2N1R2B/3P4/PPP2PPP/R2Q2K1 w - g6',this wins the bishop Noah's Ark style
3,0,3,1Re5,b'3r1rk1/p2qb3/1p2p2p/2pnRpp1/2N5/3P2B1/PPP2PPP/R2Q2K1 b - -',the most fighting chances.  black should certainly whether the attack after 18 Re1 f4 19 Qh5 Kg7.
4,0,4,Bf6,b'3r1rk1/p2q4/1p2pb1p/2pnR1p1/2N2p1B/3P4/PPP2PPP/R2Q2K1 w - -',this allows black to protect the pawn on e6.  also the bishop won't run away.
5,0,5,Bxe5,b'3r1rk1/p2q4/1p2p2p/2pnb1pQ/2N2p1B/3P4/PPP2PPP/R5K1 w - -',a close calculation revealed that white has nothing.
6,0,6,Qh7,b'3r1rk1/p6q/1p2p2p/2pnN1pQ/5p1B/3P4/PPP2PPP/R5K1 w - -',wrong would be 21 ... Qg7?? 22 Ng4!
7,0,7,Ne3,b'3r1r2/p5qk/1pN1Q2p/2p5/5p1p/3PnP2/PPP3PP/R5K1 w - -',this move had been forseen.  it crushes white's resistance.
8,0,8,Kh8,b'3r1r1k/p5q1/1pN4p/2p5/4Qp1p/3PnP2/PPP3PP/R5K1 w - -',the finish might have been 27 g3 hxg3 28 h3 Rde8 29 Qa4 Qd7! with mate to soon follow or the taking of the knight if 30 Qa3.
9,1,0,axb6,b'rnbqk1nr/1pp2ppp/1p1p4/4p3/4P3/5N2/PPPP1PPP/R1BQKB1R w KQkq -',The beginning of problems--poor compensation for a king bishop.
10,1,1,1Bc4,b'rnb1k2r/1pp1n1pp/1p1p1p2/8/2BNP3/4B3/PPP2PPP/R3K2R b KQkq -',f6 was very weakening and now castling is not an option.
11,1,2,1cxd4,b'r2k3r/1ppbn1pp/1p1p1p2/8/3PP3/P2BB3/1P3PPP/R4RK1 b - -',Now with control of the center and proper piece placement white looks good.
12,1,3,Nd8,b'3n1r2/rpkb4/1p1p1p1p/2pP2pB/1P1BPP2/P1R3P1/7P/4R1K1 w - -',Black is overlooking the diagonal the dark squared bishop is on.
13,1,4,4Be7,b'2Rn3r/kp2B3/5p1p/3P1Pp1/4P3/6P1/7P/6K1 b - -',The position is resignable for black right here. The problem goes back to the central pawn formation he allowed at move 17...Nxd4.
