,gid,aid,move,fen,annotation
0,0,0,1Re1,b'rnbqr1k1/3p1p2/p2b1n1p/1p1P2p1/2p1P2B/2N2N2/PPB2PPP/R2QR1K1 b - -',"e5 was better but not disastrously so
"
1,0,1,1g3,b'rnb2qk1/5p2/p2p1n1p/1p1P4/2p5/2N1QNPp/PPB2P1P/R5K1 b - -',"This is where you lost your lead. Best move was Nd4. hxg2 is not a problem as a black pawn blocking teh g-file is evn better than a white one. Plus if you bet a back rank check you can escaoe with a capture.
"
2,0,2,2Rd1,b'r1b2qk1/3n1p2/p2p1n1p/1p1P4/2p5/2N1QNPp/PPB2P1P/3R2K1 b - -',"Re1 putting it behind the Q so the Q can go to f4 gathering forces on the K-side
"
3,0,3,2Qd4,b'r1b2qk1/3n1p2/p2p3p/1p1P4/2pQ2n1/2N2NPp/PPB2P1P/3R2K1 b - -',"puts the Q in a bad place. Your attack is on the K-side. better is Qf4
"
4,0,4,2Nxe5,b'r1b2qk1/3n1p2/p2p3p/1p1PN3/2pQ4/2N3Pp/PPB2P1P/3R2K1 b - -',"Nh4 you needed that N for the K-side attack (are you getting the idea yet that your attack should be K-side? ) :O)
"
5,0,5,2Qe3,b'r1b2qk1/8/p2p3p/1p1Pnp2/2p5/2N1Q1Pp/PPB2P1P/3R2K1 b - -',"Qf4 attacking the h-pawn and preventing the advance of the f-pawn
"
6,0,6,2Rd4,b'r4qk1/3b4/p2p3p/1p1Pnp2/2pR4/2N1Q1Pp/PPB2P1P/6K1 b - -',"Game losing move. Just setting yourself up for the N attacks which follow. Putting Q & R together on the same colour square is just begging for a N fork. correct move was b3
"
7,0,7,2Rd2,b'4rqk1/3b4/p2p3p/3Pnp2/1pp5/4Q1Pp/PPBRNP1P/6K1 b - -',"Cutting off the Q's only escape route
"
8,0,8,2Ng3,b'4r1k1/3b2q1/p2p3p/3Pn3/1pp2P2/4Q1Np/PPBR1P1P/6K1 b - -',"The Q is alrea dy lost so Qg3 invites the exchange of your now useless Q for the principal piece in my attack.
"
9,0,9,2Nf3+,b'4r1k1/3b2q1/p2p3p/3P4/1pp2P2/4QnNp/PPBR1P1P/6K1 w - -',
10,1,0,Nf3,b'r1bqkbnr/pp3ppp/2n1p3/3p4/3P1B2/2P2N2/PP3PPP/RN1QKB1R b KQkq -',"...and we reach a ""normal"" London setting. "
11,1,1,g4,b'r1bqk2r/pp2bppp/2n1pn2/3p4/3P1BP1/2P2N1P/PP3P2/RN1QKB1R b KQkq g3',The key move. Best for black is to develop and castle queenside. 
12,1,2,O-O,b'r1bq1rk1/pp2bpp1/2n1pn1p/3pN3/3P1BP1/2P4P/PP3P2/RN1QKB1R w KQ -',Thank you. 
13,1,3,1Bg3,b'r1bq1rk1/pp2bpp1/4p2p/3pP3/4n1PP/2P3B1/PP3P2/RN1QKB1R b KQ -',Good for black is to exchange. But he has another good idea.
14,1,4,1g5,b'r1bq1rk1/pp2bp2/4p2p/3pP1p1/4n1PP/2P3B1/PP3P2/RN1QKB1R w KQ g6',If h5 everything is blocked on the kingside. 
15,1,5,1Nd2,b'r1bq1rk1/pp2bp2/4p2p/3pP1p1/4n1PP/2P3B1/PP1N1P2/R2QKB1R b KQ -',A risky move. 
16,1,6,gxh4,b'r1bq1rk1/pp2bp2/4p2p/3pP3/6Pp/2P3P1/PP1N4/R2QKB1R w KQ -',I thought here about Qc2 and probably it is better. Anyway I decided to set a little trap. 
17,1,7,1Qf3,b'r1bq1rk1/pp2bp2/4p2p/3pP3/6Pp/2P2QP1/PP1N4/R3KB1R b KQ -',He thinks that I intend to retake g3 with the queen overlooking...
18,1,8,Bg5,b'r1bq1rk1/pp3p2/4p2R/3pP1b1/6P1/2P2Qp1/PP1N4/R3KB2 w Q -',Well calculated by black. I thought about the sac Rh8+ KxR Qh1+ Kg7 Bd3 but after Rh8 I had nothing so...
19,1,9,1Rh5,b'r1bq1rk1/pp3p2/4p3/3pP1bR/6P1/2P2Qp1/PP1N4/R3KB2 b Q -',Best for black is BxN+ KxN d4 exploiting white's king unprotected position. I could survive it but it was not easy to play. 
20,1,10,1Kg7,b'r1bq1r2/pp3pk1/4p3/3pP1bR/6P1/2P2Qp1/PP1N4/R3KB2 w Q -',Ok intending to cover the h column with Rh8.
21,1,11,1O-O-O,b'r1bq1r2/pp3pk1/4p3/3pP1bR/6P1/2P2Qp1/PP1N4/2KR1B2 b - -',Necessary? I was worried about d4. 
22,1,12,1Kg6,b'r1bq1r2/pp3p2/4p1k1/3pP1bR/6P1/2P2Qp1/PP1N4/2KR1B2 w - -',Now this is a wasted tempo. Better was Rh8. 
23,1,13,f6,b'r1bq1r2/pp6/4ppk1/3pP1bR/6P1/2P3Q1/PP1N4/2KR1B2 w - -',Nf3 was ok I guess. But the check was too nice to miss. 
24,1,14,Kg7,b'r1bq1r2/pp4k1/4pp2/3pP1bR/6P1/2PB2Q1/PP1N4/2KR4 w - -',f5 was not playable because after gxf5 the bishop is pinned and attacked. 
25,1,15,2Qh3,b'r1bq1rk1/pp5R/4pp2/3pP1b1/6P1/2PB3Q/PP1N4/2KR4 b - -',This simple move is decisive. 
26,1,16,2Qh5+,b'r1bq1r1R/pp3k2/4p3/3pPpbQ/6P1/2PB4/PP1N4/2KR4 b - -',Not Qh7 Ke8 (even if RxR+ KxR Qh8+ leads to more or less the same result: the Bg4 is lost. This is why BxN+ was advidable for black a move before. 
27,1,17,2Kg7,b'r1bq1r1R/pp4k1/4p3/3pPpbQ/6P1/2PB4/PP1N4/2KR4 w - -',A loses inmediately. But after Ke7 QxB+ the game was won all the same. 
28,1,18,2Qh7#,b'r1bq1r1R/pp4kQ/4p3/3pPpb1/6P1/2PB4/PP1N4/2KR4 b - -',
29,2,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',This is my first annotation. I chose this game because I was losing at some point but I didn't give up and in the end I managed to make my opponent resign. Victory is sweeter when you work hard for it and the opponent has a higher rating :)
30,2,1,c6,b'rnbqkbnr/pp2pppp/2p5/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -',The Slav Defense.
31,2,2,dxc4,b'rnbqkb1r/pp2pppp/2p2n2/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -',Slav Accepted. I take an undefended pawn but in fact I don't have great hopes of holding on to mine on c4.
32,2,3,Ne5,b'rnbqkb1r/pp2pppp/2p2n2/4N3/2pP4/2N5/PP2PPPP/R1BQKB1R b KQkq -',White should have played 5. a4 first (the Alapin Variation) in order to prevent me from defending the c4 pawn with b5.
33,2,4,b5,b'rnbqkb1r/p3pppp/2p2n2/1p2N3/2pP4/2N5/PP2PPPP/R1BQKB1R w KQkq b6',I am able to protect my extra pawn after all but the c6 pawn supporting the other two is only defended by my undeveloped knight. I would like to get rid of the white knight on e5.
34,2,5,e3,b'rnbqkb1r/p3pppp/2p2n2/1p2N3/2pP4/2N1P3/PP3PPP/R1BQKB1R b KQkq -',What I see is that wkhlt is increasing pressure on my c4 pawn. What I fail to see is that he also opens the way for his queen.
35,2,6,Nd5,b'rnbqkb1r/p3pppp/2p5/1p1nN3/2pP4/2N1P3/PP3PPP/R1BQKB1R w KQkq -',I wouldn't mind a knight exchange. Also I can move f6 to threaten his other knight.
36,2,7,Qf3,b'rnbqkb1r/p3pppp/2p5/1p1nN3/2pP4/2N1PQ2/PP3PPP/R1B1KB1R b KQkq -',His queen threatens a mate at f7 and would also have c3 in her range if it weren't for my knight.
37,2,8,f6,b'rnbqkb1r/p3p1pp/2p2p2/1p1nN3/2pP4/2N1PQ2/PP3PPP/R1B1KB1R w KQkq -',What I had been planning to do. It prevents the mate but gets me into more trouble.
38,2,9,g6,b'rnbqkb1r/p3p2p/2p2pp1/1p1nN2Q/2pP4/2N1P3/PP3PPP/R1B1KB1R w KQkq -',Forced.
39,2,10,Nxg6,b'rnbqkb1r/p3p2p/2p2pN1/1p1n3Q/2pP4/2N1P3/PP3PPP/R1B1KB1R b KQkq -',I could have perhaps avoided losing the rook with Rg8 but in blitz chess I had less time to think than I have now writing these comments. I was desperate to avoid a discovered check so I chose to take his knight.
40,2,11,Bf5,b'rn1qkb1Q/p3p3/2p2pp1/1p1n1b2/2pP4/2N1P3/PP3PPP/R1B1KB1R w KQq -',One more mistake on my part. Thinking I'm placing the bishop on a good square and defending my g6 pawn I give him the opportunity to fork my bishop and knight.
41,2,12,Ne4,b'rn1qkb1Q/p3p3/2p2pp1/1p3P2/2pPn3/8/PP3PPP/R1B1KB1R w KQq -',After all I only lost a pawn because of the careless bishop move. But as a consequence he almost got his promoted!
42,2,13,1Bh6,b'rn1qkb1Q/p3p3/2p2ppB/1p3P2/2pPn3/8/PP3PPP/R3KB1R b KQq -',He's putting pressure on my already shattered kingside.
43,2,14,1Qa5+,b'rn2kb1Q/p3p3/2p2ppB/qp3P2/2pPn3/8/PP3PPP/R3KB1R w KQq -',Counter-attack! After gambiting his c pawn exchanging his knight on c3 and attacking with his queen and dark-squared bishop his king is rather unprotected. I'm also making room for castling queenside.
44,2,15,Nd7,b'r3kb1Q/p2np3/2p2ppB/qp3P2/2pPn3/8/PP2KPPP/R4B1R w q -',I protect my bishop and prepare to castle.
45,2,16,1Bxf8,b'r3kB1Q/p2np3/2p2pp1/qp3P2/2pPn3/8/PP2KPPP/R4B1R b q -',His dark-squared bishop was the only thing preventing my queen from going to d2. He chooses to exchange it though probably hoping to promote his pawn.
46,2,17,Qd2+,b'r3kn1Q/p3p3/2p2pP1/1p6/2pPn3/8/PP1qKPPP/R4B1R w q -',And here she goes! Pushing wkhlt's king into the murky waters in the middle of the board.
47,2,18,O-O-O,b'2kr1n1Q/p3p3/2p2pP1/1p4n1/2pq1PK1/8/PP4PP/R4B1R w - -',I won a pawn in the process but now I cannot check any more. I hurry to move my king to safety.
48,2,19,Nfe6,b'2kr3Q/p3p1P1/2p1np2/1p4n1/2pq1PK1/8/PP4PP/R4B1R w - -',I threaten check with Qxf4 and hope that I'll be able to somehow go on checking him even after he promotes his pawn. Taking a second look at it now I'm wondering what I could have possibly done after 21. g8=Q Qxf4+ 22. Kh5 except taking his second queen with my rook...
49,2,20,2g3,b'2kr3Q/p3p1P1/2p1np2/1p4n1/2pq1PK1/6P1/PP5P/R4B1R b - -',He decides to try and prevent me from checking even though that means losing the possibility to promote.
50,2,21,2Nxg7,b'2kr3Q/p3p1n1/2p2p2/1p4n1/2pq1PK1/6P1/PP5P/R4B1R w - -',I'll rather sacrifice my knight than my rook...
51,2,22,Qe4,b'2kr4/p3p1Q1/2p2p2/1p4n1/2p1qPK1/6P1/PP5P/R4B1R w - -',My queen is multitasking again: protecting the e7 pawn and threatening both a check on f3 and the rook on h1. His f4 pawn is still pinned and cannot therefore take my knight. However my overall situation is far from pleasant...
52,2,23,2Bh3,b'2kr4/p3p1Q1/2p2p2/1p4n1/2p1qPK1/6PB/PP5P/R6R b - -',Would Rg1 have been better?
53,2,24,Qe6+,b'2kr4/p3p1Q1/2p1qp2/1p6/2p2P2/6PK/PP5P/R6R w - -',I go on checking and hope the situation will somehow fix itself.
54,2,25,2Qg4,b'2kr4/p3p3/2p1qp2/1p6/2p2PQ1/6PK/PP5P/R6R b - -',He wants to force a queen exchange. With a rook up victory will be easy...
55,2,26,2Rh8+,b'2k4r/p3p3/2p1qp2/1p6/2p2PQ1/6PK/PP5P/R6R w - -',But he forgot to take this into account! This check forces the white king to g2 and the queen will be left up for grabs! Such a reversal of fortunes is too much for my opponent and he instantly resigns. As for myself this unexpected victory fills me with joy and I proceed to annotate the game.
56,3,0,b3,b'rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq -',"Hi everyone!

First up - I hope you have all enjoyed your Christmas and I wish all of you a Happy New Year.  I will start the New Year with a brevity.  We have all been hit over the head with the rule do not bring out your queen too early in the opening.  Also pawn grabbing is widely condemned. Sometimes however there are exceptions to these rules and this game is one of them.  I decided to kick off with an opening which has previously been unsuccessful for me to see if I can improve on it.  That opening is Larsen's Opening with 1. b3."
57,3,1,f6,b'rnbqkbnr/ppppp1pp/5p2/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq -',1. ..... f6 - unusual but according to the World DB playable although it does open up the Fool's Mate diagonal.
58,3,2,Kf7,b'rnbq1bnr/pppppkpp/5p2/8/8/1P6/PBPPPPPP/RN1QKBNR w KQ -',2. .... Kf7 - interesting - this is very much like my 2 unsuccessful Fried Fox Pork Chop Openings that I tried against the Master Mater and dmaestro and in both Henry came to grief.  Can I punish black in the same way?  We shall see.
59,3,3,e4,b'rnbq1bnr/pppppkpp/5p2/8/4P3/1P6/PBPP1PPP/RN1QKBNR b KQ e3',3. e4 - I open a line but it is one that may facilitate a broomstick ride from Glenda to the square h5.
60,3,4,Bc4,b'rnbq1bnr/pppp1kpp/4pp2/8/2B1P3/1P6/PBPP1PPP/RN1QK1NR b KQ -',4. Bc4 - attacking the BK on another diagonal.
61,3,5,exd5,b'rnbq1bnr/ppp2kpp/5p2/3p4/2B5/1P6/PBPP1PPP/RN1QK1NR w KQ -',5. .... exd5 - pawn trade.
62,3,6,Qh5+,b'rnbq1bnr/ppp2kpp/5p2/3p3Q/2B5/1P6/PBPP1PPP/RN2K1NR b KQ -',6. Qh5+ - and here she goes.  If g6 to block the check then Glenda will take on d5 with check forcing an exchange of queens and I will be a clear pawn up in the middlegame.  A telling advantage.
63,3,7,Ke6,b'rnbq1bnr/ppp3pp/4kp2/3p3Q/2B5/1P6/PBPP1PPP/RN2K1NR w KQ -',6. .... Ke6 - the BK comes further out into the open to defend the QP but can I exploit this?
64,3,8,Bd3,b'rnbq1bnr/ppp3pp/4kp2/3p3Q/8/1P1B4/PBPP1PPP/RN2K1NR b KQ -',7. Bd3 - will black be tempted to play g6?
65,3,9,g6,b'rnbq1bnr/ppp4p/4kpp1/3p3Q/8/1P1B4/PBPP1PPP/RN2K1NR w KQ -',7. ...... g6? - Yes he is but this is gonna cost him a pawn due to the pin on the h7 pawn - the h8 rook is hanging behind it.
66,3,10,Bd3,b'rnbq1b1r/ppp4p/4kp1n/3p3Q/8/1P1B4/PBPP1PPP/RN2K1NR b KQ -',9. Bd3 - Fou Leblanc beats a hasty retreat but stays on a useful diagonal.  I will try and get my remaining pieces out asap in order to exploit the position of the BK.
67,3,11,1Qf5+,b'rnbq1b1r/ppp2n1p/4kp2/3p1Q2/8/1P1B4/PBPP1PPP/RN2K1NR b KQ -',10. Qf5+ - after Nd7? this move will cost black another pawn as the BK will have to move as it is a check at close range.
68,3,12,1Qxf6+,b'rnbq1b1r/ppp2n1p/3k1Q2/3p4/8/1P1B4/PBPP1PPP/RN2K1NR b KQ -',11. Qxf6+ - Glenda forces an exchange of queens and I will be going into the middlegame two clear pawns up.  Although the BK is well placed in the centre now that the queens are off the board I can feel confident of forcing a victory here.  My opponent thought so and waved the white flag.
69,4,0,Bb5,b'r1bqkbnr/pp1ppppp/2n5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',Sicilian: Rossolimo Attack.  I often play Bb5 against the Sicilian to avoid standard opening lines.
70,4,1,d4,b'r1bqkbnr/pp2pppp/2np4/1Bp5/3PP3/5N2/PPP2PPP/RNBQK2R b KQkq d3',0-0 is the book move but d4 pushes the aggressive center attack.
71,4,2,Nxd4,b'r1bqkbnr/pp2pppp/2np4/1B6/3NP3/8/PPP2PPP/RNBQK2R b KQkq -',Qxd4 is historically more common and successful.
72,4,3,Bxc6,b'r2qkbnr/pp2pppp/2bp4/1B6/4P3/8/PPP2PPP/RNBQK2R w KQkq -',Kierzek-Dorst 2000 (1-0)
73,4,4,1e5,b'r2qk2r/p3bppp/2pppn2/4P1B1/8/2N5/PPP2PPP/R2Q1RK1 b kq -',e5?!  The pawn push creates an isolated pawn on c6 and doubled pawns on the e-file.
74,4,5,Ke7,b'r6r/p1q1kp1p/2pbpp2/4p3/4N3/8/PPP1QPPP/R3R1K1 w - -',Ke7?  Better was Be7 =
75,4,6,1Rad1,b'r6r/p1q1kp1p/2pbpp2/4p3/4N3/8/PPP1QPPP/3RR1K1 b - -',White mounts a coordinated attack on the central squares.
76,4,7,f5,b'3r3r/p1q1kp1p/2pbp3/4pp2/4N3/3R4/PPP1QPPP/4R1K1 w - -',f5? is a premature attempt to chase the Knight.  Better was Bb4.
77,4,8,1Qxe5,b'7r/p1q1kp1p/2prp3/4Qp2/8/3R4/PPP2PPP/4R1K1 b - -',Qxe5!  White has a fork against the Black Rook on h8 and the f5 pawn (the e6 pawn is pinned).
78,4,9,2Qc5,b'3r4/p1q1kp1p/2prp3/2Q2p2/8/3R4/PPP2PPP/4R1K1 b - -',Qc5? loses the advantage.  Qxf5 and White was ahead. 
79,4,10,Rxd6,b'8/4kp1p/1pprp3/5p2/8/8/PPP2PPP/4R1K1 w - -',The position is equal.  White has the better pawn structure but Black's Rook and King are more active.
80,4,11,cxb5,b'8/5p1p/1p2p3/1p3p2/P1P1k3/6P1/1r3P1P/2R3K1 w - -',cxb5? If c5 Black had winning chances to capture the backward pawns on a4 and c4.
81,4,12,Kf3,b'8/5p1p/1p2p3/1P3p2/2P5/5kP1/1r3P1P/2R3K1 w - -',Kd4 was better.
82,4,13,3Rc3+,b'8/5p1p/1p2p3/1P3p2/2P5/2R2kP1/1r3P1P/6K1 b - -',The position is equal and headed for a draw.
83,4,14,3Kg2,b'8/1R3p2/4pk2/1P3p1p/1r5P/6P1/5PK1/8 b - -',
84,5,0,f4,b'rnbqkbnr/pppp1ppp/8/4p3/4PP2/8/PPPP2PP/RNBQKBNR b KQkq f3',This is the King's gambit.
85,5,1,d5,b'rnbqkbnr/ppp2ppp/8/3pp3/4PP2/8/PPPP2PP/RNBQKBNR w KQkq d6',An interesting and very aggressive move. This is now the Falkbeer counter gambit.
86,5,2,exf4,b'rnbqkbnr/ppp2ppp/8/3P4/5p2/8/PPPP2PP/RNBQKBNR w KQkq -',So far perfectly normal moves from both sides.
87,5,3,Bd6,b'rnbqk1nr/ppp2ppp/3b4/3P4/5p2/5N2/PPPP2PP/RNBQKB1R w KQkq -',I don't really like this move. 4. ...Bd6 may be playable but it lessens black's pressure on my d5 pawn and the bishop would really prefer to be on the a7-g1 diagonal (although it would be dubious in view of 5. d4 if 4. ...Bc5 were to be played immediately). The game seemed to go downhill from here.
88,5,4,c4,b'rnbqk2r/ppp2ppp/3b1n2/3P4/2PP1p2/5N2/PP4PP/RNBQKB1R b KQkq c3',Black's f pawn is beginning to look a bit weak at this point and also my pawn center looks very strong. These are small advantages but it is the gradual build up of these small advantages which can lead to a win.
89,5,5,Qe2+,b'rnbqk2r/p1p2ppp/1p1b1n2/3P4/2PP1p2/5N2/PP2Q1PP/RNB1KB1R b KQkq -',This blocks in my light squared bishop however and thus takes me a step further away from castling however it allows me to take the f pawn and also I don't plan to castle kingside.
90,5,6,Be7,b'rnbqk2r/p1p1bppp/1p3n2/3P4/2PP1p2/5N2/PP2Q1PP/RNB1KB1R w KQkq -',Qe7 was better but even then I can take on e7 (or even just develop with Nc3) and then either black can't castle or I win the f pawn.
91,5,7,1O-O-O,b'rnbqr1k1/p1p1bppp/1p3n2/3P4/2PP1B2/2N2N2/PP2Q1PP/2KR1B1R b - -',I didn't want to be pinned on the e file so I simply castled out of danger. I can now begin my Kingside assault because black Queenside and central play is severely hampered by my d5 pawn.
92,5,8,1Bd6,b'rnbqr1k1/p1p2ppp/1p1b1n2/3P4/2PP1B2/2N2N2/PP2Q1PP/2KR1B1R w - -',This looks like a good double attack but I wanted to move my Queen anyway to free my LSB and set it up for my attack.
93,5,9,c6,b'rnbqr1k1/p4ppp/1ppb1n2/3P4/2PP1B2/2N2N2/PP1Q2PP/2KR1B1R w - -',Black was struggling to develop his queenside so he now tries to liquidate the source of the problem: my d5 pawn. However this allows me the time I need to put my pieces on aggressive posts and thus only makes the situation worse. A better continuation would have been 11. ...Bf5 to involve his LSB in the game.
94,5,10,Bg4,b'rn1qr1k1/p4ppp/1ppb1n2/3PB3/2PP2b1/2N2N2/PP1Q2PP/2KR1B1R w - -',If black had played 12. ...cxd5 then 13. Bxf6 Qxf6 14. Nxd5 maintains my advantage
95,5,11,1Re1,b'rn1qr1k1/p4ppp/1ppb1n2/3PB3/2PP2b1/2N2N2/PP1Q2PP/2K1RB1R b - -',13. Qf4 may have been better but this move is at least ok.
