,gid,aid,move,fen,annotation
0,0,0,g6,b'rnbqkbnr/ppppp2p/5pp1/8/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq -',I asked my opponent if he decided to invent an opening
1,0,1,O-O,b'rnbq1rk1/pppppnbp/5pp1/8/2PPP3/2N1BN2/PP3PPP/R2QKB1R w KQ -',you must recognize this is castling..............
2,0,2,c5,b'rnbq1rk1/pppppnbp/5pp1/2P5/3PP3/2N1BN2/PP3PPP/R2QKB1R b KQ -',so i take the space...
3,0,3,1cxd6e.p.,b'rnbq1rk1/pp3nbp/2pPppp1/8/2BPP3/2N1BN2/PP3PPP/R2Q1RK1 b - -',"i prefer this to keep my bishop active, and reduce the castle structure"
4,0,4,Na6,b'r1bq1rk1/pp4bp/n1pnppp1/8/3PP3/1BN1BN2/PP3PPP/R2Q1RK1 w - -',not an orthodox move.
5,0,5,1bxc3,b'r1bq1rk1/pp4bp/2pnppp1/8/3PP3/PBP1BN2/2Q2PPP/2R2RK1 b - -',had to. e4 was too exposed
6,0,6,1Nf7,b'r1bq1rk1/pp3nbp/2p1ppp1/8/3PP3/PBP1BN2/2Q2PPP/2R2RK1 w - -',and castling again
7,0,7,Bh6,b'r1bqr1k1/pp3n1p/2p1pppb/8/2PPP3/PB2BN2/Q4PPP/2R2RK1 w - -',de-castling? 
8,0,8,1fxe3,b'r1bqr1k1/pp3n1p/2p1ppp1/2P5/3PP3/PB2PN2/Q5PP/2R2RK1 b - -',"though I seem exposed, there is no Attack coming from black. So I multiplied my attacking points."
9,0,9,Nh6,b'r1b1r3/ppq3kp/2p1pppn/2P5/3PP3/PB2PN2/Q4RPP/5RK1 w - -',I have to admit I didn't see it coming right
10,0,10,Ng4,b'r1b1r3/ppq3kp/2p1ppp1/2P5/3PP1n1/PB2P3/Q2N1RPP/5RK1 w - -',"from now, white is also exposed to a good Attack, but precised moves gave me security"
11,0,11,2Rf2f4,b'r1b1r3/ppq3kp/2p1ppp1/2P5/3PPRn1/PB2P3/Q2N2PP/5RK1 b - -',of course: anything else was a bad idea as h2 is exposed and I didn't want to lose my rook.
