,gid,aid,move,fen,annotation
0,0,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',"In order to play the variation that I want to play, I can no longer begin with my customary 1. Nf3."
1,0,1,d6,b'rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq -',All normal.
2,0,2,g4,b'rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP1P1/2N5/PP2BP1P/R1BQK1NR b KQ g3',"The point of White's opening.  If 6... e5 7. d5.

If 6... c5 7. d5 e6 8. f3 exd5 9. cxd5 Nbd7  (9... a6 10. a4) 10. Qc2 h5 11. h3 a6 12. Bg5 b5 13. gxh5 Qe8 14. h6 Bh8 15. Bf4 Qe7 16. Bg5 Qe8 =.  If 13... gxh5 14. h4 Ne5 15. Nh3 with just a slight advantage."
3,0,3,Nc6,b'r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP1P1/2N5/PP2BP1P/R1BQK1NR w KQ -',"Weak.

"
4,0,4,h4,b'r1bqnrk1/ppp1ppbp/3p2p1/3Pn1P1/2P1P2P/2N5/PP2BP2/R1BQK1NR b KQ h3',"The second point of White's opening, headed to h5.

For now 9. f4 would only help Black relocate his knight to a better square. 9... Nd7 10. h4 Nc5 with the threat of 11... Bxc3+.
"
5,0,5,f6,b'r1bqnrk1/ppp1p1bp/3p1pp1/3Pn1P1/2P1P2P/2N5/PP2BP2/R1BQK1NR w KQ -',"Very weak.

White doesn't have much after 10. h5 fxg5 11. Bxg5 h6 12. f4 hxg5 13. fxe5 Bxe5 14. hxg6 Nf6 (14... Ng7 15. Nf3 Bf4 16. Kf2 Bg4 17. Nd4 Be5+ 18. Kg2 Qe8 (18... Bxe2 19. Ncxe2) 19. Bxg4 Qxg6 20. Bf5 (20. Nf5)).
"
6,0,6,1f4,b'r1bqnrk1/ppp1p1bp/3p1pp1/3Pn1P1/2P1PP1P/2N5/PP2B3/R1BQK1NR b KQ f3',"Now if 10... Nd7 11. Nf3 Nc5 12. h5 and White is doing well.  The critical difference is that Black is not threatening Bxc3.  If 11... fxg5 12. Nxg5 Nc5 13. h5 Bxc3+ looks good, but that ship has already sailed because the knight on g5 is protecting e4, so 14. bxc3 h6 15. hxg6 hxg5 16. Qd4 is winning.  Black can try 13... h6 14. Ne6 and now 14... Nxe6 15. dxe6 Bxe6 16. hxg6.  If 14... Bxe6 15. dxe6 Bxc3+ 16. bxc3 Nxe4? 17. Qd3.  If 15... Nxe6? 16. Qd5 Rf6 17. Bg4 Qc8 18. e5."
7,0,7,1Nf7,b'r1bqnrk1/ppp1pnbp/3p1pp1/3P2P1/2P1PP1P/2N5/PP2B3/R1BQK1NR w KQ -',"
"
8,0,8,1Qc2,b'r1bqnrk1/ppp1pnbp/3p1pp1/3P2P1/2P1PP1P/2N5/PPQ1B3/R1B1K1NR b KQ -',"With the idea of h5, hxg6 and e5.

Other good choices include 11. Qd3, 11. Nf3, 11. Be3 and 11. Qb3.
"
9,0,9,1e5,b'r1bqnrk1/ppp2nbp/3p1pp1/3Pp1P1/2P1PP1P/2N5/PPQ1B3/R1B1K1NR w KQ e6',"Also weak.
"
10,0,10,1dxe6e.p.,b'r1bqnrk1/ppp2nbp/3pPpp1/6P1/2P1PP1P/2N5/PPQ1B3/R1B1K1NR b KQ -',"Strongest.  This open D file will be good for White.
"
11,0,11,1Nxe5,b'r2qnrk1/pppb2bp/3p1pp1/4NPP1/2P1P2P/2N5/PPQ1B3/R1B1K2R b KQ -',My thinking at the time is to just get rid of this piece that is annoying.  This turns out to be good because White is getting rid of Black's best piece.
12,0,12,1dxe5,b'r2qnrk1/pppb2bp/5pp1/4pPP1/2P1P2P/2N5/PPQ1B3/R1B1K2R w KQ -',"
"
13,0,13,1Be3,b'r2qnrk1/pppb2bp/5pp1/4pPP1/2P1P2P/2N1B3/PPQ1B3/R3K2R b KQ -',"According to Stockfish 9, White's best choice is 16. c5 gxf5 17. exf5 Kh8 18. g6 Bc6 19. Rh3 b6 20. h5 h6 21. Be3 bxc5 22. Rd1 Nd6 23. Qc1 Qe7 24. Bxh6 Nxf5 (24... Bxh6 25. Qxh6+ Kg8 26. Rxd6) 25. Be3 Qe8 ( 25... Nxe3 26. h6) 26. Bd3 e4 27. Bc4 Nxe3 (27... Rg8 28. Bf7 Qe7 29. h6) 28. Qxe3 f5 29. h6 Bd4 30. g7+ Kh7 (30... Bxg7 31. hxg7+ Kxg7 32. Qh6#) 31. gxf8=Q Qxf8 32. Qf4 Qf6 (32... Rc8 33. Be6) (32... Qd6 33. Qxf5+) 33. Qxc7+ Kh8 34. Rg3 f4 35. Qg7+ Qxg7 36. hxg7+ Kh7 (36... Bxg7 37. Rh3+ Bh6 38. Rxh6+ Kg7 39. Rxc6) 37. g8=Q+ Rxg8 38. Rxg8 e3 (38... f3 39. Kd2) 39. Ke2 Kh6 (39... f3+ 40. Kd3) 40. Nd5 Bg7 41. Rg1 f3+ 42. Kxe3 Bd4+ 43. Kxf3 Bxg1 44. Rxg1 Be8 45. Ne7 a5 46. Ng8+ Kh5 (46... Kh7 47. Nf6+ Kh6 48. Nxe8) 47. Kf4 Bc6 (47... Bg6 48. Rh1#) 48. Nf6+ Kh4 (48... Kh6 49. Bd3 Be8 50. Ng8+ Kh5 51. Rh1#) 49. Bf1 Bd7 50. Rh1+ Bh3 51. Rxh3#.
"
14,0,14,1O-O-O,b'r2qnrk1/pppb2bp/5p2/4ppP1/2P1P2P/2N1B3/PPQ1B3/2KR3R b - -',"I wanted quick development with pressure on the D file.  I was less concerned about material.

White still has a strong advantage here. "
15,0,15,1Bxd6,b'r2q1rk1/pppb2bp/3B1p2/4p1P1/2P1Pp1P/2N5/PPQ1B3/2KR3R b - -',"
"
16,0,16,Qe7,b'r4rk1/pp1bq1bp/3R1p2/4p1P1/2P1Pp1P/2N5/PPQ1B3/2K4R w - -',White is winning after 21. Qd1 Bc6 22. c5 Kh8 23. Bg4 Rad8 (23... f3 24. g6 hxg6 25. h5 Bh6+ 26. Kb1 g5 27. Nd5 Qg7 28. Qxf3 Bxd5 29. exd5) 24. Bf5.
17,0,17,2Rhd1,b'r4rk1/pp1bq1bp/3R1p2/4p1P1/2P1Pp1P/2N5/PPQ1B3/2KR4 b - -',"Throws away the strong advantage.

"
18,0,18,2Bc6,b'r4rk1/pp2q1bp/2bR1p2/4p1P1/2P1Pp1P/2N5/PPQ1B3/2KR4 w - -',Now 22. g6 hxg6 23. h5 g5 24. c5 with a slight advantage for White.
19,0,19,2Nd5,b'r4rk1/pp2q1bp/2bR1p2/3Np1P1/2P1Pp1P/8/PPQ1B3/2KR4 b - -',"I thought that I was being clever, but this is a blunder.

"
20,0,20,2Bxd5,b'r4rk1/pp2q1bp/3R1p2/3bp1P1/2P1Pp1P/8/PPQ1B3/2KR4 w - -',"Black fall for it, missing 22... Qxd6 23. Nxf6+ Rxf6!
"
21,0,21,2Rd6xd5,b'r4rk1/pp2q1bp/5p2/3Rp1P1/2P1Pp1P/8/PPQ1B3/2KR4 b - -',"I thought after my move that maybe I should have taken with the other rook, but Stockfish slightly prefers my move.

Now White is only barely better after 23... fxg5 24. Rd7 Qc5 25. hxg5 f3 26. Bf1."
22,0,22,2Rfd8,b'r2r2k1/pp2q1bp/5p2/3Rp1P1/2P1Pp1P/8/PPQ1B3/2KR4 w - -',"A mistake.

"
23,0,23,2Qd2,b'r2r2k1/pp2q1bp/5p2/3Rp1P1/2P1Pp1P/8/PP1QB3/2KR4 b - -',"This is surprisingly strong. The computer also has other ideas like 24. Qd3, 24. Bg4 and 24. Kb1, the latter of which I don't really understand."
24,0,24,2Qxd5+,b'r5k1/pp2q1bp/5p2/3Qp1P1/2P1Pp1P/8/PP2B3/2KR4 b - -',"White is a little better off playing 25. cxd5 fxg5 26. d6 Qd8 27. hxg5 Qxg5 28. d7 Rd8 29. Bc4+ Kh8 30. Be6 Bf6 31. Kb1 f3 32. Qxg5 Bxg5 33. Rf1 Kg7 34. Rxf3 with a strong advantage.
"
25,0,25,2Kf8,b'r4k2/pp2q1bp/5p2/3Qp1P1/2P1Pp1P/8/PP2B3/2KR4 w - -',"Throws away the game.  Black isn't outright losing after 25... Kh8 26. Qd7 Qxd7 27. Rxd7 fxg5 28. hxg5 b6 29. b4 with a strong advantage.
"
