,gid,aid,move,fen,annotation
0,0,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',"A game from the mini-tournament by berbatov. Theme was the King's Indian Defense four pawns attack.
I add the comments of migchess20."
1,0,1,e5,b'rnbq1rk1/pp3pbp/3ppnp1/2pPP3/2P2P2/2N5/PP2B1PP/R1BQK1NR b KQ -',Normal would be here 8.Nf3 ed 9.cd Re8 10.0-0
2,0,2,Nxe5,b'rnbq1rk1/pp3pbp/4p1p1/2pPn3/2P5/2N2N2/PP2B1PP/R1BQK2R w KQ -',migchess20: 10...exd5 Today it is better clean the center and you can have more space for your pieces 11.Cxd5 Cxe5 12.Cxe5 Axe5 13.Ae3 Te8 14.Dd2.
3,0,3,a6,b'rnbq1rk1/1p3pbp/p5p1/2pPn3/8/2N2N2/PP2B1PP/R1BQ1RK1 w - -',migchess20: 12...Te8 Aqui debes dominar la columna abierta by the tower 13.Af4 Cbd7 14.d6 Db6 15.Ab5.
4,0,4,Bd5,b'4r3/5pkp/pp2r1p1/2pbn1B1/8/8/PPB3PP/2R2RK1 w - -',"26...Bd5 27. Rc-d1 wants to trap the bishop 27...Bxa2 28. b3 c4 
"
5,0,5,Nf3+,b'4r3/5pkp/pp2r1p1/6B1/2bR4/5n2/2B3PP/2R3K1 w - -',migchess20: 30...b5 31.Ad2 Cc6 32.Td7 a5 33.Tc7 Cb4 34.Aa4
6,0,6,3Rxc6,b'8/5p1p/p1R2Bpk/1b6/7P/5PK1/8/8 b - -',"And awfulhak proposed draw which was accepted.
migchess20: Excellent draw. with bishops of different color "
7,1,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',In this game my opponent played the Benko gambit.  I'm not familiar with this opening at all so I was just pretty much winging it from move 6 on.  
8,1,1,c4,b'rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq c3',I thought that my opponent would go for the Queen's Indian (2...e6 3. Nf3 b6) or the Nimzo-Indian (2....e6 3. Nc3 Bb4) considering they are the most common openings on Gameknot in the Queen pawn game with Nf6.  Instead they went for the Benko gambit and caught me completely off guard.
9,1,2,b5,b'rnbqkb1r/p2ppppp/5n2/1ppP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq b6',And here we have the Benko Gambit.  I don't really know this opening very well so I decided to accept it and then just try to make the best moves since I am already out of the book.
10,1,3,Bxa6,b'rn1qkb1r/3ppppp/b4n2/2pP4/8/8/PP2PPPP/RNBQKBNR w KQkq -',The Benko accepted.  Now I have to find a way to develop the f1 bishop.  That is the biggest problem for white in the Benko gambit.  Fianchettoing (sp?) on g2 doesn't look that good because of the pawn on d5 but I opted for it anyway.  The other option is to play Nc3 followed by e4.  Then after the capture on f1 (Bxf1) my castling privileges are gone and I would have to castle manually with g3 and Kg2.  I don't like the idea of g2 without my light-squared bishop to cover the holes.  So I went for the awkward fianchetto.
11,1,4,g3,b'r2qkb1r/3npppp/b2p1n2/2pP4/8/2N2NP1/PP2PP1P/R1BQKB1R b KQkq -',I waited a few moves to develop my bishop because I wanted to see what my opponent was going to do.  Besides it's better to develop your knights before your bishops.  Now that I see that he can't take advantage of my kingside weaknesses right away I try to get my king out of the center before it opens up.
12,1,5,1Re1,b'r2q1rk1/3nppbp/b2p1np1/2pP4/8/2N2NP1/PP2PPBP/R1BQR1K1 b - -',I wanted to play e4 but it was pinned to my f1 rook.  Now I'm free to play e4.
13,1,6,1Ng4,b'r2q1rk1/3nppbp/b2p2p1/2pP4/6n1/2N2NP1/PP2PPBP/R1BQR1K1 w - -',I don't understand this or any of the next few knight moves.  If anyone knows of any benefit to this or the next 2 or 3 black moves please tell me.  This is the downfall of black I believe
14,1,7,1Bd2,b'r2q1rk1/3nppbp/b2p2p1/2pP4/6n1/2N2NP1/PP1BPPBP/R2QR1K1 b - -',I wanted to get my queen behind my bishop so I can play Bh6.  This was the only square where my opponent couldn't immediately harrass my bishop.  
15,1,8,1Nge5,b'r2q1rk1/3nppbp/b2p2p1/2pPn3/8/2N2NP1/PP1BPPBP/R2QR1K1 w - -',Again I'm dumbfounded......
16,1,9,1Qc1,b'r2q1rk1/3nppbp/b2p2p1/2pPn3/8/2N2NP1/PP1BPPBP/R1Q1R1K1 b - -',As planned to create a major kingside weakness for my opponent.  Now I can't play e4 as I planned because Nd3 would really make me look stupid.
