,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',As normal as ever.
1,0,1,e5,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq e6',I reply normally - I don't play any openings - my favourite is 1. d5 for white - I rely on tactics to win the game.
2,0,2,Nf3,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -',Attacking the e5 pawn.
3,0,3,Nc6,b'r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -',Subsequently defending.
4,0,4,d4,b'r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq d3',This; I believe is the scotch. I have no further replies than exd4.
5,0,5,exd4,b'r1bqkbnr/pppp1ppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -',Now I expected for my opponent to take the pawn however he did not.
6,0,6,Bc4,b'r1bqkbnr/pppp1ppp/2n5/8/2BpP3/5N2/PPP2PPP/RNBQK2R b KQkq -',Probably attacking f7; I do not see this move as a beginner's move; rather a sensible one.
7,0,7,Bc5,b'r1bqk1nr/pppp1ppp/2n5/2b5/2BpP3/5N2/PPP2PPP/RNBQK2R w KQkq -',I protect my d4 pawn and develop my bishop.
8,0,8,c3,b'r1bqk1nr/pppp1ppp/2n5/2b5/2BpP3/2P2N2/PP3PPP/RNBQK2R b KQkq -',c3. I am somewhat unfamiliar to the Scotch so I took innocently ...
9,0,9,dxc3,b'r1bqk1nr/pppp1ppp/2n5/2b5/2B1P3/2p2N2/PP3PPP/RNBQK2R w KQkq -',... not knowing that I was to fall for a beginner's (?) trap.
10,0,10,Bxf7+,b'r1bqk1nr/pppp1Bpp/2n5/2b5/4P3/2p2N2/PP3PPP/RNBQK2R b KQkq -',Not taking the bishop would be awkward but taking the bishop isn't much better.
11,0,11,Kxf7,b'r1bq2nr/pppp1kpp/2n5/2b5/4P3/2p2N2/PP3PPP/RNBQK2R w KQ -',Leaving d5 a forking square.
12,0,12,Qd5+,b'r1bq2nr/pppp1kpp/2n5/2bQ4/4P3/2p2N2/PP3PPP/RNB1K2R b KQ -',This forks the unprotected bishop on c5.
13,0,13,Ke8,b'r1bqk1nr/pppp2pp/2n5/2bQ4/4P3/2p2N2/PP3PPP/RNB1K2R w KQ -',Hoisting my king back to safety.
14,0,14,Qxc5,b'r1bqk1nr/pppp2pp/2n5/2Q5/4P3/2p2N2/PP3PPP/RNB1K2R b KQ -',The bishop goes.
15,0,15,cxb2,b'r1bqk1nr/pppp2pp/2n5/2Q5/4P3/5N2/Pp3PPP/RNB1K2R w KQ -',I take the pawn before the pawn takes me.
16,0,16,Bxb2,b'r1bqk1nr/pppp2pp/2n5/2Q5/4P3/5N2/PB3PPP/RN2K2R b KQ -',The bishop takes its long laser aim at g7. Is this position in any way better for white - this disables my ability to castle but is this strictly better for white? Black is still a pawn up. Take a moment to look at this position.
17,0,17,d6,b'r1bqk1nr/ppp3pp/2np4/2Q5/4P3/5N2/PB3PPP/RN2K2R w KQ -',Chasing away the queen and opening the lines for my bishop - note that Bxg7 is irrelevant as the queen is attacked.
18,0,18,1Qd5,b'r1bqk1nr/ppp3pp/2np4/3Q4/4P3/5N2/PB3PPP/RN2K2R b KQ -',The threat on g7 is renewed. Note that after 10. Qh5+?! g6 the queen is attacked thus the rook on h8 is safe.
19,0,19,1Nf6,b'r1bqk2r/ppp3pp/2np1n2/3Q4/4P3/5N2/PB3PPP/RN2K2R w KQ -',Attacking the queen and preventing 11. Bxg7.
20,0,20,1Qb3,b'r1bqk2r/ppp3pp/2np1n2/8/4P3/1Q3N2/PB3PPP/RN2K2R b KQ -',Probably not the best square for the queen. A really passive square - moreover.
21,0,21,1Nxe4,b'r1bqk2r/ppp3pp/2np4/8/4n3/1Q3N2/PB3PPP/RN2K2R w KQ -',What with 11... Nxe4 12. Bxg7 Rg8 pins the bishop to the g2 pawn. I have used the term 'pin' here because after any move by the bishop the pawn is lost thus the queen must move to defend it.
22,0,22,1Qe3,b'r1bqk2r/ppp3pp/2np4/8/4n3/4QN2/PB3PPP/RN2K2R b KQ -',This annoying pin pins the knight to the king. The knight needs to be defended.
23,0,23,1Bf5,b'r2qk2r/ppp3pp/2np4/5b2/4n3/4QN2/PB3PPP/RN2K2R w KQ -',Is this the best move - this develops the LSB; however Nh4! would be quite a killing move with the only response to be 13. ... b6 losing the rook were it not for Qxh4 - but if the knight was defended...
24,0,24,1Nc3,b'r2qk2r/ppp3pp/2np4/5b2/4n3/2N1QN2/PB3PPP/R3K2R b KQ -',Adding the pressure and developing a piece.
25,0,25,1Qe7,b'r3k2r/ppp1q1pp/2np4/5b2/4n3/2N1QN2/PB3PPP/R3K2R w KQ -',Is this a good move? Query to 14. Nd5 but then the Queen could just move. 
26,0,26,1Nd5,b'r3k2r/ppp1q1pp/2np4/3N1b2/4n3/4QN2/PB3PPP/R3K2R b KQ -',And thus Nd5 is played - prior to the fact the queen must not leave the c7 pawn unprotected otherwise Nxc7 would fork the king and rook.
27,0,27,1Qf7,b'r3k2r/ppp2qpp/2np4/3N1b2/4n3/4QN2/PB3PPP/R3K2R w KQ -',This attacks the unprotected knight on d5.
28,0,28,1Rd1,b'r3k2r/ppp2qpp/2np4/3N1b2/4n3/4QN2/PB3PPP/3RK2R b K -',Defending the knight and centralising the rook.
29,0,29,1Kd7,b'r6r/pppk1qpp/2np4/3N1b2/4n3/4QN2/PB3PPP/3RK2R w K -',"Relieving the pin and connecting the rooks. d7 is a safe square for the king as the only attack is from the c8 - h3 diagonal defended by the f5 bishop. However this inserts a new worry - Ne5+ were it not for Nxe5 or dxe5 - but if dxe5 then Nb5++ would be disastrous. I have listed the possibility below. 

16. Ne5+ dxe5 17. Nb6++ Ke7 18. Nxa8 Rxa8 or 16. Ne5+ dxe5 17. Nf6++ Kd7 18. Nxe4 Bxe4. 19. Qxe4+ regaining material with an overall better position. However white's dreams are crushed due to the knight on c6 but if it moves ..."
30,0,30,1Qb3,b'r6r/pppk1qpp/2np4/3N1b2/4n3/1Q3N2/PB3PPP/3RK2R b K -',This looks dangerous. What with 17. Nc6+ Ke8 18. Nxa8 wins a whole rook or Ke7 wins the exchange. The queen is not won; the king defends the queen but the exchange is won.
31,0,31,1Rhf8,b'r4r2/pppk1qpp/2np4/3N1b2/4n3/1Q3N2/PB3PPP/3RK2R w K -',Dangerous - this looks risky; note any moves that win for white?
32,0,32,1h3,b'r4r2/pppk1qpp/2np4/3N1b2/4n3/1Q3N1P/PB3PP1/3RK2R b K -',A quiet passive move possibly planning  g4 - next move or just creating a flight square for the king after O-O.
33,0,33,1Rae8,b'4rr2/pppk1qpp/2np4/3N1b2/4n3/1Q3N1P/PB3PP1/3RK2R w K -',Nasty discovered check 18. ... Nc5+!! coming up next move.
34,0,34,1Ne3,b'4rr2/pppk1qpp/2np4/5b2/4n3/1Q2NN1P/PB3PP1/3RK2R b K -',A rather weird way of concluding the discovered check. The queens can be swapped of after which an isolated pawn on b3 is produced. The bishop is not won after Nxf5 - Ng3+ concludes matters following Rxf5.
35,0,35,1Qxb3,b'4rr2/pppk2pp/2np4/5b2/4n3/1q2NN1P/PB3PP1/3RK2R w K -',Queen swap.
36,0,36,1axb3,b'4rr2/pppk2pp/2np4/5b2/4n3/1P2NN1P/1B3PP1/3RK2R b K -',The pawn on b3 is weak and after maybe the three pawns on the a b and c files will triumph.
37,0,37,1g5,b'4rr2/pppk3p/2np4/5bp1/4n3/1P2NN1P/1B3PP1/3RK2R w K g6',Possibly I was planning g4 next destructing the position - I cannot remember.
38,0,38,2g4,b'4rr2/pppk3p/2np4/5bp1/4n1P1/1P2NN1P/1B3P2/3RK2R b K g3',g4 as planned - but now the king cannot castle - here comes the crusher ...
39,0,39,2Bxg4,b'4rr2/pppk3p/2np4/6p1/4n1b1/1P2NN1P/1B3P2/3RK2R w K -',Bxg4 - looks like equality as after 21. hxg4 Rxf3 22. Rxh7+ white even gains a tempo but that is not the case - Observe.
40,0,40,2hxg4,b'4rr2/pppk3p/2np4/6p1/4n1P1/1P2NN2/1B3P2/3RK2R b K -',Hxg4 as follows.
41,0,41,2Rxf3,b'4r3/pppk3p/2np4/6p1/4n1P1/1P2Nr2/1B3P2/3RK2R w K -',RXN as follows - and the f2 pawn is attacked!
42,0,42,2Rxh7+,b'4r3/pppk3R/2np4/6p1/4n1P1/1P2Nr2/1B3P2/3RK3 b - -',Rxa7 as follows. 
43,0,43,2Kc8,b'2k1r3/ppp4R/2np4/6p1/4n1P1/1P2Nr2/1B3P2/3RK3 w - -',Sheltering beneath the wall of pawns and relieving the pin on the d6 pawn.
44,0,44,2Rg7,b'2k1r3/ppp3R1/2np4/6p1/4n1P1/1P2Nr2/1B3P2/3RK3 b - -',This is the mistake - to big to be made. The g5 pawn is defended by the knight on e4 but the f2 pawn is attacked- that is the bigger threat.
45,0,45,2Nxf2,b'2k1r3/ppp3R1/2np4/6p1/6P1/1P2Nr2/1B3n2/3RK3 w - -',Nxf2! Crushing. White cannot cope with both Nxd1 and R8xe3/R3xe3. He will lose either the knight or the rook or both ...
46,0,46,2Ke2,b'2k1r3/ppp3R1/2np4/6p1/6P1/1P2Nr2/1B2Kn2/3R4 b - -',Oh dear. This move is wrong because ...
47,0,47,2Nxd1,b'2k1r3/ppp3R1/2np4/6p1/6P1/1P2Nr2/1B2K3/3n4 w - -',I actually made a mistake here - The best move was 24. ... Rxe3+ 25. Kd2 (25. Ke1 Nxd1+ 26. Kg2 and the bishop is free) but Nxd1 isn't that bad. If 25. Kxd1 then 25 ... Nxe3 wins a whole rook whilst after Kxf3 then 25. ... Rxe3+ and Nxb2 wins. The latter was played.
48,0,48,2Kxf3,b'2k1r3/ppp3R1/2np4/6p1/6P1/1P2NK2/1B6/3n4 b - -',The most appetising may not be the best.
49,0,49,2Rxe3+,b'2k5/ppp3R1/2np4/6p1/6P1/1P2rK2/1B6/3n4 w - -',A zwichenszug and the bishop is still hanging. The king cannot move to f2 or f4 which are the only square that can attack the rook f2 covered by the knight and the f4 square covered by the pawn. 
50,0,50,2Kg2,b'2k5/ppp3R1/2np4/6p1/6P1/1P2r3/1B4K1/3n4 b - -',The only square.
51,0,51,2Nxb2,b'2k5/ppp3R1/2np4/6p1/6P1/1P2r3/1n4K1/8 w - -',The bishop disappears.
