,gid,aid,move,fen,annotation
0,0,0,Nc6,b'r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -',Sicilian Defence Four Knight Variation.
1,0,1,Bb5,b'r1bqkb1r/pp1p1ppp/2n1pn2/1B6/3NP3/2N5/PPP2PPP/R1BQK2R b KQkq -',Not a book move. Probably Nxc6 was better.
2,0,2,Bb4,b'r1bqk2r/pp1p1ppp/2n1pn2/1B6/1b1NP3/2N5/PPP2PPP/R1BQK2R w KQkq -',Ms. Hannah thought over this for a while and exploited my non-book opening.
3,0,3,1bxc3,b'r1bqk2r/p2p1ppp/2p1p3/4P3/1b1N4/2P5/P1PB1PPP/R2QK2R b KQkq -',Doubled pawn. I decided to take with the pawn to minimize exchange of pieces.
4,0,4,d6,b'r1b1k2r/p1q1bppp/2ppp3/4P3/3N4/2P5/P1PB1PPP/R2QR1K1 w kq -',"Not sure about this move. Probably castling looks better.
"
5,0,5,1Bf4,b'r1b1k2r/p1q1bppp/2ppp3/4P3/3N1B2/2P5/P1P2PPP/R2QR1K1 b kq -',I decided to complicate the position hoping to mitigate the doubled pawn weakness.
6,0,6,1dxe5,b'r1b1k2r/p1q1bppp/2p1p3/4p3/3N1B2/2P5/P1P2PPP/R2QR1K1 w kq -',Ms. Hannah takes the pawn. I was expecting her to play d5.
7,0,7,Bd6,b'r1b1k2r/p1q2ppp/2pbp3/4B3/3N4/2P5/P1P2PPP/R2QR1K1 w kq -',Sharp. I thought over this for a while and decided to play Bxg7 in exchange for Ms. Hannahs Bxh2.
8,0,8,1Bf6,b'r1b1k1r1/p1q2p1p/2p1pB2/8/3N4/2P5/P1P2PPb/R2QR2K b q -',Here computer says Nf5 was a move with winning advantage. Unfortunately I didnt see this move until later (see ahead)
9,0,9,1Qf4,b'r1b1k1r1/p4p1p/2p1pB2/8/3N1q2/2P5/P1P2PPb/R2QR2K w q -',Blunder. Computer says this gives white an advantage of +3 as ahead. Rg6 would have resulted in a better game for black.
10,0,10,1Nf5,b'r1b1k1r1/p4p1p/2p1pB2/5N2/5q2/2P5/P1P2PPb/R2QR2K b q -',I thought over this for a long time and saw the move Nf5. Pawn cant take the knight due to pin and Queen cant because of Qd8++. I couldnt calculate completely the variation of Blacks Bd7 everything else looked good for white. Fortunately Ms. Hannah didnt play Bd7.
11,0,11,1Rxe6+,b'r3k1r1/p4p1p/b1p1RB2/5N2/5q2/2P5/P1P2PPb/R2Q3K b q -',The winning Rook sacrifice. Black doesnt have much options now
12,0,12,2Qh5+,b'r3k1r1/p6p/b1p1pB2/5N1Q/5q2/2P5/P1P2PPb/R6K b q -',Rest is technique.
