,gid,aid,move,fen,annotation
0,0,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',A recently finished game from the 52nd GK Tournament.  My opponent was higher rated and seemed to be a move ahead of me for most of this game and its companion but eventually I got lucky.  Read on...
1,0,1,c5,b'rnbqkbnr/pp3ppp/4p3/2pp4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq c6',an unexpected counter-gambit.  It has a reasonable reputation.
2,0,2,Nf3,b'rnbqkbnr/pp3ppp/8/2pp4/3P4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -',White could have given Black an IQP already but I preferred to develop first.
3,0,3,Bf4,b'rn1qkbnr/pp3ppp/4b3/2pp4/3P1B2/2N2N2/PP2PPPP/R2QKB1R b KQkq -',developing the QB outside the pawn formation.  e3 is to follow and then the KB.  6. Bg5 merely invites Black to develop a minor piece in response (...Be7 ...Ne7 or ...Nf6) and probably commits the B to swapping off.  I prefer to contest control of e5 and d6.
4,0,4,h6,b'r2qkb1r/1p3pp1/p1n1bn1p/2pp4/3P1B2/2N1PN2/PP2BPPP/R2Q1RK1 w kq -',All standard moves so far.  This move seeks to prevent Ng5 attacking the Be6.
5,0,5,1Re1,b'r2qkb1r/1p3pp1/p1n1bn1p/2pp4/3P1B2/2N1PN2/PP2BPPP/R2QR1K1 b kq -',One of those difficult moments when nothing obvious offers itself up for consideration.  Black's K is still stuck in the middle so this seems more attractive than Rc1 or any pawn moves or minor piece moves.  In the ideal scenario White's KB will move to f1 and the e-pawn will advance to e5 and Black will be under pressure.
6,0,6,1b3,b'r2qkb1r/1p3pp1/p1n1bn1p/3p4/2pP1B2/1PN1PN2/P3BPPP/R2QR1K1 b kq -',immediately attacking the head of Black's pawn chain.
7,0,7,1Bb4,b'r2qk2r/1p3pp1/p1n1bn1p/3p4/1bpP1B2/1PN1PN2/P3BPPP/R2QR1K1 w kq -',pinning the N against the R and preparing to castle
8,0,8,1Qc2,b'r2qk2r/1p3pp1/p1n1bn1p/3p4/1bpP1B2/1PN1PN2/P1Q1BPPP/R3R1K1 b kq -',defending the N connecting the rooks and casting an eye at h7
9,0,9,1Nxd5,b'r2qk2r/1p3pp1/p1n1b2p/3N4/1bpPnB2/1P2PN2/P1Q1BPPP/R3R1K1 b kq -',!? jumping out of the pin allowing Black to take my R but in turn removing the defence of the Ne4 and threatening to fork Black's K and R.  It's not clear who benefits most from the complications.
10,0,10,Kf8,b'r2q1k1r/1pN2pp1/p1n1b2p/8/2pPnB2/1P2PN2/P1Q1BPPP/R3b1K1 w - -',White wins an important strategic advantage: Black can't castle and his KR is stuck.
