,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Pretty standard opening.  You know how it goes.
1,0,1,Nc3,b'r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -',This was a little unusual.  I more commonly see either Bc4 (usually leading to the Italian Game or sometimes the 2 knights defense) or Bb5 (the Ruy Lopez).  Black's most popular responses are Nf6 and Bc5 although crazier responses like f5 might be effective against some.
2,0,2,Nf6,b'r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq -',I don't like the positions arising for black after Bc5 so I went with Nf6.
3,0,3,d4,b'r1bqkb1r/pppp1ppp/2n2n2/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq d3',The scotch four knights!  I know I've seen this before somewhere... Morphy used this to destroy Paulsen with the black pieces.  http://www.chessgames.com/perl/chessgame?gid=1259998
4,0,4,exd4,b'r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq -',I decide to play a little differently.  My idea is to pin the Nc3 castle kingside and aim my pieces at his kingside.  I may end up with doubled pawns on the queenside but that shouldn't be as important as my attack!
5,0,5,Nxd4,b'r1bqkb1r/pppp1ppp/2n2n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -',As expected.  NxN followed by QxN doesn't look promising for black as white will control too much space.
6,0,6,Bb4,b'r1bqk2r/pppp1ppp/2n2n2/8/1b1NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -',Pinning the knight as planned.
7,0,7,Nxc6,b'r1bqk2r/pppp1ppp/2N2n2/8/1b2P3/2N5/PPP2PPP/R1BQKB1R b KQkq -',Giving me the doubled pawns and a choice of how to do it.
8,0,8,bxc6,b'r1bqk2r/p1pp1ppp/2p2n2/8/1b2P3/2N5/PPP2PPP/R1BQKB1R w KQkq -',Far superior to dxc6 as that allows white to get the queens off; if white can make it to an endgame my doubled pawns will prove a weakness!
9,0,9,Bd3,b'r1bqk2r/p1pp1ppp/2p2n2/8/1b2P3/2NB4/PPP2PPP/R1BQK2R b KQkq -',Simple standard development plus this protects the e4 pawn which could have been taken otherwise.  (Note that for example 7. Bc4 Nxe4 8. Qe2 Qe7 9. f3 can be met by a knight retreat while 9. Bd2 can be met with 9. ...Bxc3 leaving black up a pawn.)
10,0,10,O-O,b'r1bq1rk1/p1pp1ppp/2p2n2/8/1b2P3/2NB4/PPP2PPP/R1BQK2R w KQ -',Not allowing any thoughts of a pin down the e-file anyway.
11,0,11,O-O,b'r1bq1rk1/p1pp1ppp/2p2n2/8/1b2P3/2NB4/PPP2PPP/R1BQ1RK1 b - -',Likewise and breaking the pin on the c3 knight.
12,0,12,d5,b'r1bq1rk1/p1p2ppp/2p2n2/3p4/1b2P3/2NB4/PPP2PPP/R1BQ1RK1 w - d6',An aggressive move gaining space for black while also offering to undouble his pawns opening the c8 bishop's route to the kingside and staking a claim to the center.  All this is book so far.
13,0,13,Bg5,b'r1bq1rk1/p1p2ppp/2p2n2/3p2B1/1b2P3/2NB4/PPP2PPP/R2Q1RK1 b - -',This is an unusual (but not unsound) move; but I've definitely got to do something about this pin.  e5 if played here instead would be met by Ng4 but now if white plays e5 unimpeded my knight is in for a world of hurt!
14,0,14,h6,b'r1bq1rk1/p1p2pp1/2p2n1p/3p2B1/1b2P3/2NB4/PPP2PPP/R2Q1RK1 w - -',I thought this was the best way to break the pin although 9. ...Bxc3 10. bxc3 dxe4 would have been another way to do it.
15,0,15,1Bxf6,b'r1bq1rk1/p1p2pp1/2p2B1p/3p4/1b2P3/2NB4/PPP2PPP/R2Q1RK1 b - -',?!  A surprise from white -- I had expected Bh4 provoking further weaknesses in black's kingside.  As it is I'm happy to get such a good square for my queen and to win the two bishops so easily!
16,0,16,1Qxf6,b'r1b2rk1/p1p2pp1/2p2q1p/3p4/1b2P3/2NB4/PPP2PPP/R2Q1RK1 w - -',Natch.
17,0,17,1Na4,b'r1b2rk1/p1p2pp1/2p2q1p/3p4/Nb2P3/3B4/PPP2PPP/R2Q1RK1 b - -',? This move by white threatening nothing and moving the knight far away from the center gives black a clear plan of attack.  Aim the bishops at the kingside connect the rooks lift one onto either the 5th or 6th rank and try for a mate on the kingside.
18,0,18,1Bd7,b'r4rk1/p1pb1pp1/2p2q1p/3p4/Nb2P3/3B4/PPP2PPP/R2Q1RK1 w - -',Connecting the rooks and allowing the possibility to double down the e-file or b-file.
19,0,19,1Qe2,b'r4rk1/p1pb1pp1/2p2q1p/3p4/Nb2P3/3B4/PPP1QPPP/R4RK1 b - -',?! White doesn't realize the danger that's coming.  I thought Qf3 was best here trying to exchange the queens where black doesn't have much to attack with but is better heading into an endgame.
20,0,20,1Rfe8,b'r3r1k1/p1pb1pp1/2p2q1p/3p4/Nb2P3/3B4/PPP1QPPP/R4RK1 w - -',Unfortunately white's last move also put his queen onto the half-open e-file.  White's queen probably isn't too happy about black's move here either.
21,0,21,1c3,b'r3r1k1/p1pb1pp1/2p2q1p/3p4/Nb2P3/2PB4/PP2QPPP/R4RK1 b - -',I assume this was the point behind 11. Na4 but who does this really help?  White's Na4 now has nowhere to retreat to if black plays c5 and kicking the bishop out of b4 just invites it to harass... white's king!
22,0,22,1Bd6,b'r3r1k1/p1pb1pp1/2pb1q1p/3p4/N3P3/2PB4/PP2QPPP/R4RK1 w - -',The best square for the bishop.  White must now address the threats of dxe4 and c5.
23,0,23,1Qc2,b'r3r1k1/p1pb1pp1/2pb1q1p/3p4/N3P3/2PB4/PPQ2PPP/R4RK1 b - -',At least this gets the queen out of the way and protects the a4 knight.  White can play dxe4 but there is a better move...
24,0,24,1Qh4,b'r3r1k1/p1pb1pp1/2pb3p/3p4/N3P2q/2PB4/PPQ2PPP/R4RK1 w - -',!  A very good in-between move; threatening mate on h2 and pretty much forcing white to weaken his kingside by moving a kingside pawn.
25,0,25,1h3,b'r3r1k1/p1pb1pp1/2pb3p/3p4/N3P2q/2PB3P/PPQ2PP1/R4RK1 b - -',"I had expected g3 and had even gone so far as to prepare a (not forced) line 15. g3 Qh5 16. Be2 Qe5 17. Rf-e1 Bh3 18. exd5 Qxd5 19. f3 Bc5  20. Nxc5 Qxc5  21. Kh1 Qf2 22. Rg1 Rxe2 and black wins.

Instead black has to come up with another line."
26,0,26,1dxe4,b'r3r1k1/p1pb1pp1/2pb3p/8/N3p2q/2PB3P/PPQ2PP1/R4RK1 w - -',This is a good way to go as it forces the Bd3 to move and allows a rook lift to the kingside.
27,0,27,1Bc4,b'r3r1k1/p1pb1pp1/2pb3p/8/N1B1p2q/2P4P/PPQ2PP1/R4RK1 b - -',Preventing the rook from using e6 and also pinning the f7 pawn.  This move also has the drawback of allowing e3 to discover an attack on the bishop which proves an important tactic in some lines.
28,0,28,1Re5,b'r5k1/p1pb1pp1/2pb3p/4r3/N1B1p2q/2P4P/PPQ2PP1/R4RK1 w - -',If Re6 is out Re5 will have to do.  Rg5 and Rh5 both look threatening for black.
29,0,29,1Rae1,b'r5k1/p1pb1pp1/2pb3p/4r3/N1B1p2q/2P4P/PPQ2PP1/4RRK1 b - -',I don't know whether this is the wrong rook or not but it's definitely the right square as it prevents the Re5 from moving for the time being.
30,0,30,1Rae8,b'4r1k1/p1pb1pp1/2pb3p/4r3/N1B1p2q/2P4P/PPQ2PP1/4RRK1 w - -',"But the response is easy to find.  Let's take stock now; black has two bishops two rooks and a queen all actively ready to attack white's king.  White has two rooks boxing the king's escape route a knight off-side (that at least prevents Bc5) and a queen and bishop a long way from the defense of the white king.  

Where did he go wrong?  I'm going to blame the faulty plan of white's 10th-13th moves which allowed black to build up the attack he has now.

Now it's up to white to do something to try to stop black's attack!"
31,0,31,1Re3,b'4r1k1/p1pb1pp1/2pb3p/4r3/N1B1p2q/2P1R2P/PPQ2PP1/5RK1 b - -',Probably the best move in the position as it prevents the e-pawn from advancing and also prevents black from playing Bxh3 winning.
32,0,32,1Rg5,b'4r1k1/p1pb1pp1/2pb3p/6r1/N1B1p2q/2P1R2P/PPQ2PP1/5RK1 w - -',Renewing the threat of Bxh3 as after Rxh3 black plays Qxh3 and white cannot recapture due to the pin on the g2 pawn.
33,0,33,1Kh1,b'4r1k1/p1pb1pp1/2pb3p/6r1/N1B1p2q/2P1R2P/PPQ2PP1/5R1K b - -',The white king runs for his life but there is nowhere to hide for long!
34,0,34,1Bf4,b'4r1k1/p1pb1pp1/2p4p/6r1/N1B1pb1q/2P1R2P/PPQ2PP1/5R1K w - -',"!  This move forces the action and black had to work out that no matter what white does there's no defense against the attack.

If 19. g3 Qxh3 wins; if 19. Rxe4 Rxe4 20. Qxe4 Rxg2! wins (after 21. Qxg2 Bxh3) and if 19. Bxf7  Kxf7 is just fine for black."
35,0,35,2Rxe4,b'4r1k1/p1pb1pp1/2p4p/6r1/N1B1Rb1q/2P4P/PPQ2PP1/5R1K b - -',I'm excited now because 20. Rxe4 Rxe4 21. Qxe4 Rxg2! is so pretty...
36,0,36,2Qd3,b'6k1/p1pb1pp1/2p4p/6r1/N1B1rb1q/2PQ3P/PP3PP1/5R1K b - -',"Ah!  And now white realizes that Qxe4 loses but now he's just down a rook for nothing.

At this point I decided that the best way to win was to just get white's pieces off the board..."
37,0,37,2Rxc4,b'6k1/p1pb1pp1/2p4p/6r1/N1r2b1q/2PQ3P/PP3PP1/5R1K w - -',"And this move seals the win as Qxc4 is met by Bxh3 winning the house and Qxd7 is met by Rxa4 winning another piece.

White resigns (0-1) and it goes to show that doubled pawns are only a weakness if you get to exploit it -- more space and better development are often worth doubled pawns!  Hope you enjoyed it.

 -- Ethan"
38,1,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',This game is a stark example of what can happen when a player goes after material to the neglect of all piece development.
39,1,1,f4,b'rnbqkbnr/pppp1ppp/8/4p3/4PP2/8/PPPP2PP/RNBQKBNR b KQkq f3',I don't normally play the King's Gambit but was in the mood for something particularly aggressive...
40,1,2,Bc4,b'rnbqkbnr/pppp1p1p/8/6p1/2B1Pp2/5N2/PPPP2PP/RNBQK2R b KQkq -',I have played this line a few times and it has led to the Muzio Gambit. I haven't had a lot of success with it although gothicgirl has beaten me with it many a time.
41,1,3,c6,b'rnbqk1nr/pp1p1pbp/2p5/6p1/2B1Pp2/5N2/PPPP2PP/RNBQ1RK1 w kq -',In addition to taking away the queen's knight's most natural developing square Black's move seems rather slow. White's rapid development gives him sufficient compensation for the pawn. Shredder recommends either 5...Nc6 or 5...g4.
42,1,4,Qb6,b'rnb1k1nr/pp1p1pbp/1qp5/8/2BPPpp1/8/PPP3PP/RNBQNRK1 w kq -',Black is already a pawn up; he does not need to go pawn hunting when he has almost no development. His light squared bishop is locked in and his queen's bishop has no available squares other than a6. I had expected Black to try to disrupt my kingside with 7...f3 or possibly to give the pawn back with the rapidly developing 7...d5.
