,gid,aid,move,fen,annotation
0,0,0,Nc3,b'rnbqkb1r/pp1p1ppp/4pn2/2pP4/2P5/2N5/PP2PPPP/R1BQKBNR b KQkq -',"4.Nf3 is also playable but gives black a chance to play the sharp Blumenfeld Gambit 4...b5!?  I prefer the white side of the Benoni to the white side of the Blumenfeld.

"
1,0,1,h3,b'rnbqkb1r/pp3p1p/3p1np1/2pP4/4P3/2N4P/PP3PP1/R1BQKBNR b KQkq -',"Keeping the black LSB away from g4. In the modern Benoni black usually has trouble developing his LSB due to white's grip on the central light squares. One common plan for black is to exchange it early for white's N after white plays Nf3 via ...Bg4->Bxf3. With the text move this option is no longer available and there's hope of black's LSB getting in the way of coordinating his other pieces.
"
2,0,2,a6,b'rnbqkb1r/1p3p1p/p2p1np1/2pP4/4P3/2N4P/PP3PP1/R1BQKBNR w KQkq -',A thematic move for black attempting to expand on the Q-side.
3,0,3,a4,b'rnbqkb1r/1p3p1p/p2p1np1/2pP4/P3P3/2N4P/1P3PP1/R1BQKBNR b KQkq a3',Probably best aiming to restrain black's Q-side play.
4,0,4,Qe7,b'rnb1kb1r/1p2qp1p/p2p1np1/2pP4/P3P3/2N4P/1P3PP1/R1BQKBNR w KQkq -',"Putting immediate pressure on the center. More common is 8... Bg7.  Either way black needs to find counterplay before white's center pawns can become dangerous.

"
5,0,5,1a5,b'r1b1k2r/1p1nqpbp/p2p1np1/P1pP4/4P3/2NB1N1P/1P3PP1/R1BQK2R b KQkq -',?! Taking b6 away from the Nd7 but inaccurate as that N is ultimately better placed on either e5 or g6 (via f8). I should just continue developing with O-O.
6,0,6,Nh5,b'r1b2rk1/1p1nqpbp/p2p2p1/P1pP3n/4P3/2NB1N1P/1P3PP1/R1BQ1RK1 w - -',"? Probably an attempt to prevent Bf4 and also creating options for the fianchetto bishop. In some continuations ...f5 is useful too. But IMO the N is misplaced here and cedes too much central control. 12... Ne5 is probably best.
"
7,0,7,1Nxe5,b'r1b2rk1/1p2qpbp/p2p2p1/P1pPN2n/4P3/2NBB2P/1P3PP1/R2Q1RK1 b - -',"I also considered 14.Be2 but decided to eliminate black's most active piece. With this N gone black's pieces look uncoordinated while White's are well placed to commence operations in the center taking advantage of the central pawn majority.  If the black N is allowed to remain on e5 black will play for an eventual ...c4 and ...Nd3 possibly redeploying the other N to c5 along the way which is a typical plan for black in this opening.


"
8,0,8,1g4,b'r4rk1/1p1b1pbp/p2p2p1/P1pPq2n/4P1P1/2NBB2P/1P1Q1P2/R4RK1 b - g3',White can now launch an attack gaining tempo on both the black N and Q.
9,0,9,1Rae1,b'r4rk1/1p1bqpbp/p2p1np1/P1pP4/4PPP1/2NBB2P/1P1Q4/4RRK1 b - -',Things start getting dangerous for black. White prepares the central pawn roller.
10,0,10,1Bb5,b'r4rk1/1p2qpbp/p2p1np1/PbpP4/4PPP1/2NBB2P/1P1Q4/4RRK1 w - -',"?! Solving the LSB problem but giving up control of e6 which encourages white's reply.  Black's best is probably 18... Ne8 preventing 19.e5. Black's counterplay has to come on the Q-side so after 18... Ne8 black should play for ...Rc8 and ...c4 or the previously-mentioned ...Rb8 and ...b5.
"
11,0,11,Nd7,b'r4rk1/1p1nqpbp/6p1/PppPP3/6P1/2N1B2P/1P1Q4/4RRK1 w - -',"?! 21... Qxe5 22.Bxc5 Qg3+ 23.Qg2 Qxg2 24.Kxg2 Rfc8 25.b4 is probably black's best try though I prefer white's position.

"
12,0,12,2Nxb5,b'r3qrk1/1p1n1pbp/6p1/PNpPP1B1/6P1/7P/1P1Q4/4RRK1 b - -',"I also considered 23.Ne4 which wins after 23... Nxe5? 24.Nf6+ Bxf6 25.Bxf6 but after 23... Qxe5!? 24.Nf6+ Bxf6 25.Rxe5 Bxe5 black is still in the game.
"
13,0,13,2e6,b'rq3rk1/1p1n1pbp/4P1p1/PNpP2B1/6P1/7P/1P1Q4/4RRK1 b - -',"! the bone in black's throat and the real point behind Nb5. The B controls e7 and the N will be able to control e8 from either c7 or d6. That makes the pawn on e6 fatal for black.

"
14,0,14,Nf8,b'r4nk1/1p4bp/4P1p1/PNp3B1/6P1/7P/1P4K1/5R2 w - -',"Or 28... Ne5 29.Nc7.
"
15,0,15,3Re1,b'r5k1/1p2P1bp/4n1p1/PNp3B1/6P1/7P/1P4K1/4R3 b - -',"The passed pawn pays off.  30.Nd6 Nc7 31.Nxb7 also wins.

"
16,0,16,3Rxb7+,b'8/1R3k1p/6p1/PNp3n1/6P1/7P/1b4K1/8 b - -',Black resigns as there is no way to stop the a-pawn.
17,1,0,e6,b'rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq -',e6 is common enough to know a couple of strategies to play with it.
18,1,1,c6,b'rnbqkbnr/pp1p1ppp/2p1p3/8/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq -',? not that this isn't good I just haven't played many e6c6 players.
19,1,2,d5,b'rnbqkbnr/pp3ppp/2p1p3/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq d6',on another game I said that this was an ugly pawn structure or something like it was. I still don't like it. I wouldn't play it because of the lack of development for black.
20,1,3,Nc3,b'rnbqkbnr/pp3ppp/2p1p3/3p4/3P4/2N1PN2/PPP2PPP/R1BQKB1R b KQkq -',mistake #1
21,1,4,Bb4,b'rnbqk1nr/pp3ppp/2p1p3/3p4/1b1P4/2N1PN2/PPP2PPP/R1BQKB1R w KQkq -',Nuntar: I know you've been reading these I wish that you could've shouted at me not to push a3 because I usually play Ne2 during blitz protecting that knight and I wouldn't have ugly pawn structure.
22,1,5,a3,b'rnbqk1nr/pp3ppp/2p1p3/3p4/1b1P4/P1N1PN2/1PP2PPP/R1BQKB1R b KQkq -',I'm not sure why but I thought I had more protection on C3
23,1,6,Na6,b'r1bqk1nr/pp3ppp/n1p1p3/3p4/3P4/P1P1PN2/2P2PPP/R1BQKB1R w KQkq -',? ok so the knight can't move anywhere but c7 and retreat so what's the point of that move especially with f1?
24,1,7,c4,b'r1bqk1nr/pp3ppp/n1p1p3/3p4/2PP4/P3PN2/2P2PPP/R1BQKB1R b KQkq -',going back to the roots of the opening
25,1,8,b5,b'r1bqk1nr/p4ppp/n1p1p3/1p1p4/2PP4/P3PN2/2P2PPP/R1BQKB1R w KQkq b6',this is when things get fun
26,1,9,Ke7,b'r1bq2nr/p3kppp/n3p3/1B1p4/3P4/P3PN2/2P2PPP/R1BQK2R w KQ -',besides the move I did is Ne5 as good as it looked at the time with possible Nc6+?
27,1,10,1a4,b'r1bq2nr/p3kppp/n3p3/1B1p4/P2P4/4PN2/2P2PPP/R1BQK2R b KQ -',this does two things: one the lovely bishop-diagnol pawn perfect defense (not perfect but it annoys me and my opponent when used against)
28,1,11,1Nb4,b'r1bq2nr/p3kppp/4p3/1B1p4/Pn1P4/4PN2/2P2PPP/R1BQK2R w KQ -',this was mistake #2 but salvageable on black's half
29,1,12,Qd6,b'r1b3nr/p3kppp/3qp3/1B1p4/Pn1P4/B3PN2/2P2PPP/R2QK2R w KQ -',this looks good on blacks part but it really isnt
30,1,13,Qc7,b'r1b3nr/p1q1kppp/4p3/1B1p4/Pn1P4/B3PN2/2PQ1PPP/R3K2R w KQ -',"ok so was this just forgetfullness and that an attack on c2 looks bright in the future because
a) that knight is dead
b) my queen is kind of guarding that pawn
or was this the best place for the queen to retreat? because she definitely had to."
31,1,14,1Ne5,b'r1bk2nr/p1q2ppp/4p3/1B1pN3/PB1P4/4P3/2PQ1PPP/R3K2R b KQ -',NOW i do Ne5
32,1,15,1Nf6,b'r1bk3r/p1q2ppp/4pn2/1B1pN3/PB1P4/4P3/2PQ1PPP/R3K2R w KQ -',"you see? development problems and despite an obliterated kingside that bishop still hasn't budged.
I just noticed Ba5 which would be amazing (I know someone is going to post saying for me to do that anyway so I might as well tell you I see it now.) but I like what I do here. remember when I said I sacrifice a bishop for a queen? well here it is."
33,1,16,Qxd6,b'r1bk3r/p4ppp/3qpn2/1B1pN3/P2P4/4P3/2PQ1PPP/R3K2R w KQ -',oh no! not a free bishop!
34,1,17,1Nxf7+,b'r1bk3r/p4Npp/3qpn2/1B1p4/P2P4/4P3/2PQ1PPP/R3K2R b KQ -',oh ok.
35,1,18,Kxd6,b'r1b4r/p5pp/3kpn2/1B1p4/P2P4/4P3/2PQ1PPP/R3K2R w KQ -',Ba5 would have me keep my knight but I'm up a queen to a minor
36,1,19,1Qc5+,b'r1b4r/p1k3pp/4pn2/1BQp4/P2P4/4P3/2P2PPP/R3K2R b KQ -',closing in for the kill
37,1,20,1Kb8,b'rkb4r/p5pp/4pn2/1BQp4/P2P4/4P3/2P2PPP/R3K2R w KQ -',this is so close. i could have had a faster mate with Rb1 but this works too
38,1,21,2Bc6+,b'r1b4r/pk4pp/2BQpn2/3p4/P2P4/4P3/2P2PPP/R3K2R b KQ -',ouch.
39,1,22,2Bxa8+,b'B1b4r/p5pp/1k1Qpn2/3p4/P2P4/4P3/2P2PPP/R3K2R b KQ -',double ouch
