,gid,aid,move,fen,annotation
0,0,0,1Be2,b'r1bqk2r/pp1nbpp1/4pn1p/2p5/2QP3B/4PN2/PP1NBPPP/R3K2R b KQkq -',"slightly better was dxc5
"
1,0,1,1O-O,b'r1bqk2r/p2nbpp1/1p2pn1p/2p5/2QP3B/4PN2/PP1NBPPP/R4RK1 b kq -',"a little stronger is Nb3 guarding the d-pawn so as to avoid an isolated pawn if recapture with exd5 after cxd5
"
2,0,2,1Rc7,b'q4rk1/pbRnbpp1/1p2pn1p/8/3Q3B/1N2PN2/PP2BPPP/6K1 b - -',"Better is Qd1 which boosts the defence of the Non f3 without risking disrupting the pawn shield in front of the K.  Also it moves the Q away from the centre of the board where it is open to attack by minor pieces
"
3,0,3,g5,b'q2r2k1/pbRnbp2/1p2pn1p/6p1/Q6B/1N2PN2/PP2BPPP/6K1 w - g6',"much better was Kf8 moving towards supporting the B & N
"
4,0,4,a6,b'q2r2k1/1bRnbp2/pp2pn1p/6p1/Q7/1N2PNB1/PP2BPPP/6K1 w - -',"slightly better is Nd5 attacking the R
"
5,0,5,2h3,b'q2r2k1/1bRnbp2/pp2pn1p/6p1/Q7/1N2PNBP/PP2BPP1/6K1 b - -',"much better is h4 attacking the pawn structure also if gxh4 then Qxh4 bringing her over to attack the opening K-side
"
6,0,6,2Bxb6,b'r5k1/5p2/1BN1pb1p/1Bn3p1/8/4PN1P/nP3PP1/6K1 b - -',"mistake. sets up the Na4 fork which follows.  Better was Nfe5 linking the Ns deep in black's space and blocking the attack on b2.
"
7,0,7,3b4,b'8/5pk1/r1N1p2p/6p1/1P1N4/2n1P2P/5PP1/6K1 b - -',"much better is f4 or g4 beginning the ofensive on both sides of the board. Plus giving the K room to move
"
8,0,8,3f4,b'8/5pk1/2N1p2p/6p1/1P1N1P2/2n1P2P/r5PK/8 b - f3',"a little late as now the K is on the edge of the board and the b-pawn pinned to it
"
9,0,9,f5,b'8/6k1/2N1p3/5p2/1P1Nrn2/5K2/8/8 w - f6',
10,1,0,Be3,b'rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N1B3/PPP2PPP/R2QKB1R b KQkq -',English Attack
11,1,1,e6,b'rnbqk2r/1p3pb1/p2pp2p/3Nn1p1/3NP3/6BP/PPP2PP1/R2QKB1R w KQkq -',"Alternative variation: 11... Nec6 
12. Nxc6 bxc6 13. Nc3 Be6 14. Bd3 Nd7
"
12,1,2,O-O,b'r1b2rk1/1p1n1pb1/pq1pp2p/4n1p1/4P3/1NP1N1BP/PP3PP1/R2QKB1R w KQ -',"Alternative variation: 14... Nf6 
If 15. Bd3 (15. Qd4 $14) 
( 15. Bxe5 dxe5 16. Qf3 $14)
"
13,1,3,1h5,b'r1b2rk1/1p1n1pb1/pq1pp2p/4n2P/4P1p1/1NP1N1B1/PP3PP1/R2QKB1R b KQ -',"Alternative variation: 16. Nxg4 
Nxg4 17. Qxg4 d5 18. Bd3 Nf6 19. Qf3
"
14,1,4,b5,b'r1b2rk1/3n1pb1/2qpp2p/1p2n2P/4P1p1/pPP1N1B1/P1QNBPP1/R3K2R w KQ b6',"Alternative variation: 20... d5
"
15,1,5,2f4,b'r4rk1/1b1n1pb1/2qpp2p/1p2n2P/4PPp1/pPP1N1B1/P1QNB1P1/2R1K2R b K f3',"Alternative variation: 22. Rh4 
If Rac8 (22... Bf6 23. Rxg4+ Nxg4 24. Nxg4) 
23. Nxg4 b4 24. c4 Nxg4 25. Rxg4
"
16,1,6,2O-O,b'r4rk1/1b3pb1/2qpp2p/1pn1n2P/4P3/pPP1NPB1/P1QNB3/2R2RK1 b - -',"Alternative variation: 24. Rg1
"
17,1,7,Nxh5,b'r4rk1/1b3pb1/2qpp2p/1pn4n/1P2P3/p1P1NPB1/P1QNB2K/2R2R2 w - -',"Alternative variation: 26... Na4
"
18,1,8,f5,b'r4rk1/1b4b1/3pp2p/1p3pq1/4P1N1/p1PQ1PK1/P2NB3/2R2R2 w - f6',"Alternative variation: 30... h5! 
e.g. 31. f4 Qg6 32. f5 $1 (32. e5 dxe5 33. Qxg6 exf4+ 
34. Kh2 fxg6 35. Nf2 Rad8) 
32... Qg5 33. Qe3 Be5+ 34. Kg2
"
19,1,9,3Nd4,b'r5k1/1b3qb1/3pp2p/1p3r2/3N1PN1/p1PQ2K1/P3B3/2R2R2 b - -',"Better: 34. Qxd6!
"
20,1,10,3Nxb5,b'r5k1/1b3qb1/3pp2p/1Nr5/5PN1/p1PQ2K1/P3B3/2R2R2 b - -',"Alternative variation: 35. f5 $1
"
21,1,11,3Qf5,b'r5k1/5qb1/3p4/3bpQ1p/3N1P2/p1P3K1/P3B3/2R2R2 b - -',"Alternative variation: 39. fxe5 
Bxe5+ 40. Kh3 Qd7+ 41. Qf5 $18
"
22,1,12,4Rg1+,b'2r3k1/5b2/5b2/3p4/2Pp1P1p/pR1B4/P4K2/6R1 b - -',"Better: 46. c5
"
23,1,13,4Re1+,b'1R6/4kb2/5b2/2rp4/3p1P1p/p2B4/P4K2/4R3 b - -',"Alternative variation: 49. Rb6 $1
"
24,1,14,6Ba4,b'8/8/5kb1/3p4/B2p4/p3b1R1/P7/5K2 b - -',"Critical move! Last chance: 
62. Rxg6+ Kxg6 63. Ke2=
"
25,1,15,Ke5,b'8/8/8/3pk3/B1bp4/p3b3/P5R1/4K3 w - -',"Alternative variation: 64... d3 $19
"
26,1,16,6Bd1,b'8/8/8/3pk3/2bp4/p3b3/P5R1/3BK3 b - -',"Akternative: 65. Rc2 
d3 66. Rc3 Kd4 67. Rxa3 Bc1 68. Rb3 Bxb3 69. Bxb3 $11
"
27,1,17,6Bb3,b'8/8/8/3pk3/2b5/pB1pb3/P5R1/4K3 b - -',"Nothing better from: 66. Bh5
because of 66... d2+
If 67.Rxd2 Bxd2 68.Rxd2 d4 -+"
28,1,18,6d2+,b'8/8/8/3pk3/2b5/pB2b3/P2p2R1/4K3 w - -',"66... d2 + -+

1-0
Time control: White 03'.00'' Black 00'.33''
Analysis at Neos Palamedes
http://www.neospalamedes.blogspot.gr/2013/12/14-11-al-ain-tsolakidou-campionessa-del.html"
29,2,0,e6,b'rnbqkb1r/pp3ppp/3ppn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -',B80 Scheviningen Sicilian
30,2,1,Qf3,b'rnbqk2r/pp2bppp/3ppn2/6B1/3NP3/2N2Q2/PPP2PPP/R3KB1R b KQkq -',This queen move seems too early but I'm not sure how exactly to make white pay for it.
31,2,2,Rd8,b'r1br2k1/1pqnbppp/p2ppn2/6B1/4P3/1NN3Q1/PPP1BPPP/3RK2R w K -',I see a lot of Schevingenin games where the rook goes to e8 rather than d8. But I typically play it to d8 to support the d5 push. There is a risk of the f6 knight getting pinned and reduced mobility for the e7 bishop but so far I haven't been punished for placing the rook on d8. Still waiting to see why so many players in international play place the rook on e8.
32,2,3,Nc4,b'r2r2k1/1bq1bppp/pp1ppn2/6B1/P1nNP3/2N2P1Q/1PP1B1PP/3RK2R w K -',Terrible move by black. I saw the outlines of the tactics but played this move somewhat hastily without double checking all of the consequences.
33,2,4,Rxc7,b'3r3k/1br1b1pp/pp1p1n2/6B1/P3P3/2N2P2/1PP1B1PP/3RK2R w K -',Why not just simply castling here for white?
34,2,5,Nc5,b'3r3k/1R4pp/p7/2np4/P4P2/r7/2PKB1PP/1R6 w - -',Good spot for the knight - provides many options.
35,2,6,Rg8,b'1R4rk/6pp/p7/2np4/P4P2/r7/2PKB1PP/1R6 w - -',
36,3,0,Bg7,b'rnbqk1nr/ppppppbp/6p1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -',"A Modern opening that soon transposes into the Grunfeld.
"
37,3,1,d5,b'rnbqk2r/ppp1ppbp/5np1/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq d6',"Strange usually this is played before Bg7 but this will likely transpose into a normal Grunfeld.
"
38,3,2,Bd2,b'rnbqk2r/ppp1ppbp/6p1/3n4/3P4/2N2N2/PP1BPPPP/R2QKB1R b KQkq -',"This is an interesting move I picked up from my chess coach Vojislav Milanovic. The idea is to take on c3 with the bishop to effectively prevent a future c5.
"
39,3,3,Nc6,b'r1bq1rk1/ppp1ppbp/2n3p1/8/3PP3/2B2N2/PP3PPP/R2QKB1R w KQ -',"This is the right idea but the wrong move. Much better is c5 to put instant pressure on the center and then to maybe follow up with Nc6.
"
40,3,4,Be2,b'r1bq1rk1/ppp1ppbp/2n3p1/8/3PP3/2B2N2/PP2BPPP/R2QK2R b KQ -',"Standard development.
"
41,3,5,Bg4,b'r2q1rk1/ppp1ppbp/2n3p1/8/3PP1b1/2B2N2/PP2BPPP/R2QK2R w KQ -',"Trying to undermine d4 by eliminating one of its defenders.
"
42,3,6,1d5,b'r2q1rk1/ppp1ppbp/2n3p1/3P4/4P1b1/2B2N2/PP2BPPP/R2QK2R b KQ -',"The only move.
"
