,gid,aid,move,fen,annotation
0,0,0,g4,b'r1bqkbnr/pppp1ppp/2n5/4p3/4P1PP/8/PPPP1P2/RNBQKBNR b KQkq g3',Risky to open up the kingside so early; 3. Nc3 is the normal continuation. 
1,0,1,Bc5,b'r1bqk1nr/pppp1ppp/2n5/2b1p3/4P1PP/8/PPPP1P2/RNBQKBNR w KQkq -',Controlling the center at once with 3...d5 is better.
2,0,2,Qf3,b'r1bqk1nr/pppp1ppp/2n5/2b1p3/4P1PP/5Q2/PPPP1P2/RNB1KBNR b KQkq -',Another risky move. 4. Nc3 is better.
3,0,3,1Ra2,b'r1bq1rk1/p4ppp/1pp5/2b1p3/PnP3PP/1Q3P2/RP1P4/1NB1KB1R b K -',Oh boy......White is obviously trying to rid the powerfully posted knight with a bad exchange sacrifice but he is doing himself little favors. If 14. Kd1 e4 15. Qc3 Re8 Black does have a dangerous attack but White can defend himself with ease and avoid any complications.
4,0,4,1Qf6,b'r1b2rk1/p4ppp/1pp2q2/2b1p3/PnP3PP/1Q3P2/RP1P4/1NB1KB1R w K -',Black did not wish to take the rook at this point and has other ideas in mind. Actually the knight becomes very useful later on as we soon shall see.
5,0,5,1Rh3,b'r1b2rk1/p4ppp/1pp2q2/2b1p3/PnP3PP/1Q3P1R/RP1P4/1NB1KB2 b - -',Still keeping the rook attacked is even worse Black now develops a vicious attack. 15. Ra3 is better then 15...e4 is dangerous but White can breathe easier.
6,0,6,1Bxg4,b'r4rk1/p4ppp/1pp2q2/2b1p3/PnP3bP/1Q3P1R/RP1P4/1NB1KB2 w - -',Now 16. fxg4?? will lead suddenly to 16...Qf2+ 17. Kd1 Qxf1#....
7,0,7,1Ke2,b'r4rk1/p4ppp/1pp2q2/2b1p3/PnP3bP/1Q3P1R/RP1PK3/1NB2B2 b - -',Black's job becomes exponentially easier; 16. Rg3 attacking the dangerous bishop gives White better defensive chances. Now White loses his rook.
8,0,8,e4,b'r4rk1/p4ppp/1pp2q2/2b5/PnP1p2P/1Q3P1B/RP1PK3/1NB5 w - -',Merely threatens to win a piece but there is more to it than that....
9,0,9,2Bxc6,b'r3r1k1/p4ppp/1pB5/2b5/PnP4q/1Q6/RP1P4/1NBK4 b - -',My opponent obviously missed my next move or had anticipated it and knew that mate could only be avoided by sacrificing the queen. Effectively spells the end.
10,0,10,2Qe1#,b'r3r1k1/p4ppp/1pB5/2b5/PnP5/1Q6/RP1P4/1NBKq3 w - -',
11,1,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Gates opens with the classical 1. e4
12,1,1,Nc6,b'r1bqkbnr/pppppppp/2n5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -',Carlsen (who has only 3 sec on his clock) chooses an asymmetric reply the Nimzowitsch defense although it certainly won't be a defense this time!
13,1,2,Nf3,b'r1bqkbnr/pppppppp/2n5/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -',A perfectly normal and solid move even though 2. d4 would have been sharper
14,1,3,d5,b'r1bqkbnr/ppp1pppp/2n5/3p4/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq d6',This is the first attacking move that I suppose needs to be done if your'e going to beat your opponent with only 30 sec on your clock. The only good reply had been 3. exd (3. e5 also OK) but....
15,1,4,Bd3,b'r1bqkbnr/ppp1pppp/2n5/3p4/4P3/3B1N2/PPPP1PPP/RNBQK2R b KQkq -',Gates is far too cautious and defends the pawn with the LSB blocking his d pawn
16,1,5,Nf6,b'r1bqkb1r/ppp1pppp/2n2n2/3p4/4P3/3B1N2/PPPP1PPP/RNBQK2R w KQkq -',"an attack on the ""odd white LSB"" by Nb4 had been good here (in a ""normal game"") but Carlsen goes for the jugular.....(the KING)"
17,1,6,exd5,b'r1bqkb1r/ppp1pppp/2n2n2/3P4/8/3B1N2/PPPP1PPP/RNBQK2R b KQkq -',a perfectly good move!
18,1,7,Qxd5,b'r1b1kb1r/ppp1pppp/2n2n2/3q4/8/3B1N2/PPPP1PPP/RNBQK2R w KQkq -',Carlsen takes back - of course with the queen!
19,1,8,Nc3,b'r1b1kb1r/ppp1pppp/2n2n2/3q4/8/2NB1N2/PPPP1PPP/R1BQK2R b KQkq -',Gates counters with a good move developing and attacking the queen at the same time
20,1,9,Qh5,b'r1b1kb1r/ppp1pppp/2n2n2/7q/8/2NB1N2/PPPP1PPP/R1BQK2R w KQkq -',"This again is in the spirit of ""having to win fast"" a more conservative position for the queen had been preferred in a normal game"
21,1,10,O-O,b'r1b1kb1r/ppp1pppp/2n2n2/7q/8/2NB1N2/PPPP1PPP/R1BQ1RK1 b kq -',a natural good move!
22,1,11,Bg4,b'r3kb1r/ppp1pppp/2n2n2/7q/6b1/2NB1N2/PPPP1PPP/R1BQ1RK1 w kq -',6.....Bg4! This is ingenious and would have been just that also in a normal match
23,1,12,h3,b'r3kb1r/ppp1pppp/2n2n2/7q/6b1/2NB1N1P/PPPP1PP1/R1BQ1RK1 b kq -',This is hasty Gates should have kept his cool with 7. Be2 amending the position of his LSB and defending
24,1,13,Ne5,b'r3kb1r/ppp1pppp/5n2/4n2q/6b1/2NB1N1P/PPPP1PP1/R1BQ1RK1 w kq -',"Now in a normal match 7....Ne5 would have been a true BLUNDER (7....Bxf3 etc was of course the best continuation with black having the better position) because of the devastating and simple 8. hxg4! after which white would be winning (in a ""normal"" game)."
25,1,14,hxg4,b'r3kb1r/ppp1pppp/5n2/4n2q/6P1/2NB1N2/PPPP1PP1/R1BQ1RK1 b kq -',And indeed that is the move Gates makes! So is white winning now.....?
26,1,15,Nfxg4,b'r3kb1r/ppp1pppp/8/4n2q/6n1/2NB1N2/PPPP1PP1/R1BQ1RK1 w kq -',Carlsen takes with the f-knight I think because he sets up a trap to get rid of the all-important white knight at f3
27,1,16,Nxe5,b'r3kb1r/ppp1pppp/8/4N2q/6n1/2NB4/PPPP1PP1/R1BQ1RK1 b kq -',Gates fall into the trap takes the offered knight and that's the end
28,1,17,Qh2#,b'r3kb1r/ppp1pppp/8/4N3/6n1/2NB4/PPPP1PPq/R1BQ1RK1 w kq -',THE END :)
29,2,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',So I start off with my usual.
30,2,1,e6,b'rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -',Now in the past he had questions about the French Defense.  So I told him that this is that Defense.  @hiredgun112: The variation for the French is 1.e4 e6.
31,2,2,d4,b'rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3',And I told him that this is the most common response to that defense and he said ok.  @hiredgun112: In general 2.d4 is most often played when black only his pawn one square on the first move.  So for example the most response for the Caro Kann which is 1.e4 c6 is 2.d4.  The logic behind this is that it opens up other lines and variations for an attack.
32,2,3,Nf6,b'rnbqkb1r/pppp1ppp/4pn2/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -',This is a standard and developing move.  Note: I will not say anything else unless my student has questions or makes a mistake.  The idea behind this is that you don't want to over coach because it might cause you to make a suggestion which would actually be a mistake as I learned the hard way when I mentored someone.
33,2,4,Bg5,b'rnbqkb1r/pppp1ppp/4pn2/6B1/3PP3/8/PPP2PPP/RN1QKBNR b KQkq -',The only thing which is a common move btw is that black now has to face a N pin.  Of course it's not a big deal if he finds the right move.  
34,2,5,d5,b'rnbqkb1r/ppp2ppp/4pn2/3p2B1/3PP3/8/PPP2PPP/RN1QKBNR w KQkq d6',I understand black's intentions at this point.  Normally this would be an ideal move and it also develops a central pawn which is just as important as developing a piece for central control.  The only problem here is that this move makes my pin quite serious.  At this point he has two options.  His first is not a bad way to break the pin and the move would be 3...h6 and afterwards this would happen.  4.Bh4 g5 5.Bg3 which does lose tempo for white.  But the problem is that after the retreats black is still not completely developed.  So best was 3...Be7 which is actually the most common way to break this kind of pin since it also develops another piece at the same time.  But because of this move I am going to attack his N so black is only going to have one way to defend it.
