,gid,aid,move,fen,annotation
0,0,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',1. d4 is the second most popular opening choice for white.  It occupies one center square and attacks another (e5).  It opens a line for the bishop on c1 and offers a slight boost to the queen's mobility.  The d2 square is now an option for the knight on b1 as well.  There is a slight weakening of the e4 and c4 squares because the d-pawn can never be used to help control them.
1,0,1,Nf6,b'rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq -',A flexible move.  It is a centralizing developing move that doesn't tip black's hand.  The knight is almost certainly going to move to f6 anyway so why not right away?  The knight attacks two center squares (e4 d5).  Since white slightly weakened e4 with 1. d4 black will want to think seriously about fighting for this square.
2,0,2,c4,b'rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq c3',A natural follow-up to 1. d4. White is using the c-pawn to contest the d5 square.  Experience has shown that white's best hope to secure the initiative is to play the c-pawn to c4 prior to developing the knight to c3.  If white chooses not to use the c-pawn in the fight for the center spatial equality is the most likely outcome.  In this game white wants more.
3,0,3,e6,b'rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -',"The Nimzo-Indian.  Named after the great theorist Aaron Nimzowitsch this opening is based on a deep understanding of pawn structure.  Nimzowitsch's writing on pawn structure (first ""Blockade"" and then ""My System"") educated generations of chess players and it now belongs to our common chess heritage."
4,0,4,Nc3,b'rnbqkb1r/pppp1ppp/4pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq -',This is obviously where the knight belongs.  It centralizes the knight (moves it towards the center) which usually increases the piece's power.  Pieces tend to be more mobile in the center of the board and their power is tied to their mobility.  The knight is also helping to fight for the control of the e4 and d5 squares.
5,0,5,Bb4,b'rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N5/PP2PPPP/R1BQKBNR w KQkq -',The key move of the Nimzo.  Black is willing to trade his king bishop for white's queen knight which is counter to classic chess theory.  What Nimzovitsch had in mind was to double white's c-pawns then blockade them (prevent their advance) and then attack them.  This is a very deep strategical plan and we're only on the third move!
6,0,6,Qc2,b'rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N5/PPQ1PPPP/R1B1KBNR b KQkq -',There are many continuations but 4. Qc2 is one of the most popular.  White wishes to be able to recapture on c3 with a piece preserving the pawn structure and thwarting black's plan.
7,0,7,Nc6,b'r1bqk2r/pppp1ppp/2n1pn2/8/1bPP4/2N5/PPQ1PPPP/R1B1KBNR w KQkq -',The white queen is protecting c3 now but has abandoned the protection of the pawn on d4.  Black takes advantage of this by making a developing move that includes a threat.  White must take time to defend the d-pawn.
8,0,8,e3,b'r1bqk2r/pppp1ppp/2n1pn2/8/1bPP4/2N1P3/PPQ2PPP/R1B1KBNR b KQkq -',5. Nf3 is also possible.  5. e3 defends the d-pawn and opens a line for the bishop on f1 but notice what it does to the mobility of the bishop on c1.  Chess is about making choices and trade-offs.
9,0,9,O-O,b'r1bq1rk1/pppp1ppp/2n1pn2/8/1bPP4/2N1P3/PPQ2PPP/R1B1KBNR w KQ -',Black has quickly completed his kingside development and castled.  With the king safely secured behind a phalanx of pawns on the side of the board black can initiate action in the center.
10,0,10,Bd2,b'r1bq1rk1/pppp1ppp/2n1pn2/8/1bPP4/2N1P3/PPQB1PPP/R3KBNR b KQ -',Because white has established a pawn chain on dark squares (f2 e3 d4) this is the weaker of the two bishops.  White would be happy to exchange it.  Notice however that white's kingside development has been neglected.
11,0,11,d6,b'r1bq1rk1/ppp2ppp/2nppn2/8/1bPP4/2N1P3/PPQB1PPP/R3KBNR w KQ -',Black intends to part with his dark square bishop.  His strategy now is to play d6 and e5.  He will use his pawns to fight for the dark squares and his c1 bishop to help fight for the light ones.
12,0,12,Bd3,b'r1bq1rk1/ppp2ppp/2nppn2/8/1bPP4/2NBP3/PPQB1PPP/R3K1NR b KQ -',The bishop belongs on this diagonal (b1-h7).  It is posted as aggressively as possible.
13,0,13,Qe7,b'r1b2rk1/ppp1qppp/2nppn2/8/1bPP4/2NBP3/PPQB1PPP/R3K1NR w KQ -',Consistent with the plan of playing e6-e5.  The queen gets off of the back rank and asssists the e-pawn's advance.
14,0,14,Nf3,b'r1b2rk1/ppp1qppp/2nppn2/8/1bPP4/2NBPN2/PPQB1PPP/R3K2R b KQ -',8. Nge2 was also possible allowing the f-pawn to be used in the fight for control of the center.
15,0,15,e5,b'r1b2rk1/ppp1qppp/2np1n2/4p3/1bPP4/2NBPN2/PPQB1PPP/R3K2R w KQ -',Black advances with a threat.  If white castles for example black would capture on c3 and then advance the e-pawn to e4 forking two of white's pieces.
16,0,16,Nd5,b'r1b2rk1/ppp1qppp/2np1n2/3Np3/1bPP4/3BPN2/PPQB1PPP/R3K2R b KQ -',Intiating tactics in the center which is dangerous if you haven't castled.
