,gid,aid,move,fen,annotation
0,0,0,Bd3,b'rnbqkb1r/pp2pp1p/3p1np1/8/3NP3/2NB4/PPP2PPP/R1BQK2R b KQkq -',Bd3 I feel this is a departure from standard Siclian play - would have expected Be3 - Yugoslav attack
1,0,1,Bg7,b'rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2NB4/PPP2PPP/R1BQK2R w KQkq -',"continuing with standard Dragon
"
2,0,2,Nd5,b'rnbq1rk1/pp2ppbp/3p1np1/3N4/3NP3/3B4/PPP2PPP/R1BQ1RK1 b - -',Nd5 somewhat of a surprise - not part of the white response to the dragon that I expected
3,0,3,Nxd5,b'rnbq1rk1/pp2ppbp/3p2p1/3n4/3NP3/3B4/PPP2PPP/R1BQ1RK1 w - -',With the white bishop blocking the queen should win a knight
4,0,4,Bf6,b'rnbq1rk1/pp2pp1p/3p1bp1/3P4/8/3BB3/PPP2PPP/R2Q1RK1 w - -',missed an opportunity could had done Bxb2
5,0,5,Bxb2,b'rnbqr1k1/pp2pp1p/3p2pB/3P4/8/3B4/PbP2PPP/R2QR1K1 w - -',if Rb1 then Bc3
6,0,6,Bd7,b'rn1qr1k1/pp1bpp1p/3p2pB/1B1P4/8/8/PbP2PPP/R2QR1K1 w - -',"don't want to trade rooks 
"
7,0,7,Nxd7,b'r2qr1k1/pp1npp1p/3p2pB/3P4/8/8/PbP2PPP/R2QR1K1 w - -',gets the knight out
8,0,8,1Rb1,b'r2qr1k1/pp1npp1p/3p2pB/3P4/8/8/PbP2PPP/1R1QR1K1 b - -',"up 4 content with trading Bishop for a Bishop - gets the qN developed

"
9,0,9,Qc8,b'r1q1r1k1/pp1npp1p/3p2pB/3P4/8/2b1R3/P1P2PPP/1R1Q2K1 w - -',"don't like the queen defending both a bishop and a pawn want to do b6 asap
"
10,0,10,Nc5,b'r1q1r1k1/pp2pp1p/3p1bpB/2nP4/8/1R5R/P1P2PPP/3Q2K1 w - -',"I feel that Nc4 is a good outpost - N can't be chased by a pawn also forces a move by white
"
11,0,11,b6,b'r1q1r1k1/p3pp1p/1p1p1bpB/2nP4/1R6/7R/P1P2PPP/3Q2K1 w - -',"somewhat of a timid move - probably better moves available - was locked into freeing up the Q but b6 wasn't required
"
