,gid,aid,move,fen,annotation
0,0,0,c5,b'rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6',Sicilian Defense black's most common and highest scoring reply. Known both for its dynamic games and high following among top players the Sicilian is often the defense for people who love aggressive games and don't mind studying a lot of theory
1,0,1,Bc4,b'rnbqkbnr/pp2pppp/3p4/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',The most common moves here are 3. d4 (The Open Sicilian) and moves like 3. Bb5+ (The Moscow Variation) however my opponent played this Bc4 move. I always see this move yet I feel it's basically handing Black equalization as Black can usually build up a nice center with ...e6 and ...d5 to follow (which would also kick the c4 bishop with tempo).
2,0,2,Nf6,b'rnbqkb1r/pp2pppp/3p1n2/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq -',My standard response preparing ...e6 and ...d5 plus developing.
3,0,3,Nc6,b'r1bqkb1r/pp2pppp/2np1n2/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq -',I could have played e6 here but I usually prefer to develop my Queen's Knight first.
4,0,4,e6,b'r1bqkb1r/pp3ppp/2nppn2/2p5/2B1P3/2NP1N2/PPP2PPP/R1BQK2R w KQkq -',And my plan starts to take action.
5,0,5,Bb5,b'r1bqkb1r/pp3ppp/2nppn2/1Bp5/4P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq -',Perhaps he noticed d5 was coming and just evacuated early but this is the loss of tempo I described earlier.
6,0,6,a6,b'r1bqkb1r/1p3ppp/p1nppn2/1Bp5/4P3/2NP1N2/PPP2PPP/R1BQK2R w KQkq -',I decided to make him move one more time and I welcome the exchange since the doubled pawns will only bolster the center I am about to erect plus it opens up a b-file that will be great for my rook.
7,0,7,Bg5,b'r1bqkb1r/5ppp/p1pppn2/2p3B1/4P3/2NP1N2/PPP2PPP/R2QK2R b KQkq -',Again wanting to trade off bishop for knight maybe my opponent loves his horses.
8,0,8,d5,b'r1bqkb1r/5ppp/p1p1pn2/2pp2B1/4P3/2NP1N2/PPP2PPP/R2QK2R w KQkq -',I ignore it this time and finally play ...d5
9,0,9,cxd5,b'r1b1kb1r/5ppp/p3pq2/2pp4/8/2NP1N2/PPP2PPP/R2QK2R w KQkq -',After the smoke clears I no longer have doubled pawns but a very strong center an semi-open b file and the bishop pair.
