,gid,aid,move,fen,annotation
0,0,0,Rb8,b'1rbq1rk1/pp2ppbp/2np1np1/2p5/4P3/2NPB1PP/PPP1NPB1/R2QK2R w KQ -',All book so far.  Rb8 can be a testing line but if Black plays b5 he needs to be wary of threats of e5 after f4 potentially hitting both knights
1,0,1,Ba6,b'1r1q1rk1/p3ppbp/b1np1np1/2p5/1p2P3/3PB1PP/PPPQNPB1/R2N1RK1 w - -',"Not 100% sure about this - usually hitting d3 is a good plan after c3 has been played.  I think either 11.... a5 or Bd7 would've been better with the aim of opening a line on the queenside so if white's attack fizzles then black has all the play.   
11..... e5 has also been played a lot by Botvinnik and still enjoys popularity at the highest level."
2,0,2,Qa5,b'1r3rk1/p3ppbp/b1np1npB/q1p5/1p2P3/3P2PP/PPPQNPB1/R2N1RK1 w - -',Looks dangerous but I don't think there's anything substantial behind this.  The queen isn't best placed over there.
3,0,3,1Bxg7,b'1r3rk1/p3ppBp/b1np1np1/q1p5/1p2P3/3P2PP/PPPQNPB1/R2N1RK1 b - -',Time to get rid of the good black bishop and key defender
4,0,4,1f4,b'1r3r2/p3ppkp/b1np1np1/q1p5/1p2PP2/3P2PP/PPPQN1B1/R2N1RK1 b - f3',Shoving through the attack f4 - f5 is 9 times out 10 the best way to attack white here especially after Nf6. After Nf6 there's no ....f5 possible from black in response to f4.
5,0,5,1Qb6,b'1r3r2/p3ppkp/bqnp1np1/2p5/1p2PP2/3P2PP/PPPQN1B1/R2N1RK1 w - -',Puts some pressure down the diagonal but I want my king out of the way to use g1 for a rook and I have a dangerous attack coming so black needs something more forcing.  e5 might have been better or Qd8 to prepare d5
6,0,6,Bb7,b'1r3r2/pb2ppkp/1qnp1np1/2p5/1p2PP2/3P2PP/PPPQN1BK/R2N1R2 w - -',This seems to be an admission that 11 .... Ba6 wasn't the right plan.  I prefer the bishop on the c8 - h3 diagonal usually because if it's on say d7 then Qc8 and black can put pressure on h3 and prepare the likes of c4
7,0,7,1g4,b'1r3r2/pb2ppkp/1qnp1np1/2p5/1p2PPP1/3P3P/PPPQN1BK/R2N1R2 b - -',Charge!  I play this opening a lot against the sicilian and whilst the pawn pushes in front of the king look quite frankly bonkers it's quite playable.   g4 removes h5 as a flight square for the white knight and more importantly frees up g3 for a knight of my own.
8,0,8,1Nd4,b'1r3r2/pb2ppkp/1q1p1np1/2p5/1p1nPPP1/3P3P/PPPQN1BK/R2N1R2 w - -',d4 is a good square for the black knight but my attack is now rolling so I can ignore it
9,0,9,e6,b'1r3r2/pb3pkp/1q1ppnp1/2p5/1p1nPPP1/3P2NP/PPPQ2BK/R2N1R2 w - -',"Trying to defend f5 but I wonder if d5 is better to try to open the position so if I play 
18. f5 then 
18... dxe 19. dxe Rbd8 threatening the white queen with discovered attacks down the open file
The white queen has to defend c2 potentially so harassing it from d2 might be troublesome.  As my king's now not rock solid I don't want to see it all opening up."
