,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Warning: this gme times out right when it's getting good. It's a team match and I am playing white. I open with the Open Game.
1,0,1,Nc3,b'rnbqkbnr/pp1ppppp/8/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq -',Black makes it a Sicilian and I try transposing a move or two to throw him off. 2. Nf3 is by far the more common move here.
2,0,2,Nf3,b'r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -',Transposing toward the Open Sicilian.
3,0,3,Nxd4,b'r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq -',Fully transposed now we're pretty much in a Taimanov Variation. one option for black would be to play 5. d6 next and cement his small center firmly in the Scheveningen line too.
4,0,4,O-O,b'r1b1kb1r/1pqp1ppp/p1n1pn2/8/3NP3/2N1B3/PPP1BPPP/R2Q1RK1 b kq -',The Paulsen Line of the Taimanov. All pretty standard so far but here's where my reference ends.
5,0,5,1f4,b'r1b1k2r/2qp1ppp/p1pbpn2/8/N3PP2/4B3/PPP1B1PP/R2Q1RK1 b kq f3',This seems to lose the e4 pawn. I found this continuation in GameKnot DB and it looked intriguiging so I played 11. f4 to see where it will lead: 11. f4 Nxe4 12. Bb6 Qb8 13. Qd4 Nf6 14. Rad1 Be7 15. Bc5 Bxc5 16. Nxc5 O-O 17. Rd3 Nd5 18. Rg3 f6 19. c4 e5 20. fxe5 fxe5 21. Rxg7  Kh8 22. Rxh7  1-0
6,0,6,1Qd4,b'rqb1k2r/3p1ppp/pBpbp3/8/N2QnP2/8/PPP1B1PP/R4RK1 b kq -',Following the lines found in the DB threatening the knight and the pawn on g7.
7,0,7,1Bc5,b'rqb1k2r/2bp1ppp/p1p1pn2/2B5/N2Q1P2/8/PPP1B1PP/3R1RK1 b kq -',Black deviated from my prepared line (didn't he know there was a script for him to follow?) but I follow along a little longer. However this is when black timed out as I said earlier right when it was getting interesting. 39 days for 14 1/2 moves - this game could have gone on for months...
8,1,0,c4,b'rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq c3',English
9,1,1,Nf3,b'r1bqk2r/pppp1ppp/2n2n2/2b1p3/2P5/2N2NP1/PP1PPPBP/R1BQK2R b KQkq -',... and now: 5. ... e4
10,1,2,e4,b'r1bqk2r/pppp1ppp/2n2n2/2b5/2P1p3/2N2NP1/PP1PPPBP/R1BQK2R w KQkq -',after 4. ... Bc5 5. e3 and than Ne2 is much more better than Nf3
11,1,3,Bxf2+,b'r1bqk2r/pppp1ppp/2n2n2/6N1/2P1p3/2N3P1/PP1PPbBP/R1BQK2R w KQkq -',of course a kick
12,1,4,d6,b'r1b1k2r/ppp2ppp/2np4/q7/2P1N1n1/4P1P1/PP1P2BP/R1BQK2R w kq -',mistake... Nxe3! but he also missed it
13,1,5,Nxe3,b'r1b1k2r/ppp2ppp/2np4/q7/2P1N3/4n1PP/PP1P2B1/R1BQK2R w kq -',begining of the end
14,1,6,O-O,b'r1b2rk1/ppp2ppp/2np4/q7/2P1N3/6PP/PPnPQ1B1/R1BK3R w - -',13. ... 0-0!! 14.Kxc2??
15,1,7,Nd4+,b'r1b2rk1/ppp2ppp/3p4/q7/2PnN3/6PP/PPKPQ1B1/R1B4R w - -',and it's all over
16,1,8,Qd3,b'r3r1k1/pBp2ppp/3p4/5b2/2P5/1PNq3P/P2P4/R1BK3R w - -',21. Bxa8 Qc2#
17,1,9,Rd4#,b'8/2p3kp/p5P1/P7/1K1r4/1P6/8/2q5 w - -',
18,2,0,Nc3,b'rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq -',Hi everyone!  Another duel with Freddy and yet another loss but this game lasted one move longer than all my white games against him.  With the black pieces my form against him has previously been shot - i.e. 4 out of 5 of those checkmates he has put on me has been when I have been playing black against him.  Anyhow - let's see how the drama unfolds.  Freddy kicks off with his favourite Dunst Opening Nc3.
19,2,1,d5,b'rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/R1BQKBNR w KQkq d6',1. ........ d5 - tried d5 rather than c5 the last time I played against it against Freddy - that game terminated in 23 moves!
20,2,2,Qa5,b'rnb1kbnr/ppp1pppp/8/q7/8/2N5/PPPP1PPP/R1BQKBNR w KQkq -',4. ........ Qa5 - this transposes into a Scandinavian - Freddy plays an unusual line - a3 and I respond with developing my knight to f6.
21,2,3,Qc7,b'rnb1kb1r/ppq1pppp/2p2n2/8/3P4/P1NB4/1PP2PPP/R1BQK1NR w KQkq -',7. ......... Qc7 - the most popular move in the gameknot db but maybe I ought to have developed a piece or at least played e6 to free up Fou Lenoir and prepare for castling.
22,2,4,e6,b'rnb1kb1r/ppq2ppp/2p1p3/3n2B1/3P4/P1NB4/1PP1NPPP/R2QK2R w KQkq -',9. ........ e6 - at last but Freddy has a huge lead in development - how I manage to last 48 moves against the Master Mater of all people I will never know!
23,2,5,Qxe7,b'rnb1k2r/pp2qppp/2p1p3/3n4/3PN3/P2B4/1PPQNPPP/R3K2R w KQkq -',12. ....... Qxe7 - some wood has been exchanged but I am still behind in development - still my knight does look good on d5 and I am ready to castle kingside.
24,2,6,Nd7,b'r1b1k2r/pp1nqppp/2p1p3/3n4/3PN3/P2B4/1PPQNPPP/R4RK1 w kq -',13. ....... Nd7 - develops another piece but shuts in Fou Leblanc - this bishop will be Tres Fou later on in the game!
25,2,7,O-O,b'r1b2rk1/pp1nqppp/2p1p3/3n4/3PN3/P2B4/1PPQNPPP/4RRK1 w - -',14. ......... 0-0 - at last!
26,2,8,Qxf6,b'r1b2rk1/pp3ppp/2p1pq2/8/2PP4/P2B4/1P1Q1PPP/4RRK1 w - -',18. ......... Qxf6 - the horsies have been exchanged and the d4 pawn is en prise to Glenda but Freddy now gets aggressive with 19. Re5.
27,2,9,g6,b'r1b2rk1/pp3p1p/2p1pqp1/4R3/2PP4/P2B4/1P1Q1PPP/5RK1 w - -',19. ........ g6 - does weaken castled position but Glenda will bed down there next to her other half for the next twenty moves or so.  This is to prevent a bishop sac on h7 Freddy!
28,2,10,Bd7,b'r4rk1/pp1b1pqp/2p1p1p1/4R3/2PP4/PP1BQ3/5PPP/5RK1 w - -',21. .......... Bd7 - this bishop develops at last but he will be severely hemmed in from now on in.
29,2,11,a6,b'3r1rk1/1p1b1pqp/p1p1p1p1/8/2PPR3/PP2Q3/5PPP/1B3RK1 w - -',23. ....... a6 - would a5 followed by b6 have been better in the light of what is to come?
30,2,12,Red8,b'1r1r2k1/1p1b1pqp/p1p1p1p1/8/1PPPR3/P2BQ3/5PPP/4R1K1 w - -',26. ......... Red8 - there now follows a series of rook moves but again would b6 have been better?
31,2,13,3Rh4,b'2rr2k1/1p1b1pqp/p1p1p1p1/2P5/PP1P3R/3B2Q1/5PPP/4R1K1 b - -',30. Rh4 - Freddy tries to pile in on the h file but it is gonna be hard for him to get 3 heavies on it!
32,2,14,Rcd8,b'3rb1k1/1p1r1pqp/p1p1p1p1/2P1R3/PP1P3R/3BQ3/5PPP/6K1 w - -',32. ......... Rcd8 - doubling up on the backward d4 pawn.
33,2,15,Rxe5,b'3rb1k1/1p3pqp/p1p1p1p1/2P1r3/PP1P1R2/3BQ2P/5PP1/6K1 w - -',34. ............ Rxe5 - an exchange of rooks to break the monotony.
34,2,16,3Be2,b'4b1k1/1p1r1pqp/p1p1p1p1/2P1P3/PP2R3/4Q2P/4BPP1/6K1 b - -',37. Be2  - the e file is open for my rook but a lot of white wood cover the squares on it!
35,2,17,3a5,b'4b1k1/1p3pqp/p1p1p1p1/P1PrP3/1P2R3/4Q2P/4BPP1/6K1 b - -',38. a5 - fixes my pawns on white squares thus imprisoning Fou Leblanc.
36,2,18,3h4,b'4b1k1/1p1r1pqp/p1p1p1p1/P1P1P3/1P2R2P/4Q3/4BPP1/6K1 b - -',39. h4 - a pawn move - is Freddy threatening h5 threatening to open up the f or h file.  Notice that if he did then gh?? would be suicide as Glenda would be pinned to Henry by a white rook moving to g4.
37,2,19,Rd8,b'3rb1k1/1p3pqp/p1p1p1p1/P1P1P3/1PB1R2P/4Q3/5PP1/6K1 w - -',40. ...... Rd8 - breaking the monotony but would Rd7 have been better here?
38,2,20,4Rd4,b'3rb1k1/1p3pqp/p1p1p1p1/P1P1P3/1PBR3P/4Q3/5PP1/6K1 b - -',41. Rd4 - this offers a rook trade but not in my favour because this will provide an opening for the Wicked Witch of the West something that I have been trying to avoid all game aaargh!
39,2,21,Qxe5,b'4b1k1/1p1r1p1p/p1p1p1p1/P1P1q3/1PBR3P/8/3Q1PP1/6K1 w - -',42. ....... Qxe5 - I realise that I will drop Fou Leblanc after the rook trade on d7 but I felt that I had virtually been playing without him for the whole game and would pick up a couple of pawns as compensation for the piece and activate Glenda.  As you will see however the Witch has a target on b7 and boy she does not miss it!
40,2,22,Qe1+,b'6k1/1p1Q1p1p/p1p1p1p1/P1P5/1PB4P/8/5PP1/4q1K1 w - -',44. ......... Qe1  - a spite check which picks up the backward pawn on b4 but.....
