,gid,aid,move,fen,annotation
0,0,0,c4,b'rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq c3',Hey all; I'm taking a break from annotating these complex games so here's a quick lighter Blitz game to look at. Enjoy!
1,0,1,c6,b'rnbqkbnr/pp1ppppp/2p5/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq -',This is a less-popular response to the English; it's normally used to transpose to something else like a Slav or Caro-Kann defense.
2,0,2,e4,b'rnbqkbnr/pp1p1ppp/2p1p3/8/2P1P3/2N5/PP1P1PPP/R1BQKBNR b KQkq e3',Everyone is looking at d5.
3,0,3,d4,b'rnbqkb1r/pp1p1ppp/2p1pn2/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq d3',White builds a strong center while Black prepares to make a pawn thrust to gain space of his own.
4,0,4,h5,b'rnbqkb1r/pp1p1pp1/2p1pn2/7p/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq h6',? Well I didn't see this coming. Black would have been better off continuing with solid play with perhaps 4...Bb4.
5,0,5,e5,b'rnbqkb1r/pp1p1pp1/2p1pn2/4P2p/2PP4/2N5/PP3PPP/R1BQKBNR b KQkq -',White takes advantage of the weak d6 square.
6,0,6,Nxf2,b'rnbqkb1r/pp1p1pp1/2p1p3/4P2p/2PP4/2N4P/PP3nP1/R1BQKBNR w KQkq -',?! Rather unusual but this is Blitz after all so bold-looking sacrifices are the order of the day sound or not.
7,0,7,Be7,b'rnbqk2r/pp1pbpp1/2p1p3/4P2p/2PP4/2N4P/PP3KP1/R1BQ1BNR w kq -',There's really no way for this to accomplish anything.
8,0,8,h4,b'rnbqk2r/pp1pbpp1/2p1p3/4P3/2PP3p/2N2N1P/PP3KP1/R1BQ1B1R w kq -',Black sets up an outpost on the g3 hole.
9,0,9,Be2,b'rnbqk2r/pp1pbpp1/2p1p3/4P3/2PP3p/2N2N1P/PP2BKP1/R1BQ3R b kq -',This move is intended almost exclusively to provide a space for White's Rook on f1. White is now also in a position to threaten moves like Bh5.
10,0,10,Na6,b'r1bqk2r/pp1pbpp1/n1p1p3/4P3/2PP3p/2N2N1P/PP2BKP1/R1BQ3R w kq -',Black is having trouble coordinating his pieces thanks to his early pawn moves.
11,0,11,Nc5,b'r1bqk2r/pp1pbpp1/2p1p3/2n1P3/2PP3p/2N2N1P/PP2BKP1/R1BQ1R2 w kq -',? Black has the idea of a tactic here to keep White from getting his King to g1 but with only two pieces developed (about to be only one!) he just doesn't have the firepower necessary to get compensation for this Knight especially since he sacrificed one piece for no compensation already!
12,0,12,1Qd2,b'r1b1k2r/pp1p1pp1/1qp1p3/2b1P3/2P4p/2N1BN1P/PP1QBKP1/R4R2 b kq -',Black piles up on the Be3; White defends it. White now has his Rooks connected and a fully developed army whereas Black has... a Queen and Bishop and chances for one Rook on the opposite flank several moves down the road.
13,0,13,Qxb2,b'r1b1k2r/pp1p1pp1/2p1p3/4P3/2P4p/2N1QN1P/Pq2BKP1/R4R2 w kq -',Black wins back a pawn but he is so far behind now that in a standard game he should surrender immediately. This is blitz though so errors are much more likely.
14,0,14,1Rb3,b'r1b1k2r/pp1p1pp1/2p1p3/4P3/2P4p/qRN1QN1P/P3BKP1/5R2 b kq -',White lifts his Rook with tempo in preparation for doubling on the b or f file.
15,0,15,1Qe7,b'r1b1k2r/pp1pqpp1/2p1p3/4P3/2P4p/1RN1QN1P/P3BKP1/5R2 w kq -',White's pieces have all the energy and scope. Black's have almost none at all.
16,0,16,a5,b'r1b1k2r/1p1pqpp1/2p1p3/p3P3/2P4p/1RN1QN1P/P3B1P1/5RK1 w kq a6',? Accomplishes nothing.
17,0,17,exd5,b'r1b1k2r/1p2qpp1/2p5/p2pP3/P6p/1RN1QN1P/4B1P1/5RK1 w kq -',Black has finally given his LSB somewhere to go.
18,0,18,2Ng5,b'r1b1k2r/1p2qpp1/2p5/p2pP1N1/P6p/1RN1Q2P/4B1P1/5RK1 b kq -',White supports e6 and unleashes his Rook on the f-file.
19,0,19,2f6,b'r1b1k2r/1p2q1p1/2p2p2/p2pP1N1/P6p/1RN1Q2P/4B1P1/5RK1 w kq -',Black kicks the Knight.
20,0,20,2Nxd5,b'r1b1k2r/1p2q1p1/2p2p2/p2NP1N1/P6p/1R2Q2P/4B1P1/5RK1 b kq -',!? White gives back some material in exchange for pressing the attack.
21,0,21,2Bb5+,b'r1b1k2r/1p2q1p1/5p2/pB1pP1N1/P6p/1R2Q2P/6P1/5RK1 b kq -',This is the point of 21.Nxd5. Black's only choice is 22...Kf8 walking into the pin. Other options fail: 22...Bd7 23.Bxd7+ Qxd7 24.exf6+ etc. or 22...Kd8 23.Qb6+ Qc7 24.Nf7+ Ke7 25.Qxc7+.
22,0,22,2Qd4,b'r1b2k1r/1p2q1p1/5p2/pB1pP1N1/P2Q3p/1R5P/6P1/5RK1 b - -',White threatens Qxd5 or exf6.
23,0,23,2f5,b'r1b2k1r/1p2q1p1/8/pB1pPpN1/P2Q3p/1R5P/6P1/5RK1 w - -',Black hits the Knight in response.
24,0,24,2Ra3,b'r1b2k1r/1p2q1p1/8/pB1pPpN1/P2Q3p/R6P/6P1/5RK1 b - -',?? My finger slipped!
25,0,25,2e6,b'r1b2k1r/1p4p1/4P3/pB1p1pN1/P2Q3p/q6P/6P1/5RK1 b - -',Setting the Queen on g7 and cutting off the defense of f5.
26,0,26,2Ke7,b'r1b4r/1p2k1p1/4P3/pB1p1pN1/P2Q3p/q6P/6P1/5RK1 w - -',?? 25...Qe7 was necessary.
27,0,27,2Qxg7+,b'r1b4r/1p2k1Q1/4P3/pB1p1pN1/P6p/q6P/6P1/5RK1 b - -',Regaining the Rook.
28,0,28,Qg3,b'r1b4Q/1p6/3kP3/pB1p1pN1/P6p/6qP/6P1/5RK1 w - -',? The last mistake.
29,0,29,3e7,b'r1bQ4/1p2P3/8/pB1p1p2/P3k2p/5NqP/6P1/5RK1 b - -',The pawn cannot be stopped. There was probably a quicker forced mate but I wasn't going to try to find it under time pressure.
30,0,30,3Qe5#,b'1r1Q4/1p6/8/pB1pQp2/P4k1p/5NqP/6P1/5RK1 b - -',That's it! Thanks to my opponent for a spirited fight and thanks to anyone reading this for reading!
31,1,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',Hello and welcome to the next game in the Benoni Defense series between ptitroque and I. After being soundly drawn in the first game where I had the White pieces I'm on the lookout for similar traps this time around. I'll skim over the beginning since I've covered it before and because there's a lot to cover in this game.
32,1,1,d6,b'rnbqkb1r/pp3ppp/3p1n2/2pP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq -',All standard so far.
33,1,2,Bb5+,b'rnbqk2r/pp3pbp/3p1np1/1BpP4/4PP2/2N5/PP4PP/R1BQK1NR b KQkq -',"Identical to Game 1 Still. This is the very sharp ""flick-knife"" attack. The safest response is considered to be 8...Nfd7 which is what my opponent played in our first game."
34,1,3,Bd7,b'rn1qk2r/pp1b1pbp/3p1np1/1BpP4/4PP2/2N5/PP4PP/R1BQK1NR w KQkq -',"!? And we're practically out of the database right here down from a couple thousand games to about 30. According to the literature I've seen White now ""should"" win material with 9.e5 but the path to that outcome is far from clear."
35,1,4,1fxe5,b'rn1qk2r/pp1b1pbp/5np1/1BpPP3/8/2N5/PP4PP/R1BQK1NR b KQkq -',White now has an imposing center--but it's also very overextended and his development is lagging.
36,1,5,1Nh5,b'rn1qk2r/pp1b1pbp/6p1/1BpPP2n/8/2N5/PP4PP/R1BQK1NR w KQkq -',My opponent said that he'd also looked at playing 10...O-O?! and sacrificing the Knight which really gets quite wild. I agree with his assessment though that White should be able to hold on long enough to make his material advantage in that line felt though.
37,1,6,1Nf3,b'rn1qk2r/pp1b1pbp/6p1/1BpPP2n/8/2N2N2/PP4PP/R1BQK2R b KQkq -',I looked for quite a bit at 11.g4?! At first glance it seems like the obvious move to make but things are always much more complicated than they appear. Just as an example one line (of very many) that I looked at goes: 11.g4?! Qh4+! 12.Kf1 Ng3+ 13.hxg3 Qxh1 14.e6 O-O 15.exd7. I chose the text move instead because I wanted to hold onto my center pawns if possible and because now I have the opportunity to play g2-g4 without worrying about ...Qh4+. It's not obvious now but this Knight will actually play a critical role in White's defenses for the rest of the entire game.
38,1,7,1O-O,b'rn1q1rk1/pp1b1pbp/6p1/1BpPP2n/8/2N2N2/PP4PP/R1BQK2R w KQ -',Black wisely gets the hell out of the center.
39,1,8,1Bxd7,b'rn1q1rk1/pp1B1pbp/6p1/2pPP2n/8/2N2N2/PP4PP/R1BQK2R b KQ -',Necessary now that the Bishop is no longer pinned.
40,1,9,1Nxd7,b'r2q1rk1/pp1n1pbp/6p1/2pPP2n/8/2N2N2/PP4PP/R1BQK2R w KQ -',I like 12...Qxd7 better because it defends g4...
41,1,10,1g4,b'r2q1rk1/pp1n1pbp/6p1/2pPP2n/6P1/2N2N2/PP5P/R1BQK2R b KQ g3',!? I thought long and hard about this move (again). I finally decided that I can make Black give up some material albeit at significant risk to my King. With this move I threw away any chance of a quiet game. Hold on to your hats because things are about to get wild.
42,1,11,1Re8,b'r2qr1k1/pp1n1pbp/6p1/2pPP2n/6P1/2N2N2/PP5P/R1BQK2R w KQ -',The Knight can't be saved but White's center will fall to pay for it.
43,1,12,1gxh5,b'r2qr1k1/pp1n1pbp/6p1/2pPP2P/8/2N2N2/PP5P/R1BQK2R b KQ -',"Take a good long look at every position here: the tactical possibilities are nightmarish. Here I considered rather than taking the Knight things like 14.Bg5?! f6 15.e6!? which essentially leads to a position where half the pieces on the board are hanging all at once. I couldn't begin to calculate it fully so I went with the ""simple"" move you see here."
44,1,13,1Nxe5,b'r2qr1k1/pp3pbp/6p1/2pPn2P/8/2N2N2/PP5P/R1BQK2R w KQ -',Of course. Now White has to fear ...Nxf3++ and 15.Nxe5 doesn't help at all.
45,1,14,1Kf1,b'r2qr1k1/pp3pbp/6p1/2pPn2P/8/2N2N2/PP5P/R1BQ1K1R b - -',Forcing Black to spend a tempo if he wants to get his Knight off the file.
46,1,15,1Qf6,b'r3r1k1/pp3pbp/5qp1/2pPn2P/8/2N2N2/PP5P/R1BQ1K1R w - -',So Black pins the Knight of course which is now barely defensible at all yet responsible for covering four critical squares: h4 g5 e5 and d4.
47,1,16,1Kg2,b'r3r1k1/pp3pbp/5qp1/2pPn2P/8/2N2N2/PP4KP/R1BQ3R b - -',"Somewhat strangely this is probably the safest the White King has been for several moves. Let's take stock of the situation briefly.

White is up a Knight for a pawn (two pawns soon). He also has a passed isolani on the fifth rank.

Black for his part has superior development more active pieces in general and a nasty-looking attack on the exposed White King. This folks is anyone's game."
48,1,17,1gxh5,b'r3r1k1/pp3pbp/5q2/2pPn2p/8/2N2N2/PP4KP/R1BQ3R w - -',This is a sort of ugly move but probably necessary as I (as White) was really hoping for a chance to play h5-h6. The text also opens the g-file for possible use by both players against the others' King.
49,1,18,Qg6+,b'r3r1k1/pp3pbp/6q1/2pPn2p/8/2N2N2/PP4KP/R1BQ2R1 w - -',So naturally both players get on the g-file immediately. Black just has to be careful of the possible pins and get his King to h8 as soon as possible.
50,1,19,1Kh1,b'r3r1k1/pp3pbp/6q1/2pPn2p/8/2N2N2/PP5P/R1BQ2RK b - -',"The White King has finally reached ""safety""!"
51,1,20,1Ng4,b'r3r1k1/pp3pbp/6q1/2pP3p/6n1/2N2N2/PP5P/R1BQ2RK w - -',"Nasty! Not only does this threaten mate on f2 but White's ""obvious"" response loses nearly as quickly: 19.h3?? Nf2+! 20.Kh2 Nxd1 21.Rxg6 hxg6. Besides that there's still the huge question of when the Black Bishop will spring forward to e5 or d4 to join in the attack. White's Nf3 remains the stalwart defender of those squares."
52,1,21,1Qf1,b'r3r1k1/pp3pbp/6q1/2pP3p/6n1/2N2N2/PP5P/R1B2QRK b - -',White negates the threats on f2 for now meaning Black has to get his Queen out of the line of fire.
53,1,22,2Bg5,b'r3r1k1/pp3pbp/5q2/2pP2Bp/6n1/2N2N2/PP5P/R4QRK b - -',Twenty moves in White's Queen Bishop finally steps outside freeing the Rook (in theory anyway).
54,1,23,2Qb6,b'r3r1k1/pp3pbp/1q6/2pP2Bp/6n1/2N2N2/PP5P/R4QRK w - -',Black switches flanks hitting the b-pawn and lining up along the a7-g1 diagonal as well.
55,1,24,2Qg2,b'r3r1k1/pp3pbp/1q6/2pP2Bp/6n1/2N2N2/PP4QP/R5RK b - -',White piles up on the g-file in preparation for an assault via h2-h3 while defending b2.
