,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Good first opening move for whiteputs a stake in the center controlling f5 d5 squares allows the bishop and queen to develop.
1,0,1,c5,b'rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6',The only way in my opinion to challenge direct 1.e4 with the most played Sicilian lines.
2,0,2,Bc4,b'rnbqkbnr/pp1ppppp/8/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq -',Nice move here by Richardputs pressure on the f7 square and lends opposition to the d5 squareand clears a space on whites bank rank development.
3,0,3,Nc6,b'r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq -',With this move my aim as per opening strategy is to keep an eye on the e5 and d4 also b4 squares.
4,0,4,Nf3,b'r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',This is a good developing move by Richard controls a lot of black squaresh4 g5 and most importantly the e5 square.and support for the d4 possible push.The main idea in any game of chess is to develop ones pieces as fast as possible to good positions.Never push more than 2 pawns in the opening stage unless for good solid reason!
5,0,5,Nf6,b'r1bqkb1r/pp1ppppp/2n2n2/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq -',3..Nf6  well knights before bishops old rule of developmentwhat does the knight here do?well he will lend support to a possible d5 push later.leaves a space on the castling side of future developmentand a empty threat on the e4 square.Still if one can develop with a threat it can make your opponent have to counter the threat in some cases at the cost of a move.
6,0,6,Nc3,b'r1bqkb1r/pp1ppppp/2n2n2/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq -',A standard developing move here by whitedefends e4 looks to the d5 and b5 squares.Knights can become good adversary's when they gain good outposts.
7,0,7,e6,b'r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq -',here i played 4..e6 locks down the d5 square opens a line for my f8 bishop allows a flight square for the knight on c6 if needed.supports a further d5 push later if required.
8,0,8,a3,b'r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2B1P3/P1N2N2/1PPP1PPP/R1BQK2R b KQkq -',I would of played the stronger developing move here with 5.Bb5-d5 6.exd5-exd5 7.0-0-Be7 8.d4.0-0 9.dxc5-Bxc5 10.h3-h6
9,0,9,a4,b'r1bqkb1r/1p1p1ppp/p1n1pn2/2p5/P1B1P3/2N2N2/1PPP1PPP/R1BQK2R b KQkq -',6.d4 to challange the center move played by white looses a tempo.
10,0,10,O-O,b'r1bqk2r/1p1p1ppp/p1nbpn2/2p5/P1B1P3/2N2N2/1PPP1PPP/R1BQ1RK1 b kq -',7.d3 allowing the c1 bishop to enter the game!!
11,0,11,Bb8,b'rbbqk2r/1p1p1ppp/p1n1pn2/2p5/P1B1P3/2N2N2/1PPP1PPP/R1BQ1RK1 w kq -',7...0-0 would of been better here for black
12,0,12,g3,b'rbbqk2r/1p1p1ppp/p1n1pn2/2p5/P1B1P3/2N2NP1/1PPP1P1P/R1BQ1RK1 b kq -',8.d4 more in keeping with trying to control the center!!
13,0,13,Ng3#,b'8/6pk/7p/5P2/8/6np/6r1/7K w - -',
14,1,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Ratings are USCF
15,1,1,c5,b'rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6',The Sicilian Defense is a heavy theory opening. 1-Most players especially those who are in the club level should NOT study openings heavily. The more important rule that it is almost always better to acquire understanding of chess than to get the theoretical knowledge. With theory you are getting one position memorized. With understanding you get a better thought process that will get you hundreds of better moves in your chess play. So *Thought process is more important than theoretical knowledge by a huge amount at least for the club players trying to improve.
16,1,2,f3,b'r1bqkb1r/pp2pp1p/2np1np1/8/2PNP3/2N2P2/PP4PP/R1BQKB1R b KQkq -',It's a less theoretical variation of the maroczy bind. Using the first tip you can know that when studying openings most players do not need a very deep opening knowledge. Instead they should get a general understanding of the plan for both sides. Of course it depends on the opening and heres the next tip. 2-Improving club players should NOT use highly complicated openings that require heavy theoretical knowledge. If an opening requires you to study book for many hours it is the wrong choice. You should be able to find right moves after a general understanding. 
17,1,3,Be3,b'r1bqk2r/pp2ppbp/3p1np1/8/2PQP3/2N1BP2/PP4PP/R3KB1R b KQkq -',"3-A very common misconception is the ""steady chess improvement"". One of the most important things I learned from an experienced chess master from a tournament was that chess improvement happens suddenly and not steadily. Fischer once said ""One day I just got good"". Basically if you study chess correctly by improving thinking you won't get immediate improvement but you will get a sudden bursts after long periods of time. So don't expect to improve by a few points each week or something. You will get a sudden noticable improvement."
18,1,4,Be6,b'r2q1rk1/pp2ppbp/3pbnp1/8/2P1P3/2N1BP2/PP1Q2PP/R3KB1R w KQ -',Little diversion. 10...a5 is the main theoretical idea.
19,1,5,Rfc8,b'r1r3k1/pp2ppbp/3pbnp1/q7/2P1P3/2N1BP2/PP1QB1PP/2R1K2R w K -',"4-If your results don't improve you are not. It simply means that if you have gotton better you MUST notice the improvement by concrete results in your playing. If you have not gotton better quality of play or consistently get better results then your study of chess is wrong and you should change it. Many club players at plateaus read hundreds of chess books but don't improve. They need to change the study and then improve. Instead they just keep finding more books to read and are disappointed when they don't get better. A good chess book many people have praised is the book ""Silman's reassess your chess"". Personally I love this book and it has improved my results greatly. Yet there are players 1200uscf reading this book. Of course they have no improvement from it since it is way too advanced but there are a lot of things they learn. But if the book does not help you get better results then it is not right for you at the time."
20,1,6,Qb4,b'r1r3k1/1p2ppbp/p2pb1p1/2n5/PqP1P3/1PN1BP2/3Q2PP/2RB1RK1 w - -',Black has played the opening and early midgame very well and already has a slight edge. The white bind is useless since all the dark squares are horribly weak.
21,1,7,1Nd5,b'r1r3k1/1p2ppbp/p2pb1p1/2nN4/PqP1P3/1P2BP2/3Q2PP/2RB1RK1 b - -',Bailing out into a worse endgame but white cracks under the pressure. 
22,1,8,1exd5,b'r1r3k1/1p2ppbp/p2p2p1/2nP4/P1P5/1P3P2/3B2PP/2RB1RK1 b - -',?White makes a bad move and it loses. However black needs to play accurately and I messed this position up drawing.
23,1,9,Nxc1,b'r1r3k1/1p2pp1p/p2p2p1/3P4/P1Pb4/1P3P2/3BB1PP/2n2R1K w - -',"After a long endgame white managed to draw after I messed up tactically. As a final note I should say that the most important thiing to avoid if you want to improve is the useless information and chess thoery that does not improve your results. For example a lot of people study theoretical endgames. I have looked at only 7 theoretical endgame positions(Theses are special since they are of utmost importance and can actually occur in practive) and only 3 have happened in my games. Many of my games go to the endgame as well. So many theoretical positions never happen. 
If you use these tips I have a guarantee that it will help you improve."
24,2,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',"Annotating for the first time. All comments welcomed.

1. d4    I grew up/learned playing e4. Since joining GameKnot have been playing d4. The following moves are in the database. I do not have the knowledge to talk about the good and bad points of openings. Suffice it to say if the database likes it I love it."
25,2,1,d5,b'rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq d6',Developing.
26,2,2,c4,b'rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq c3',...still developing...
27,2,3,e6,b'rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -',...still developing...
28,2,4,Nc3,b'rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq -',...still developing...
29,2,5,c6,b'rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -',...still developing...
30,2,6,e4,b'rnbqkbnr/pp3ppp/2p1p3/3p4/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq e3',4. e4     This move is a first for white. Usually play e3 (twice) and the results were 1 win and 1 loss. This time round white played e4 because the database showed a higher winning percentage for white and this seems to be an aggressive move I think another way of saying that is that this is a move with tempo. Moves with tempo are something I have learned about recently I look for them now. It seems to help
31,2,7,Bd6,b'rnbqk1nr/pp3ppp/2pbp3/3p4/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq -',"Black plays 4. ...  Bd6    Looking at the databases this move is not in the ""World"" database but is in the ""GameKnot"" database and has been played 6 times. Going by the database black has made the best statistical move for a black victory."
32,2,8,e5,b'rnbqk1nr/pp3ppp/2pbp3/3pP3/2PP4/2N5/PP3PPP/R1BQKBNR b KQkq -',The following moves all the way through 8. Bd3 are straight out of the database and will take us through the opening and into the middle game. Still developing pieces.
33,2,9,Bc7,b'rnbqk1nr/ppb2ppp/2p1p3/3pP3/2PP4/2N5/PP3PPP/R1BQKBNR w KQkq -',...still developing...
34,2,10,Nf3,b'rnbqk1nr/ppb2ppp/2p1p3/3pP3/2PP4/2N2N2/PP3PPP/R1BQKB1R b KQkq -',...still developing...
35,2,11,Ne7,b'rnbqk2r/ppb1nppp/2p1p3/3pP3/2PP4/2N2N2/PP3PPP/R1BQKB1R w KQkq -',...still developing...
36,2,12,Bg5,b'rnbqk2r/ppb1nppp/2p1p3/3pP1B1/2PP4/2N2N2/PP3PPP/R2QKB1R b KQkq -',...still developing...
37,2,13,O-O,b'rnbq1rk1/ppb1nppp/2p1p3/3pP1B1/2PP4/2N2N2/PP3PPP/R2QKB1R w KQ -',...still developing...
38,2,14,Bd3,b'rnbq1rk1/ppb1nppp/2p1p3/3pP1B1/2PP4/2NB1N2/PP3PPP/R2QK2R b KQ -',8. Bd3 is the last move in the database. We are on our own from here.
