,gid,aid,move,fen,annotation
0,0,0,e6,b'rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -',French!
1,0,1,b6,b'r1bqkbnr/p4ppp/1pn1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq -',This shocked me I have never run into anybody else who plays that is it a line of the French that I'm not familiar with?
2,0,2,Bd3,b'r1bqkbnr/p4ppp/1pn1p3/2ppP3/3P4/2PB1N2/PP3PPP/RNBQK2R b KQkq -',I played what I thought was best.
3,0,3,Be3,b'r1bqkb1r/p3npp1/1pn1p2p/3pP3/3P4/3BBN2/PP3PPP/RN1Q1RK1 b kq -',Be3?? Why did I play that I'll let you answer that.
4,0,4,1Rc1,b'r2qk2r/p2b1pp1/1pn1p2p/1B1pPn2/1b1P4/2N1BN2/PP3PPP/2RQ1RK1 b kq -',To me it looked like Rc1 was forced.
5,0,5,1a6,b'r2qk2r/3b1pp1/ppn1p2p/1B1pPn2/1b1P4/2N1BN2/PP3PPP/2RQ1RK1 w kq -',I knew he was going to play that.
6,0,6,1Ne2,b'r2qk2r/5pp1/ppb1p2p/3pPn2/1b1P4/4BN2/PP2NPPP/2RQ1RK1 b kq -',Horrible move on my part.
7,0,7,1a3,b'r2qk2r/5pp1/pp2p2p/1b1pPn2/1b1P4/P3BN2/1P2NPPP/2RQ1RK1 b kq -',Sparta (pawn) vs. Athens (2 bishops)
8,0,8,1b3,b'r2qk2r/3bbpp1/pp2p2p/3pPn2/P2P4/1P2BN2/4NPPP/2RQ1RK1 b kq -',b3 again another pointless move.
9,0,9,Nxe3,b'r2q1rk1/3bbpp1/pp2p2p/3pP3/P2P4/1P2nNN1/5PPP/2RQ1RK1 w - -',A mistake on blacks part he took my bad bishop for his good knight.
10,0,10,2e4,b'r2q1rk1/3bbpp1/p3p2p/1p1pP3/P2PP3/1P3NN1/6PP/2RQ1RK1 b - -',Breaking the center open.
11,0,11,2Rxc8,b'2Rq1rk1/3bbpp1/p3p2p/1p1pP3/P2PP3/1P3NN1/6PP/3Q1RK1 b - -',I took too soon.
12,0,12,2Qe1,b'2q2rk1/3bbpp1/p3p2p/1p1pP3/P2PP3/1P3NN1/6PP/4QRK1 b - -',Trying to maybe get my Queen to g3.
13,0,13,2Qe3,b'5rk1/3bbpp1/p3p2p/1p1pP3/P2PP3/1P2QNN1/2q3PP/5RK1 b - -',It's just a pawn why guard it?
14,0,14,2Qf4,b'2r3k1/3bbpp1/p3p2p/1p1pP3/P2PPQ2/1P3NN1/2q3PP/5RK1 b - -',My threat is Ne1 sort of.
15,0,15,2Be8,b'2r1b1k1/4bpp1/p3p2p/1p1pP3/P2PPQ2/1P3NN1/2q3PP/5RK1 w - -',Stops that.
16,0,16,2Re1,b'2r1b1k1/4bpp1/p3p2p/1p1pP3/P2PPQ2/1P3NN1/2q3PP/4R1K1 b - -',Why????????
17,0,17,2Nxe4,b'2r1b1k1/4bpp1/p3p2p/1p2P3/P2PNQ2/1P3N2/2q3PP/4R1K1 b - -',Slowly improving my position.
18,0,18,Qc6,b'2r1b1k1/4bpp1/p1q1p2p/4P3/P2PNQ2/5N2/6PP/4R1K1 w - -',I don't think he can take that pawn I think Nf6+ wins but I did not see that so...
19,0,19,2Ra1,b'2r1b1k1/4bpp1/p1q1p2p/4P3/P2PNQ2/5N2/6PP/R5K1 b - -',...I played another useless move.
20,0,20,2h4,b'2r1b1k1/4bpp1/p3p2p/3qP3/P2PNQ1P/5N2/6P1/R5K1 b - h3',A late attack.
21,0,21,3Rc1,b'2r3k1/4bpp1/p1b1p2p/3qP3/P2PNQ1P/5N2/6P1/2R3K1 b - -',Stopping his threat.
22,0,22,3Ng3,b'3r2k1/5pp1/p1b1p2p/3qP3/P2P1Q1P/b4NN1/2R3P1/6K1 b - -',Tal knight.
23,0,23,3Bxa4,b'3r2k1/5pp1/p3p2p/3qP3/b2P1Q1P/b4NN1/2R3P1/6K1 w - -',I think that was a mistake.
24,0,24,3Rc7,b'3r2k1/2R2pp1/p3p2p/3qP3/b2P1Q1P/b4NN1/6P1/6K1 b - -',Black must defend or die.
25,0,25,3Nh5,b'3rb1k1/2R2pp1/p3p2p/3qP2N/3P1Q1P/b4N2/6P1/6K1 b - -',Sparta!!!!!!!!
