,gid,aid,move,fen,annotation
0,0,0,Ne2,b'rnbqkbnr/pp1ppp1p/6p1/2p5/4P3/3B4/PPPPNPPP/RNBQK2R b KQkq -',"already, I was raising my eyebrows: what was he building in there?"
1,0,1,Bc2,b'rnbqk2r/pp1pnpbp/4p1p1/2p5/4P3/2P5/PPBPNPPP/RNBQ1RK1 b kq -',"while I was just minding my own Sicilian business, White was clearly up to something; but what on Earth could it be?"
2,0,2,d5,b'rnbq1rk1/pp2npbp/4p1p1/3p4/3NP3/2P5/PPB2PPP/RNBQ1RK1 w - d6',"after a somewhat peculiar start - from White, that is - I ended up on trusted terrain; Whites' approach is somewhat odd, but who am I to judge? this guy from Slovakia, is more than 200 points above me..."
3,0,3,1Qg4,b'r1bq1rk1/p4pbp/2p1p1p1/3n4/6Q1/2P5/PPB2PPP/RNB1R1K1 b - -',"at this point, I first sensed that White was not comfortable in this opening: this early outbreak of the Queen does not look very promising; I expected Nd2, Rb8, Qg4, e5, Qg3, at least..."
4,0,4,1e5,b'r1bq1rk1/p4pbp/2p3p1/3np3/6Q1/2P5/PPB2PPP/RNB1R1K1 w - -',"not too hard, to find..."
5,0,5,1Qc4,b'r1bq1rk1/p4pbp/2p3p1/3np3/2Q5/2P5/PPB2PPP/RNB1R1K1 b - -',"Qg3, would have made some sense: from here, White has no advantage left..."
6,0,6,Ne3,b'r4rk1/p1q2pbp/2p1b1p1/4p3/2Q1N3/2P1n3/PPB2PPP/R1B1R1K1 w - -',"Whites' last move, was not all that accurate: better Qh4, to avoid trouble like this; this buys Black time, to fortify..."
7,0,7,Nxc2,b'r4rk1/p1q2pbp/2p1b1p1/4p3/4N3/2P5/PPn1QPPP/R1B1R1K1 w - -',"all being said and done: White had easier ways, to trade this Bishop; this costs White a lot of tempi..."
8,0,8,1Be3,b'r4rk1/p1q2pbp/4b1p1/2p1p3/4N3/2P1B3/PPQ2PPP/R3R1K1 b - -',"Black has just prevented Nc5: frustrated, Black is attacking the c5 Sicilian troublemaker; this move however, does not belong in this opening: at least not in this stage; better c4, f5, Ng5..."
9,0,9,1c4,b'r4rk1/p1q2pbp/4b1p1/4p3/2p1N3/2P1B3/PPQ2PPP/R3R1K1 w - -',of course: here is my Sicilian troublemaker...
10,0,10,1Rad1,b'r4rk1/p1q2pbp/4b1p1/4p3/2p1N3/2P1B3/PPQ2PPP/3RR1K1 b - -',"too soon, to contest the major pieces: Whites' position is too unbalanced; better Nc5, forcing Bd5..."
11,0,11,1Bf5,b'r4rk1/p1q2pbp/6p1/4pb2/2p1N3/2P1B3/PPQ2PPP/3RR1K1 w - -',this is more troublesome...
12,0,12,2f3,b'r4rk1/p1q2pbp/6p1/4pb2/2p1N3/2P1BP2/PPQ3PP/3RR1K1 b - -',"a terrible move, but probably the best one; White is losing control: now we compromise Whites' major pieces..."
13,0,13,Rxd1+,b'6k1/p1q2pbp/6p1/4pb2/2p1N3/2P1BP2/PPQ3PP/3r2K1 w - -',"a judgement call: not enough is a5, Rxd8+, Qxd8, b4!, cxb3 ep, axb3, Qd5, c4, Qb7, c5..."
14,0,14,Qa5,b'6k1/p4pbp/6p1/q3pb2/2p1N3/2P1BP2/PP4PP/3Q2K1 w - -',"the best one: we soon need to neutralize White's pawn majority, on the Queens' side..."
15,0,15,2Qd6,b'6k1/p4pbp/3Q2p1/q3pb2/2p1N3/2P1BP2/PP4PP/6K1 b - -',"careless, to say the least: best is still b4, cxb3 ep, Qxb3; now, White ends up in a series of forced decisions: and ends up, in a very early - but not winning - endgame..."
16,0,16,2h3,b'1Q3bk1/p4p1p/6p1/4p3/2p1P3/2P1B2P/qP4P1/6K1 b - -',"at this point, Black has already secured the draw: the unsafe position of Kg1, can do a lot of damage; the other option was Qxe5, Qb1+, Kf2, Qxb2+, Kf3, Qa1, Bd4 (threatening Qh8 mate), Qf1+, Kg3, f6, and the order is restored: not to Whites' advantage..."
17,0,17,2Qb3,b'1Q3bk1/p4p1p/6p1/4p3/2p1P3/1qP1B2P/1P4P1/6K1 w - -',"the safest way to go, and forcing Qxe5: with the (much needed) attraction of a mate attack, after Bd4; after moving the Queen, always Qxb2, and after Qxb3?, cxb3, Blacks pawns (a5 and/or f5) will soon make a winning difference; at this point, I had already settled for a draw..."
18,0,18,2Qxe5,b'5bk1/p4p1p/6p1/4Q3/2p1P3/1qP1B2P/1P4P1/6K1 b - -',"this move came in with a draw offer, which I boldly refused: I had to try one other thing..."
19,0,19,2Qd1+,b'5bk1/p4p1p/6p1/4Q3/2p1P3/2P1B2P/1P4P1/3q2K1 w - -',"maybe a bit too obvious, but still: after Kh2??, Bd6, White can safely give up..."
20,0,20,2Kf2,b'5bk1/p4p1p/6p1/4Q3/2p1P3/2P1B2P/1P3KP1/3q4 b - -',forced: into repetitive checks...
21,0,21,3Kg1,b'5bk1/p4p1p/6p1/4Q3/2p1P3/2P1B2P/1Pq3P1/6K1 b - -',"an interesting line would have been Kg3, Qd3, and explore that: White chooses repetition of check or moves..."
22,0,22,3Kg3,b'5bk1/p4p1p/6p1/4Q3/2p1P3/2P1B1KP/1Pq3P1/8 b - -',there it is...
23,0,23,3Kf2,b'5bk1/p4p1p/6p1/4Q3/2p1P3/2PqB2P/1P3KP1/8 b - -',"another option was Qd4 - obviously blocking the lethal Bd6, via e5!; might follow Qe2, e5, a5, Qa7, Qe1+, Kh2, h5!, Bd4, g5, Qxa5, g4, hxg4, Qh4+, Kg1, Qe1+, Kh2, Qh4+, with repeating checks... this leads to the third repetition of the sequence Kf2, Qc2+; so a draw it is..."
24,0,24,3Qc2+,b'5bk1/p4p1p/6p1/4Q3/2p1P3/2P1B2P/1Pq2KP1/8 w - -',drawn by rule: an excellent example - if I may say so myself -  on how to force a draw with Black; keep attacking the King...
25,1,0,Re8,b'r1bqr1k1/pp1nppbp/1np3p1/8/3PPB2/1N1B1N2/PPQ2PPP/R3K2R w KQ -',There isn't any special theme to until this situation. I have main idea to keep castling to both side open as long as possible. 
26,1,1,1h4,b'r1bqr1k1/pp1nppbp/1np3p1/8/3PPB1P/1N1B1N2/PPQ2PP1/R3K2R b KQ h3',Now I can try something sharp because 0-0-0 is possible 
27,1,2,1Bg5,b'r1bqr1k1/pp1n1pbp/1np3p1/4p1B1/3PP2P/1N1B1N2/PPQ2PP1/R3K2R b KQ -',"Just looking shortly black queen, hoping that pawn comes f6 and black bishop is then not so powerfull "
28,1,3,1Be3,b'r1bqr1k1/pp1n2bp/1np2pp1/4p3/3PP2P/1N1BBN2/PPQ2PP1/R3K2R b KQ -',there is now plenty of variations to play against exd4
29,1,4,1Nf8,b'r1bqrnk1/pp4bp/1np2pp1/4p3/3PP2P/1N1BBN2/PPQ2PP1/R3K2R w KQ -',there is no hurry for castling :)... sharp play continues
30,1,5,Be6,b'r2qrnk1/pp4bp/1np1bpp1/4p2P/3PP3/1N1BBN2/PPQ2PP1/R3K2R w KQ -',black don't mind my h pawn... go go
31,1,6,Bh8,b'r2qrnkb/pp5p/1np1bppP/4p3/3PP3/1N1BBN2/PPQ2PP1/R3K2R w KQ -',now black King has no save places at all and Bishop...he is deep deep deep
32,1,7,1dxe5,b'r2qrnkb/pp5p/1np1bppP/4P3/4P3/1N1BBN2/PPQ2PP1/R3K2R b KQ -',breaking center her majestic will be without cover after some moves
33,1,8,1Nc5,b'r2qrnkb/pp5p/1np1b1pP/2N1p3/4P3/3BBN2/PPQ2PP1/R3K2R b KQ -',"I want eliminate black bishop, because it is too powerful defence man for king and with threat of b7 both white knights are active"
34,1,9,Qxf7,b'r3rnkb/pp3q1p/1np3pP/2N1p3/4P3/3BB3/PPQ2PP1/R3K2R w KQ -',Now there is black king like sitting duck
35,1,10,2a4,b'r3rnkb/pp3q1p/1np3pP/2N1p3/P3P3/3BB3/1PQ2PP1/R3K2R b KQ a3',"this is nice little move. I'm gonna play a5 and then Bc4, black has to play a5, which will cost b7 pawn."
36,1,11,2Qb3+,b'r3rnkb/1q5p/1np3pP/p3p3/P3P3/1Q1BB3/1P3PP1/R3K2R b KQ -',"now, Black playing Qf7 will get endgame with difficulties, but Ne6 is ruining move, I think"
37,1,12,Kf7,b'r3r2b/1q3k1p/1np1n1pP/p3p3/P1B1P3/1Q2B3/1P3PP1/R3K2R w KQ -',"Now black king will be ""in lights"" "
38,1,13,2Bc5,b'rr5b/5k1p/2p1n1pP/p1B1p3/P1B1P3/8/1P3PP1/R3K2R b KQ -',this situation I have seen several moves before and I have calculated 2 black choice...
39,1,14,2Rxb2,b'r6b/5k1p/2p1n1pP/p1B1p3/P1B1P3/8/1r3PP1/R3K2R w KQ -',now...I have the key move :)
40,1,15,2O-O-O,b'r6b/5k1p/2p1n1pP/p1B1p3/P1B1P3/8/1r3PP1/2KR3R b - -',"black have to choose now..Rb8 or Rb7...If Rb8 these were the moves what I planned: 27...Rb8 28.Rd7+ Ke8 29. Bxe6 Rb1+ 30. Kc2 Rxh1 31. Rg7!! Kd8 32.Bd6 ...White wins, I think"
41,1,16,Re8,b'4r2b/1r3k1p/2pRn1pP/p1B1p3/P1B1P3/8/5PP1/2K4R w - -',"Knight is now binned forever, lets do same to Bishop !"
42,1,17,3Rf3,b'4r3/1r3k1p/2pRnbpP/p1B1p3/P1B1P3/5R2/5PP1/2K5 b - -',And now what moves black has anymore left :) ?
43,1,18,3Rf5,b'4r3/2r2k1p/2pRnb1P/p1B1pRp1/P1B1P1P1/8/5P2/2K5 b - -',and what moves he has now  :)  ?
