,gid,aid,move,fen,annotation
0,0,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',This game  is from my appearance at the 2007 Alabama State Championship. I played in the Reserve (U1600) section and by some miracle broke even with a score of 3/6. The chess is not brilliant by any means but I did have a fun time hanging out with other chess heads. Game #1 was the lengthy one of the bunch going 57 moves and about 4 hours. It was a tiring but satisfying start to my first state championship. My opponent is a total stranger to me. He opens with 1. d4.
1,0,1,Nf6,b'rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq -',My preferred response.
2,0,2,Nf3,b'rnbqkb1r/pppppppp/5n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq -',This guy opens just like I do with white.  I wonder if he will go for QG?
3,0,3,d5,b'rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq d6',Ok come on.....throw me a gambit pawn.........
4,0,4,e3,b'rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq -',hmmm......White opts to activate his LSB. Truth be told this is not a line that I am familiar with as I generally play 3. c4 as white. 
5,0,5,c5,b'rnbqkb1r/pp2pppp/5n2/2pp4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq c6',Feeling that I had been given a little time I choose to spread open the queenside. Nc6 and Bg4 seem to hold some promise.
6,0,6,c3,b'rnbqkb1r/pp2pppp/5n2/2pp4/3P4/2P1PN2/PP3PPP/RNBQKB1R b KQkq -',Bolstering d4.
7,0,7,c4,b'rnbqkb1r/pp2pppp/5n2/3p4/2pP4/2P1PN2/PP3PPP/RNBQKB1R w KQkq -',Claiming yet more space locking in white's LSB and locking up the pawn structure.
8,0,8,b3,b'rnbqkb1r/pp2pppp/5n2/3p4/2pP4/1PP1PN2/P4PPP/RNBQKB1R b KQkq -',Attempting to unlock the pawn structure and gain more scope for his LSB.
9,0,9,b5,b'rnbqkb1r/p3pppp/5n2/1p1p4/2pP4/1PP1PN2/P4PPP/RNBQKB1R w KQkq b6',Consistent with my pawn structure ideas but perhaps neglecting development.  Maybe 4...Ba6?
10,0,10,bxc4,b'rnbqkb1r/p3pppp/5n2/1p1p4/2PP4/2P1PN2/P4PPP/RNBQKB1R b KQkq -',Starting some conflict while attempting to gain some range for his LSB.
11,0,11,bxc4,b'rnbqkb1r/p3pppp/5n2/3p4/2pP4/2P1PN2/P4PPP/RNBQKB1R w KQkq -',Maintaining a hammer lock on the center.
12,0,12,Nbd2,b'rnbqkb1r/p3pppp/5n2/3p4/2pP4/2P1PN2/P2N1PPP/R1BQKB1R b KQkq -',?! White really has to get something going here. While this move does develop where can this knight go next? Is he worried about my nice e4 post? I think 7. Be2 followed by 0-0 is better here.
13,0,13,Ba3,b'r1bqkb1r/p3pppp/2n2n2/3p4/2pP4/B1P1PN2/P2N1PPP/R2QKB1R b KQkq -',"Ok ok....the whole ""freezing same colored bishops"" thing. White makes this move to develop while hindering my castling plans."
14,0,14,Qa5,b'r1b1kb1r/p3pppp/2n2n2/q2p4/2pP4/B1P1PN2/P2N1PPP/R2QKB1R w KQkq -',Hitting the bishop and the weak c pawn.
15,0,15,Qc1,b'r1b1kb1r/p3pppp/2n2n2/q2p4/2pP4/B1P1PN2/P2N1PPP/R1Q1KB1R b KQkq -',9. Nb1 also holds promise I think.
16,0,16,Rb8,b'1rb1kb1r/p3pppp/2n2n2/q2p4/2pP4/B1P1PN2/P2N1PPP/R1Q1KB1R w KQk -',While perhaps a bit behind in development I just gotta jump on the open file.
17,0,17,Bg4,b'1r2kb1r/p3pppp/2n2n2/q2p4/2pP2b1/B1P1PN2/P2NBPPP/R1Q1K2R w KQk -',Developing with some tactical threats. If I can draw off his Nd2 I can play Ne4 which will win a pawn.
18,0,18,1Bc5,b'1r2kb1r/p3pppp/2n2n2/q1Bp4/2pP2b1/2P1PN2/P2NBPPP/R1Q1K2R b KQk -',hmmmmmmmmmm.......................................
19,0,19,1e6,b'1r2kb1r/p4ppp/2n1pn2/q1Bp4/2pP2b1/2P1PN2/P2NBPPP/R1Q1K2R w KQk -',My opponents last was intriguing. 11...Nd7 defeats it but I figure I should go ahead and answer the question of his control of the a3-f8 diagonal. I figure that since my pieces and pawns are better placed than his I'll simply castle by hand and continue squeezing his already cramped position. 
20,0,20,1Bxf8,b'1r2kB1r/p4ppp/2n1pn2/q2p4/2pP2b1/2P1PN2/P2NBPPP/R1Q1K2R b KQk -',Of course.
21,0,21,1h3,b'1r3k1r/p4ppp/2n1pn2/q2p4/2pP2b1/2P1PN1P/P2NBPP1/R1Q1K2R b KQ -',?! I kind of questioned this one. Why disrupt a position that can safely be castled into? h3 does prevent black getting to g4 with a knight but why commit so early?
22,0,22,1Bh5,b'1r3k1r/p4ppp/2n1pn2/q2p3b/2pP4/2P1PN1P/P2NBPP1/R1Q1K2R w KQ -',Giving my opponent the opportunity to start over extending. Will he take it?
23,0,23,1g4,b'1r3k1r/p4ppp/2n1pn2/q2p3b/2pP2P1/2P1PN1P/P2NBP2/R1Q1K2R b KQ g3',He does and makes a huge commitment on the kingside. Now if I can just find a way to exploit it.
