,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',"Hi Everyone!

As my coach Ionadowman would attest I am an absolute tiger for punishment!  I am addicted to playing the big boys.  I guess it is because I feel there is everything to gain and little to lose so that is the upside of being the underdog.  I am playing in a MT called Jo against The Titans which consists of myself 3 masters and 1 grandmaster!  Sadly I did not get off to a very good start going down like a lead balloon to a mating attack from Ken who I have played 3 times before and lost the lot!  We both kick off with a double king pawn opening and then he gives me the King's Gambit with 2. f4 of which I accept.  Before I go any further here is the gameknot analysis. 
http://gameknot.com/analyze-board.pl?bd=15886592&fb=1&rnd=0.7647563132082495"
1,0,1,Nf3,b'rnbqkbnr/pppp1ppp/8/8/4Pp2/5N2/PPPP2PP/RNBQKB1R b KQkq -',3. Nf3 - fairly standard to avoid Qh4+.
2,0,2,h4,b'rnbqkbnr/pppp1p1p/8/6p1/4Pp1P/5N2/PPPP2P1/RNBQKB1R b KQkq h3',4. h4 - hitting at the f pawn's support.  I advance the g pawn.
3,0,3,Ne5,b'rnbqkbnr/pppp1p1p/8/4N3/4PppP/8/PPPP2P1/RNBQKB1R b KQkq -',5. Ne5 - I thought he might go Ng5 which is the Allgaier Gambit sacrificing N for P in order to bring Henry out into the centre but he chooses the Kiezeritzky Gambit instead which can get really wild.
4,0,4,d5,b'rnbqkb1r/ppp2p1p/5n2/3pN3/2B1PppP/8/PPPP2P1/RNBQK2R w KQkq d6',6. ..... d5 - to block out the white lsb's attack on f7.
5,0,5,O-O,b'rnbq1rk1/ppp2pbp/5n2/3PN3/2B2ppP/8/PPPP2P1/RNBQ1RK1 w - -',8. ..... 0-0 - I tuck away Henry on the kingside but alas he is not safe there!
6,0,6,Qxd5,b'rnb2rk1/ppp2pbp/8/3qN3/3P1ppP/8/PPP3P1/RNBQ1RK1 w - -',10. ....... Qxd5 - a plethora of exchanges - black looks to be doing well but appearances can be deceptive sometimes.
7,0,7,Qd8,b'rnbq1rk1/ppp2pbp/8/4N3/3P1ppP/2N5/PPP3P1/R1BQ1RK1 w - -',11. ..... Qd8 - attacking h4.
8,0,8,bxc6,b'r1bq1rk1/p1p2pbp/2p5/8/3P1BpP/2N5/PPP3P1/R2Q1RK1 w - -',13. ..... bxc6 - knight trade sadly my queenside pawns are really split and will become a target for the Wicked Witch of the West.
9,0,9,Qxh4,b'r1b2rk1/p1p2p1p/2p5/4P3/6pq/2N5/PPP3P1/R2Q1RK1 w - -',15. ...... Qxh4 - Glenda grabs the h pawn.  Might as well seeing as my queenside pawns are so shattered.  However I overestimated Henry's safety at that point.
