,gid,aid,move,fen,annotation
0,0,0,b4,b'rn2kb1r/p1q1p2p/2p5/3pP3/1p1P4/1PN2QP1/PBP3KP/R4R2 w kq -',il mio scopo era catturare la torre in a8...ho pensato un pò e ho visto che sacrificando il cavallo mangiando il pawn in d5....
1,0,1,cxd5,b'rn2kb1r/p1q1p2p/8/3pP3/1p1P4/1P3QP1/PBP3KP/R4R2 w kq -',....potevo attuare il mio piano...scacco con donna in f7...
2,0,2,1Qf7+,b'rn2kb1r/p1q1pQ1p/8/3pP3/1p1P4/1P4P1/PBP3KP/R4R2 b kq -',....eccolo...
3,0,3,1Kd8,b'rn1k1b1r/p1q1pQ1p/8/3pP3/1p1P4/1P4P1/PBP3KP/R4R2 w - -',...il re è costretto alla fuga in d8
4,0,4,2Qxd5+,b'rn1k1b1r/p1q1p2p/8/3QP3/1p1P4/1P4P1/PBP3KP/R4R2 b - -',...nuovo scacco...
5,0,5,2Nd7,b'r2k1b1r/p1qnp2p/8/3QP3/1p1P4/1P4P1/PBP3KP/R4R2 w - -',a questo punto interporre regina o cavallo non avrebbe comunque impedito la cattura della torre
6,0,6,3Qb8#,b'1Q1R3B/p1k1p2p/2q5/3n4/8/1P2b1P1/P5KP/3R4 b - -',
7,1,0,Nf3,b'rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq -',simple nimzo-indian defence.
8,1,1,d5,b'r1bq1rk1/ppp2pbp/2np1np1/3Pp3/2P1P3/2N2N2/PP2BPPP/R1BQ1RK1 b - -',first strike
9,1,2,b4,b'r1bq1rk1/ppp1npbp/3p1np1/3Pp3/1PP1P3/2N2N2/P3BPPP/R1BQ1RK1 b - b3',offensive style
10,1,3,f5,b'r1bq1rk1/ppp1n1bp/3p2p1/3Ppp1n/1PP1P3/2N2N2/P3BPPP/R1BQR1K1 w - f6',high is hitting the other side
