,gid,aid,move,fen,annotation
0,0,0,d4,b'rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq d3',I usually play 1.e4 because 2 pieces are released. But 1.d4 I play rarely because sometimes it can get boring but 1.d4 is what many grandmasters play. But it was worth a try!
1,0,1,e6,b'rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq -',not very common against  1.d4.  I tried to get him into the French defence by doing.....
2,0,2,e4,b'rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq e3',This.  I was expecting  the French  ( 2. d5) the most common move  but I was shocked to see.....
3,0,3,d6,b'rnbqkbnr/ppp2ppp/3pp3/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -',2.d6?  this move deserves a question mark it really does because it is a dull move  far too  passive and both bishops are shut in.
4,0,4,Be3,b'rnbqkbnr/ppp2ppp/3pp3/8/3PP3/4B3/PPP2PPP/RN1QKBNR b KQkq -',getting out my Queenside pieces.
5,0,5,Nf6,b'rnbqkb1r/ppp2ppp/3ppn2/8/3PP3/4B3/PPP2PPP/RN1QKBNR w KQkq -', !   Developing a piece with a threat  (4.Nxe4)  good move!
6,0,6,Nc3,b'rnbqkb1r/ppp2ppp/3ppn2/8/3PP3/2N1B3/PPP2PPP/R2QKBNR b KQkq -',! developing a piece too and at the same time covering the e4 pawn!
7,0,7,c6,b'rnbqkb1r/pp3ppp/2pppn2/8/3PP3/2N1B3/PPP2PPP/R2QKBNR w KQkq -',?   Prevents the b8 knight from coming to c6.
8,0,8,f4,b'rnbqkb1r/pp3ppp/2pppn2/8/3PPP2/2N1B3/PPP3PP/R2QKBNR b KQkq f3',Getting my King-side attack rolling!
9,0,9,Be7,b'rnbqk2r/pp2bppp/2pppn2/8/3PPP2/2N1B3/PPP3PP/R2QKBNR w KQkq -',  Preparing to 0-0.
10,0,10,Nf3,b'rnbqk2r/pp2bppp/2pppn2/8/3PPP2/2N1BN2/PPP3PP/R2QKB1R b KQkq -',?    Developing a piece but allows  6. Ng4
11,0,11,O-O,b'rnbq1rk1/pp2bppp/2pppn2/8/3PPP2/2N1BN2/PPP3PP/R2QKB1R w KQ -',"?  Yes Yes Yes  Dellerth had castled on the same side as my attack was  going to   take place. I think Dellerth  should have delayed castleing or maybe not to castle at all.
   "
12,0,12,Qd2,b'rnbq1rk1/pp2bppp/2pppn2/8/3PPP2/2N1BN2/PPPQ2PP/R3KB1R b KQ -',"    Getting ready to 0-0-0 and also to have the Queen and bishop lined up on 
    the diagonal. Not blocking my f1 bishop  which was my very powerful weapon
   later on!"
13,0,13,b5,b'rnbq1rk1/p3bppp/2pppn2/1p6/3PPP2/2N1BN2/PPPQ2PP/R3KB1R w KQ b6',"!    A very good move. That made me not wanting to 0-0-0 at any point. Dellerth was also threatning 8. b4  9. Ne2 and Nxe4  winning  a pawn
     "
14,0,14,e5,b'rnbq1rk1/p3bppp/2pppn2/1p2P3/3P1P2/2N1BN2/PPPQ2PP/R3KB1R b KQ -',!     Threatning to swap off.....
15,0,15,dxe5,b'rnbq1rk1/p3bppp/2p1pn2/1p2p3/3P1P2/2N1BN2/PPPQ2PP/R3KB1R w KQ -',  Like that!
16,0,16,fxe5,b'rnbq1rk1/p3bppp/2p1pn2/1p2P3/3P4/2N1BN2/PPPQ2PP/R3KB1R b KQ -',"     So I could open up the Queen and bishop diagonal and an Ideal f- file for my 
     rook but I did not use it."
17,0,17,Nd5,b'rnbq1rk1/p3bppp/2p1p3/1p1nP3/3P4/2N1BN2/PPPQ2PP/R3KB1R w KQ -',   The best place to retreat also threatning  10. Bb4!
18,0,18,1Nxd5,b'rnbq1rk1/p3bppp/2p1p3/1p1NP3/3P4/4BN2/PPPQ2PP/R3KB1R b KQ -',  I did not like the look of the pin (10.Bb4)
19,0,19,1Qxd5,b'rnb2rk1/p3bppp/2p1p3/1p1qP3/3P4/4BN2/PPPQ2PP/R3KB1R w KQ -',?    More solid would have been  exd5 also letting out the c8 bishop!
20,0,20,1Bd3,b'rnb2rk1/p3bppp/2p1p3/1p1qP3/3P4/3BBN2/PPPQ2PP/R3K2R b KQ -',"!   Placeing my light squared bishop on the all important diagonal that eyes on 
      black's weak point ( h7) setting up the classic bishop sacrifice!!!"
21,0,21,1a5,b'rnb2rk1/4bppp/2p1p3/pp1qP3/3P4/3BBN2/PPPQ2PP/R3K2R w KQ a6',"?     no good as I was not thinking about castleing anywhere. Instead I 
      setting up the Classic bishop sacrifice. Hope lied  within something such as
      11. Nd7 followed by 12. f5 for black."
22,0,22,1h4,b'rnb2rk1/4bppp/2p1p3/pp1qP3/3P3P/3BBN2/PPPQ2P1/R3K2R b KQ h3',"!!     The point of this move was when I did do the bishop sacrifice. Kxh7
       Ng5 !! If black would take the knight with the bishop. pxh5  opens up the
      h- file with a deadly attack which comes with mate!
     But the sacrifice is not quite ready yet.
 "
23,0,23,1b4,b'rnb2rk1/4bppp/2p1p3/p2qP3/1p1P3P/3BBN2/PPPQ2P1/R3K2R w KQ -',"?         Black should have worred about his king here instead of doing stuff on  
           the Queen-side that did not even bother me. It was not too late at this   
            point to have tried 12. Nd7  followed by 13. f5.
          "
24,0,24,1Qe2,b'rnb2rk1/4bppp/2p1p3/p2qP3/1p1P3P/3BBN2/PPP1Q1P1/R3K2R b KQ -',  Now after the bishop sacrifice and Ng5   the queen will have access to h5!
25,0,25,1Nd7,b'r1b2rk1/3nbppp/2p1p3/p2qP3/1p1P3P/3BBN2/PPP1Q1P1/R3K2R w KQ -',??     TOO LATE!   13. f5 or 13. g6 where the only two moves.
26,0,26,1Bxh7+,b'r1b2rk1/3nbppB/2p1p3/p2qP3/1p1P3P/4BN2/PPP1Q1P1/R3K2R b KQ -',!!    Here comes the beautiful bishop sacrifice!
27,0,27,1Kxh7,b'r1b2r2/3nbppk/2p1p3/p2qP3/1p1P3P/4BN2/PPP1Q1P1/R3K2R w KQ -',        A forced move......
28,0,28,1Ng5+,b'r1b2r2/3nbppk/2p1p3/p2qP1N1/1p1P3P/4B3/PPP1Q1P1/R3K2R b KQ -',"    If   15.Bxg5  16. pxg5   Kg6   17. Qh5   Kf5   18. g4 checkmate   
     If  16. Kh6  17. Nxe6    discovery check by the bishop  17. Kh7  18. Nxf8 
     gives white a won game!"
29,0,29,1Kg8,b'r1b2rk1/3nbpp1/2p1p3/p2qP1N1/1p1P3P/4B3/PPP1Q1P1/R3K2R w KQ -', 
30,0,30,1Qh5,b'r1b2rk1/3nbpp1/2p1p3/p2qP1NQ/1p1P3P/4B3/PPP3P1/R3K2R b KQ -', Threatning  17. Qh7  checkmate.
31,0,31,1hxg5,b'r1b2rk1/3n1pp1/2p1p3/p2qP1PQ/1p1P4/4B3/PPP3P1/R3K2R b KQ -',  opens up h-file  and threatning  Qh7 or Qh8 checkmate!
32,0,32,1f6,b'r1b2rk1/3n2p1/2p1pp2/p2qP1PQ/1p1P4/4B3/PPP3P1/R3K2R w KQ -',    The king tries to run away.....
33,0,33,1g6,b'r1b2rk1/3n2p1/2p1ppP1/p2qP2Q/1p1P4/4B3/PPP3P1/R3K2R b KQ -',     But it does not work!   And now 19.Qh8  checkmate is unstopable!
34,0,34,1Nc5,b'r1b2rk1/6p1/2p1ppP1/p1nqP2Q/1p1P4/4B3/PPP3P1/R3K2R w KQ -',  Black's position is just hopeless.
35,0,35,1Qh8#,b'r1b2rkQ/6p1/2p1ppP1/p1nqP3/1p1P4/4B3/PPP3P1/R3K2R b KQ -'," Checkmate!   What a wonderful sacrifice and what a wonderful game. 
    I would like to thank  Dellerth  for the absolutly brilliant game we had!"
36,1,0,Nc3,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq -',I decided to try the Vienna Game.
37,1,1,Nc6,b'r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq -',The Max Lange variation.  The Falkbeer variation Nf6 is more common but both are solid.
38,1,2,Bc4,b'r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR b KQkq -',Other good moves are f4 and g3 as well as Nf3 transposing to the Three Knights Opening.
39,1,3,Nd4,b'r1bqkbnr/pppp1ppp/8/4p3/2BnP3/2N5/PPPP1PPP/R1BQK1NR w KQkq -',This move surprised me probably developing another piece would be better.  It does threaten a fork at c2 so my queen can't move.
40,1,4,Nf3,b'r1bqkbnr/pppp1ppp/8/4p3/2BnP3/2N2N2/PPPP1PPP/R1BQK2R b KQkq -',Since he undefended e5 this is the natural response.  If Nxf3 Qxf3 threatens scholar's mate and gives me the edge in development.
41,1,5,Nxe5,b'r1bqkb1r/pppp1ppp/5n2/4N3/2BnP3/2N5/PPPP1PPP/R1BQK2R b KQkq -',In addition to gaining the pawn this threatens Nxf7.
42,1,6,Bd6,b'r1bqk2r/pppp1ppp/3b1n2/4N3/2BnP3/2N5/PPPP1PPP/R1BQK2R w KQkq -',? d5 or Ne6 would have stopped the fork.
43,1,7,Nxf7,b'r1bqk2r/pppp1Npp/3b1n2/8/2BnP3/2N5/PPPP1PPP/R1BQK2R b KQkq -',Winning the rook.
44,1,8,Nxe4,b'r1b1k2N/ppppq1pp/3b4/8/2Bnn3/2N5/PPPP1PPP/R1BQK2R w KQq -',Threatening to win the queen with Nxc3 .
45,1,9,Ne2,b'r1b1k2N/ppppq1pp/3b4/8/2Bnn3/8/PPPPNPPP/R1BQK2R b KQq -',If Nxe2 Qxe2 his attack has lost it's bite.
46,1,10,Be5,b'r1b1k2N/ppppq1pp/8/4b3/2Bnn3/8/PPPPNPPP/R1BQK2R w KQq -',Preparing Qd6 for an attack on h2?  Probably actually preparing what happened in the game.
47,1,11,Nf7,b'r1b1k3/ppppqNpp/8/4b3/2Bnn3/8/PPPPNPPP/R1BQK2R b KQq -',"I wanted to get my king out with O-O but that would lead to 9...Bxh2  10. Kxh2 (Kh1 Qh4 looks bad) Qh4  11. Kg1 Nf3  12. gxf3 Qg5  13. Ng3 (to avoid three-fold repetition I failed to notice Kh2) Nxg3 14. fxg3 (I failed to notice Re1 ) Qxg3  with three-fold repetition to follow.
So I'll get my knight out of danger and threaten the bishop."
48,1,12,Qc5,b'r1b1k3/pppp1Npp/8/2q1b3/2Bnn3/8/PPPPNPPP/R1BQK2R w KQq -',I figured he was attacking my bishop with thoughts of attack but not an immediate plan.
49,1,13,1Nxe5,b'r1b1k3/pppp2pp/8/2q1N3/2Bnn3/8/PPPPNPPP/R1BQK2R b KQq -',"? So I went ahead and took his bishop expecting Qxe5.
Nxd4 would have been the best move."
50,1,14,1Nf3+,b'r1b1k3/pppp2pp/8/2q1N3/2B1n3/5n2/PPPPNPPP/R1BQK2R w KQq -',! A very nice move setting up the discovered threat of Qxf2# which can't be prevented since the king is in check.
51,1,15,1Nxf3,b'r1b1k3/pppp2pp/8/2q5/2B1n3/5N2/PPPPNPPP/R1BQK2R b KQq -',I decided to let him finish the checkmate.
52,1,16,1Qxf2#,b'r1b1k3/pppp2pp/8/8/2B1n3/5N2/PPPPNqPP/R1BQK2R w KQq -',A very interesting ending position.  The loser is up by 11 points we both have 6 pawns left on their starting squares most of my back rank and half of his queenside haven't moved and 14 of the 22 moves have been by knights.
53,2,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',"This is a brilliant game which arises after a the wild Danish Gambit which is rapidly becoming a favourite of mine. 1.e4 The best opening move in my opinion. This was the most common opening move in the 19th century and still is today according to the GK Database. As Bobby Fischer once said ""best by test."" Another great exponent of 1.e4 was the best player of all time in my opinion Paul Morphy."
54,2,1,d4,b'rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq d3',This is the center game. This attempts to rip open the centre by exchanging pawns. However white opts not to make the more 'sound' move 3. Qxd4. He decideds to play a romantic gambit instead. 
55,2,2,exd4,b'rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq -',This is the best move. 2...d6 is posible which transposes into a philidor which is a fairly average defence in my opinion and is now not seen at GM level.
56,2,3,c3,b'rnbqkbnr/pppp1ppp/8/8/3pP3/2P5/PP3PPP/RNBQKBNR b KQkq -',The Danish Gambit is to follow. However this move signifies the start of the Goering Gambit. White will sacrifice one or two pawns for the sake of rapid development and the attack. With care Black can accept one or both pawns but I express with great care. Black can decline the gambit safely but that's just boring In my opinion so accept and test your defensive skills I say.
57,2,4,dxc3,b'rnbqkbnr/pppp1ppp/8/8/4P3/2p5/PP3PPP/RNBQKBNR w KQkq -',Day is no spoil sport he accepts the second pawn.
58,2,5,Bc4,b'rnbqkbnr/pppp1ppp/8/8/2B1P3/2p5/PP3PPP/RNBQK1NR b KQkq -',The Danish Gambit. White will sacrifice one or two pawns for the sake of rapid development and the attack. With care Black can accept one or both pawns but I can't express enough WITH GREAT CARE! Black can decline the gambit safely but that's just boring In my opinion so accept and test your defensive skills I say.
59,2,6,cxb2,b'rnbqkbnr/pppp1ppp/8/8/2B1P3/8/Pp3PPP/RNBQK1NR w KQkq -',He accepts the exchange. You can tell this game is going to get fun now!
60,2,7,Bxb2,b'rnbqkbnr/pppp1ppp/8/8/2B1P3/8/PB3PPP/RN1QK1NR b KQkq -',Already you can see that here whites position is much better. He is nearly fully developed and is almost ready to launch an attack. Another thing that you can see is that the majority of whites Queenside pawns have been eliminated. This is the main weakness in the DG because if it gets into an endgame black has the advantage because of the Q-side majority. However it is a rather double edged sword because the pawns have been sacrificed white starts setting a very powerful attack. Black on the other hand has not developed a single piece.
61,2,8,Bb4+,b'rnbqk1nr/pppp1ppp/8/8/1bB1P3/8/PB3PPP/RN1QK1NR w KQkq -',This is a common move which aims to pin the knight so he can attack the e4-pawn. However the best move would have been 5... d5 6. Bxd5 Nf6 7. Bxf7  Kxf7 8. Qxd8 Bb4  9. Qd2 Bxd2  10. Nxd2. With a balanced endgame with maybe a slight edge to black in the endgame.
62,2,9,d6,b'rnbqk1nr/ppp2ppp/3p4/8/1bB1P3/2N5/PB3PPP/R2QK1NR w KQkq -',This opens a diagonal for his light squared bishop. It also sets black to play Nf6 at some point without d6 Nf6 would be weak because of the e4-e5 push of the pawn.
63,2,10,Qb3,b'rnbqk1nr/ppp2ppp/3p4/8/1bB1P3/1QN5/PB3PPP/R3K1NR b KQkq -',This is a fairly thematic move in the DG aiming at the f7 pawn while also attacking the bishop.
64,2,11,Bxc3+,b'rnbqk1nr/ppp2ppp/3p4/8/2B1P3/1Qb5/PB3PPP/R3K1NR w KQkq -',Black decides to exchange which is probably his only option as if he retreats he loses a tempo. He could however of played 7...Nc6.
65,2,12,Bxc3,b'rnbqk1nr/ppp2ppp/3p4/8/2B1P3/1QB5/P4PPP/R3K1NR b KQkq -',Another possitive effect 7.Qb3 has done it has locked the light squared bishop to the back rank defending the b7 pawn. The key aim for white is to gain a massive advantage in development and then involve all hi pieces in a final mating attack.
66,2,13,Qg5,b'rnb1k1nr/ppp2ppp/3p4/6q1/2B1P3/1QB5/P4PPP/R3K1NR w KQkq -',?! This is meant to be some type of counter attack on the g2 pawn. A better move would have been to develop one of his pieces or playing his queen to d7.
67,2,14,Bxf7+,b'rnb1k1nr/ppp2Bpp/3p4/6q1/4P3/1QB5/P4PPP/R3K1NR b KQkq -',The pawn is hanging so Blackburne may as well take it and shorten his material disadvantage.
68,2,15,1Nf3,b'rnb2knr/ppp2Bpp/3p4/6q1/4P3/1QB2N2/P4PPP/R3K2R b KQ -',This develops a piece prepares to castle kingisde and threatens black's queen gaining another precious tempo. 
69,2,16,1Qg4,b'rnb2knr/ppp2Bpp/3p4/8/4P1q1/1QB2N2/P4PPP/R3K2R w KQ -',This move aims to attack the e4 pawn but white's next move deems the attack useless. Better would have been 10...Qe7. If he took the g2 pawn then blacks queen might become fairly passive which is not very good as it is one of the only developed pieces black can use to defend.
70,2,17,1O-O,b'rnb2knr/ppp2Bpp/3p4/8/4P1q1/1QB2N2/P4PPP/R4RK1 b - -',! I like this move because it contains a positional trap which defends the capture of the e4 pawn without moving a piece to defend it. If you have not already spotted it if 11...Qxe4 12. Rf-e1 and White has a very powerful attack which will either result in mate or at the expense of material for black.
71,2,18,1Nh6,b'rnb2k1r/ppp2Bpp/3p3n/8/4P1q1/1QB2N2/P4PPP/R4RK1 w - -',This move attacks the bishop and therefore forces it to move. Black feels this is important because or the threat of mate on the back rank.
72,2,19,1Bc4,b'rnb2k1r/ppp3pp/3p3n/8/2B1P1q1/1QB2N2/P4PPP/R4RK1 b - -',Black achieves this for now but the bishop is still in a powerful attacking position.
73,2,20,1Nc6,b'r1b2k1r/ppp3pp/2np3n/8/2B1P1q1/1QB2N2/P4PPP/R4RK1 w - -',This is amazing. Black is still developing his pieces while white is already fully developed with a safe king and a powerful attack.
74,2,21,1e5,b'r1b2k1r/ppp3pp/2np3n/4P3/2B3q1/1QB2N2/P4PPP/R4RK1 b - -',White pushes a pawn trying to open one of the central files.
75,2,22,Qg5,b'r1b2k1r/ppp3pp/7n/4B1q1/2B5/1Q6/P4PPP/R4RK1 w - -',Black tries to fend of white's bishop again.
76,2,23,1Rfe1,b'r1b2k1r/ppp3pp/7n/4B1q1/2B5/1Q6/P4PPP/R3R1K1 b - -',White defends with the rook while putting his rook on an incredibly powerful square.
77,2,24,1Nf5,b'r1b2k1r/ppp3pp/8/4Bnq1/2B5/1Q6/P4PPP/R3R1K1 w - -',?! Black tries to get his knight involved but completely forgets his hanging pawn on c7.
78,2,25,1Bxc7,b'r1b2k1r/ppB3pp/8/5nq1/2B5/1Q6/P4PPP/R3R1K1 b - -',White is now equal in material and is in a won position.
79,2,26,1Qb4+,b'r4k1r/ppBb2pp/8/5nq1/1QB5/8/P4PPP/R3R1K1 b - -',! This starts white on a combination which is almost entirely forced.
80,2,27,1Ne7,b'r4k1r/ppBbn1pp/8/6q1/1QB5/8/P4PPP/R3R1K1 w - -',Only possible move.
81,2,28,1Rxe7,b'r4k1r/ppBbR1pp/8/6q1/1QB5/8/P4PPP/R5K1 b - -',! This sets up the skewer with the bisho when black takes with his queen which by the way is forced the only other option which is very respectable in a such a position is 19... 1-0!
82,2,29,2Bd6,b'r4k1r/pp1bq1pp/3B4/8/1QB5/8/P4PPP/R5K1 b - -',!
83,2,30,Kd8,b'r2k3r/pp1b2pp/3Q4/8/2B5/8/P4PPP/4R1K1 w - -',Forced
84,2,31,2Re7,b'r2k3r/pp1bR1pp/3Q4/8/2B5/8/P4PPP/6K1 b - -',Threatens 23.Qxd7  mate.
85,2,32,2Kc8,b'r1k4r/pp1bR1pp/3Q4/8/2B5/8/P4PPP/6K1 w - -',Forced
86,2,33,2Qxb7#,b'rk5r/pQ2R1pp/8/8/2B5/8/P4PPP/6K1 b - -',"I think you will agree with me when i say this is a wonderful game which shows the importance of rapid development of pieces even at the expense of a couple of pawns. I wish Paul Morphy had played this openings as white because he would have created games just as good as this if not even better because he truly understood the power of development.. I hope you liked this game as much as I did. If you have any feed back or any complaints on mistakes you've spotted please PM me. Oh yes one more thing if you enjoyed this game then I recommend you look at my annotated game called 'Naval intelligence' which involves the Evan's Gambit which is a lot similar to the DG. It offers a good intro to the opening.
Cheers
Tom"
87,3,0,Nf6,b'rnbqkb1r/pppppppp/5n2/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -',"Alekhine Defence..it's far more fun to play than most chess openings .
it's also much underestimated opening .
My openent is a good player  i played him twice till now and both games are very nice."
88,3,1,f4,b'rnbqkb1r/ppp1pppp/1n1p4/4P3/2PP1P2/8/PP4PP/RNBQKBNR b KQkq f3',"so its the four pawns attack !
most players try to avoid it maybe because its the most analysed line in Alekhine defence .
but i think its very intersiting for both sides."
89,3,2,Nc6,b'r1bqkb1r/ppp1pppp/1nn5/4P3/2PP4/8/PP4PP/RNBQKBNR w KQkq -',"here 6.... c5 is an alternative
yes its strange  black is forcing white to advance his center pawns !!!!
which is usually what white wants to do .
The idea is simple : destroy the pawns !!!????
for example 
           7.d5      e6
          8. Nc3    ed
          9. cd      c4
and there are many games and variations from this point played by top GMs
back to the game 6....  Nc6 is the normal move   "
90,3,3,Bf5,b'r2qkb1r/ppp1pppp/1nn5/4Pb2/2PP4/5N2/PP4PP/RNBQKB1R w KQkq -',Alternative and most comon is 7....   Bg4
91,3,4,a3,b'r2qkb1r/ppp2ppp/1nn1p3/4Pb2/2PP4/P1N2N2/1P4PP/R1BQKB1R b KQkq -',"9.Be3 is the most played move ( of course developing the bishop and defending the  d4 pawn) and should be the best.
nothing is wrong with 9.a3 ( preventing knight or bishop to go to b4 square also in mind  b4  in future . "
92,3,5,Bg4,b'r2qkb1r/ppp2ppp/1nn1p3/4P3/2PP2b1/P1N2N2/1P4PP/R1BQKB1R w KQkq -',"9. ...    Qd7  was played before and gave black a nice position to play even though black lost.
the move in the game is in my notebook where i believe is the best here keeping the presure on the d4 pawn and open all posbilities ."
93,3,6,1Be3,b'r2qkb1r/ppp2ppp/1nn1p3/4P3/2PP2b1/P1N1BN2/1P4PP/R2QKB1R b KQkq -',"defending the d4 pawn .
so what to choose ? 
10....  Be7
10....  Qd7
10....  Bf3
I analysed the three moves  and think that 10. Bf3 give my openent some  weakneses in the king side which i prefer ."
94,3,7,1gxf3,b'r2qkb1r/ppp2ppp/1nn1p3/4P3/2PP4/P1N1BP2/1P5P/R2QKB1R b KQkq -',"  11.Qf3   then 11....   Nd4  12.Qe4  Nc6  white had some compinsation for the pawn but is it enough ... its not clear for me till now..even the e5 pawn might fall .
back to the game 
Its very hard to decide what to do here ?  and what move  is better ? .
many good moves
according to my notes its  11....Qh4 ( the move in the game )
but 11.... Be7 is good too  also the old   11....  Qd7  is playable here .
so i  continue according to my note "
