,gid,aid,move,fen,annotation
0,0,0,e5,b'rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq -',The Advance Variation.
1,0,1,Bf5,b'rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/8/PPP2PPP/RNBQKBNR w KQkq -',The standard response developing the lsb outside the pawn chain.
2,0,2,Nc3,b'rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq -',At the time that Kotronias wrote his book this line had fallen out of favour with players like Short preferring 4. Nf3 and 5. Be2.  However Kotronias found new life in the old line.  I've found his strategy to be very attractive as White using it exclusively against the Caro-Kann.  My losses have usually resulted from over-stretching myself and playing too loosely but I've had some satisfying wins.
3,0,3,g4,b'rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P2P1/2N5/PPP2P1P/R1BQKBNR b KQkq g3',The start of White's exploitation of the exposed position of Black's Bishop.  White gains tempi to establish a formidable territory on the kingside.
4,0,4,Bb4,b'rn1qk1nr/pp3ppp/2p1p1b1/3pP3/1b1P2P1/2N5/PPP1NP1P/R1BQKB1R w KQkq -',?! Better are 6...c5 and 6...f6 both of which we looked at in the post-mortem and agreed that they gave Black much better chances.
5,0,5,Ng3,b'rn1qk1nr/pp3ppp/2p1p1b1/3pP3/1b1P2P1/2N3N1/PPP2P1P/R1BQKB1R b KQkq -',?!  This is mainly the result of me mis-remembering the line (which is just the first game in Kotronias's book).  Looking quickly through the book I can only find a few examples of Ng3 being played early by White and none of them are in similar positions to this.  The objective is to prevent Black from playing ...Be4 disturbing White's KR.  However it does invite Black to disturb White's pawn structure.  Better was an immediate 7. h4 when if Black plays 7...Be4 White can play 8. Rh3 followed by Ng3 to chase off the bishop.
6,0,6,Bxc3+,b'rn1qk1nr/pp3ppp/2p1p1b1/3pP3/3P2P1/2b3N1/PPP2P1P/R1BQKB1R w KQkq -',?! Another dubious move.  As Eddie said Black should play this line like a Nimzo-Indian only swapping the B for N when pushed to.  This exchange does weaken White's queenside pawns but Black fails to follow it up to exploit the weakness.  Better was 7...c5.
7,0,7,1Bd3,b'rn1qk2r/pp2nppb/2p1p2p/3pP2P/3P2P1/2PB2N1/P1P2P2/R1BQK2R b KQkq -',I usually refrain from swapping off these bishops until I have to (or it's too late!)  However on this occasion I felt that it was a good gain of tempi to swap off a B that has made one move for one in which Black has invested 3 already.  The swap would also develop my Q to a good square.
8,0,8,Nd7,b'r2qk2r/pp1nnpp1/2p1p2p/3pP2P/3P2P1/2PQ2N1/P1P2P2/R1B1K2R w KQkq -',Black resumes his development but the pawn structure prevents him from developing his knights actively.  For this reason more active moves on the queenside were preferable such as ...c5 or ...Qb6 or ...Qa5
9,0,9,1O-O,b'r2qk2r/pp1nnpp1/2p1p2p/3pP2P/3P2P1/2PQ2N1/P1P2P2/R1B2RK1 b kq -',White castles behind his far-flung pawns in order to accelerate the attack by supporting the f-pawn to advance.  With his queenside in disarray castling long was no more attractive than this and leaving the K in the centre would encourage Black to exploit the weakness on c3 sooner rather than later.  The risk of this strategy is that in attacking with his kingside pawns White over-stretches and his King is exposed to lethal fire from Queen and Rooks on the open files thus created.  Alternatively Black gets Queen and Knights behind enemy lines and wreaks havoc.
10,0,10,1Nb6,b'r2qk2r/pp2npp1/1np1p2p/3pP2P/3P2P1/2PQ2N1/P1P2P2/R1B2RK1 w kq -',This move momentarily gave me concern that the N was about to come to c4 but I soon decided that that was nothing much to worry about so I continued on my merry way.
11,0,11,1f4,b'r2qk2r/pp2npp1/1np1p2p/3pP2P/3P1PP1/2PQ2N1/P1P5/R1B2RK1 b kq f3',! The position I had been aiming for threatening to advance the f-pawn again and open lines to Black's uncastled king.  If Black castles kingside it looks like he is walking into a pawn storm (which look more frightening than it really is if you analyse it).  Black sank into a long think ...
12,0,12,1Qd7,b'r3k2r/pp1qnpp1/1np1p2p/3pP2P/3P1PP1/2PQ2N1/P1P5/R1B2RK1 w kq -',After this move Black had just 39 minutes left on his clock.  I had 79.  He had examined all sorts of possibilities and finally concluded that he needed to castle queenside which actually didn't help him a lot.  14...c5 was still the best move we thought after the game.
13,0,13,1f5,b'r3k2r/pp1qnpp1/1np1p2p/3pPP1P/3P2P1/2PQ2N1/P1P5/R1B2RK1 b kq -',!? White presses on with his strategy.  Also possible were 15. Ba3 and 15. Be3 inhibiting ...c5 but inviting Black to play ...Nc4 when the bishop either has to move again or be swapped off.
