,gid,aid,move,fen,annotation
0,0,0,f3,b'rnbqkb1r/pp3p1p/3p1np1/2pP4/4P3/2N2P2/PP4PP/R1BQKBNR b KQkq -',Playing f3 forces the game to going toward quieter lines that are less dangerous. The disadvantage is that White has a problem developing his king's knight. 
1,0,1,Bg5,b'rnbqk2r/pp3pbp/3p1np1/2pP2B1/4P3/2N2P2/PP4PP/R2QKBNR b KQkq -',played to provoke a weakness on the side that black intends to castle on
2,0,2,1a4,b'rnbqk2r/1p3pb1/p2p1npp/2pP4/P3P3/2N1BP2/1P4PP/R2QKBNR b KQkq a3',I have played this type of game many times as black and  I know that it is never a good idea to allow b7-b5 unchallenged
3,0,3,1Nbd7,b'r1bqk2r/1p1n1pb1/p2p1npp/2pP4/P3P3/2N1BP2/1P4PP/R2QKBNR w KQkq -',This is a great square for the knight however now black is going to have trouble developing his bishop
4,0,4,1Nh3,b'r1bqk2r/1p1n1pb1/p2p1npp/2pP4/P3P3/2N1BP1N/1P4PP/R2QKB1R b KQkq -',this move takes advantage of the fact that black has played Nbd7. I intend to play Nf2 to support my natural weakness on d3
5,0,5,1Nf2,b'r1bqk2r/1p3pb1/p2p1npp/2pPn3/P3P3/2N1BP2/1P3NPP/R2QKB1R b KQkq -',supporting d3 and g4
6,0,6,1Be2,b'r1bq1rk1/1p3pb1/p2p1npp/2pPn3/P3P3/2N1BP2/1P2BNPP/R2QK2R b KQ -',preparing for kingside castling
7,0,7,1Qb6,b'r1b2rk1/1p3pb1/pq1p1npp/2pPn3/P3P3/2N1BP2/1P2BNPP/R2QK2R w KQ -',The point I think of this move is to attack b2 which is currently undefended. However b2 is easily defended and the Queen is in a vulnerable position on b6
8,0,8,1Qd2,b'r1b2rk1/1p3pb1/pq1p1npp/2pPn3/P3P3/2N1BP2/1P1QBNPP/R3K2R b KQ -',defending b2 and creating a battering ram along the c1-h6 diagonal. 
9,0,9,1a5,b'r4rk1/1p1b1pb1/pq1p1npp/P1pPn3/4P3/2N1BP2/1P1QBNPP/R3K2R b KQ -',and this is why Qb6 is such a bad move. now the queen will have no good squares to be on. 
10,0,10,1Qc1,b'r3r1k1/1p1b1pb1/p2p1npp/P1pPn3/4P3/1qN1BP2/1P2BNPP/R1Q2RK1 b - -',side steping any business with Nc4
11,0,11,2Bxc4,b'2r1r3/1p1b1pk1/p2p2p1/P1pn4/2B1P3/1qN2P2/RP3NPP/2Q2RK1 b - -',This knight is the most dangerous of the two
12,0,12,Qxa2,b'2r1r3/1p1b1pk1/p2p2p1/P1pN4/4P3/5P2/qP3NPP/2Q2RK1 w - -',The rook was off limits Black needed to control the c file and not allow white to take control of the dark squares
13,0,13,2Nd3,b'2r5/1p1b4/p2k2p1/P1p5/4P3/2QN4/qP4PP/5RK1 b - -',black is completely sunk
14,0,14,3Nd5+,b'2r3q1/1Q1bk3/p5p1/P1pNP3/8/8/1P4PP/5RK1 b - -',
15,1,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Here is one of my best games playing as black. I feel I executed very well this game. Feel free to comment. 
16,1,1,c6,b'rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -',Not how I normally counter against e4. But I have been doing a little research on chess openings and want to try some different things. 
17,1,2,d5,b'rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq d6',Text book Caro-Kann defence. 
18,1,3,e6,b'rnbqkbnr/pp3ppp/2p1p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq -',This was not a strong move for me. Bf5 would have been better. 
19,1,4,c4,b'rnb1k2r/ppq1bpp1/4p2p/3pPn2/2pP4/2NQ1NP1/PPPB1PBP/2KR3R w kq -',Beginning to push my pawns against the O-O-O. 
20,1,5,1Na3,b'r3k2r/1p1bbpp1/1q2p2p/p2pPn2/PnpP4/N1B2NP1/1PP1QPBP/2KRR3 b kq -',I feel very confident at this point. Na3 was not a good move. Bb4 capturing my Knight would have been the best move. 
21,1,6,1Kd2,b'r3k2r/1p1bbpp1/1q2p2p/p2pPn2/P1pP4/N1B2NP1/nPPKQPBP/3RR3 b kq -',That pesky Bishop on c3 is going to be my biggest problem right now. 
22,1,7,1Bb4,b'r3k2r/1p1b1pp1/1q2p2p/p2pPn2/PbpP4/N1B2NP1/nPPKQPBP/3RR3 w kq -',Hoping he takes my bishop trade . If he does the game is over. 
23,1,8,1Bxb4,b'r3k2r/1p1b1pp1/1q2p2p/p2pPn2/PBpP4/N4NP1/nPPKQPBP/3RR3 b kq -',And I smile when I see this I knew that I had the win. 
24,1,9,Qxc3#,b'r3k2r/1p1b1pp1/4p2p/p2pPn2/P1pP4/2q2NP1/n1NKQPBP/3RR3 w kq -',Probably one of my best games to date. 
25,2,0,f6,b'rn1qkbnr/pp4pp/4ppb1/2ppP3/3P2PP/2N5/PPP1NP2/R1BQKB1R w KQkq -',Black has played both pawn breaks (c5 and f6) to liquidate the center and occupy it.  Liquidation of the center  suits White since he has a lead in development.
26,2,1,Bg2,b'rn1qkbnr/pp4pp/4ppb1/2ppP3/3P2PP/2N5/PPP1NPB1/R1BQK2R b KQkq -',Main line is 8 h5.
27,2,2,cxd4,b'r2qkbnr/pp4pp/2n1ppb1/3pP3/3p1PPP/2N5/PPP1N1B1/R1BQK2R w KQkq -',this leads to the win of White's c2 pawn at the cost of putting White even further ahead in development. 9...Nge7 is the normal move.
28,2,3,1f5,b'r2qkbnr/pp4pp/4pp2/3pPP2/3Q2PP/2N5/PPb3B1/R1B1K2R b KQkq -',White tries to breakthrough the center to make his lead in development tell.  12 Be3 is probably better and would give White a small edge.
29,2,4,1Rh2,b'r2qkb1r/pp2n1pp/5p2/3BPp2/3Q2PP/2N5/PPb4R/R1B1K3 b Qkq -',14 exf6 is probably better after ...Nxd5 15 Nxd5 White has a small edge.
30,2,5,1e6+,b'r2q1b1r/pp3kpp/4Pp2/3N1p2/Q3b1PP/8/PP5R/R1B1K3 b Q -',Here Black timed out.  17 Nc3 would be an equal position.  After the text (17 e6 ) White is lost according to Fritz.  Maybe so but it would take precise defense.
31,3,0,c4,b'rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq c3',English opening. I'm starting to use this opening in my last games.
32,3,1,Nf3,b'rnbqkbnr/pp1ppp1p/6p1/2p5/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq -',Black doesn't follow the main line...
33,3,2,d4,b'rnbqkb1r/pp2pp1p/3p1np1/2p5/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq d3',"I try to ""reach"" the center."
34,3,3,Be6,b'rn2kb1r/pp2pp1p/3pb1p1/q1p1P3/2PP4/2N2N2/PP1Q1PPP/R3KB1R w KQkq -',development of light pieces.
35,3,4,h5,b'rn2kb1r/pp1bpp2/3p2p1/q1pPP2p/2P5/2N2N2/PP1QBPPP/R3K2R w KQkq h6',h5!?
36,3,5,Bh6,b'rn2k2r/pp1bpp2/3p2pb/q1pPP2p/2P5/2N2N2/PP1QBPPP/R4RK1 w kq -',oh that's why.
37,3,6,Bg4,b'rn2k2r/pp2pp2/6pb/q1pPN2p/2P3b1/2N5/PP2BPPP/R3QRK1 w kq -',Bg4? 
38,3,7,1Bxg4,b'rn2k2r/pp2pp2/6pb/q1pP4/2P3B1/2N5/PP3PPP/R3QRK1 b kq -',And I'm a pawn up.
39,3,8,1d6,b'rn2k2r/1p2p3/p2P2pb/q1p2p2/2P5/2N2B2/PP3PPP/R3QRK1 b kq -',d6! b7 is in danger but above all I threaten Qe7#.
40,3,9,1Nc6,b'r3k2r/1p2p3/p1nP2pb/q1p2p2/2P5/2N2B2/PP3PPP/R3QRK1 w kq -',Nc6??
41,3,10,Kf8,b'r4k1r/1p2p3/p1BP2pb/q1p2p2/2P5/2N5/PP3PPP/R3QRK1 w - -',he can capture with b:c6 but it's followed by Qe7# so he plays Kf8
42,3,11,2Bd5#,b'r5kr/1p2Q3/p2P2pb/q1pB1p2/2P5/2N5/PP3PPP/R4RK1 b - -',Bd5#. I know this is a short game but i'd like to know your impressions on my opening. Thank u for reading....waiting for nuntar and ruachessnut2 comments. Bye!
43,4,0,Qg4,b'rnbqk1nr/ppp1bppp/4p3/3p4/3PP1Q1/8/PPPN1PPP/R1B1KBNR b KQkq -',A speculative move...
44,4,1,g6,b'rnbqk1nr/ppp1bp1p/4p1p1/3p4/3PP1Q1/8/PPPN1PPP/R1B1KBNR w KQkq -',seems passive and weakinng
45,4,2,e5,b'rnbqk1nr/ppp1bp1p/4p1p1/3pP3/3P2Q1/8/PPPN1PPP/R1B1KBNR b KQkq -',Stops...nf6 or ...e5.
46,4,3,Nc6,b'r1bqk2r/pp2bp1p/2n1p1pn/2ppP3/3P4/5N2/PPP2PPP/R1BQKBNR w KQkq -',...Nc6?? loses the piece but Black gains some compensation
47,4,4,Be2,b'r1b1k2r/pp2bp1p/1qn1p1pB/2ppP3/3P4/5N2/PPP1BPPP/R2QK1NR b KQkq -',White decides to ignore the threat.
48,4,5,Bd7,b'r3k2r/pp1bbp1p/2n1p1pB/3pP3/3p4/5N1N/PqP1BPPP/R2Q1RK1 w kq -',Black seems to be preparing 0-0-0 and has recovered 2 pawns for the piece but White is planning for an attack on both sides of the board.
49,4,6,Bc5,b'r3k2r/pR1b1p1p/2n1p1pB/2bpP3/3p4/5N1N/q1P1BPPP/3Q1RK1 w kq -',White has pretty much precluded Black castling on either side.
50,4,7,1Nhg5,b'r3k2r/pR1b1p1p/2n1p1pB/2bpP1N1/3p4/5N2/q1P1BPPP/3Q1RK1 b kq -',n
51,4,8,1Ke7,b'r6r/pR1bkp1p/2n1p1pB/2bpP1N1/3p4/5N2/q1P1BPPP/3Q1RK1 w - -',Here I thought about NxP since if KxN RxB . I elected to try and trap the king.
52,4,9,Rhb8,b'rr6/pR1bkpBp/2n1p1p1/2bpP1N1/3p4/5N2/q1P1BPPP/3Q1RK1 w - -',Black needs to exchange the powerful rook on the 7th rank
53,4,10,1Nxh7,b'1r2k3/p2b1p1N/2n1pBp1/2bpP3/3p4/5N2/q1P1BPPP/3Q1RK1 b - -',With this exchange white threatens to invade with the queen via h6.
54,4,11,2Qh6,b'4k3/p2b1p1N/2n1pBpQ/2bpP3/3p4/5N2/q1r1BPPP/5RK1 b - -',White is still relentlessly pursuing the king and willing to give up a Bishop to speed the attack.
55,4,12,2Qg7,b'4k3/p2b1pQN/2n1pBp1/2bpP3/3p4/5N2/q3rPPP/5RK1 b - -',The mate threat after a back rank check stops Black's plans in their tracks. Black has no time for ...d6 which would create mate threats against White.
56,4,13,Nd8,b'3nk3/p2b1pQN/4pBp1/2bpP1N1/3p4/q7/4rPPP/5RK1 w - -',forced...
57,4,14,2Qg8+,b'3nk1Q1/p2b1p1N/4pBp1/2bpP1N1/3p4/q7/4rPPP/5RK1 b - -',forced
58,4,15,Bc8,b'2bnkbQ1/p4pBN/4p1p1/3pP1N1/3p4/q7/4rPPP/5RK1 w - -',trying to free the king but...
59,4,16,2Nf6+,b'2bnkbQ1/p4pB1/4pNp1/3pP1N1/3p4/q7/4rPPP/5RK1 b - -',Black resigns because the only move (Kd7) is met by Qf8  
60,5,0,Nf6,b'rnbqkb1r/pppp1ppp/5n2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -',2. .......... Nf6 - A Petrov's Defense!  - I respond with the standard move Nxe5.  Many moons ago on gameknot I tried The Petrov 3 Knights but it did not work out although the game was against a 2100  Expert (See the Long Lost Battle for how that game went).
61,5,1,Bd3,b'rnbqkb1r/pp3ppp/2pp4/8/3Pn3/3B1N2/PPP2PPP/RNBQK2R b KQkq -',6. Bd3 - the last moves have been very bookish - I now play Bd3 to enable me to castle kingside and to shoo away the enemy knight.
62,5,2,Qb6,b'rnb1kb1r/pp3ppp/1qpp4/8/3Pn3/3B1N2/PPP2PPP/RNBQK2R w KQkq -',6. ............ Qb6?? - an agressive looking move but it drops a whole piece!
63,5,3,1Qc2,b'rnb1k2r/pp2bppp/1qp5/3p4/3P4/2PB1N2/PPQ2PPP/RNB1K2R b KQkq -',10. Qc2 - protecting the b2 pawn should Frere Lenoir wish to move somewhere else - Glenda is together with Frere Leblanc also eyeing up the h7 pawn.  This will induce the following weakness.
64,5,4,O-O,b'rnb2rk1/pp2bp1p/1qp3p1/3p4/3P4/2PB1N2/PPQ2PPP/RNB2RK1 w - -',11. ......... 0-0? - natural but I think my opponent is castling into it.  Frere Lenoir immediately takes up a commanding position on h6 forcing the f8 rook to move or get captured.
65,5,5,1Re1,b'rnb1r1k1/pp2bp1p/1qp3pB/3p4/3P4/2PB1N2/PPQ2PPP/RN2R1K1 b - -',13.  Re1 - centralising my rook and pinning the enemy dsb.
66,5,6,1Ne5,b'rn2r1k1/1p1bbp1p/1qp3pB/p2pN3/3P4/2PB4/PPQN1PPP/R3R1K1 b - -',15. Ne5 - after completing my development it is time to prepare a storming of the castled position.  This is the first time on gameknot that I have sacrificed a piece when material has been relatively even - only a piece up here.  Even if the sac does not work I may still end up a clear pawn or two to the good which should be enough to secure an endgame victory.
