,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',Hello hiredgun112 fansfollowers and WATCHERS!!!! I AM BACK!I know some of you have probably been going thru withdrawals because you have not heard from me lately with some chessknowledge.Here we go.I open with e4
1,0,1,c5,b'rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6',c5 response
2,0,2,Bc4,b'rnbqkbnr/pp1ppppp/8/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq -',Bring out the kingside REV getting ready to castle
3,0,3,Nc6,b'r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq -',Standard f6 response
4,0,4,Nf3,b'r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -',Cowboy to f3
5,0,5,d6,b'r1bqkbnr/pp2pppp/2np4/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq -',Chain
6,0,6,O-O,b'r1bqkbnr/pp2pppp/2np4/2p5/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 b kq -',Castle as planned.This is most important according to my chess mentor(also greatest chess player i have ever seen)my friend trachess
7,0,7,Nf6,b'r1bqkb1r/pp2pppp/2np1n2/2p5/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 w kq -',Okay now he has both cowboys out
8,0,8,Nc3,b'r1bqkb1r/pp2pppp/2np1n2/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq -',Now both my cowboys out.
9,0,9,g6,b'r1bqkb1r/pp2pp1p/2np1np1/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 w kq -',Interesting
10,0,10,d3,b'r1bqkb1r/pp2pp1p/2np1np1/2p5/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 b kq -',Chain and freeing Bc1 and Qd1
11,0,11,Bg7,b'r1bqk2r/pp2ppbp/2np1np1/2p5/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w kq -',His REV out but this is a stunted move i believe
12,0,12,Bf4,b'r1bqk2r/pp2ppbp/2np1np1/2p5/2B1PB2/2NP1N2/PPP2PPP/R2Q1RK1 b kq -',Bring out my queenside bishop
13,0,13,O-O,b'r1bq1rk1/pp2ppbp/2np1np1/2p5/2B1PB2/2NP1N2/PPP2PPP/R2Q1RK1 w - -',He castles
14,0,14,b3,b'r1bq1rk1/pp2ppbp/2np1np1/2p5/2B1PB2/1PNP1N2/P1P2PPP/R2Q1RK1 b - -',Bc4 backed up by b3 and d3
15,0,15,a6,b'r1bq1rk1/1p2ppbp/p1np1np1/2p5/2B1PB2/1PNP1N2/P1P2PPP/R2Q1RK1 w - -',Come on down
16,0,16,a4,b'r1bq1rk1/1p2ppbp/p1np1np1/2p5/P1B1PB2/1PNP1N2/2P2PPP/R2Q1RK1 b - a3',Chain slowing Queen side advance
17,0,17,Nb4,b'r1bq1rk1/1p2ppbp/p2p1np1/2p5/PnB1PB2/1PNP1N2/2P2PPP/R2Q1RK1 w - -',ATTACK SOLO!!!
18,0,18,1Qd2,b'r1bq1rk1/1p2ppbp/p2p1np1/2p5/PnB1PB2/1PNP1N2/2PQ1PPP/R4RK1 b - -',Believed he was coming after Queen
19,0,19,1Nh5,b'r1bq1rk1/1p2ppbp/p2p2p1/2p4n/PnB1PB2/1PNP1N2/2PQ1PPP/R4RK1 w - -',Attacking Bf4
20,0,20,1Bg5,b'r1bq1rk1/1p2ppbp/p2p2p1/2p3Bn/PnB1P3/1PNP1N2/2PQ1PPP/R4RK1 b - -',I am now setting up for coming atack with Queen and knight
21,0,21,1Nf6,b'r1bq1rk1/1p2ppbp/p2p1np1/2p3B1/PnB1P3/1PNP1N2/2PQ1PPP/R4RK1 w - -',RETREAT
22,0,22,1Qf4,b'r1bq1rk1/1p2ppbp/p2p1np1/2p3B1/PnB1PQ2/1PNP1N2/2P2PPP/R4RK1 b - -',I am coming
23,0,23,1Nh5,b'r1bq1rk1/1p2ppbp/p2p2p1/2p3Bn/PnB1PQ2/1PNP1N2/2P2PPP/R4RK1 w - -',Repetative confusion?Happens when you come to the knowledge hiredgun112 coming for you
24,0,24,1Qe3,b'r1bq1rk1/1p2ppbp/p2p2p1/2p3Bn/PnB1P3/1PNPQN2/2P2PPP/R4RK1 b - -',Back up do not want to spook to bad YET
25,0,25,1Bxc3,b'r1bq1rk1/1p2pp1p/p2p2p1/2p3Bn/PnB1P3/1PbPQN2/2P2PPP/R4RK1 w - -',Sacrifice thus opening up area around king for me
26,0,26,1Rad1,b'r1bq1rk1/1p2pp1p/p2p2p1/2p3Bn/PnB1P3/1PbPQN2/2P2PPP/3R1RK1 b - -',Bring rook to middle
