,gid,aid,move,fen,annotation
0,0,0,e6,b'rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -',The French Defense.
1,0,1,Bb4,b'rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -',The Winawer variation.
2,0,2,Bd2,b'rnbqk1nr/pp3ppp/4p3/2ppP3/1b1P4/2N5/PPPB1PPP/R2QKBNR b KQkq -',A quiet continuation.  5. a3 is the more common move.  5. Bd2 signals white's interest in trading dark square bishops.
3,0,3,Nb5,b'rnbqk2r/pp2nppp/4p3/1NppP3/1b1P4/8/PPPB1PPP/R2QKBNR b KQkq -',Forcing the bishop trade and eyeing d6.
4,0,4,f4,b'rnbq1rk1/pp2nppp/4p3/1NppP3/3P1P2/8/PPPQ2PP/R3KBNR b KQ f3',White needs the f-pawn to help secure the center.
5,0,5,1Bd3,b'r1bq1rk1/1p2nppp/p1nNp3/3pP3/3p1P2/3B1N2/PPPQ2PP/R3K2R b KQ -',Giving up a pawn in order to launch an attack.
6,0,6,1f6,b'r1bq1rk1/1p2n1pp/p1nNpp2/3pP3/3p1P2/3B1N2/PPPQ2PP/R3K2R w KQ -',A typical break in the French defense.  Black often attacks a white pawn chain at the head as well as at the base of the chain.
7,0,7,1Qe1,b'r2q1rk1/1p1bn1pp/p1nNpp2/3pP3/3p1P2/3B1N2/PPP3PP/R3QRK1 b - -',Supporting the e-pawn and facilitating the queen's transfer to the kingside via the e1-h4 diagonal.
8,0,8,1Nc8,b'r1nq1rk1/1p1b2pp/p1nNpp2/3pP3/3p1P2/3B1N2/PPP3PP/R3QRK1 w - -',Black forces the d6 knight's exchange.
9,0,9,1a3,b'2rq1rk1/1p1b2pp/p1n1pp2/3pP3/3p1P2/P2B1N2/1PP3PP/R3QRK1 b - -',To prevent 15. Nb4.
10,0,10,h6,b'2rq1rk1/1p1b2p1/p1n1p2p/3pP3/3p4/P2B1N2/1PP3PP/R3QRK1 w - -',Creating a white square weakness around the king but black has to make some conssession.
11,0,11,Ne7,b'2rq1rk1/1p1bn1p1/p3p2p/3pP3/3p4/P2B1NQ1/1PP3PP/R4RK1 w - -',Black covers the white square on g6 just in time.
12,0,12,1Nxd4,b'2rq1rk1/1p1bn1p1/p3p2p/3pP3/3N4/P2B2Q1/1PP3PP/R4RK1 b - -',A mistake.  A move such as 18. Kh1 would've been better.
13,0,13,1Qb6,b'2r2rk1/1p1bn1p1/pq2p2p/3pP3/3N4/P2B2Q1/1PP3PP/R4RK1 w - -',Ouch!
14,0,14,2Re1,b'5rk1/1p1bn1p1/p3p2p/3pP3/3N4/P2BQ3/1qP3PP/4R1K1 b - -',White is a pawn down with diminished attacking chances.
15,0,15,2Qxa3,b'5rk1/1p1bn1p1/p3p2p/3pP3/3N4/q2BQ3/2P3PP/4R1K1 w - -',Oops.
16,0,16,2Bh7+,b'5rk1/1p1bn1pB/p3p2p/3pP3/3N4/q3Q3/2P3PP/4R1K1 b - -',A classic clearance sacrifice where the bishop forces black to respond to the check while the queen on a3 is left hanging. 1-0.  
17,1,0,g6,b'rnbqkbnr/pp1ppp1p/6p1/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -',The hyper-accelerated dragon Sicilian defense.  The main idea of these lines versus the usual dragon is that black wants to play d5 in one move.  In the regular dragon black plays d6 and then sometimes a later d5 costing an important tempo.
18,1,1,Nxd4,b'rnbqkbnr/pp1ppp1p/6p1/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq -',4. Qxd4 is played often enough but I think it isn't as challenging.
19,1,2,Nxc6,b'r1bqk2r/pp1pppbp/2N2np1/8/4P3/2N1B3/PPP2PPP/R2QKB1R b KQkq -',The most challenging line in this variation of the Sicilian is 7. Bc4 0-0 8. Bb3.  I don't think 7. Be2 or 7. f3 are too challenging either.  I think some people play this line thinking that they're winning a tempo after 8. e5 but check out the position in just a few moves.
20,1,3,Ng8,b'r1bqk1nr/p2pppbp/2p3p1/4P3/8/2N1B3/PPP2PPP/R2QKB1R w KQkq -',Now the e-pawn is hanging.
21,1,4,f4,b'r1bqk1nr/p2pppbp/2p3p1/4P3/5P2/2N1B3/PPP3PP/R2QKB1R b KQkq f3',White has to spend time defending the pawn on e5.
22,1,5,f6,b'r1bqk1nr/p2pp1bp/2p2pp1/4P3/5P2/2N1B3/PPP3PP/R2QKB1R w KQkq -',Which black attacks again.  
23,1,6,1exf6,b'r1bqk1nr/p2pp1bp/2p2Pp1/8/5P2/2N1B3/PPP3PP/R2QKB1R b KQkq -',If 10. Bd4 Qa5 attacks the e5 pawn yet again.
24,1,7,1Nxf6,b'r1bqk2r/p2pp1bp/2p2np1/8/5P2/2N1B3/PPP3PP/R2QKB1R w KQkq -',Now the knight is back on f6 and it isn't clear what the pawn on f4 is doing.  white hasn't won a tempo after all.
25,1,8,d5,b'r1bqk2r/p3p1bp/2p2np1/3p4/2B2P2/2N1B3/PPP3PP/R2QK2R w KQkq d6',This leave a backwards e-pawn but it gives black a chance to get castled.
26,1,9,1Bd4,b'r1bq1rk1/p3p1bp/2p2np1/3p4/3B1P2/1BN5/PPP3PP/R2QK2R b KQ -',White wants to dominate the dark squares in the center.
27,1,10,1Nh5,b'r1bq1rk1/p3p1bp/2p3p1/3p3n/3B1P2/1BN5/PPP3PP/R2QK2R w KQ -',I decided to offer to exchange the dark square bishops.  Notice also that the f4 pawn has come under attack.
28,1,11,1g3,b'r1bq1rk1/p3p1bp/2p3p1/3p3n/3B1P2/1BN3P1/PPP4P/R2QK2R b KQ -',Creating additional white square weaknesses around white's kingside.
29,1,12,1Bh3,b'r2q1rk1/p3p1bp/2p3p1/3p3n/3B1P2/1BN3Pb/PPP4P/R2QK2R w KQ -',Preventing White from castling kingside.
30,1,13,Nxg7,b'r2q1rk1/p3p1np/2p3p1/3p4/5P2/1BN3Pb/PPP4P/R2QK2R w KQ -',15. ... Kxg7 was OK but I wanted to reroute the knight.  It did it's job provoking 14. g3.
31,1,14,1Nxd5,b'r2q1rk1/p3p1np/2p3p1/3N4/5P2/1B4Pb/PPP4P/R2QK2R b KQ -',I dind't consider this sound during the game.
