,gid,aid,move,fen,annotation
0,0,0,O-O,b'rnbq1rk1/ppppppbp/5np1/8/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQ -',i played theglish openeing and he played the kings indian defence
1,0,1,d3,b'rnbq1rk1/ppp1ppbp/3p1np1/8/2P5/2NP1NP1/PP2PPBP/R1BQK2R b KQ -',opening the bishops diagnol
2,0,2,e5,b'rnbq1rk1/ppp2pbp/3p1np1/4p3/2P5/2NP1NP1/PP2PPBP/R1BQK2R w KQ e6',e5 i think this was a bad move because it blocks the kings bishop diagnol
3,0,3,h6,b'r1bq1rk1/ppp2pb1/2np1npp/4p3/2P5/2NP1NP1/PP1BPPBP/R2Q1RK1 w - -',h6 no need he could play that after i get to g5 with my bishop
4,0,4,Qd7,b'r4rk1/pppq1pb1/2npbnpp/4p3/2P5/2NP1NP1/PP1BPPBP/2RQR1K1 w - -',qd7 is a popular move in this position because it helps the bishops diagnol
5,0,5,Kh7,b'r4r2/pppq1pbk/2np1npp/4p3/2P5/2NP1NPb/PPRBPPBP/2Q1R1K1 w - -',Kh7 helps defend the h6 pawn
6,0,6,1Nb5,b'r4r2/pppq1pbk/2np1npp/1N2p3/2P5/3P1NPb/PPRBPPBP/2Q1R1K1 b - -',nb5 plans to take h3 and then play Nxc2
7,0,7,a6,b'r4r2/1ppq1pbk/p1np1npp/1N2p3/2P5/3P1NP1/PPRBPPKP/2Q1R3 w - -',a6 forcing the knight away
8,0,8,1e4,b'r4r2/1ppqnpbk/p2p1npp/4p3/2P1P3/2NP1NP1/PPRB1PKP/2Q1R3 b - e3',e4 now that i dont have a bishop on g2 i can play this
9,0,9,Na5,b'r4r2/1ppq1pbk/p2p1npp/n3p3/2P1P3/P1NP1NP1/1PRB1PKP/2Q1R3 w - -',Na5 there is no way of getting him not to go on b3
10,0,10,1Be3,b'r4r2/1ppq1pbk/p2p1npp/n3p3/2P1P3/P1NPBNP1/1PR2PKP/2Q1R3 b - -',Be3 developing the knight furtherly
11,0,11,2Nh4,b'r4r2/1ppq1pbk/p1np2pp/3Np3/2P1P2N/P2PQ1P1/1PR2PKP/4R3 b - -',with knight h4 im trying to get him to play g5 which he wont play but its a better place than f3 for my knight because h4 reches more towards the king
12,0,12,2cxd5,b'r4r2/1ppq1pbk/p2p2pp/3Pp3/4P2N/P2P1QP1/1PR2PKP/4R3 b - -',i captured with this pawn to create the open file for my rook
13,0,13,2Rec1,b'2r2r2/1ppq1pbk/p2p2pp/3Pp3/4P2N/P2P1QP1/1PR2PKP/2R5 b - -',making the c file mine showing i have control the power
14,0,14,2b4,b'2r2r2/1p1q1pbk/p2p2pp/2pPp3/1P2P2N/P2P1QP1/2R2PKP/2R5 b - b3',i didnt think en passent was getting it done so  i played b4
