,gid,aid,move,fen,annotation
0,0,0,e3,b'rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq -',Van't Kuijs opening (A00) is a opening that does not give out central control. (For anyone that does this opening: You can still play it but you have to perform an entire opening sequence that helps you gain control of e4d4 e5 d5.)
1,0,1,c5,b'rnbqkbnr/pp1ppppp/8/2p5/8/4P3/PPPP1PPP/RNBQKBNR w KQkq c6',best opening move performed by black
2,0,2,Bc4,b'rnbqkbnr/pp1ppppp/8/2p5/2B5/4P3/PPPP1PPP/RNBQK1NR b KQkq -',I didn't like this move and the reason is that your opponent wouldn't magically play the f-pawn on their second move. It is suicidal.
3,0,3,e6,b'rnbqkbnr/pp1p1ppp/4p3/2p5/2B5/4P3/PPPP1PPP/RNBQK1NR w KQkq -',Tackles the bishop's line.
4,0,4,Nf3,b'rnbqkbnr/pp1p1ppp/4p3/2p5/2B5/4PN2/PPPP1PPP/RNBQK2R b KQkq -',The usual knight developement. A correct play.
5,0,5,Nc6,b'r1bqkbnr/pp1p1ppp/2n1p3/2p5/2B5/4PN2/PPPP1PPP/RNBQK2R w KQkq -',The play is even with nothing to risk.
6,0,6,h4,b'r1bqkbnr/pp1p1ppp/2n1p3/2p5/2B4P/4PN2/PPPP1PP1/RNBQK2R b KQkq h3',White played a ridiculous move that wastes time. The correct move was 4.d4.
7,0,7,Bd6,b'r1bqk1nr/pp1p1ppp/2nbp3/2p5/2B4P/4PN2/PPPP1PP1/RNBQK2R w KQkq -',I didn't like this move too much. 4...d5 was a better opportunity for advancement
8,0,8,Ng5,b'r1bqk1nr/pp1p1ppp/2nbp3/2p3N1/2B4P/4P3/PPPP1PP1/RNBQK2R b KQkq -',White decided to mess up my ability to castle on his next move or probably had his knight tempt my queen (which is not going to happen).
9,0,9,Nh6,b'r1bqk2r/pp1p1ppp/2nbp2n/2p3N1/2B4P/4P3/PPPP1PP1/RNBQK2R w KQkq -',I spotted 6.Nf7 but it isn't really necessary. Better was 5...Ne5!.
10,0,10,Qf3,b'r1bqk2r/pp1p1ppp/2nbp2n/2p3N1/2B4P/4PQ2/PPPP1PP1/RNB1K2R b KQkq -',Still trying to attain my Queen or Rook White played this and forgot about 1. his position and 2. my knight.
11,0,11,Ne5,b'r1bqk2r/pp1p1ppp/3bp2n/2p1n1N1/2B4P/4PQ2/PPPP1PP1/RNB1K2R w KQkq -',I forked his Bishop and his Queen so he hurried to move his Queen and forgot about my knight completely.
12,0,12,Qf4,b'r1bqk2r/pp1p1ppp/3bp2n/2p1n1N1/2B2Q1P/4P3/PPPP1PP1/RNB1K2R b KQkq -',?. 7.Qe2 was correct.
13,0,13,Nd3+,b'r1bqk2r/pp1p1ppp/3bp2n/2p3N1/2B2Q1P/3nP3/PPPP1PP1/RNB1K2R w KQkq -',! Knight and Bishop sacrificed to attain Black's Queen. 
14,0,14,Nf5,b'r1bqk2r/pp1p1ppp/4p3/2p2nN1/5P1P/3B4/PPPP1PP1/RNB1K2R w KQkq -',I tried to tempt White by this move.
15,0,15,1h5,b'r1bqk2r/pp1p1ppp/4p3/2p2nNP/5P2/3B4/PPPP1PP1/RNB1K2R b KQkq -',?! Does White understand what he is doing? Dubious pawn push.
16,0,16,1g6,b'r1bqk2r/pp1p1p1p/4p1p1/2p2nNP/5P2/3B4/PPPP1PP1/RNB1K2R w KQkq -',!? Risky but well worth considering. I tried to stop White's h-pawn and with this move there is only one way to kill his pawn. If 11. h6 It is a wasted move.
17,0,17,1h6,b'r1bqk2r/pp1p1p1p/4p1pP/2p2nN1/5P2/3B4/PPPP1PP1/RNB1K2R b KQkq -',The pawn is trapped and White is forced to find strong developement options or he will slowly crumble.
18,0,18,1O-O,b'r1bq1rk1/pp1p1p1p/4p1pP/2p2nN1/5P2/3B4/PPPP1PP1/RNB1K2R w KQ -',Castled to protect f7-pawn with the rook
19,0,19,1b3,b'r1bq1rk1/pp1p1p1p/4p1pP/2p2nN1/5P2/1P1B4/P1PP1PP1/RNB1K2R b KQ -',With this move White decide to try to sacrifice a bishop to obtain my rook. The structure of the move is poor.
20,0,20,1Qf6,b'r1b2rk1/pp1p1p1p/4pqpP/2p2nN1/5P2/1P1B4/P1PP1PP1/RNB1K2R w KQ -',I demolish White's plan with this attack to crush White's rook.
21,0,21,1c3,b'r1b2rk1/pp1p1p1p/4pqpP/2p2nN1/5P2/1PPB4/P2P1PP1/RNB1K2R b KQ -',?. Clearly White now has several problem to control. Correct play is 13.Nc3.
22,0,22,1Nd4,b'r1b2rk1/pp1p1p1p/4pqpP/2p3N1/3n1P2/1PPB4/P2P1PP1/RNB1K2R w KQ -',A crazy knight move.
23,0,23,1Bb2,b'r1b2rk1/pp1p1p1p/4pqpP/2p3N1/3n1P2/1PPB4/PB1P1PP1/RN2K2R b KQ -',Good response but the knight was underestimated again!
24,0,24,1Qxf4,b'r1b2rk1/pp1p1p1p/4p1pP/2p3N1/3n1q2/1PPB4/PB1P1PP1/RN2K2R w KQ -',I begin my second assault with this take. Both sides have an attacked knight!
25,0,25,1Ne4,b'r1b2rk1/pp1p1p1p/4p1pP/2p5/3nNq2/1PPB4/PB1P1PP1/RN2K2R b KQ -',White's knight is safe.
26,0,26,1Qc7,b'r1b2rk1/ppqp1p1p/4p1pP/2p5/3nN3/1PPB4/PB1P1PP1/RN2K2R w KQ -',?!. I completely forgot about 15...Nf3+!.
27,0,27,1Nf6+,b'r1b2rk1/ppqp1p1p/4pNpP/2p5/3n4/1PPB4/PB1P1PP1/RN2K2R b KQ -',A premature attack that forces my King to h8.
28,0,28,1cxd4,b'r1b2r1k/ppqp1p1p/4pNpP/2p5/3P4/1P1B4/PB1P1PP1/RN2K2R b KQ -',An okay move; White has to be really careful about his next move
29,0,29,1Bxd4,b'r1b2r1k/ppqp1p1p/4pNpP/8/3B4/1P1B4/P2P1PP1/RN2K2R b KQ -',Giving up the c1-a3 diagonal White gave up c1 thus giving me a free rook.
30,0,30,2Ng4+,b'r1b2r1k/pp1p1p1p/4p1pP/8/3B2N1/1P1B4/P2PKPP1/RN5q b - -',White exposed my King to his Bishop and still hung on to his h6-pawn which is not a good option for him.
31,0,31,2Ke3,b'r1b2rk1/pp1p1p1p/4p1pP/8/3B2N1/1P1BK3/P2P1PP1/RN5q b - -',A clumsy King move. 21.Na3 is a smarter move.
32,0,32,2Qe1+,b'r1b2rk1/pp1p1p1p/4p1pP/8/3B2N1/1P1BK3/P2P1PP1/RN2q3 w - -',Better is 21...Qxg2.
33,0,33,2Nf6+,b'r1b2rk1/pp1p3p/4pNpP/5p2/3B4/1P2K3/P2PBPP1/RN2q3 b - -',White begins to annoy me with checks but he lacks material to do so.
34,0,34,2Nxh7,b'r1b2r2/pp1p1k1N/4p1pP/5p2/3B4/1P2K3/P2PBPP1/RN2q3 b - -',A move that sends the Rook to g8
35,0,35,2h7,b'r1b3r1/pp1pk2P/4p1p1/5pN1/3B4/1P2K3/P2PBPP1/RN2q3 b - -',White's h-pawn is prepared to promote
36,0,36,2Rf8,b'r1b2r2/pp1pk2P/4p1p1/5pN1/3B4/1P2K3/P2PBPP1/RN2q3 w - -',White is only push my Rook to strategic locations 
37,0,37,Rg8,b'r1b3r1/pp1pk1BP/4p1p1/5pN1/8/1P2K3/P2PBPP1/RN2q3 w - -',?? Blunder. Better was 27...Re8
38,0,38,2a4,b'r1b3r1/pp1pk1BP/4p1p1/5pN1/P7/1P2K3/3PBPP1/RN2q3 b - a3',Unbelievable!!! White ignored 28.h8=Q and decided to do this weak move. Realizing that he'll spot this I hurried to move my Rook to e8.
39,0,39,2Kf3,b'r1b1r3/pp1pk1BP/4p1p1/5pN1/P7/1P3K2/3PBPP1/RN2q3 b - -',White did a weird move.
40,0,40,2b6,b'r1b1r3/p2pk1BP/1p2p1p1/5pN1/P7/1P3K2/3PBPP1/RN2q3 w - -',I begin to develope the rest of my pieces. 
41,0,41,3Bc4,b'r1b1r3/p2pk1BP/1p2p1p1/5pN1/P1B5/1P3K2/3P1PP1/RN2q3 b - -',Forget 30...Qe4+? I was aiming for long distance check.
42,0,42,3Kg3,b'r3r3/pb1pk1BP/1p2p1p1/5pN1/P1B5/1P4K1/3P1PP1/RN2q3 b - -',To the least interest for me his pieces are still well guarded.
