,gid,aid,move,fen,annotation
0,0,0,a6,b'r2qkb1r/1pp1pppp/p1n2n2/3p4/3P1Bb1/2P1PN2/PP3PPP/RN1QKB1R w KQkq -',Well played so far. Im not sure if Bb5 is a threat.  5...e6 looks sound or for those who overvalue bishop may try Nh5. 
1,0,1,Bd6,b'r2qk2r/1pp2ppp/p1nbpn2/3pN3/3P1B2/2P1P3/PP2QPPP/RN2K2R w KQkq -',"exchange would maintain your structure it may not be that big deal but since you already played a6 having double pawns would waste its effort  exchange holds the same ""tempo"" since the move you develop will go to waste anyways on d6 (bd6). so instead 8...Nxe5 9.Bxe5 10...Bd6 might look better."
2,0,2,Qxd6,b'r3k2r/2p2ppp/p1pqpn2/3p4/3P4/2P1P3/PP2QPPP/RN2K2R w KQkq -',The good side of this move is that your queen is better placed. tempo does not have such eminence anymore now that pieces are exchanged with pawn on D6 your able to get use of both pawns by attacking on C5 later on. Drawish game though.
3,0,3,h5,b'r3k2r/2p2pp1/p1pqpn2/3p3p/3P4/2P1P3/PP2QPPP/RN3RK1 w kq h6',Thats an interesting attempt to attack.something what I would do mayby objectively better would be 0-0 Ke7 or c5
4,0,4,g4,b'r3k2r/2p2p2/p1pqpn2/3p3p/2PP2p1/4P3/PP1NQPPP/R4RK1 w kq -',Now it was your last chance for c5.
5,0,5,e5,b'r3k2r/2p1qp2/p1p2n2/2Ppp3/PP1P2pp/4P3/3NQPPP/R4RK1 w kq -',would be great if he would exchange this pawn but white handles this wisely by ignoring this.
6,0,6,1b5,b'r3k2r/2p1qp2/p1p2n2/1PPp4/P2Pp1pp/4P3/3NQPPP/R3R1K1 b kq -',Now it would be great time for  threatening kingside pawns H3 rather.
7,0,7,axb5,b'r3k2r/2pq1p2/2p2n2/1pPp4/P2Pp1pp/R3P3/3NQPPP/4R1K1 w kq -',Great move.
8,0,8,b4,b'r3k2r/2pq1p2/2p2n2/2Pp4/Pp1Pp1pp/R3P3/3NQPPP/R5K1 w kq -',this will eventually die since theres no protection just trade and then  Ke7.
9,0,9,Rh4,b'r3k3/2pq1p2/2p2n2/2Pp4/Pp1Pp2r/1R2P1pP/3NQ1P1/R5K1 w q -',I dont know what to recommend here so lets see what are you planning here. 
10,0,10,Ng4,b'r3k3/2pq1p2/2p5/2Pp4/PR1Pp1nr/4P1pP/3NQ1P1/R5K1 w q -',Okay this was totally unnecassary move. notice though that it would've been quite tricky had you had your Queen on E7 instead. 25.hxg4 25...Rh1!!  26.Kxh1 26...Qh4  27.Kg1 27...Qh2  28.Kf1 28...Qh1 mate.
11,0,11,Qh5,b'r7/1Rp1kp2/2p5/P1Pp3q/3Pp1r1/4P1p1/4Q1P1/R4NK1 w - -',I will end my annotation to here since the rest is somewhat obvious. hope you find something interesting Regards Kain
12,0,12,3Qg4+,b'r7/1Rpk1p2/2p5/P1Pp4/3Pp1Q1/4P1Pr/8/R5K1 b - -',1-0
13,1,0,a6,b'r1bq1rk1/1p1n1ppp/p1n1p3/2bpP3/3N1P2/2N1B3/PPPQ2PP/2KR1B1R w - -',"Sooo... this is one of the starting theoretical position of the French Classical Defence (3...Nf6) - (Steinitz Variation)

In fact a rare case in point in the French and a great resemblance with many lines of the Sicilian because we have a race for mate with opposite castling. It surely explains why this line is popular among top attacking players like Shirov or Morozevich "
14,1,1,1h4,b'r1bq1rk1/1p1n1ppp/p1n1p3/2bpP3/3N1P1P/2N1B3/PPPQ2P1/2KR1B1R b - h3',The oldest and most tried plan the Rook on h1 will be transferred on the third rank (Rh3) where it will be capable of defending laterally White queen-side castle while attacking Black's king-side. Others moves have been tried and notably two of them are less direct and more poisonous by defusing first Black's attack on the queen-side : 11.Qf2 (Kramnik) and 11.Nb3 (Nijboer Anand)
15,1,2,1Nxd4,b'r1bq1rk1/1p1n1ppp/p3p3/2bpP3/3n1P1P/2N1B3/PPPQ2P1/2KR1B1R w - -',This exchange is forced if Black wants to push his b pawn as quickly as possible
16,1,3,1Na4,b'r1bq1rk1/3n1ppp/p3p3/2bpP3/Np1B1P1P/7R/PPPQ2P1/2KR1B2 b - -',Much more annoying for Black than the Knight retreat on e2 White will  consolidate greatly his castle by following by b3.
17,1,4,f6,b'r1bq1rk1/3n2pp/p3pp2/3pP3/Np1Q1P1P/7R/PPP3P1/2KR1B2 w - -',A move devised by Short vs. Kasparov. Usually a5 is played.
18,1,5,1Re1,b'r1bq1rk1/3n2pp/p3pp2/3pP3/Np1Q1P1P/7R/PPP3P1/2K1RB2 b - -',A new move. Here Kasparov took Pawn b4 and Short Pawn e5 on the complicated position that ensued Kasparov crushed Short. Later it has been proven by GM Brynnel on many occasions that Short's move was perfectly playable and that white has to take the draw before getting into trouble.
19,1,6,1Qa5,b'r1b2rk1/3n2pp/p3pp2/q2pP3/Np1Q1P1P/7R/PPP3P1/2K1RB2 w - -',This move is an error it blocks my pieces on the queen-side as I will need a lot of time to develop my Bishop by Bb7-c6-b5. Much smarter were 16...a5 16...Qc7 keeping the tension or the safe and sensible 16...fxe5 17.fxe5 a5 with a very slight plus for Black as he will have better control of the position through the pawn target on e5. Note that the Queen is great on d8 as it is eyeing the weak h5 pawn as soon as White try to move the h3 Rook. 
20,1,7,1b3,b'r1b2rk1/3n2pp/p3pp2/q2pP3/Np1Q1P1P/1P5R/P1P3P1/2K1RB2 b - -',For the next two moves White is securing his king's hole
21,1,8,1Bb7,b'r4rk1/1b1n2pp/p3pp2/q2pP3/Np1Q1P1P/1P5R/P1P3P1/2K1RB2 w - -',There begins the long Bishop's journey to b5...
22,1,9,f5,b'r4rk1/3n2pp/p3p3/qb1pPp2/1p1Q1P1P/1P1B3R/PNP3P1/1K2R3 w - -',Apparently closing the gates for a future White attack but in fact it is a false impression.
23,1,10,2Rg1,b'r4rk1/3n2pp/p3p3/qb1pPp2/1p1Q1P1P/1P1B3R/PNP3P1/1K4R1 b - -',Very good and essential move
24,1,11,2Bf1,b'2r2rk1/3n2pp/p3p3/qb1pPp2/1p1Q1P1P/1P5R/PNP3P1/1K3BR1 b - -',This move came as a relief for me. Had White continued his idea initiated by his last move and played 22.g4! he would have possessed all the trumps for a raging attack on my King.
25,1,12,2Nc5,b'2r2rk1/6pp/p3p3/qbnpPp2/1p1Q1P1P/1P5R/PNP3P1/1K3BR1 w - -',Now it is a question of time. The arrival of a Knight on e4 will spell an end to any Advantage for White in the Classical French. 
26,1,13,Ne4,b'2r2rk1/6pp/p3p3/qb1pPp2/1p1QnP1P/1P1B3R/PNP3P1/1K4R1 w - -',There it is...
27,1,14,2Bxe4,b'2r2rk1/6pp/p3p3/qb1pPp2/1p1QBP1P/1P5R/PNP3P1/1K4R1 b - -',The threat of 24...Nc3  helped this exchange bringing one passed pawn in the center.
28,1,15,2Qg5,b'2r2rk1/6pp/p3p3/qb1pP1Q1/1p2p1PP/1P5R/PNP5/1K4R1 b - -',White was in a difficult situation with a pawn less and no more concrete threats on my King. But here the Queen is going to far...
29,1,16,2Rxc2,b'5rk1/6pp/p3p3/qb1pP1Q1/1p2p1PP/1P5R/PNr5/1K4R1 w - -',I just saw that my Queen will take on a2 and then my Rook will check the King on c8 and that the White King will have to defend against a Queen a Rook a Bishop and 2 passed pawns. Also the Rooks are laying not protected on the back of White's camp.
30,1,17,2Qd2,b'5rk1/6pp/p3p3/1b1pP3/1p2p1PP/1P5R/qNKQ4/6R1 b - -',Perhaps not the best move but the position was not defensible.
31,1,18,2Rc8+,b'2r3k1/6pp/p3p3/1b1pP3/1p2p1PP/1P5R/qNKQ4/6R1 w - -',Threatening mate on the first rank so the returning of the material invested is forced.
32,1,19,bxc3,b'2r3k1/6pp/p3p3/1b1pP3/4p1PP/1Pp5/qNKQ4/6R1 w - -',Loses at least one more piece so White resigned. I was quite lucky to win this. Has my opponent followed up 21.Rg1! with 22.g4 I will have had all the trouble in this game. As the Sicilian the French is a strategical and sexy defence where one misstep can spell quickly the end for one of both sides.
33,2,0,Qd4,b'r1b1kbnr/1pp2ppp/p1p5/4N3/3qP3/8/PPPP1PPP/RNBQK2R w KQkq -',Normal Ruy-Lopez Exchange Variation stuff:
34,2,1,Nxf7,b'r1b1kbnr/1pp2Npp/p1p5/8/3qP3/8/PPPP1PPP/RNBQK2R b KQkq -',Here Black takes me by surprise as he prefers to give up his N for a single p & perhaps a slightly exposed K. Better was 3.Nd3  
35,2,2,Kxf7,b'r1b2bnr/1pp2kpp/p1p5/8/3qP3/8/PPPP1PPP/RNBQK2R w KQ -',I think slightly better was to insert 6....Qxe4  & then follow it up with 7...Kxf7 picking the N. Anyway one always learns by experience...
36,2,3,Qxe4,b'r1b2b1r/1pp2kpp/p1p2n2/8/4q3/5Q2/PPPP1PPP/RNB2RK1 w - -',white plays daringly; dropping his pieces & ps
37,2,4,Qb3+,b'r1b2b1r/1pp2kpp/p1p2n2/8/4q3/1Q6/PPPP1PPP/RNB2RK1 b - -',This check doesnt scare black as he can easily block it with
38,2,5,Qe6,b'r1b2b1r/1pp2kpp/p1p1qn2/8/8/1Q6/PPPP1PPP/RNB2RK1 w - -',Probably white accepted ...Be6?! giving scope for Qxb7
39,2,6,Bc5,b'r1b4r/1pp2kpp/p1p1qn2/2b5/8/5Q2/PPPP1PPP/RNB2RK1 w - -',Completes his K-side development & gets ready for his K to transfer to g-file after ....Rf8
