,gid,aid,move,fen,annotation
0,0,0,e4,b'rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq e3',I started off with intentions to open up the d-file.
1,0,1,e5,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq e6',He responded with e5 a common opening move.
2,0,2,Nf3,b'rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -',I protected my future pawn placement and began with a three or four knight opening.
3,0,3,Nc6,b'r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -',He protected the piece that I was threatening.
4,0,4,d4,b'r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq d3',I stopped congestion of the queen. Best to get this out of the way for my future plans will need it. Also I threatened the pawn- now with 2 pieces. Not leaving my pawn en prise however.
5,0,5,exd4,b'r1bqkbnr/pppp1ppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -',He took the bait...I mean piece...as I planned out my next move.
6,0,6,Nxd4,b'r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq -',I traded off and took his pawn in revenge.
7,0,7,Nxd4,b'r1bqkbnr/pppp1ppp/8/8/3nP3/8/PPP2PPP/RNBQKB1R w KQkq -',He then took my knight with his. It took me long to understand that at this point my queen could still attack him. It also helped my plan greatly.
8,0,8,Qxd4,b'r1bqkbnr/pppp1ppp/8/8/3QP3/8/PPP2PPP/RNB1KB1R b KQkq -',I took him without a second glance.
9,0,9,b6,b'r1bqkbnr/p1pp1ppp/1p6/8/3QP3/8/PPP2PPP/RNB1KB1R w KQkq -',He moved out. A move I saw coming. He was planning on taking me with his Dark Squared Bishop.
10,0,10,Bf4,b'r1bqkbnr/p1pp1ppp/1p6/8/3QPB2/8/PPP2PPP/RN2KB1R b KQkq -',I moved out my bishop to allow my rook an opening in case of instantaneous attack however my knight still stood in the way.
11,0,11,Bc5,b'r1bqk1nr/p1pp1ppp/1p6/2b5/3QPB2/8/PPP2PPP/RN2KB1R w KQkq -',As if I predicted the future he attacked.
12,0,12,Qd2,b'r1bqk1nr/p1pp1ppp/1p6/2b5/4PB2/8/PPPQ1PPP/RN2KB1R b KQkq -',I easily defended staying off the back line to keep my plan intact.
13,0,13,Nf6,b'r1bqk2r/p1pp1ppp/1p3n2/2b5/4PB2/8/PPPQ1PPP/RN2KB1R w KQkq -',He developed his knight nonthreatening.
14,0,14,Na3,b'r1bqk2r/p1pp1ppp/1p3n2/2b5/4PB2/N7/PPPQ1PPP/R3KB1R b KQkq -',I developed mine in return. Serving a double purpose also opening my rook. A better move would have been to develop towards the center however. Still though I opened outside taking the enemies DSB (dark squared bishop) out of play for the future.
15,0,15,Bxa3,b'r1bqk2r/p1pp1ppp/1p3n2/8/4PB2/b7/PPPQ1PPP/R3KB1R w KQkq -',Gone he performed a trade and it was off the board.
16,0,16,bxa3,b'r1bqk2r/p1pp1ppp/1p3n2/8/4PB2/P7/P1PQ1PPP/R3KB1R b KQkq -',I decided this would be okay. Although the b-file was open it was not going to be a large threat.
