,gid,aid,move,fen,annotation
0,0,0,d6,b'r1bqkb1r/ppp1pppp/1nnp4/4P3/8/1B3N2/PPPP1PPP/RNBQK2R w KQkq -',Moже би по-лесно за белите би било просто да вземат на d6. Но оценям желанието им за създаване на сложна комбинация.
1,0,1,d4,b'r1bqkb1r/ppp1pppp/1nnp4/4P3/3P4/1B3N2/PPP2PPP/RNBQK2R b KQkq d3',Възможност за 6. ... dxe5 7. dxe5 - Qxd1 8. Kxd1 и белият цар губи възможност за рокадо.
2,0,2,g4,b'r3kb1r/pppqp2p/1nn1bp2/3p4/3P2p1/1BP2NB1/PP3PPP/RN1Q1RK1 w kq -',Черните показват дързост в това изтласкване на белия кон.
3,0,3,3Rxe7,b'2k4r/2pqR3/1p1n1p2/pP4r1/P1pP1Rb1/2P3B1/6PP/3BQ1K1 b - -',добър пробив!
4,0,4,3Re8,b'2k1r3/2pqR3/1p1n1p2/pP4r1/P1pP1Rb1/2P3B1/6PP/3BQ1K1 w - -',И тук според мен правилният ход за белите е 33. Rxe8
5,0,5,3Rxd7,b'2k1r3/2pR4/1p1n1p2/pP4r1/P1pP1Rb1/2P3B1/6PP/3BQ1K1 b - -',Ключов момент. Според мен топът щеше да вземе добра позиция ако бе взел на е8.
6,0,6,Rg8,b'2k3r1/2pb4/1p1n1R2/pP6/P1pP4/2P5/6PP/3BB1K1 w - -',все пак белите умело печелят пешка и карат черните да се оттеглят в защита
7,0,7,3Rf2,b'2k3r1/8/1pbn4/p7/P1pP4/2P5/5RPP/3BB1K1 b - -',в този момент според моето скромно мнение вместо да се защитава бялата пешка е по-добре да се премести напред а атака. И двете пешки g и h нямат черни пешки на пътя и си и могат да бъдат използвани за преса на черните или дори за изкарване на дама
8,0,8,4g3,b'2k3r1/8/2bn4/pp6/P1pP4/2P3P1/R4B1P/3B2K1 b - -',...както и в крайна сметка правят
9,0,9,Nb5,b'2k3r1/8/2b5/Pn6/1ppP4/6P1/R4B1P/3B2K1 w - -',Ra4 - и пешката на b4 няма как да се спаси (или b4 45. Rxc4)?
10,0,10,4Bxb3,b'2k3r1/8/P7/1n1b4/3P4/1Bp3P1/4RB1P/6K1 b - -',Смела но наложителна жертва.
11,0,11,5Rxb5,b'8/3k4/r7/1R4P1/3P3P/1b2B3/2p2K2/8 b - -',И каква грешка на черните!!
12,0,12,Bc4,b'3k4/2R5/3P4/6P1/2b1rBKP/8/2p5/8 w - -',"И колко ловко осъществено от страна на черните! Изолират белия топ който до този момент предпазва произвеждането на дама на c1 а белият офицер е ""замразен"" от черния топ. Навярно белите се подлъгват че черния офицер заплашва пешката им когато тя е на d5 но всъщност той просто иска да препречи вертикалата на белия топ. 

С този ход черните изкупват грешката си при загубата на своя кон."
13,0,13,6h5,b'3k4/8/3P4/6PP/2r2BK1/8/2p5/8 b - -',"Фактически произвеждането на дама е неизбежно. Дори и белия цар да бе ""отмразил"" белия офицер черния топ би се жертвал след което би произвел дама и дал шах.
Белите остават с малко шансове за победа."
14,0,14,6c1=Q,b'3k4/8/3P4/6PP/2r2BK1/8/8/2q5 w - -',
15,1,0,c5,b'rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq c6',The Sicilian defense. This is probably the most defying and exciting response to white's opening e4
16,1,1,Bc4,b'rnbqkbnr/pp1ppppp/8/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq -',Decides to deviate from common Nf3 however this is quite good as well
17,1,2,e6,b'rnbqkbnr/pp3ppp/3pp3/2p5/2B1P3/3P4/PPP2PPP/RNBQK1NR w KQkq -',Even from here it is noticeable that this will be a more positional Sicilian than the sharp battles we're used to seeing.
